, PART A.  REQUESTS FOR EXPEDITED SERVICE,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,PART B.  APPLICATION COMPLIANCE INFORMATION,,
Alpine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amador,0.0,0.0,0.0,122.0,122.0,1.0,1.0,1.0,0.0,0.0,121.0,109.0,106.0,1.0,2.0,122.0,110.0,107.0,1.0,2.0,0.0,12.0,12.0,0.0,0.0,4.0,4.0
Butte,4.0,5.0,-1.0,1031.0,1035.0,46.0,41.0,38.0,1.0,2.0,988.0,797.0,706.0,67.0,24.0,1034.0,838.0,744.0,68.0,26.0,5.0,191.0,196.0,1.0,7.0,54.0,61.0
Calaveras,0.0,0.0,0.0,143.0,143.0,13.0,12.0,11.0,1.0,0.0,130.0,114.0,110.0,4.0,0.0,143.0,126.0,121.0,5.0,0.0,1.0,16.0,17.0,0.0,0.0,0.0,0.0
Colusa,1.0,1.0,0.0,59.0,60.0,5.0,5.0,5.0,0.0,0.0,54.0,42.0,40.0,0.0,2.0,59.0,47.0,45.0,0.0,2.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0
Contra Costa,1280.0,1319.0,-39.0,4137.0,5417.0,221.0,121.0,89.0,20.0,12.0,3713.0,1263.0,1103.0,122.0,38.0,3934.0,1384.0,1192.0,142.0,50.0,100.0,2450.0,2550.0,1483.0,0.0,2.0,2.0
Del Norte,0.0,0.0,0.0,189.0,189.0,15.0,13.0,12.0,1.0,0.0,173.0,142.0,137.0,3.0,2.0,188.0,155.0,149.0,4.0,2.0,2.0,31.0,33.0,1.0,0.0,0.0,0.0
El Dorado,8.0,8.0,0.0,314.0,322.0,47.0,46.0,41.0,2.0,3.0,259.0,203.0,170.0,24.0,9.0,306.0,249.0,211.0,26.0,12.0,1.0,56.0,57.0,16.0,0.0,2.0,2.0
Fresno,748.0,294.0,454.0,7173.0,7921.0,121.0,65.0,35.0,14.0,16.0,7418.0,4969.0,4391.0,407.0,171.0,7539.0,5034.0,4426.0,421.0,187.0,56.0,2449.0,2505.0,382.0,0.0,20.0,20.0
Glenn,0.0,0.0,0.0,74.0,74.0,7.0,6.0,6.0,0.0,0.0,67.0,59.0,58.0,0.0,1.0,74.0,65.0,64.0,0.0,1.0,1.0,8.0,9.0,0.0,0.0,4.0,4.0
Humboldt,0.0,0.0,0.0,811.0,811.0,56.0,15.0,3.0,0.0,12.0,755.0,661.0,585.0,31.0,45.0,811.0,676.0,588.0,31.0,57.0,41.0,94.0,135.0,0.0,12.0,29.0,41.0
Imperial,0.0,17.0,-17.0,241.0,241.0,65.0,51.0,35.0,7.0,9.0,153.0,94.0,54.0,19.0,21.0,218.0,145.0,89.0,26.0,30.0,14.0,59.0,73.0,23.0,0.0,0.0,0.0
Inyo,1.0,1.0,0.0,63.0,64.0,5.0,3.0,3.0,0.0,0.0,59.0,57.0,49.0,6.0,2.0,64.0,60.0,52.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
Kern,38.0,68.0,-30.0,8599.0,8637.0,1979.0,149.0,140.0,5.0,4.0,6563.0,2157.0,2048.0,66.0,43.0,8542.0,2306.0,2188.0,71.0,47.0,1830.0,4406.0,6236.0,95.0,25.0,271.0,296.0
Kings,9.0,9.0,0.0,865.0,874.0,176.0,76.0,70.0,4.0,2.0,686.0,418.0,360.0,49.0,9.0,862.0,494.0,430.0,53.0,11.0,100.0,268.0,368.0,12.0,0.0,53.0,53.0
Lake,0.0,7.0,-7.0,132.0,132.0,42.0,26.0,21.0,4.0,1.0,82.0,60.0,53.0,4.0,3.0,124.0,86.0,74.0,8.0,4.0,16.0,22.0,38.0,8.0,0.0,2.0,2.0
Lassen,7.0,7.0,0.0,114.0,121.0,10.0,9.0,8.0,0.0,1.0,97.0,79.0,76.0,1.0,2.0,107.0,88.0,84.0,1.0,3.0,1.0,18.0,19.0,14.0,0.0,0.0,0.0
Los Angeles,8108.0,19972.0,-11864.0,78152.0,86260.0,3791.0,2272.0,843.0,383.0,1046.0,57249.0,25785.0,22383.0,1644.0,1758.0,61040.0,28057.0,23226.0,2027.0,2804.0,1519.0,31464.0,32983.0,25220.0,124.0,6887.0,7011.0
Madera,4.0,4.0,0.0,270.0,274.0,29.0,21.0,21.0,0.0,0.0,242.0,190.0,186.0,4.0,0.0,271.0,211.0,207.0,4.0,0.0,8.0,52.0,60.0,3.0,2.0,7.0,9.0
Marin,139.0,139.0,0.0,145.0,284.0,6.0,6.0,6.0,0.0,0.0,132.0,111.0,104.0,3.0,4.0,138.0,117.0,110.0,3.0,4.0,0.0,21.0,21.0,146.0,0.0,1.0,1.0
Mariposa,0.0,0.0,0.0,48.0,48.0,5.0,5.0,5.0,0.0,0.0,43.0,37.0,37.0,0.0,0.0,48.0,42.0,42.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0
Mendocino,0.0,4.0,-4.0,592.0,592.0,43.0,38.0,37.0,1.0,0.0,548.0,502.0,494.0,6.0,2.0,591.0,540.0,531.0,7.0,2.0,5.0,46.0,51.0,1.0,0.0,2.0,2.0
Merced,127.0,159.0,-32.0,3289.0,3416.0,620.0,264.0,234.0,11.0,19.0,2591.0,1120.0,1071.0,23.0,26.0,3211.0,1384.0,1305.0,34.0,45.0,356.0,1471.0,1827.0,205.0,2.0,10.0,12.0
Modoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mono,0.0,0.0,0.0,98.0,98.0,3.0,3.0,3.0,0.0,0.0,95.0,35.0,35.0,0.0,0.0,98.0,38.0,38.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
Monterey,15.0,34.0,-19.0,1581.0,1596.0,265.0,61.0,59.0,2.0,0.0,1307.0,451.0,444.0,7.0,0.0,1572.0,512.0,503.0,9.0,0.0,204.0,856.0,1060.0,24.0,0.0,2.0,2.0
Napa,4.0,4.0,0.0,559.0,563.0,79.0,7.0,7.0,0.0,0.0,479.0,155.0,134.0,15.0,6.0,558.0,162.0,141.0,15.0,6.0,72.0,324.0,396.0,5.0,2.0,18.0,20.0
Nevada,357.0,357.0,0.0,270.0,627.0,14.0,9.0,1.0,3.0,5.0,216.0,182.0,144.0,13.0,25.0,230.0,191.0,145.0,16.0,30.0,5.0,34.0,39.0,397.0,0.0,9.0,9.0
Orange,220.0,223.0,-3.0,866.0,1086.0,113.0,65.0,44.0,4.0,17.0,702.0,309.0,262.0,21.0,26.0,815.0,374.0,306.0,25.0,43.0,48.0,393.0,441.0,271.0,0.0,3.0,3.0
Placer,77.0,77.0,0.0,1400.0,1477.0,96.0,53.0,35.0,10.0,8.0,1278.0,360.0,298.0,49.0,13.0,1374.0,413.0,333.0,59.0,21.0,43.0,918.0,961.0,103.0,0.0,2.0,2.0
Plumas,0.0,0.0,0.0,34.0,34.0,3.0,2.0,2.0,0.0,0.0,30.0,17.0,17.0,0.0,0.0,33.0,19.0,19.0,0.0,0.0,1.0,13.0,14.0,1.0,0.0,2.0,2.0
Riverside  a/,114.0,114.0,0.0,11554.0,11668.0,2433.0,802.0,669.0,120.0,13.0,9100.0,3149.0,2850.0,257.0,42.0,11533.0,3951.0,3519.0,377.0,55.0,1631.0,5951.0,7582.0,135.0,67.0,85.0,152.0
Sacramento,2669.0,2758.0,-89.0,15263.0,17932.0,1184.0,534.0,481.0,35.0,18.0,13843.0,3478.0,3328.0,117.0,33.0,15027.0,4012.0,3809.0,152.0,51.0,650.0,10365.0,11015.0,2905.0,0.0,23.0,23.0
San Benito,4.0,4.0,0.0,163.0,167.0,22.0,19.0,19.0,0.0,0.0,143.0,124.0,123.0,1.0,0.0,165.0,143.0,142.0,1.0,0.0,3.0,19.0,22.0,2.0,0.0,2.0,2.0
San Bernardino  a/,1365.0,1833.0,-468.0,27933.0,29298.0,2372.0,927.0,515.0,145.0,267.0,23793.0,6927.0,6243.0,276.0,408.0,26165.0,7854.0,6758.0,421.0,675.0,1445.0,16866.0,18311.0,3133.0,2.0,58.0,60.0
San Diego,3629.0,3629.0,0.0,11947.0,15576.0,426.0,287.0,223.0,30.0,34.0,11215.0,2457.0,2239.0,133.0,85.0,11641.0,2744.0,2462.0,163.0,119.0,139.0,8758.0,8897.0,3935.0,11.0,28.0,39.0
San Francisco,26.0,26.0,0.0,98.0,124.0,48.0,25.0,15.0,4.0,6.0,57.0,26.0,20.0,3.0,3.0,105.0,51.0,35.0,7.0,9.0,23.0,31.0,54.0,19.0,0.0,0.0,0.0
San Joaquin,3.0,3.0,0.0,467.0,470.0,53.0,46.0,42.0,2.0,2.0,410.0,333.0,296.0,27.0,10.0,463.0,379.0,338.0,29.0,12.0,7.0,77.0,84.0,7.0,1.0,3.0,4.0
San Luis Obispo,3130.0,3130.0,0.0,1119.0,4249.0,92.0,45.0,31.0,5.0,9.0,942.0,357.0,276.0,55.0,26.0,1034.0,402.0,307.0,60.0,35.0,47.0,585.0,632.0,3215.0,0.0,3.0,3.0
San Mateo,648.0,648.0,0.0,1791.0,2439.0,64.0,35.0,21.0,6.0,8.0,1606.0,725.0,528.0,129.0,68.0,1670.0,760.0,549.0,135.0,76.0,29.0,881.0,910.0,769.0,0.0,13.0,13.0
Santa Barbara,351.0,351.0,0.0,506.0,857.0,21.0,9.0,4.0,3.0,2.0,467.0,284.0,184.0,42.0,58.0,488.0,293.0,188.0,45.0,60.0,12.0,183.0,195.0,369.0,0.0,0.0,0.0
Santa Clara,295.0,479.0,-184.0,4684.0,4979.0,568.0,299.0,166.0,70.0,63.0,3806.0,980.0,521.0,306.0,153.0,4374.0,1279.0,687.0,376.0,216.0,269.0,2826.0,3095.0,605.0,0.0,1.0,1.0
Santa Cruz,92.0,103.0,-11.0,1671.0,1763.0,59.0,34.0,13.0,10.0,11.0,1607.0,493.0,201.0,155.0,137.0,1666.0,527.0,214.0,165.0,148.0,25.0,1114.0,1139.0,97.0,0.0,1.0,1.0
Shasta,346.0,346.0,0.0,601.0,947.0,22.0,18.0,10.0,3.0,5.0,549.0,472.0,434.0,5.0,33.0,571.0,490.0,444.0,8.0,38.0,4.0,77.0,81.0,376.0,0.0,18.0,18.0
Sierra,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0
Siskiyou,43.0,43.0,0.0,162.0,205.0,17.0,11.0,11.0,0.0,0.0,129.0,88.0,78.0,5.0,5.0,146.0,99.0,89.0,5.0,5.0,6.0,41.0,47.0,59.0,0.0,0.0,0.0
Solano,453.0,519.0,-66.0,1408.0,1861.0,114.0,66.0,39.0,8.0,19.0,1123.0,631.0,493.0,65.0,73.0,1237.0,697.0,532.0,73.0,92.0,48.0,492.0,540.0,624.0,0.0,9.0,9.0
Sonoma,564.0,577.0,-13.0,2691.0,3255.0,65.0,32.0,12.0,13.0,7.0,2584.0,910.0,821.0,54.0,35.0,2649.0,942.0,833.0,67.0,42.0,33.0,1674.0,1707.0,606.0,0.0,11.0,11.0
Stanislaus,270.0,467.0,-197.0,7536.0,7806.0,642.0,234.0,205.0,8.0,21.0,5666.0,2486.0,2304.0,75.0,107.0,6308.0,2720.0,2509.0,83.0,128.0,408.0,3180.0,3588.0,1498.0,0.0,6.0,6.0
Sutter,2.0,2.0,0.0,346.0,348.0,54.0,19.0,17.0,2.0,0.0,288.0,183.0,167.0,14.0,2.0,342.0,202.0,184.0,16.0,2.0,35.0,105.0,140.0,6.0,0.0,5.0,5.0
Tehama,6.0,6.0,0.0,448.0,454.0,88.0,18.0,17.0,1.0,0.0,360.0,170.0,164.0,5.0,1.0,448.0,188.0,181.0,6.0,1.0,70.0,190.0,260.0,6.0,0.0,10.0,10.0
Trinity,48.0,48.0,0.0,60.0,108.0,6.0,6.0,6.0,0.0,0.0,52.0,47.0,47.0,0.0,0.0,58.0,53.0,53.0,0.0,0.0,0.0,5.0,5.0,50.0,1.0,10.0,11.0
Tulare,2274.0,2274.0,0.0,4812.0,7086.0,389.0,167.0,73.0,30.0,64.0,4565.0,2284.0,1758.0,274.0,252.0,4954.0,2451.0,1831.0,304.0,316.0,222.0,2281.0,2503.0,2132.0,0.0,7.0,7.0
Tuolumne,19.0,19.0,0.0,593.0,612.0,128.0,8.0,7.0,0.0,1.0,473.0,176.0,174.0,2.0,0.0,601.0,184.0,181.0,2.0,1.0,120.0,297.0,417.0,11.0,0.0,0.0,0.0
Ventura,104.0,104.0,0.0,3355.0,3459.0,339.0,255.0,206.0,23.0,26.0,3035.0,1980.0,1798.0,113.0,69.0,3374.0,2235.0,2004.0,136.0,95.0,84.0,1055.0,1139.0,85.0,0.0,10.0,10.0
Yolo,46.0,46.0,0.0,760.0,806.0,56.0,32.0,23.0,3.0,6.0,700.0,437.0,399.0,16.0,22.0,756.0,469.0,422.0,19.0,28.0,24.0,263.0,287.0,50.0,0.0,2.0,2.0
Yuba,17.0,17.0,0.0,985.0,1002.0,239.0,25.0,24.0,0.0,1.0,743.0,317.0,247.0,61.0,9.0,982.0,342.0,271.0,61.0,10.0,214.0,426.0,640.0,20.0,0.0,0.0,0.0
,a/  Counties reporting revised data:  Riverside and San Bernardino.,,,,,a/  Counties reporting revised data:  Riverside and San Bernardino.,,,,,,,,,,a/  Counties reporting revised data:  Riverside and San Bernardino.,,,,,,,,,a/  Counties reporting revised data:  Riverside and San Bernardino.,,
