, PART A.  REQUESTS FOR EXPEDITED SERVICE,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,PART B.  APPLICATION COMPLIANCE INFORMATION,,
Alpine,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Amador,0.0,0.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,66.0,63.0,1.0,2.0,73.0,66.0,63.0,1.0,2.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0
Butte,4.0,19.0,-15.0,882.0,886.0,62.0,53.0,48.0,3.0,2.0,823.0,634.0,593.0,22.0,19.0,885.0,687.0,641.0,25.0,21.0,9.0,189.0,198.0,1.0,1.0,51.0,52.0
Calaveras,0.0,0.0,0.0,114.0,114.0,16.0,16.0,13.0,1.0,2.0,98.0,87.0,84.0,1.0,2.0,114.0,103.0,97.0,2.0,4.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0
Colusa,0.0,0.0,0.0,51.0,51.0,3.0,3.0,3.0,0.0,0.0,48.0,41.0,40.0,1.0,0.0,51.0,44.0,43.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0
Contra Costa,783.0,1031.0,-248.0,2927.0,3710.0,266.0,101.0,46.0,18.0,37.0,2318.0,920.0,556.0,157.0,207.0,2584.0,1021.0,602.0,175.0,244.0,165.0,1398.0,1563.0,1126.0,1.0,8.0,9.0
Del Norte,0.0,0.0,0.0,176.0,176.0,24.0,20.0,17.0,2.0,1.0,152.0,133.0,130.0,2.0,1.0,176.0,153.0,147.0,4.0,2.0,4.0,19.0,23.0,0.0,0.0,0.0,0.0
El Dorado,8.0,8.0,0.0,189.0,197.0,34.0,33.0,32.0,0.0,1.0,158.0,130.0,127.0,1.0,2.0,192.0,163.0,159.0,1.0,3.0,1.0,28.0,29.0,5.0,0.0,4.0,4.0
Fresno,990.0,990.0,0.0,5443.0,6433.0,155.0,82.0,44.0,15.0,23.0,5288.0,2860.0,2576.0,188.0,96.0,5443.0,2942.0,2620.0,203.0,119.0,73.0,2428.0,2501.0,990.0,0.0,0.0,0.0
Glenn  b/,0.0,0.0,0.0,60.0,60.0,12.0,12.0,12.0,0.0,0.0,48.0,36.0,35.0,1.0,0.0,60.0,48.0,47.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0
Humboldt,0.0,0.0,0.0,623.0,623.0,38.0,7.0,5.0,1.0,1.0,585.0,512.0,468.0,14.0,30.0,623.0,519.0,473.0,15.0,31.0,31.0,73.0,104.0,0.0,9.0,22.0,31.0
Imperial,23.0,23.0,0.0,31.0,54.0,36.0,31.0,7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,7.0,12.0,12.0,5.0,0.0,5.0,18.0,0.0,0.0,0.0
Inyo,1.0,0.0,1.0,35.0,36.0,2.0,2.0,2.0,0.0,0.0,34.0,28.0,25.0,3.0,0.0,36.0,30.0,27.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0
Kern,38.0,46.0,-8.0,4877.0,4915.0,1277.0,172.0,162.0,3.0,7.0,3619.0,1343.0,1295.0,21.0,27.0,4896.0,1515.0,1457.0,24.0,34.0,1105.0,2276.0,3381.0,19.0,34.0,200.0,234.0
Kings,3.0,3.0,0.0,669.0,672.0,150.0,67.0,56.0,8.0,3.0,522.0,331.0,300.0,26.0,5.0,672.0,398.0,356.0,34.0,8.0,83.0,191.0,274.0,0.0,4.0,47.0,51.0
Lake,5.0,5.0,0.0,225.0,230.0,89.0,34.0,32.0,1.0,1.0,138.0,67.0,64.0,3.0,0.0,227.0,101.0,96.0,4.0,1.0,55.0,71.0,126.0,3.0,0.0,0.0,0.0
Lassen,14.0,14.0,0.0,93.0,107.0,1.0,1.0,1.0,0.0,0.0,92.0,72.0,65.0,6.0,1.0,93.0,73.0,66.0,6.0,1.0,0.0,20.0,20.0,14.0,0.0,0.0,0.0
Los Angeles,8565.0,20142.0,-11577.0,64291.0,72856.0,4630.0,2775.0,594.0,421.0,1760.0,49411.0,23017.0,18314.0,1788.0,2915.0,54041.0,25792.0,18908.0,2209.0,4675.0,1855.0,26394.0,28249.0,18815.0,20.0,4364.0,4384.0
Madera,6.0,6.0,0.0,290.0,296.0,23.0,19.0,18.0,0.0,1.0,266.0,190.0,183.0,3.0,4.0,289.0,209.0,201.0,3.0,5.0,4.0,76.0,80.0,7.0,1.0,6.0,7.0
Marin,112.0,112.0,0.0,98.0,210.0,5.0,3.0,2.0,0.0,1.0,91.0,84.0,66.0,5.0,13.0,96.0,87.0,68.0,5.0,14.0,2.0,7.0,9.0,114.0,0.0,1.0,1.0
Mariposa,1.0,1.0,0.0,25.0,26.0,4.0,3.0,3.0,0.0,0.0,22.0,21.0,21.0,0.0,0.0,26.0,24.0,24.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
Mendocino,0.0,2.0,-2.0,316.0,316.0,36.0,35.0,35.0,0.0,0.0,277.0,251.0,246.0,3.0,2.0,313.0,286.0,281.0,3.0,2.0,1.0,26.0,27.0,3.0,0.0,3.0,3.0
Merced,253.0,255.0,-2.0,1446.0,1699.0,290.0,63.0,60.0,1.0,2.0,1111.0,135.0,132.0,1.0,2.0,1401.0,198.0,192.0,2.0,4.0,227.0,976.0,1203.0,298.0,0.0,1.0,1.0
Modoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mono,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,33.0,33.0,0.0,0.0,69.0,33.0,33.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0
Monterey,12.0,18.0,-6.0,2076.0,2088.0,329.0,33.0,32.0,0.0,1.0,1745.0,334.0,328.0,1.0,5.0,2074.0,367.0,360.0,1.0,6.0,296.0,1411.0,1707.0,14.0,0.0,0.0,0.0
Napa,2.0,5.0,-3.0,312.0,314.0,37.0,5.0,5.0,0.0,0.0,275.0,74.0,57.0,12.0,5.0,312.0,79.0,62.0,12.0,5.0,32.0,201.0,233.0,2.0,0.0,19.0,19.0
Nevada,212.0,212.0,0.0,120.0,332.0,14.0,6.0,6.0,0.0,0.0,94.0,81.0,73.0,0.0,8.0,108.0,87.0,79.0,0.0,8.0,8.0,13.0,21.0,224.0,0.0,1.0,1.0
Orange,178.0,178.0,0.0,354.0,532.0,68.0,28.0,15.0,3.0,10.0,282.0,149.0,132.0,10.0,7.0,350.0,177.0,147.0,13.0,17.0,40.0,133.0,173.0,182.0,0.0,3.0,3.0
Placer,45.0,45.0,0.0,839.0,884.0,120.0,48.0,24.0,15.0,9.0,725.0,265.0,175.0,55.0,35.0,845.0,313.0,199.0,70.0,44.0,72.0,460.0,532.0,39.0,0.0,2.0,2.0
Plumas,0.0,0.0,0.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,49.0,21.0,21.0,0.0,0.0,50.0,21.0,21.0,0.0,0.0,1.0,28.0,29.0,0.0,0.0,5.0,5.0
Riverside,76.0,76.0,0.0,5776.0,5852.0,914.0,277.0,232.0,43.0,2.0,4841.0,1611.0,1495.0,90.0,26.0,5755.0,1888.0,1727.0,133.0,28.0,637.0,3230.0,3867.0,97.0,0.0,35.0,35.0
Sacramento  ,2101.0,2917.0,-816.0,9335.0,11436.0,1269.0,446.0,211.0,130.0,105.0,6818.0,2386.0,1247.0,836.0,303.0,8087.0,2832.0,1458.0,966.0,408.0,823.0,4432.0,5255.0,3349.0,0.0,10.0,10.0
San Benito,0.0,0.0,0.0,101.0,101.0,15.0,15.0,14.0,0.0,1.0,86.0,77.0,75.0,0.0,2.0,101.0,92.0,89.0,0.0,3.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
San Bernardino,1511.0,1368.0,143.0,7802.0,9313.0,771.0,32.0,31.0,0.0,1.0,7106.0,960.0,943.0,8.0,9.0,7877.0,992.0,974.0,8.0,10.0,739.0,6146.0,6885.0,1436.0,1.0,25.0,26.0
San Diego,2112.0,2112.0,0.0,6775.0,8887.0,522.0,172.0,62.0,18.0,92.0,5802.0,1794.0,1345.0,171.0,278.0,6324.0,1966.0,1407.0,189.0,370.0,350.0,4008.0,4358.0,2563.0,6.0,19.0,25.0
San Francisco,26.0,22.0,4.0,41.0,67.0,6.0,4.0,2.0,1.0,1.0,36.0,19.0,13.0,4.0,2.0,42.0,23.0,15.0,5.0,3.0,2.0,17.0,19.0,25.0,0.0,0.0,0.0
San Joaquin,6.0,6.0,0.0,370.0,376.0,15.0,14.0,13.0,1.0,0.0,359.0,298.0,273.0,18.0,7.0,374.0,312.0,286.0,19.0,7.0,1.0,61.0,62.0,2.0,0.0,1.0,1.0
San Luis Obispo  a/,2905.0,2905.0,0.0,484.0,3389.0,45.0,16.0,12.0,2.0,2.0,408.0,201.0,176.0,16.0,9.0,453.0,217.0,188.0,18.0,11.0,29.0,207.0,236.0,2936.0,0.0,6.0,6.0
San Mateo,171.0,171.0,0.0,497.0,668.0,35.0,25.0,15.0,3.0,7.0,446.0,266.0,165.0,53.0,48.0,481.0,291.0,180.0,56.0,55.0,10.0,180.0,190.0,187.0,0.0,10.0,10.0
Santa Barbara,145.0,145.0,0.0,447.0,592.0,36.0,19.0,10.0,2.0,7.0,384.0,236.0,200.0,21.0,15.0,420.0,255.0,210.0,23.0,22.0,17.0,148.0,165.0,172.0,0.0,3.0,3.0
Santa Clara  b/,1010.0,4652.0,-3642.0,2804.0,3814.0,499.0,250.0,116.0,62.0,72.0,2145.0,536.0,138.0,160.0,238.0,2644.0,786.0,254.0,222.0,310.0,249.0,1609.0,1858.0,1170.0,0.0,1.0,1.0
Santa Cruz  a/,78.0,107.0,-29.0,588.0,666.0,16.0,8.0,2.0,1.0,5.0,456.0,238.0,96.0,45.0,97.0,472.0,246.0,98.0,46.0,102.0,8.0,218.0,226.0,194.0,0.0,0.0,0.0
Shasta,400.0,400.0,0.0,336.0,736.0,22.0,15.0,12.0,1.0,2.0,314.0,252.0,215.0,20.0,17.0,336.0,267.0,227.0,21.0,19.0,7.0,62.0,69.0,400.0,0.0,8.0,8.0
Sierra,0.0,0.0,0.0,6.0,6.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siskiyou,3.0,8.0,-5.0,190.0,193.0,23.0,18.0,18.0,0.0,0.0,159.0,124.0,120.0,2.0,2.0,182.0,142.0,138.0,2.0,2.0,5.0,35.0,40.0,11.0,0.0,17.0,17.0
Solano,251.0,362.0,-111.0,1344.0,1595.0,101.0,40.0,16.0,9.0,15.0,1039.0,408.0,247.0,117.0,44.0,1140.0,448.0,263.0,126.0,59.0,61.0,631.0,692.0,455.0,1.0,7.0,8.0
Sonoma,403.0,538.0,-135.0,2020.0,2423.0,106.0,48.0,17.0,11.0,20.0,1733.0,653.0,193.0,240.0,220.0,1839.0,701.0,210.0,251.0,240.0,58.0,1080.0,1138.0,584.0,0.0,17.0,17.0
Stanislaus  b/,24.0,20.0,4.0,242.0,266.0,10.0,1.0,1.0,0.0,0.0,225.0,128.0,128.0,0.0,0.0,235.0,129.0,129.0,0.0,0.0,9.0,97.0,106.0,31.0,0.0,0.0,0.0
Sutter,11.0,11.0,0.0,253.0,264.0,45.0,21.0,18.0,0.0,3.0,206.0,126.0,109.0,6.0,11.0,251.0,147.0,127.0,6.0,14.0,24.0,80.0,104.0,13.0,0.0,2.0,2.0
Tehama,4.0,4.0,0.0,250.0,254.0,87.0,10.0,10.0,0.0,0.0,165.0,77.0,73.0,3.0,1.0,252.0,87.0,83.0,3.0,1.0,77.0,88.0,165.0,2.0,0.0,3.0,3.0
Trinity,41.0,41.0,0.0,52.0,93.0,5.0,5.0,4.0,1.0,0.0,46.0,45.0,43.0,2.0,0.0,51.0,50.0,47.0,3.0,0.0,0.0,1.0,1.0,42.0,1.0,18.0,19.0
Tulare,1140.0,1140.0,0.0,1959.0,3099.0,336.0,152.0,39.0,15.0,98.0,1977.0,693.0,442.0,115.0,136.0,2313.0,845.0,481.0,130.0,234.0,184.0,1284.0,1468.0,786.0,0.0,8.0,8.0
Tuolumne,2.0,2.0,0.0,442.0,444.0,107.0,14.0,13.0,0.0,1.0,333.0,148.0,134.0,5.0,9.0,440.0,162.0,147.0,5.0,10.0,93.0,185.0,278.0,4.0,0.0,7.0,7.0
Ventura,2974.0,2974.0,0.0,3051.0,6025.0,245.0,169.0,119.0,12.0,38.0,2186.0,1239.0,1027.0,97.0,115.0,2431.0,1408.0,1146.0,109.0,153.0,76.0,947.0,1023.0,3594.0,1.0,17.0,18.0
Yolo,31.0,31.0,0.0,382.0,413.0,12.0,4.0,2.0,2.0,0.0,373.0,258.0,215.0,25.0,18.0,385.0,262.0,217.0,27.0,18.0,8.0,115.0,123.0,28.0,0.0,2.0,2.0
Yuba,24.0,24.0,0.0,767.0,791.0,194.0,31.0,29.0,1.0,1.0,573.0,228.0,218.0,6.0,4.0,767.0,259.0,247.0,7.0,5.0,163.0,345.0,508.0,24.0,0.0,0.0,0.0
,a/  Counties now reporting data:  San Luis Obispo and Santa Cruz.,,,,,a/  Counties now reporting data:  San Luis Obispo and Santa Cruz.,,,,,,,,,,a/  Counties now reporting data:  San Luis Obispo and Santa Cruz.,,,,,,,,,a/  Counties now reporting data:  San Luis Obispo and Santa Cruz.,,
,"b/  Counties reporting revised data:  Glenn, Santa Clara and Stanislaus.",,,,,"b/  Counties reporting revised data:  Glenn, Santa Clara and Stanislaus.",,,,,,,,,,"b/  Counties reporting revised data:  Glenn, Santa Clara and Stanislaus.",,,,,,,,,"b/  Counties reporting revised data:  Glenn, Santa Clara and Stanislaus.",,
