, PART A.  REQUESTS FOR EXPEDITED SERVICE,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,PART B.  APPLICATION COMPLIANCE INFORMATION,,
Alpine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amador,0.0,0.0,0.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0,143.0,134.0,129.0,3.0,2.0,143.0,134.0,129.0,3.0,2.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0
Butte,4.0,4.0,0.0,1048.0,1052.0,49.0,38.0,35.0,1.0,2.0,1003.0,805.0,759.0,36.0,10.0,1052.0,843.0,794.0,37.0,12.0,11.0,198.0,209.0,0.0,5.0,43.0,48.0
Calaveras,0.0,0.0,0.0,177.0,177.0,14.0,13.0,13.0,0.0,0.0,163.0,138.0,136.0,1.0,1.0,177.0,151.0,149.0,1.0,1.0,1.0,25.0,26.0,0.0,1.0,2.0,3.0
Colusa,1.0,1.0,0.0,50.0,51.0,3.0,3.0,3.0,0.0,0.0,47.0,38.0,38.0,0.0,0.0,50.0,41.0,41.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0
Contra Costa,1646.0,1810.0,-164.0,4797.0,6443.0,163.0,163.0,121.0,21.0,21.0,4443.0,1711.0,1475.0,180.0,56.0,4606.0,1874.0,1596.0,201.0,77.0,0.0,2732.0,2732.0,1837.0,0.0,8.0,8.0
Del Norte,2.0,2.0,0.0,181.0,183.0,13.0,12.0,11.0,1.0,0.0,160.0,130.0,120.0,8.0,2.0,173.0,142.0,131.0,9.0,2.0,1.0,30.0,31.0,10.0,0.0,0.0,0.0
El Dorado,12.0,12.0,0.0,319.0,331.0,24.0,23.0,19.0,4.0,0.0,294.0,218.0,173.0,32.0,13.0,318.0,241.0,192.0,36.0,13.0,1.0,76.0,77.0,13.0,0.0,3.0,3.0
Fresno,350.0,350.0,0.0,7304.0,7654.0,106.0,51.0,38.0,7.0,6.0,7274.0,4936.0,4410.0,363.0,163.0,7380.0,4987.0,4448.0,370.0,169.0,55.0,2338.0,2393.0,274.0,0.0,33.0,33.0
Glenn,1.0,1.0,0.0,49.0,50.0,5.0,5.0,5.0,0.0,0.0,44.0,35.0,34.0,1.0,0.0,49.0,40.0,39.0,1.0,0.0,0.0,9.0,9.0,1.0,0.0,2.0,2.0
Humboldt,0.0,0.0,0.0,943.0,943.0,77.0,30.0,29.0,0.0,1.0,866.0,756.0,722.0,18.0,16.0,943.0,786.0,751.0,18.0,17.0,47.0,110.0,157.0,0.0,14.0,33.0,47.0
Imperial,0.0,9.0,-9.0,116.0,116.0,40.0,37.0,27.0,8.0,2.0,68.0,44.0,41.0,2.0,1.0,108.0,81.0,68.0,10.0,3.0,3.0,24.0,27.0,8.0,0.0,0.0,0.0
Inyo,2.0,2.0,0.0,65.0,67.0,1.0,1.0,1.0,0.0,0.0,65.0,56.0,55.0,1.0,0.0,66.0,57.0,56.0,1.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0
Kern,38.0,111.0,-73.0,3131.0,3169.0,183.0,127.0,121.0,6.0,0.0,2865.0,2198.0,2138.0,37.0,23.0,3048.0,2325.0,2259.0,43.0,23.0,56.0,667.0,723.0,121.0,0.0,31.0,31.0
Kings,9.0,9.0,0.0,785.0,794.0,139.0,48.0,44.0,2.0,2.0,647.0,436.0,405.0,24.0,7.0,786.0,484.0,449.0,26.0,9.0,91.0,211.0,302.0,8.0,4.0,62.0,66.0
Lake,0.0,5.0,-5.0,62.0,62.0,22.0,15.0,14.0,1.0,0.0,36.0,30.0,26.0,3.0,1.0,58.0,45.0,40.0,4.0,1.0,7.0,6.0,13.0,4.0,0.0,0.0,0.0
Lassen,25.0,25.0,0.0,130.0,155.0,10.0,10.0,10.0,0.0,0.0,113.0,104.0,99.0,4.0,1.0,123.0,114.0,109.0,4.0,1.0,0.0,9.0,9.0,32.0,2.0,5.0,7.0
Los Angeles,6034.0,18740.0,-12706.0,81607.0,87641.0,4802.0,2637.0,1278.0,372.0,987.0,69362.0,27631.0,24868.0,1355.0,1408.0,74164.0,30268.0,26146.0,1727.0,2395.0,2165.0,41731.0,43896.0,13477.0,72.0,6716.0,6788.0
Madera,5.0,5.0,0.0,295.0,300.0,18.0,13.0,11.0,1.0,1.0,282.0,223.0,210.0,7.0,6.0,300.0,236.0,221.0,8.0,7.0,5.0,59.0,64.0,0.0,0.0,2.0,2.0
Marin,161.0,161.0,0.0,129.0,290.0,5.0,5.0,4.0,1.0,0.0,120.0,105.0,96.0,7.0,2.0,125.0,110.0,100.0,8.0,2.0,0.0,15.0,15.0,165.0,0.0,3.0,3.0
Mariposa,1.0,1.0,0.0,180.0,181.0,34.0,2.0,2.0,0.0,0.0,142.0,44.0,44.0,0.0,0.0,176.0,46.0,46.0,0.0,0.0,32.0,98.0,130.0,5.0,0.0,0.0,0.0
Mendocino,0.0,5.0,-5.0,531.0,531.0,35.0,35.0,35.0,0.0,0.0,495.0,479.0,474.0,5.0,0.0,530.0,514.0,509.0,5.0,0.0,0.0,16.0,16.0,1.0,0.0,4.0,4.0
Merced,71.0,199.0,-128.0,3451.0,3522.0,512.0,196.0,179.0,4.0,13.0,2825.0,1087.0,1035.0,26.0,26.0,3337.0,1283.0,1214.0,30.0,39.0,316.0,1738.0,2054.0,185.0,2.0,22.0,24.0
Modoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mono,0.0,0.0,0.0,188.0,188.0,4.0,4.0,4.0,0.0,0.0,184.0,59.0,59.0,0.0,0.0,188.0,63.0,63.0,0.0,0.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0
Monterey,25.0,33.0,-8.0,1648.0,1673.0,172.0,51.0,46.0,2.0,3.0,1475.0,499.0,494.0,4.0,1.0,1647.0,550.0,540.0,6.0,4.0,121.0,976.0,1097.0,26.0,6.0,20.0,26.0
Napa,15.0,14.0,1.0,756.0,771.0,88.0,7.0,5.0,1.0,1.0,677.0,213.0,173.0,37.0,3.0,765.0,220.0,178.0,38.0,4.0,81.0,464.0,545.0,6.0,1.0,39.0,40.0
Nevada,487.0,487.0,0.0,348.0,835.0,9.0,7.0,4.0,1.0,2.0,288.0,240.0,200.0,14.0,26.0,297.0,247.0,204.0,15.0,28.0,2.0,48.0,50.0,538.0,0.0,3.0,3.0
Orange,94.0,328.0,-234.0,1423.0,1517.0,99.0,58.0,35.0,7.0,16.0,1317.0,635.0,533.0,46.0,56.0,1416.0,693.0,568.0,53.0,72.0,41.0,682.0,723.0,101.0,0.0,6.0,6.0
Placer,93.0,93.0,0.0,1881.0,1974.0,92.0,37.0,21.0,10.0,6.0,1787.0,408.0,307.0,85.0,16.0,1879.0,445.0,328.0,95.0,22.0,55.0,1379.0,1434.0,95.0,0.0,1.0,1.0
Plumas,0.0,0.0,0.0,43.0,43.0,4.0,3.0,3.0,0.0,0.0,39.0,27.0,27.0,0.0,0.0,43.0,30.0,30.0,0.0,0.0,1.0,12.0,13.0,0.0,0.0,2.0,2.0
Riverside,149.0,149.0,0.0,14873.0,15022.0,2737.0,990.0,869.0,99.0,22.0,12158.0,4371.0,3892.0,434.0,45.0,14895.0,5361.0,4761.0,533.0,67.0,1747.0,7787.0,9534.0,127.0,24.0,116.0,140.0
Sacramento,3081.0,3604.0,-523.0,15990.0,19071.0,895.0,355.0,339.0,10.0,6.0,14499.0,3637.0,3593.0,40.0,4.0,15394.0,3992.0,3932.0,50.0,10.0,540.0,10862.0,11402.0,3677.0,1.0,31.0,32.0
San Benito,2.0,2.0,0.0,170.0,172.0,16.0,16.0,15.0,1.0,0.0,156.0,129.0,120.0,5.0,4.0,172.0,145.0,135.0,6.0,4.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
San Bernardino,538.0,1241.0,-703.0,30037.0,30575.0,2223.0,598.0,534.0,29.0,35.0,27099.0,10467.0,9208.0,843.0,416.0,29322.0,11065.0,9742.0,872.0,451.0,1625.0,16632.0,18257.0,1253.0,12.0,204.0,216.0
San Diego,4325.0,4325.0,0.0,12963.0,17288.0,404.0,259.0,196.0,33.0,30.0,12220.0,3352.0,3051.0,180.0,121.0,12624.0,3611.0,3247.0,213.0,151.0,145.0,8868.0,9013.0,4664.0,2.0,73.0,75.0
San Francisco,29.0,46.0,-17.0,120.0,149.0,28.0,28.0,19.0,5.0,4.0,75.0,33.0,26.0,6.0,1.0,103.0,61.0,45.0,11.0,5.0,0.0,42.0,42.0,46.0,0.0,0.0,0.0
San Joaquin,9.0,9.0,0.0,463.0,472.0,46.0,38.0,33.0,3.0,2.0,416.0,357.0,308.0,39.0,10.0,462.0,395.0,341.0,42.0,12.0,8.0,59.0,67.0,10.0,0.0,1.0,1.0
San Luis Obispo,3341.0,3341.0,0.0,1325.0,4666.0,85.0,38.0,21.0,8.0,9.0,1176.0,452.0,353.0,53.0,46.0,1261.0,490.0,374.0,61.0,55.0,47.0,724.0,771.0,3405.0,0.0,9.0,9.0
San Mateo,1572.0,1572.0,0.0,3169.0,4741.0,55.0,55.0,29.0,11.0,15.0,2762.0,1086.0,798.0,145.0,143.0,2817.0,1141.0,827.0,156.0,158.0,0.0,1676.0,1676.0,1924.0,0.0,45.0,45.0
Santa Barbara  a/,440.0,440.0,0.0,960.0,1400.0,46.0,29.0,22.0,2.0,5.0,886.0,440.0,297.0,100.0,43.0,932.0,469.0,319.0,102.0,48.0,17.0,446.0,463.0,468.0,0.0,8.0,8.0
Santa Clara,243.0,388.0,-145.0,6357.0,6600.0,430.0,163.0,141.0,15.0,7.0,5837.0,1026.0,786.0,164.0,76.0,6267.0,1189.0,927.0,179.0,83.0,267.0,4811.0,5078.0,333.0,0.0,4.0,4.0
Santa Cruz,230.0,230.0,0.0,1831.0,2061.0,78.0,44.0,29.0,6.0,9.0,1732.0,737.0,612.0,84.0,41.0,1810.0,781.0,641.0,90.0,50.0,34.0,995.0,1029.0,251.0,0.0,0.0,0.0
Shasta,371.0,371.0,0.0,767.0,1138.0,27.0,22.0,18.0,2.0,2.0,740.0,617.0,589.0,20.0,8.0,767.0,639.0,607.0,22.0,10.0,5.0,123.0,128.0,371.0,0.0,27.0,27.0
Sierra,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Siskiyou,91.0,91.0,0.0,100.0,191.0,11.0,10.0,10.0,0.0,0.0,10.0,9.0,6.0,0.0,3.0,21.0,19.0,16.0,0.0,3.0,1.0,1.0,2.0,170.0,0.0,0.0,0.0
Solano,482.0,544.0,-62.0,1432.0,1914.0,123.0,70.0,42.0,14.0,14.0,1293.0,746.0,583.0,99.0,64.0,1416.0,816.0,625.0,113.0,78.0,53.0,547.0,600.0,498.0,0.0,6.0,6.0
Sonoma,717.0,750.0,-33.0,3304.0,4021.0,41.0,41.0,10.0,13.0,18.0,3202.0,1119.0,851.0,216.0,52.0,3243.0,1160.0,861.0,229.0,70.0,0.0,2083.0,2083.0,778.0,0.0,28.0,28.0
Stanislaus,220.0,514.0,-294.0,6916.0,7136.0,629.0,198.0,184.0,4.0,10.0,6136.0,2124.0,2024.0,58.0,42.0,6765.0,2322.0,2208.0,62.0,52.0,431.0,4012.0,4443.0,371.0,0.0,4.0,4.0
Sutter,21.0,21.0,0.0,348.0,369.0,45.0,18.0,16.0,0.0,2.0,290.0,181.0,166.0,11.0,4.0,335.0,199.0,182.0,11.0,6.0,27.0,109.0,136.0,34.0,0.0,2.0,2.0
Tehama,8.0,8.0,0.0,632.0,640.0,163.0,10.0,9.0,1.0,0.0,473.0,133.0,124.0,8.0,1.0,636.0,143.0,133.0,9.0,1.0,153.0,340.0,493.0,4.0,0.0,12.0,12.0
Trinity,50.0,50.0,0.0,76.0,126.0,1.0,1.0,1.0,0.0,0.0,74.0,68.0,68.0,0.0,0.0,75.0,69.0,69.0,0.0,0.0,0.0,6.0,6.0,51.0,0.0,22.0,22.0
Tulare,2065.0,2065.0,0.0,4760.0,6825.0,393.0,199.0,84.0,37.0,78.0,4547.0,2319.0,1826.0,260.0,233.0,4940.0,2518.0,1910.0,297.0,311.0,194.0,2228.0,2422.0,1885.0,0.0,8.0,8.0
Tuolumne,11.0,11.0,0.0,735.0,746.0,99.0,6.0,5.0,0.0,1.0,636.0,217.0,210.0,5.0,2.0,735.0,223.0,215.0,5.0,3.0,93.0,419.0,512.0,11.0,0.0,0.0,0.0
Ventura,321.0,321.0,0.0,3565.0,3886.0,229.0,163.0,151.0,9.0,3.0,3210.0,2245.0,2133.0,74.0,38.0,3439.0,2408.0,2284.0,83.0,41.0,66.0,965.0,1031.0,447.0,0.0,12.0,12.0
Yolo,351.0,351.0,0.0,1248.0,1599.0,56.0,33.0,30.0,1.0,2.0,1130.0,458.0,390.0,38.0,30.0,1186.0,491.0,420.0,39.0,32.0,23.0,672.0,695.0,413.0,0.0,6.0,6.0
Yuba,30.0,30.0,0.0,1001.0,1031.0,161.0,28.0,27.0,0.0,1.0,838.0,362.0,346.0,12.0,4.0,999.0,390.0,373.0,12.0,5.0,133.0,476.0,609.0,32.0,0.0,0.0,0.0
,a/  County reporting revised data:  Santa Barbara.,,,,,a/  County reporting revised data:  Santa Barbara.,,,,,,,,,,a/  County reporting revised data:  Santa Barbara.,,,,,,,,,a/  County reporting revised data:  Santa Barbara.,,
