county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Fresno,18577.0,7579.0,2587.0,1266.0,804.0,6341.0,8.0,26612.0,22603.0,4009.0,3041.0,1965.0,660.0,416.0,47.7,0.250686332562,0.139258222533,0.163697044733,0.10577595952,2015,SEP,0.039551450737930385,0.0521666856159362,3.0,2015-09-01
Glenn,379.0,208.0,36.0,17.0,9.0,109.0,9.7,491.0,275.0,216.0,79.0,74.0,2.0,3.0,23.3,0.163588390501,0.0949868073879,0.208443271768,0.195250659631,2015,SEP,0.0008069117634534971,0.0009624922079296812,3.0,2015-09-01
Humboldt,3763.0,2295.0,440.0,182.0,93.0,753.0,12.0,3574.0,1931.0,1643.0,1069.0,973.0,70.0,26.0,33.7,0.190007972362,0.116927982992,0.284081849588,0.258570289663,2015,SEP,0.008011633155344353,0.007006002344482038,3.0,2015-09-01
Imperial,4049.0,1990.0,555.0,176.0,134.0,1194.0,12.0,5386.0,3850.0,1536.0,969.0,862.0,82.0,25.0,23.3,0.213632995801,0.137070881699,0.23931835021,0.212892072117,2015,SEP,0.008620542823807942,0.010558010248287704,3.0,2015-09-01
Inyo,265.0,121.0,34.0,21.0,8.0,81.0,6.3,319.0,187.0,132.0,93.0,85.0,5.0,3.0,29.3,0.237735849057,0.128301886792,0.350943396226,0.320754716981,2015,SEP,0.0005641995179819967,0.0006253258947649049,3.0,2015-09-01
Kern,18281.0,7917.0,3474.0,908.0,557.0,5425.0,12.3,18935.0,12618.0,6317.0,3766.0,3220.0,362.0,184.0,19.0,0.270171216017,0.190033367978,0.206006235983,0.176139160877,2015,SEP,0.03892125052161842,0.037117698487064185,3.0,2015-09-01
Kings,2605.0,1071.0,561.0,114.0,81.0,778.0,10.3,3035.0,1910.0,1125.0,745.0,673.0,46.0,26.0,27.3,0.290211132438,0.215355086372,0.285988483685,0.258349328215,2015,SEP,0.005546187714502269,0.0059494172119482335,3.0,2015-09-01
Lake,1731.0,1051.0,99.0,55.0,51.0,475.0,11.3,1793.0,1076.0,717.0,511.0,439.0,49.0,23.0,31.0,0.118428653957,0.0571923743501,0.295205083767,0.253610629694,2015,SEP,0.0036853938325540994,0.0035147627878165345,3.0,2015-09-01
Lassen,412.0,237.0,35.0,20.0,11.0,109.0,23.3,523.0,285.0,238.0,134.0,120.0,10.0,4.0,29.3,0.160194174757,0.0849514563107,0.325242718447,0.291262135922,2015,SEP,0.000877170571353142,0.0010252208243324303,3.0,2015-09-01
Los Angeles,90967.0,43225.0,7277.0,3609.0,2378.0,34478.0,11.7,96380.0,79548.0,16832.0,1046.0,791.0,174.0,81.0,0.0,0.145811118318,0.0799960425209,0.0114986753438,0.00869546099135,2015,SEP,0.1936737266123332,0.18893075152802988,3.0,2015-09-01
Madera,2283.0,1038.0,353.0,137.0,101.0,654.0,12.3,3533.0,2313.0,1220.0,668.0,543.0,84.0,41.0,26.0,0.258869908016,0.154621112571,0.292597459483,0.237844940867,2015,SEP,0.004860632073784523,0.006925631304716016,3.0,2015-09-01
Marin,1613.0,824.0,267.0,90.0,39.0,393.0,10.3,1831.0,1053.0,778.0,481.0,428.0,34.0,19.0,29.7,0.245505269684,0.165530068196,0.298202107874,0.265344079355,2015,SEP,0.003434165367943248,0.003589253019794799,3.0,2015-09-01
Mariposa,240.0,143.0,32.0,8.0,5.0,52.0,12.0,311.0,171.0,140.0,84.0,78.0,3.0,3.0,29.0,0.1875,0.133333333333,0.35,0.325,2015,SEP,0.0005109731483610537,0.0006096437406642177,3.0,2015-09-01
Mendocino,1748.0,746.0,307.0,128.0,67.0,500.0,9.3,2019.0,1023.0,996.0,467.0,385.0,53.0,29.0,29.3,0.287185354691,0.175629290618,0.267162471396,0.220251716247,2015,SEP,0.0037215877638963404,0.00395778364116095,3.0,2015-09-01
Merced,5112.0,2183.0,962.0,240.0,181.0,1546.0,11.7,7059.0,4757.0,2302.0,1731.0,1578.0,104.0,49.0,26.7,0.270539906103,0.188184663537,0.338615023474,0.308685446009,2015,SEP,0.010883728060090442,0.01383754072459393,3.0,2015-09-01
Modoc,141.0,62.0,32.0,6.0,2.0,39.0,16.3,128.0,74.0,54.0,45.0,43.0,1.0,1.0,28.3,0.283687943262,0.22695035461,0.31914893617,0.304964539007,2015,SEP,0.000300196724662119,0.00025091446561099635,3.0,2015-09-01
Mono,123.0,71.0,12.0,8.0,3.0,29.0,13.0,180.0,72.0,108.0,26.0,23.0,1.0,2.0,23.7,0.186991869919,0.0975609756098,0.211382113821,0.186991869919,2015,SEP,0.00026187373853503996,0.0003528484672654636,3.0,2015-09-01
Monterey,6093.0,2501.0,1512.0,378.0,240.0,1462.0,13.0,6431.0,3864.0,2567.0,1606.0,1355.0,177.0,74.0,27.0,0.349581486952,0.248153618907,0.263581158707,0.222386344986,2015,SEP,0.012972330804016248,0.012606491627689979,3.0,2015-09-01
Napa,1125.0,596.0,124.0,56.0,39.0,310.0,16.0,1105.0,659.0,446.0,219.0,191.0,20.0,8.0,26.0,0.194666666667,0.110222222222,0.194666666667,0.169777777778,2015,SEP,0.002395186632942439,0.0021660975351574293,3.0,2015-09-01
Nevada,1083.0,620.0,79.0,56.0,33.0,295.0,13.0,1308.0,729.0,579.0,275.0,247.0,17.0,11.0,26.7,0.15512465374,0.072945521699,0.253924284395,0.228070175439,2015,SEP,0.0023057663319792543,0.002564032195462369,3.0,2015-09-01
Orange,26237.0,13844.0,2805.0,1353.0,815.0,7420.0,6.0,29912.0,24132.0,5780.0,3227.0,2084.0,700.0,443.0,35.3,0.189541487213,0.106910088806,0.122994244769,0.0794298128597,2015,SEP,0.05586001038978735,0.0586355741824697,3.0,2015-09-01
Placer,3312.0,1826.0,353.0,168.0,114.0,851.0,10.0,2782.0,2061.0,721.0,390.0,249.0,90.0,51.0,35.7,0.19172705314,0.106582125604,0.117753623188,0.0751811594203,2015,SEP,0.00705142944738254,0.005453469088513998,3.0,2015-09-01
Plumas,427.0,276.0,50.0,22.0,12.0,67.0,16.3,371.0,183.0,188.0,96.0,84.0,6.0,6.0,32.0,0.196721311475,0.117096018735,0.224824355972,0.196721311475,2015,SEP,0.0009091063931257079,0.0007272598964193722,3.0,2015-09-01
Riverside,36355.0,17326.0,5593.0,1772.0,1056.0,10608.0,11.0,40274.0,25064.0,15210.0,8810.0,7808.0,689.0,313.0,26.0,0.231632512722,0.153844037959,0.242332553982,0.214771008114,2015,SEP,0.07740178670277544,0.0789478842813849,3.0,2015-09-01
Sacramento,25347.0,12925.0,2998.0,1311.0,864.0,7249.0,8.0,24980.0,19977.0,5003.0,3133.0,2047.0,660.0,426.0,37.7,0.20408726871,0.118278297234,0.123604371326,0.0807590641891,2015,SEP,0.05396515163128177,0.048967526179396,3.0,2015-09-01
San Benito,614.0,272.0,96.0,33.0,26.0,187.0,14.0,785.0,436.0,349.0,245.0,211.0,23.0,11.0,29.7,0.252442996743,0.156351791531,0.399022801303,0.343648208469,2015,SEP,0.0013072396378903622,0.0015388113711299384,3.0,2015-09-01
San Bernardino,41678.0,17850.0,8668.0,2087.0,1229.0,11844.0,8.0,53188.0,34373.0,18815.0,12809.0,11594.0,779.0,436.0,30.3,0.287537789721,0.207975430683,0.307332405586,0.278180334949,2015,SEP,0.08873474532246664,0.10426280153841931,3.0,2015-09-01
San Diego,40516.0,19062.0,5338.0,2230.0,1336.0,12550.0,11.3,34602.0,26924.0,7678.0,4632.0,2920.0,1020.0,692.0,36.7,0.219765031099,0.131750419587,0.114325204857,0.0720702932175,2015,SEP,0.0862607836624852,0.06782923702399761,3.0,2015-09-01
San Francisco,8789.0,4670.0,1008.0,424.0,272.0,2415.0,8.3,7175.0,5334.0,1841.0,1056.0,742.0,182.0,132.0,37.7,0.193878712026,0.114688815565,0.120150187735,0.0844237114575,2015,SEP,0.018712262503938752,0.014064931959053896,3.0,2015-09-01
San Joaquin,10513.0,5316.0,1695.0,496.0,342.0,2664.0,12.7,15449.0,10548.0,4901.0,3050.0,2711.0,230.0,109.0,24.7,0.240939788833,0.161228954628,0.290116998002,0.257871207077,2015,SEP,0.022382752952998988,0.030284199837689704,3.0,2015-09-01
San Luis Obispo,2830.0,1494.0,206.0,124.0,85.0,921.0,13.0,2231.0,1718.0,513.0,263.0,155.0,63.0,45.0,36.7,0.146643109541,0.0727915194346,0.0929328621908,0.0547703180212,2015,SEP,0.006025225041090757,0.004373360724829163,3.0,2015-09-01
San Mateo,4981.0,2647.0,469.0,291.0,161.0,1413.0,9.7,3910.0,3015.0,895.0,531.0,327.0,115.0,89.0,40.3,0.184902629994,0.0941577996386,0.106605099378,0.0656494679783,2015,SEP,0.0106048218832767,0.007664652816710903,3.0,2015-09-01
Santa Barbara,4895.0,2581.0,345.0,242.0,179.0,1548.0,12.0,4072.0,3315.0,757.0,487.0,263.0,130.0,94.0,39.3,0.156486210419,0.070480081716,0.0994892747702,0.0537282941777,2015,SEP,0.010421723171780656,0.00798221643724982,3.0,2015-09-01
Santa Clara,11040.0,6038.0,258.0,611.0,460.0,3673.0,9.7,12705.0,10133.0,2572.0,538.0,116.0,243.0,179.0,41.0,0.120380434783,0.0233695652174,0.048731884058,0.0105072463768,2015,SEP,0.023504764824608466,0.024905220981153973,3.0,2015-09-01
Santa Cruz,3127.0,1834.0,55.0,134.0,93.0,1011.0,10.0,3067.0,2382.0,685.0,166.0,23.0,77.0,66.0,42.3,0.0901822833387,0.0175887432043,0.053086024944,0.00735529261273,2015,SEP,0.006657554312187561,0.006012145828350982,3.0,2015-09-01
Shasta,3389.0,1650.0,472.0,166.0,122.0,979.0,17.0,4053.0,2304.0,1749.0,1031.0,927.0,60.0,44.0,26.3,0.224254942461,0.13927412216,0.304219533786,0.273532015344,2015,SEP,0.0072153666658150446,0.007944971321260689,3.0,2015-09-01
Sierra,34.0,23.0,0.0,4.0,0.0,7.0,12.7,55.0,34.0,21.0,5.0,4.0,1.0,0.0,31.7,0.117647058824,0.0,0.147058823529,0.117647058824,2015,SEP,7.23878626844826e-05,0.00010781480944222498,3.0,2015-09-01
Siskiyou,961.0,580.0,111.0,22.0,20.0,228.0,18.0,1034.0,623.0,411.0,319.0,302.0,12.0,5.0,29.7,0.159209157128,0.115504682622,0.331945889698,0.314255983351,2015,SEP,0.0020460216482290523,0.00202691841751383,3.0,2015-09-01
Solano,5353.0,2938.0,73.0,283.0,182.0,1877.0,11.3,4960.0,3908.0,1052.0,215.0,22.0,120.0,73.0,38.7,0.100504390062,0.0136372127779,0.0401643937979,0.00410984494676,2015,SEP,0.011396830263236334,0.009722935542426108,3.0,2015-09-01
Sonoma,4773.0,2346.0,452.0,233.0,146.0,1596.0,14.0,4390.0,3352.0,1038.0,493.0,278.0,132.0,83.0,36.0,0.174104336895,0.0946993505133,0.103289335847,0.0582442908024,2015,SEP,0.010161978488030453,0.008605582062752139,3.0,2015-09-01
Stanislaus,10415.0,4205.0,1890.0,616.0,378.0,3326.0,9.3,13309.0,8223.0,5086.0,3338.0,2835.0,320.0,183.0,28.0,0.276908305329,0.181469035046,0.320499279885,0.272203552568,2015,SEP,0.02217410558408489,0.02608922361575586,3.0,2015-09-01
Sutter,1634.0,792.0,323.0,65.0,47.0,407.0,15.7,1762.0,1045.0,717.0,432.0,402.0,18.0,12.0,29.0,0.266217870257,0.197674418605,0.264381884945,0.246022031824,2015,SEP,0.00347887551842484,0.0034539944406763714,3.0,2015-09-01
Tehama,1301.0,642.0,196.0,73.0,38.0,352.0,14.0,1377.0,786.0,591.0,265.0,241.0,14.0,10.0,19.7,0.235972328978,0.150653343582,0.203689469639,0.185242121445,2015,SEP,0.0027699002750738782,0.0026992907745807962,3.0,2015-09-01
Trinity,291.0,182.0,32.0,15.0,4.0,58.0,13.0,304.0,147.0,157.0,76.0,69.0,4.0,3.0,29.3,0.175257731959,0.109965635739,0.26116838488,0.237113402062,2015,SEP,0.0006195549423877775,0.0005959218558261163,3.0,2015-09-01
Tulare,9831.0,3438.0,1958.0,701.0,416.0,3318.0,5.0,13492.0,11603.0,1889.0,1968.0,1447.0,316.0,205.0,36.0,0.312786084834,0.199165903774,0.200183094294,0.147187468213,2015,SEP,0.020930737589739658,0.026447952890809083,3.0,2015-09-01
Tuolumne,819.0,421.0,95.0,52.0,21.0,230.0,15.3,972.0,557.0,415.0,222.0,200.0,17.0,5.0,28.7,0.205128205128,0.115995115995,0.271062271062,0.2442002442,2015,SEP,0.0017436958687820955,0.0019053817232335033,3.0,2015-09-01
Ventura,10252.0,4312.0,1500.0,711.0,434.0,3295.0,9.7,9616.0,7573.0,2043.0,1676.0,1155.0,317.0,204.0,38.7,0.257998439329,0.146312914553,0.163480296528,0.112660944206,2015,SEP,0.02182706965415634,0.018849949229026098,3.0,2015-09-01
Yolo,3182.0,1812.0,293.0,143.0,104.0,830.0,10.3,2653.0,2117.0,536.0,306.0,175.0,70.0,61.0,37.0,0.169704588309,0.0920804525456,0.0961659333752,0.0549968573224,2015,SEP,0.006774652325353636,0.005200594353640416,3.0,2015-09-01
Yuba,1706.0,841.0,299.0,66.0,39.0,461.0,11.7,1823.0,1114.0,709.0,617.0,561.0,40.0,16.0,24.0,0.236811254396,0.175263774912,0.361664712778,0.328839390387,2015,SEP,0.003632167462933156,0.0035735708656941118,3.0,2015-09-01
