,PART A:  APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:  APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:  CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:  CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:  CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:  CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:  RECERTIFICATIONS,,,,,,,,,,"PART C:  RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,,32.0,53.0,85.0,56.0,29.0,0.0,1.0,7.0,15.0,0.0,1.0,1.0,4.0,29.0,,68.0,26.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,16.0,5.0,94.0,94.0,1046.0,0.0,7.0,0.0,1.0,0.0,0.0,35.0,59.0,,244.0,61.0,24.0,22.0,15.0,305.0,297.0,7.0,1.0,63.0,242.0,3.0,2.0,0.0,0.0,29.0,1.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,51.0,30.0,21.0,0.0
Contra Costa,,541.0,1832.0,2373.0,1796.0,979.0,0.0,0.0,4.0,693.0,0.0,0.0,0.0,120.0,577.0,95.0,4344.0,921.0,377.0,0.0,1.0,592.0,4.0,5.0,378.0,46.0,497.0,5265.0,4942.0,19498.0,7.0,504.0,313.0,93.0,31.0,10.0,797.0,4468.0,44.0,3465.0,1125.0,601.0,28.0,496.0,4590.0,4432.0,85.0,73.0,1045.0,3545.0,405.0,396.0,7.0,2.0,243.0,6.0,3.0,405.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,265.0,252.0,13.0,0.0
Del Norte,,52.0,148.0,200.0,162.0,118.0,3.0,4.0,7.0,27.0,1.0,0.0,4.0,6.0,38.0,,461.0,118.0,21.0,1.0,0.0,95.0,0.0,1.0,22.0,55.0,41.0,579.0,575.0,3231.0,0.0,6.0,4.0,0.0,1.0,0.0,132.0,447.0,,723.0,248.0,96.0,71.0,81.0,971.0,968.0,2.0,1.0,229.0,742.0,28.0,27.0,0.0,0.0,47.0,1.0,0.0,27.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,3.0,53.0,48.0,5.0,5.0
El Dorado,-1.0,135.0,383.0,518.0,374.0,188.0,7.0,16.0,26.0,118.0,0.0,6.0,12.0,30.0,144.0,,495.0,160.0,38.0,0.0,0.0,148.0,2.0,0.0,38.0,68.0,54.0,655.0,598.0,3723.0,0.0,12.0,57.0,0.0,8.0,0.0,166.0,489.0,,917.0,330.0,150.0,82.0,98.0,1247.0,1156.0,83.0,8.0,311.0,936.0,28.0,26.0,0.0,0.0,62.0,0.0,0.0,26.0,2.0,0.0,0.0,38.0,0.0,0.0,2.0,0.0,100.0,62.0,38.0,1.0
Fresno,,926.0,3625.0,4551.0,3627.0,3457.0,0.0,0.0,2.0,158.0,0.0,0.0,0.0,10.0,924.0,,13988.0,1497.0,604.0,7.0,0.0,2799.0,39.0,8.0,611.0,300.0,586.0,15485.0,15335.0,93987.0,6.0,322.0,148.0,12.0,15.0,2.0,1383.0,14102.0,,13641.0,3759.0,2846.0,53.0,860.0,17400.0,17233.0,153.0,14.0,3326.0,14074.0,1329.0,1325.0,4.0,0.0,1255.0,20.0,0.0,1329.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,1293.0,1275.0,18.0,0.0
Glenn,-1.0,63.0,101.0,164.0,112.0,54.0,0.0,1.0,6.0,40.0,0.0,2.0,4.0,8.0,52.0,,214.0,63.0,11.0,0.0,0.0,43.0,0.0,0.0,11.0,39.0,13.0,277.0,222.0,1853.0,0.0,1.0,55.0,3.0,0.0,0.0,78.0,199.0,,448.0,123.0,43.0,56.0,24.0,571.0,434.0,135.0,2.0,121.0,450.0,15.0,15.0,0.0,0.0,28.0,0.0,0.0,15.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,47.0,28.0,19.0,0.0
Humboldt,-1.0,417.0,611.0,1028.0,680.0,368.0,11.0,65.0,40.0,218.0,16.0,44.0,27.0,27.0,348.0,1.0,1061.0,192.0,20.0,1.0,0.0,347.0,0.0,0.0,21.0,117.0,54.0,1253.0,1249.0,4594.0,0.0,8.0,3.0,1.0,0.0,1.0,200.0,1053.0,-1.0,2623.0,720.0,347.0,122.0,251.0,3343.0,3341.0,1.0,1.0,719.0,2624.0,83.0,79.0,0.0,0.0,180.0,0.0,0.0,79.0,4.0,0.0,0.0,112.0,0.0,0.0,4.0,3.0,292.0,180.0,112.0,6.0
Imperial,-9.0,299.0,639.0,938.0,670.0,383.0,40.0,94.0,25.0,142.0,10.0,55.0,84.0,36.0,268.0,,1806.0,321.0,83.0,3.0,0.0,264.0,18.0,15.0,86.0,195.0,40.0,2127.0,2038.0,19731.0,4.0,295.0,86.0,14.0,78.0,3.0,463.0,1664.0,,4331.0,811.0,297.0,377.0,137.0,5142.0,4867.0,195.0,80.0,592.0,4550.0,121.0,110.0,3.0,0.0,354.0,14.0,11.0,113.0,8.0,0.0,0.0,116.0,1.0,0.0,8.0,10.0,496.0,379.0,117.0,24.0
Inyo,,4.0,82.0,86.0,72.0,57.0,0.0,2.0,1.0,10.0,0.0,1.0,1.0,3.0,14.0,,56.0,14.0,8.0,0.0,0.0,49.0,0.0,0.0,8.0,0.0,6.0,70.0,70.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,48.0,,275.0,67.0,49.0,0.0,18.0,342.0,342.0,0.0,0.0,51.0,291.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,33.0,23.0,10.0,1.0
Kern ,,1558.0,2884.0,4442.0,2864.0,1787.0,28.0,76.0,137.0,751.0,4.0,30.0,50.0,139.0,1578.0,,5920.0,1996.0,299.0,13.0,0.0,1421.0,43.0,11.0,312.0,1395.0,289.0,7916.0,7643.0,65679.0,7.0,1097.0,272.0,11.0,83.0,1.0,1890.0,6026.0,,11838.0,3325.0,1475.0,1066.0,784.0,15163.0,14325.0,751.0,87.0,2572.0,12591.0,554.0,489.0,19.0,0.0,1260.0,67.0,10.0,508.0,44.0,2.0,0.0,463.0,2.0,0.0,46.0,3.0,1802.0,1337.0,465.0,20.0
Kings,-1.0,570.0,639.0,1209.0,607.0,371.0,14.0,26.0,21.0,192.0,3.0,28.0,6.0,17.0,602.0,,1172.0,339.0,77.0,2.0,0.0,286.0,5.0,1.0,79.0,169.0,91.0,1511.0,1474.0,12202.0,1.0,109.0,36.0,1.0,17.0,1.0,387.0,1124.0,,2570.0,735.0,292.0,209.0,234.0,3305.0,3214.0,74.0,17.0,628.0,2677.0,99.0,87.0,3.0,0.0,254.0,8.0,0.0,90.0,9.0,0.0,0.0,120.0,0.0,0.0,9.0,0.0,382.0,262.0,120.0,5.0
Lake,,975.0,236.0,1211.0,438.0,332.0,5.0,11.0,13.0,65.0,1.0,1.0,7.0,21.0,773.0,,624.0,177.0,100.0,0.0,0.0,232.0,0.0,0.0,100.0,50.0,27.0,801.0,799.0,4998.0,7.0,9.0,2.0,1.0,0.0,0.0,55.0,746.0,,917.0,360.0,232.0,61.0,67.0,1277.0,1274.0,2.0,1.0,192.0,1085.0,44.0,38.0,0.0,0.0,125.0,0.0,0.0,38.0,6.0,0.0,0.0,36.0,0.0,0.0,6.0,8.0,161.0,125.0,36.0,17.0
Lassen,2.0,37.0,118.0,155.0,107.0,67.0,0.0,1.0,3.0,27.0,0.0,1.0,1.0,9.0,48.0,11.0,233.0,28.0,17.0,0.0,0.0,49.0,1.0,0.0,17.0,1.0,10.0,261.0,259.0,1659.0,3.0,11.0,2.0,1.0,0.0,0.0,35.0,226.0,15.0,359.0,78.0,50.0,0.0,28.0,437.0,434.0,1.0,2.0,101.0,336.0,10.0,10.0,0.0,0.0,22.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,27.0,22.0,5.0,0.0
Los Angeles,-1971.0,13460.0,33041.0,46501.0,33048.0,17992.0,0.0,0.0,3767.0,8262.0,0.0,0.0,1129.0,1898.0,13453.0,4241.0,96564.0,4791.0,3583.0,100.0,3.0,13838.0,292.0,176.0,3686.0,56.0,1049.0,101355.0,99514.0,642542.0,206.0,5206.0,1727.0,3145.0,390.0,114.0,6775.0,94580.0,5531.0,160303.0,17495.0,14306.0,98.0,3091.0,177798.0,172445.0,2805.0,2548.0,20845.0,156953.0,7143.0,6535.0,113.0,27.0,8143.0,133.0,126.0,6675.0,454.0,13.0,1.0,588.0,9.0,13.0,468.0,0.0,9012.0,8402.0,610.0,0.0
Madera  b/,,299.0,513.0,812.0,535.0,301.0,1.0,5.0,23.0,160.0,0.0,3.0,11.0,40.0,277.0,,907.0,643.0,71.0,0.0,0.0,230.0,0.0,0.0,71.0,198.0,374.0,1550.0,1547.0,12821.0,1.0,12.0,3.0,3.0,0.0,0.0,576.0,974.0,,2422.0,842.0,230.0,427.0,185.0,3264.0,3248.0,10.0,6.0,674.0,2590.0,72.0,65.0,0.0,0.0,331.0,0.0,0.0,65.0,7.0,0.0,0.0,160.0,0.0,0.0,7.0,0.0,491.0,331.0,160.0,19.0
Marin  b/,-3.0,94.0,272.0,366.0,274.0,190.0,0.0,10.0,7.0,69.0,0.0,6.0,0.0,8.0,92.0,,503.0,151.0,25.0,1.0,0.0,160.0,0.0,4.0,26.0,100.0,25.0,654.0,572.0,3052.0,0.0,42.0,82.0,35.0,0.0,0.0,197.0,457.0,,1252.0,421.0,164.0,154.0,103.0,1673.0,1518.0,155.0,0.0,339.0,1334.0,35.0,34.0,0.0,0.0,81.0,2.0,7.0,34.0,0.0,1.0,0.0,50.0,2.0,1.0,1.0,1.0,143.0,90.0,53.0,5.0
Mariposa,,19.0,47.0,66.0,42.0,27.0,0.0,2.0,4.0,10.0,0.0,4.0,1.0,0.0,24.0,-10.0,91.0,17.0,4.0,0.0,0.0,23.0,0.0,0.0,4.0,10.0,3.0,108.0,108.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,91.0,9.0,209.0,38.0,23.0,7.0,8.0,247.0,247.0,0.0,0.0,36.0,211.0,6.0,6.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0
Mendocino,,772.0,308.0,1080.0,325.0,239.0,2.0,11.0,7.0,57.0,0.0,6.0,4.0,18.0,755.0,,1211.0,207.0,41.0,0.0,0.0,196.0,2.0,0.0,41.0,121.0,45.0,1418.0,1414.0,6470.0,0.0,20.0,3.0,0.0,7.0,1.0,211.0,1207.0,,2674.0,366.0,198.0,65.0,103.0,3040.0,3021.0,14.0,5.0,362.0,2678.0,39.0,37.0,1.0,0.0,144.0,1.0,0.0,38.0,1.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,176.0,145.0,31.0,2.0
Merced  b/,,352.0,261.0,613.0,253.0,127.0,1.0,3.0,47.0,58.0,0.0,3.0,8.0,13.0,360.0,,3729.0,110.0,44.0,0.0,0.0,83.0,0.0,0.0,44.0,9.0,57.0,3839.0,3829.0,26380.0,1.0,32.0,10.0,2.0,0.0,0.0,107.0,3732.0,,4676.0,353.0,83.0,138.0,132.0,5029.0,5015.0,12.0,2.0,403.0,4626.0,182.0,175.0,0.0,0.0,245.0,0.0,0.0,175.0,7.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,264.0,245.0,19.0,0.0
Modoc  b/,-2.0,26.0,49.0,75.0,35.0,21.0,1.0,3.0,5.0,9.0,0.0,1.0,0.0,0.0,40.0,9.0,111.0,22.0,6.0,0.0,0.0,15.0,0.0,0.0,6.0,10.0,6.0,133.0,132.0,632.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,110.0,3.0,156.0,36.0,15.0,15.0,6.0,192.0,192.0,0.0,0.0,27.0,165.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,11.0,4.0,0.0
Mono,,5.0,25.0,30.0,29.0,22.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,,23.0,10.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,8.0,1.0,33.0,33.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,,93.0,42.0,21.0,7.0,14.0,135.0,135.0,0.0,0.0,37.0,98.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,8.0,5.0,0.0
Monterey,-4.0,380.0,1296.0,1676.0,1115.0,549.0,8.0,35.0,35.0,425.0,3.0,38.0,14.0,92.0,561.0,,2025.0,617.0,99.0,3.0,0.0,433.0,11.0,3.0,102.0,351.0,164.0,2642.0,2579.0,13949.0,0.0,136.0,63.0,7.0,0.0,0.0,835.0,1807.0,,2791.0,1329.0,447.0,581.0,301.0,4120.0,4047.0,66.0,7.0,1030.0,3090.0,127.0,108.0,5.0,0.0,307.0,12.0,2.0,113.0,14.0,0.0,0.0,274.0,2.0,0.0,14.0,0.0,597.0,321.0,276.0,8.0
Napa,,131.0,221.0,352.0,222.0,104.0,1.0,15.0,16.0,62.0,0.0,12.0,14.0,26.0,130.0,,132.0,61.0,16.0,0.0,0.0,84.0,2.0,2.0,16.0,35.0,10.0,193.0,191.0,2000.0,0.0,20.0,2.0,6.0,13.0,0.0,51.0,142.0,,563.0,157.0,88.0,36.0,33.0,720.0,695.0,14.0,11.0,151.0,569.0,17.0,12.0,0.0,0.0,51.0,0.0,0.0,12.0,5.0,0.0,0.0,48.0,0.0,0.0,5.0,1.0,99.0,51.0,48.0,3.0
Nevada  c/,,59.0,159.0,218.0,162.0,101.0,2.0,8.0,9.0,36.0,0.0,4.0,7.0,9.0,56.0,,267.0,69.0,17.0,0.0,0.0,84.0,0.0,0.0,17.0,30.0,22.0,336.0,336.0,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,267.0,,464.0,153.0,84.0,29.0,40.0,617.0,617.0,0.0,0.0,147.0,470.0,24.0,19.0,0.0,0.0,36.0,0.0,0.0,19.0,5.0,0.0,0.0,34.0,0.0,0.0,5.0,1.0,70.0,36.0,34.0,2.0
Orange,,840.0,3826.0,4666.0,3905.0,2488.0,1.0,9.0,20.0,1057.0,0.0,1.0,0.0,340.0,761.0,,10090.0,1488.0,689.0,9.0,1.0,1739.0,38.0,12.0,699.0,23.0,766.0,11578.0,11416.0,63466.0,17.0,464.0,151.0,117.0,49.0,11.0,1139.0,10439.0,,13361.0,2676.0,1789.0,67.0,820.0,16037.0,15588.0,337.0,112.0,2248.0,13789.0,905.0,892.0,12.0,1.0,758.0,16.0,6.0,905.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,804.0,780.0,24.0,0.0
Placer,,216.0,507.0,723.0,522.0,286.0,0.0,0.0,6.0,175.0,0.0,0.0,7.0,48.0,201.0,,704.0,132.0,87.0,0.0,0.0,199.0,0.0,0.0,87.0,3.0,42.0,836.0,836.0,4457.0,0.0,10.0,0.0,1.0,0.0,0.0,92.0,744.0,,742.0,267.0,199.0,8.0,60.0,1009.0,1007.0,1.0,1.0,242.0,767.0,58.0,57.0,1.0,0.0,32.0,1.0,0.0,58.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,33.0,3.0,0.0
Plumas,,21.0,68.0,89.0,56.0,32.0,0.0,0.0,4.0,16.0,0.0,1.0,1.0,3.0,33.0,,77.0,25.0,5.0,0.0,0.0,27.0,0.0,0.0,5.0,13.0,7.0,102.0,102.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,81.0,,101.0,48.0,27.0,14.0,7.0,149.0,149.0,0.0,0.0,43.0,106.0,7.0,6.0,0.0,0.0,15.0,0.0,0.0,6.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,24.0,15.0,9.0,1.0
Riverside,,1081.0,3948.0,5029.0,4004.0,2119.0,11.0,17.0,351.0,1459.0,4.0,21.0,8.0,67.0,1025.0,,14143.0,2045.0,948.0,12.0,0.0,1134.0,23.0,2.0,960.0,0.0,1085.0,16188.0,15992.0,76054.0,2.0,420.0,196.0,20.0,0.0,0.0,1755.0,14433.0,1.0,7745.0,1844.0,1159.0,0.0,685.0,9589.0,9384.0,187.0,18.0,1698.0,7891.0,490.0,482.0,6.0,0.0,228.0,5.0,0.0,488.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,5.0,243.0,233.0,10.0,2.0
Sacramento,,1308.0,6239.0,7547.0,6225.0,3983.0,1.0,2.0,9.0,2085.0,0.0,1.0,0.0,148.0,1322.0,,15555.0,3141.0,1439.0,22.0,13.0,2447.0,26.0,36.0,1474.0,415.0,1252.0,18696.0,18242.0,100396.0,96.0,537.0,283.0,124.0,194.0,171.0,2734.0,15962.0,,15467.0,3905.0,2509.0,90.0,1306.0,19372.0,18897.0,197.0,278.0,3240.0,16132.0,1419.0,1384.0,21.0,13.0,1243.0,13.0,18.0,1418.0,1.0,0.0,0.0,38.0,0.0,1.0,1.0,0.0,1313.0,1274.0,39.0,0.0
San Benito  b/,-1.0,74.0,126.0,200.0,145.0,105.0,1.0,1.0,0.0,22.0,0.0,1.0,0.0,18.0,55.0,,252.0,73.0,23.0,1.0,0.0,79.0,2.0,0.0,24.0,36.0,13.0,325.0,320.0,2355.0,0.0,26.0,5.0,0.0,9.0,0.0,63.0,262.0,,486.0,143.0,81.0,31.0,31.0,629.0,603.0,18.0,8.0,157.0,472.0,8.0,8.0,0.0,0.0,48.0,0.0,1.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,56.0,49.0,7.0,0.0
San Bernardino,,4572.0,6665.0,11237.0,6681.0,3851.0,84.0,171.0,906.0,1585.0,7.0,10.0,141.0,198.0,4556.0,,21820.0,1892.0,1566.0,18.0,2.0,2216.0,36.0,13.0,1586.0,268.0,38.0,23712.0,23528.0,134749.0,24.0,600.0,168.0,264.0,114.0,16.0,1853.0,21859.0,,19757.0,2604.0,2265.0,292.0,47.0,22361.0,21787.0,352.0,222.0,2419.0,19942.0,1449.0,1441.0,8.0,0.0,989.0,13.0,7.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,1009.0,1009.0,0.0,302.0
San Diego,,1312.0,3908.0,5220.0,4070.0,2924.0,0.0,1.0,5.0,946.0,0.0,0.0,0.0,195.0,1150.0,,14191.0,1606.0,837.0,11.0,9.0,1974.0,28.0,65.0,857.0,125.0,624.0,15797.0,15474.0,74816.0,35.0,699.0,306.0,209.0,105.0,17.0,1493.0,14304.0,,11074.0,2897.0,2067.0,54.0,776.0,13971.0,13469.0,327.0,175.0,2795.0,11176.0,1245.0,1219.0,24.0,2.0,824.0,19.0,11.0,1245.0,0.0,0.0,0.0,55.0,0.0,5.0,0.0,0.0,914.0,854.0,60.0,0.0
San Francisco,,254.0,2917.0,3171.0,2883.0,2240.0,0.0,1.0,3.0,599.0,0.0,0.0,0.0,41.0,288.0,,3948.0,440.0,252.0,4.0,5.0,1917.0,16.0,46.0,261.0,31.0,148.0,4388.0,4256.0,29935.0,70.0,325.0,105.0,489.0,115.0,27.0,359.0,4029.0,,12782.0,2486.0,1979.0,14.0,493.0,15268.0,14642.0,214.0,412.0,2173.0,13095.0,335.0,327.0,5.0,3.0,627.0,11.0,10.0,335.0,0.0,0.0,0.0,76.0,1.0,3.0,0.0,0.0,728.0,648.0,80.0,0.0
San Joaquin  c/,,1045.0,1895.0,2940.0,2031.0,1166.0,96.0,156.0,145.0,538.0,9.0,54.0,100.0,82.0,909.0,,5167.0,1329.0,308.0,5.0,0.0,846.0,6.0,1.0,313.0,642.0,374.0,6496.0,6491.0,46011.0,0.0,110.0,3.0,29.0,26.0,2.0,1228.0,5268.0,,7511.0,2305.0,853.0,819.0,633.0,9816.0,9704.0,72.0,40.0,1725.0,8091.0,413.0,390.0,2.0,0.0,688.0,6.0,0.0,392.0,21.0,0.0,0.0,301.0,0.0,0.0,21.0,1.0,995.0,694.0,301.0,9.0
San Luis Obispo  c/,,89.0,520.0,609.0,515.0,347.0,0.0,0.0,5.0,134.0,0.0,0.0,1.0,28.0,94.0,,933.0,230.0,125.0,0.0,0.0,220.0,1.0,1.0,125.0,6.0,99.0,1163.0,1153.0,5677.0,3.0,18.0,3.0,7.0,2.0,7.0,179.0,984.0,,1428.0,287.0,222.0,1.0,64.0,1715.0,1695.0,18.0,2.0,256.0,1459.0,92.0,92.0,0.0,0.0,61.0,0.0,0.0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,61.0,1.0,0.0
San Mateo  a/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
