,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,0.0,35.0,51.0,86.0,69.0,37.0,0.0,1.0,4.0,24.0,0.0,0.0,1.0,3.0,17.0,0.0,87.0,9.0,3.0,0.0,0.0,32.0,2.0,0.0,3.0,2.0,4.0,96.0,96.0,1342.0,0.0,11.0,0.0,2.0,2.0,0.0,24.0,72.0,0.0,344.0,68.0,34.0,16.0,18.0,412.0,400.0,9.0,3.0,51.0,361.0,3.0,3.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,47.0,29.0,18.0,0.0
Contra Costa,0.0,543.0,1775.0,2318.0,1777.0,1062.0,0.0,1.0,1.0,635.0,0.0,0.0,0.0,79.0,541.0,62.0,4787.0,648.0,290.0,2.0,3.0,750.0,11.0,6.0,295.0,40.0,313.0,5435.0,5382.0,28677.0,3.0,86.0,53.0,18.0,0.0,0.0,810.0,4625.0,2.0,5183.0,1287.0,767.0,60.0,460.0,6470.0,6424.0,32.0,14.0,1326.0,5144.0,332.0,332.0,0.0,0.0,338.0,2.0,0.0,332.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,355.0,340.0,15.0,0.0
Del Norte,0.0,37.0,118.0,155.0,106.0,84.0,0.0,1.0,3.0,17.0,1.0,1.0,0.0,2.0,49.0,0.0,505.0,101.0,19.0,0.0,0.0,65.0,0.0,0.0,19.0,48.0,34.0,606.0,605.0,3955.0,0.0,1.0,0.0,0.0,2.0,1.0,113.0,493.0,0.0,1000.0,187.0,65.0,61.0,61.0,1187.0,1185.0,1.0,1.0,229.0,958.0,32.0,31.0,0.0,0.0,64.0,0.0,0.0,31.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,5.0,78.0,64.0,14.0,5.0
El Dorado,0.0,170.0,310.0,480.0,308.0,154.0,9.0,26.0,20.0,87.0,6.0,8.0,6.0,41.0,172.0,0.0,520.0,135.0,19.0,0.0,0.0,132.0,1.0,2.0,19.0,61.0,55.0,655.0,598.0,3948.0,0.0,9.0,55.0,2.0,4.0,2.0,166.0,489.0,0.0,1114.0,300.0,135.0,73.0,92.0,1414.0,1356.0,54.0,4.0,300.0,1114.0,22.0,21.0,0.0,0.0,75.0,0.0,0.0,21.0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,3.0,114.0,75.0,39.0,6.0
Fresno,0.0,927.0,3702.0,4629.0,3702.0,3520.0,0.0,19.0,4.0,166.0,0.0,0.0,0.0,12.0,927.0,0.0,15030.0,1026.0,456.0,2.0,2.0,3026.0,29.0,5.0,460.0,244.0,322.0,16056.0,15927.0,118724.0,8.0,458.0,124.0,16.0,34.0,5.0,1496.0,14560.0,0.0,22390.0,3771.0,3060.0,44.0,667.0,26161.0,25854.0,289.0,18.0,4084.0,22077.0,1195.0,1189.0,6.0,0.0,1454.0,10.0,3.0,1195.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,1484.0,1467.0,17.0,1.0
Glenn,-3.0,57.0,100.0,157.0,116.0,72.0,0.0,3.0,3.0,33.0,1.0,3.0,2.0,6.0,41.0,0.0,220.0,64.0,12.0,0.0,0.0,59.0,1.0,0.0,12.0,42.0,10.0,284.0,230.0,2372.0,0.0,2.0,54.0,0.0,0.0,0.0,75.0,209.0,0.0,568.0,156.0,60.0,61.0,35.0,724.0,633.0,91.0,0.0,123.0,601.0,10.0,10.0,0.0,0.0,63.0,1.0,0.0,10.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,83.0,64.0,19.0,3.0
Humboldt,-3.0,269.0,561.0,830.0,580.0,361.0,6.0,32.0,31.0,142.0,2.0,15.0,11.0,35.0,250.0,0.0,1171.0,146.0,16.0,0.0,0.0,345.0,0.0,0.0,16.0,97.0,33.0,1317.0,1313.0,5438.0,0.0,5.0,1.0,3.0,0.0,3.0,175.0,1142.0,0.0,3482.0,651.0,345.0,127.0,179.0,4133.0,4125.0,3.0,5.0,575.0,3558.0,76.0,74.0,0.0,0.0,236.0,0.0,0.0,74.0,2.0,0.0,0.0,79.0,0.0,0.0,2.0,2.0,315.0,236.0,79.0,14.0
Imperial,-7.0,173.0,515.0,688.0,576.0,328.0,21.0,45.0,33.0,134.0,9.0,31.0,44.0,37.0,112.0,0.0,1477.0,218.0,54.0,0.0,0.0,267.0,6.0,1.0,54.0,118.0,46.0,1695.0,1695.0,18661.0,1.0,94.0,0.0,2.0,14.0,0.0,239.0,1456.0,0.0,4972.0,576.0,274.0,157.0,145.0,5548.0,5442.0,94.0,12.0,626.0,4922.0,95.0,87.0,0.0,0.0,350.0,5.0,1.0,87.0,8.0,0.0,0.0,113.0,1.0,0.0,8.0,4.0,470.0,356.0,114.0,16.0
Inyo,0.0,23.0,68.0,91.0,72.0,40.0,0.0,1.0,3.0,22.0,0.0,1.0,2.0,5.0,19.0,0.0,67.0,12.0,5.0,0.0,0.0,35.0,0.0,0.0,5.0,5.0,2.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,62.0,0.0,340.0,58.0,35.0,13.0,10.0,398.0,398.0,0.0,0.0,38.0,360.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,31.0,24.0,7.0,0.0
Kern,5.0,1546.0,2367.0,3913.0,2662.0,1639.0,27.0,139.0,78.0,794.0,6.0,73.0,51.0,100.0,1251.0,389.0,6705.0,985.0,252.0,0.0,0.0,1339.0,41.0,7.0,252.0,498.0,235.0,7690.0,7684.0,79048.0,0.0,632.0,6.0,14.0,0.0,0.0,1765.0,5925.0,677.0,18347.0,2815.0,1387.0,610.0,818.0,21162.0,20590.0,496.0,76.0,3334.0,17828.0,1019.0,980.0,0.0,0.0,3774.0,96.0,12.0,980.0,39.0,0.0,0.0,609.0,4.0,0.0,39.0,4.0,4495.0,3882.0,613.0,24.0
Kings,-1.0,839.0,426.0,1265.0,500.0,315.0,4.0,27.0,10.0,156.0,1.0,17.0,9.0,10.0,765.0,0.0,1227.0,199.0,38.0,0.0,0.0,275.0,1.0,1.0,38.0,96.0,65.0,1426.0,1425.0,14898.0,0.0,17.0,1.0,1.0,6.0,0.0,246.0,1180.0,0.0,3617.0,562.0,277.0,135.0,150.0,4179.0,4156.0,16.0,7.0,571.0,3608.0,108.0,101.0,0.0,0.0,369.0,1.0,0.0,101.0,7.0,0.0,0.0,135.0,0.0,0.0,7.0,1.0,505.0,370.0,135.0,2.0
Lake  ,-27.0,42.0,302.0,344.0,281.0,178.0,9.0,14.0,20.0,65.0,0.0,5.0,4.0,14.0,63.0,-60.0,899.0,116.0,49.0,0.0,0.0,129.0,0.0,0.0,49.0,50.0,17.0,1015.0,1013.0,5690.0,0.0,2.0,2.0,0.0,0.0,0.0,70.0,945.0,-58.0,1216.0,211.0,129.0,42.0,40.0,1427.0,1427.0,0.0,0.0,184.0,1243.0,48.0,42.0,0.0,0.0,87.0,1.0,0.0,42.0,6.0,0.0,0.0,49.0,0.0,0.0,6.0,1.0,137.0,88.0,49.0,11.0
Lassen ,0.0,33.0,94.0,127.0,93.0,57.0,2.0,1.0,4.0,28.0,0.0,1.0,1.0,3.0,34.0,14.0,304.0,23.0,11.0,0.0,0.0,46.0,0.0,0.0,11.0,0.0,12.0,327.0,327.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,269.0,23.0,507.0,63.0,46.0,1.0,16.0,570.0,568.0,2.0,0.0,84.0,486.0,14.0,13.0,0.0,0.0,26.0,0.0,0.0,13.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,37.0,26.0,11.0,0.0
Los Angeles,-1539.0,9845.0,25564.0,35409.0,24615.0,14348.0,0.0,0.0,2299.0,5672.0,0.0,0.0,788.0,1508.0,10794.0,-172.0,86358.0,3885.0,2599.0,93.0,3.0,11247.0,260.0,146.0,2695.0,22.0,1168.0,90243.0,88245.0,627172.0,199.0,6065.0,1970.0,2853.0,12.0,28.0,4965.0,85278.0,3245.0,167475.0,15127.0,11653.0,50.0,3424.0,182602.0,176934.0,3374.0,2294.0,17912.0,164690.0,6456.0,5947.0,106.0,0.0,9212.0,179.0,140.0,6053.0,392.0,11.0,0.0,781.0,27.0,6.0,403.0,0.0,10345.0,9531.0,814.0,0.0
Madera,0.0,698.0,535.0,1233.0,554.0,317.0,3.0,12.0,30.0,132.0,1.0,3.0,19.0,56.0,679.0,0.0,1025.0,222.0,50.0,0.0,0.0,267.0,0.0,0.0,50.0,101.0,71.0,1247.0,1247.0,14513.0,0.0,14.0,0.0,0.0,2.0,0.0,278.0,969.0,0.0,3609.0,605.0,267.0,179.0,159.0,4214.0,4198.0,14.0,2.0,492.0,3722.0,73.0,64.0,0.0,0.0,358.0,0.0,0.0,64.0,9.0,0.0,0.0,118.0,0.0,0.0,9.0,0.0,476.0,358.0,118.0,10.0
Marin,0.0,111.0,246.0,357.0,258.0,183.0,3.0,7.0,4.0,62.0,0.0,5.0,2.0,7.0,99.0,0.0,485.0,100.0,20.0,4.0,0.0,143.0,0.0,16.0,24.0,45.0,31.0,585.0,545.0,4083.0,0.0,0.0,40.0,7.0,25.0,0.0,118.0,467.0,0.0,1688.0,325.0,159.0,80.0,86.0,2013.0,1944.0,69.0,0.0,282.0,1731.0,30.0,29.0,0.0,0.0,0.0,0.0,128.0,29.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,156.0,128.0,28.0,0.0
Mariposa,0.0,22.0,52.0,74.0,47.0,35.0,1.0,6.0,1.0,7.0,0.0,1.0,1.0,3.0,27.0,0.0,99.0,12.0,4.0,0.0,0.0,31.0,0.0,0.0,4.0,8.0,0.0,111.0,111.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,99.0,0.0,243.0,41.0,31.0,7.0,3.0,284.0,284.0,0.0,0.0,34.0,250.0,6.0,6.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,26.0,19.0,7.0,0.0
Mendocino ,-1.0,107.0,334.0,441.0,348.0,253.0,0.0,11.0,10.0,65.0,4.0,6.0,5.0,15.0,93.0,0.0,885.0,123.0,33.0,0.0,0.0,218.0,2.0,0.0,33.0,48.0,42.0,1008.0,1008.0,7686.0,0.0,11.0,0.0,0.0,2.0,0.0,149.0,859.0,0.0,2680.0,384.0,220.0,59.0,105.0,3064.0,3051.0,11.0,2.0,373.0,2691.0,26.0,25.0,0.0,0.0,157.0,4.0,0.0,25.0,1.0,0.0,0.0,50.0,0.0,0.0,1.0,1.0,211.0,161.0,50.0,7.0
Merced  b/,513.0,765.0,521.0,1286.0,1101.0,789.0,0.0,0.0,26.0,209.0,0.0,0.0,5.0,72.0,185.0,39.0,4294.0,195.0,214.0,0.0,0.0,551.0,16.0,8.0,214.0,-41.0,22.0,4489.0,4486.0,29360.0,10.0,642.0,3.0,115.0,12.0,0.0,229.0,4260.0,138.0,5853.0,633.0,575.0,41.0,17.0,6486.0,5848.0,525.0,113.0,513.0,5973.0,236.0,236.0,0.0,0.0,335.0,17.0,6.0,236.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,359.0,358.0,1.0,0.0
Modoc,0.0,65.0,48.0,113.0,54.0,24.0,2.0,7.0,3.0,20.0,0.0,0.0,0.0,7.0,59.0,0.0,106.0,19.0,6.0,0.0,0.0,18.0,0.0,0.0,6.0,9.0,4.0,125.0,125.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,114.0,0.0,139.0,28.0,18.0,6.0,4.0,167.0,167.0,0.0,0.0,24.0,143.0,4.0,4.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,14.0,5.0,1.0
Mono,0.0,2.0,26.0,28.0,27.0,14.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0,24.0,8.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0,4.0,32.0,32.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.0,102.0,25.0,13.0,4.0,8.0,127.0,127.0,0.0,0.0,30.0,97.0,3.0,3.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,14.0,2.0,0.0
Monterey,-3.0,646.0,923.0,1569.0,1231.0,691.0,1.0,4.0,30.0,414.0,3.0,8.0,11.0,85.0,338.0,0.0,1915.0,542.0,97.0,1.0,0.0,580.0,10.0,3.0,98.0,284.0,160.0,2457.0,2455.0,19637.0,0.0,82.0,2.0,15.0,0.0,0.0,621.0,1836.0,0.0,4791.0,1387.0,593.0,417.0,377.0,6178.0,6089.0,79.0,10.0,1016.0,5162.0,143.0,126.0,0.0,0.0,498.0,5.0,2.0,126.0,17.0,0.0,0.0,286.0,0.0,0.0,17.0,2.0,791.0,505.0,286.0,26.0
Napa,0.0,120.0,153.0,273.0,154.0,89.0,2.0,16.0,4.0,38.0,0.0,16.0,3.0,20.0,119.0,0.0,182.0,34.0,6.0,0.0,0.0,83.0,0.0,0.0,6.0,17.0,11.0,216.0,216.0,2540.0,0.0,3.0,0.0,0.0,1.0,0.0,38.0,178.0,0.0,758.0,140.0,83.0,27.0,30.0,898.0,894.0,3.0,1.0,132.0,766.0,12.0,12.0,0.0,0.0,51.0,0.0,0.0,12.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,87.0,51.0,36.0,6.0
Nevada,0.0,56.0,145.0,201.0,134.0,79.0,1.0,3.0,8.0,33.0,0.0,6.0,1.0,13.0,67.0,0.0,297.0,57.0,14.0,0.0,0.0,65.0,0.0,0.0,14.0,29.0,14.0,354.0,354.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,296.0,0.0,608.0,130.0,65.0,28.0,37.0,738.0,738.0,0.0,0.0,153.0,585.0,22.0,18.0,0.0,0.0,47.0,0.0,0.0,18.0,4.0,0.0,0.0,31.0,0.0,0.0,4.0,3.0,78.0,47.0,31.0,2.0
Orange,0.0,877.0,2620.0,3497.0,2559.0,1710.0,0.0,4.0,9.0,638.0,0.0,0.0,0.0,202.0,938.0,0.0,9126.0,882.0,400.0,4.0,0.0,1273.0,25.0,8.0,404.0,46.0,432.0,10008.0,9908.0,79715.0,14.0,545.0,100.0,166.0,6.0,0.0,1037.0,8971.0,0.0,17686.0,2275.0,1306.0,24.0,945.0,19961.0,19462.0,379.0,120.0,2487.0,17474.0,764.0,756.0,8.0,0.0,927.0,18.0,6.0,764.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,970.0,951.0,19.0,1.0
Placer  b/,55.0,329.0,349.0,678.0,377.0,241.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,37.0,301.0,0.0,943.0,194.0,94.0,0.0,0.0,147.0,0.0,0.0,94.0,100.0,0.0,1137.0,1133.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,165.0,972.0,0.0,1349.0,90.0,147.0,-100.0,43.0,1439.0,1437.0,2.0,0.0,115.0,1324.0,36.0,30.0,0.0,0.0,36.0,0.0,0.0,30.0,6.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,38.0,36.0,2.0,0.0
Plumas,0.0,36.0,52.0,88.0,61.0,21.0,1.0,2.0,10.0,25.0,0.0,2.0,0.0,5.0,27.0,0.0,91.0,9.0,2.0,0.0,0.0,19.0,0.0,0.0,2.0,5.0,2.0,100.0,100.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,83.0,0.0,182.0,28.0,19.0,5.0,4.0,210.0,210.0,0.0,0.0,41.0,169.0,9.0,7.0,0.0,0.0,18.0,0.0,0.0,7.0,2.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,34.0,18.0,16.0,1.0
Riverside  a/,-163.0,2849.0,3186.0,6035.0,3843.0,1722.0,0.0,0.0,281.0,1670.0,0.0,0.0,27.0,143.0,2192.0,-60.0,13091.0,177.0,536.0,4.0,0.0,1149.0,29.0,4.0,540.0,-418.0,55.0,13268.0,13116.0,81992.0,4.0,508.0,146.0,69.0,0.0,6.0,337.0,12931.0,-204.0,13816.0,1664.0,1182.0,418.0,64.0,15480.0,15081.0,337.0,62.0,1332.0,14148.0,648.0,642.0,5.0,0.0,501.0,4.0,2.0,647.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,512.0,507.0,5.0,0.0
Sacramento,0.0,2269.0,4928.0,7197.0,5764.0,3596.0,0.0,1.0,12.0,2050.0,0.0,0.0,0.0,106.0,1433.0,0.0,15540.0,2340.0,1061.0,20.0,3.0,2469.0,19.0,24.0,1084.0,253.0,1003.0,17880.0,17515.0,111065.0,51.0,521.0,323.0,112.0,80.0,42.0,801.0,17079.0,0.0,19234.0,3563.0,2512.0,71.0,980.0,22797.0,22406.0,171.0,220.0,1729.0,21068.0,1006.0,986.0,18.0,2.0,1008.0,8.0,10.0,1006.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1057.0,1026.0,31.0,0.0
San Benito,-2.0,73.0,107.0,180.0,115.0,86.0,2.0,8.0,1.0,27.0,0.0,6.0,1.0,0.0,65.0,-10.0,321.0,53.0,16.0,0.0,0.0,70.0,0.0,0.0,16.0,20.0,17.0,374.0,374.0,3112.0,0.0,8.0,0.0,0.0,1.0,0.0,59.0,315.0,0.0,719.0,126.0,70.0,29.0,27.0,845.0,836.0,8.0,1.0,123.0,722.0,11.0,10.0,0.0,0.0,84.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,85.0,84.0,1.0,3.0
San Bernardino  a/,-212.0,3735.0,4657.0,8392.0,4707.0,2675.0,0.0,0.0,63.0,1615.0,0.0,0.0,9.0,345.0,3685.0,-47.0,21571.0,418.0,498.0,9.0,0.0,2119.0,44.0,5.0,507.0,-122.0,33.0,21989.0,21755.0,149021.0,36.0,876.0,225.0,254.0,0.0,9.0,512.0,21477.0,-402.0,28269.0,2335.0,2168.0,122.0,45.0,30604.0,29849.0,602.0,153.0,2400.0,28204.0,1427.0,1419.0,8.0,0.0,1436.0,21.0,12.0,1427.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1475.0,1469.0,6.0,0.0
San Diego,0.0,1343.0,3118.0,4461.0,2941.0,2289.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,1520.0,0.0,13929.0,1037.0,572.0,5.0,1.0,1658.0,20.0,33.0,578.0,84.0,375.0,14966.0,14738.0,80926.0,28.0,547.0,225.0,190.0,3.0,3.0,1127.0,13839.0,0.0,13803.0,2506.0,1711.0,394.0,401.0,16309.0,15869.0,293.0,147.0,2751.0,13558.0,1066.0,1048.0,17.0,1.0,723.0,7.0,9.0,1066.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,782.0,739.0,43.0,0.0
San Francisco   ,0.0,305.0,2475.0,2780.0,2464.0,1801.0,0.0,0.0,2.0,621.0,0.0,0.0,0.0,40.0,316.0,0.0,3793.0,295.0,185.0,3.0,0.0,1580.0,13.0,20.0,188.0,16.0,91.0,4088.0,4006.0,31216.0,72.0,263.0,82.0,486.0,0.0,0.0,409.0,3679.0,0.0,13718.0,1992.0,1613.0,11.0,368.0,15710.0,15160.0,189.0,361.0,1951.0,13759.0,322.0,317.0,5.0,0.0,581.0,10.0,7.0,322.0,0.0,0.0,0.0,69.0,1.0,1.0,0.0,0.0,669.0,598.0,71.0,0.0
San Joaquin,-4.0,516.0,1592.0,2108.0,1575.0,952.0,14.0,44.0,106.0,367.0,0.0,3.0,71.0,79.0,533.0,0.0,6005.0,909.0,221.0,0.0,0.0,708.0,14.0,9.0,221.0,422.0,266.0,6914.0,6908.0,52606.0,0.0,174.0,6.0,40.0,66.0,0.0,986.0,5928.0,0.0,9596.0,1629.0,731.0,333.0,565.0,11225.0,10991.0,161.0,73.0,1849.0,9376.0,406.0,370.0,0.0,0.0,804.0,15.0,5.0,370.0,36.0,0.0,0.0,271.0,1.0,0.0,36.0,7.0,1096.0,824.0,272.0,14.0
