,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,0.0,17.0,55.0,72.0,55.0,38.0,0.0,1.0,3.0,8.0,0.0,0.0,5.0,1.0,17.0,0.0,73.0,22.0,9.0,0.0,0.0,29.0,0.0,0.0,9.0,11.0,2.0,95.0,95.0,1357.0,0.0,8.0,0.0,1.0,2.0,0.0,31.0,64.0,0.0,342.0,69.0,29.0,24.0,16.0,411.0,401.0,8.0,2.0,76.0,335.0,4.0,3.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,39.0,24.0,15.0,0.0
Contra Costa,0.0,396.0,1760.0,2156.0,1861.0,1091.0,1.0,0.0,7.0,674.0,1.0,1.0,0.0,89.0,295.0,70.0,4697.0,755.0,338.0,1.0,1.0,738.0,10.0,3.0,340.0,39.0,376.0,5452.0,5325.0,25241.0,9.0,189.0,122.0,26.0,12.0,5.0,836.0,4616.0,16.0,4189.0,1241.0,751.0,28.0,462.0,5430.0,5361.0,49.0,20.0,1172.0,4258.0,346.0,343.0,3.0,0.0,267.0,1.0,3.0,346.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,279.0,271.0,8.0,0.0
Del Norte,0.0,40.0,125.0,165.0,141.0,97.0,1.0,1.0,6.0,24.0,0.0,1.0,6.0,8.0,24.0,0.0,478.0,110.0,20.0,1.0,0.0,76.0,0.0,0.0,21.0,46.0,43.0,588.0,586.0,3700.0,0.0,5.0,2.0,0.0,2.0,0.0,112.0,476.0,0.0,811.0,226.0,76.0,50.0,100.0,1037.0,1032.0,3.0,2.0,202.0,835.0,29.0,28.0,0.0,0.0,48.0,0.0,0.0,28.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,2.0,60.0,48.0,12.0,3.0
El Dorado,-4.0,149.0,311.0,460.0,315.0,164.0,5.0,15.0,20.0,101.0,1.0,10.0,6.0,24.0,145.0,0.0,541.0,148.0,29.0,1.0,0.0,134.0,0.0,0.0,30.0,68.0,50.0,689.0,630.0,3860.0,0.0,14.0,58.0,1.0,6.0,1.0,164.0,525.0,0.0,978.0,313.0,134.0,89.0,90.0,1291.0,1199.0,86.0,6.0,358.0,933.0,39.0,37.0,0.0,0.0,70.0,0.0,0.0,37.0,2.0,0.0,0.0,42.0,0.0,0.0,2.0,0.0,112.0,70.0,42.0,1.0
Fresno,0.0,924.0,4032.0,4956.0,4031.0,3875.0,1.0,0.0,1.0,138.0,0.0,0.0,0.0,17.0,925.0,0.0,13894.0,1503.0,591.0,5.0,1.0,3226.0,34.0,18.0,597.0,302.0,604.0,15397.0,15241.0,101784.0,5.0,425.0,154.0,8.0,4.0,2.0,1246.0,14151.0,0.0,15782.0,4225.0,3278.0,53.0,894.0,20007.0,19763.0,236.0,8.0,3800.0,16207.0,1117.0,1108.0,9.0,0.0,1172.0,12.0,2.0,1117.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,1207.0,1186.0,21.0,1.0
Glenn,0.0,50.0,85.0,135.0,86.0,48.0,0.0,3.0,4.0,23.0,1.0,2.0,5.0,6.0,49.0,0.0,260.0,74.0,5.0,0.0,0.0,42.0,1.0,0.0,5.0,51.0,18.0,334.0,263.0,2179.0,0.0,2.0,71.0,0.0,0.0,0.0,115.0,219.0,0.0,501.0,167.0,43.0,93.0,31.0,668.0,528.0,140.0,0.0,154.0,514.0,21.0,19.0,0.0,0.0,51.0,1.0,0.0,19.0,2.0,0.0,0.0,29.0,0.0,0.0,2.0,1.0,81.0,52.0,29.0,1.0
Humboldt,0.0,356.0,578.0,934.0,700.0,402.0,11.0,46.0,21.0,221.0,2.0,40.0,14.0,42.0,234.0,0.0,1093.0,183.0,16.0,0.0,0.0,386.0,0.0,0.0,16.0,116.0,51.0,1276.0,1271.0,4938.0,0.0,6.0,2.0,3.0,0.0,3.0,190.0,1086.0,-3.0,2898.0,770.0,386.0,119.0,265.0,3668.0,3661.0,4.0,3.0,644.0,3024.0,83.0,78.0,0.0,0.0,235.0,1.0,0.0,78.0,5.0,0.0,0.0,73.0,0.0,0.0,5.0,2.0,309.0,236.0,73.0,10.0
Imperial,-2.0,164.0,522.0,686.0,575.0,348.0,22.0,45.0,27.0,115.0,8.0,18.0,56.0,29.0,111.0,0.0,1791.0,262.0,69.0,1.0,0.0,263.0,9.0,6.0,70.0,152.0,40.0,2053.0,2018.0,18585.0,2.0,162.0,34.0,9.0,48.0,1.0,440.0,1613.0,0.0,4232.0,765.0,278.0,331.0,156.0,4997.0,4832.0,116.0,49.0,563.0,4434.0,120.0,112.0,0.0,0.0,311.0,9.0,5.0,112.0,8.0,0.0,0.0,102.0,0.0,0.0,8.0,3.0,427.0,325.0,102.0,10.0
Inyo,0.0,8.0,43.0,51.0,44.0,25.0,0.0,2.0,1.0,15.0,0.0,1.0,1.0,2.0,7.0,0.0,60.0,14.0,6.0,0.0,0.0,19.0,0.0,0.0,6.0,5.0,3.0,74.0,74.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,48.0,0.0,337.0,50.0,19.0,18.0,13.0,387.0,387.0,0.0,0.0,62.0,325.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,29.0,18.0,11.0,0.0
Kern ,0.0,1475.0,2575.0,4050.0,2728.0,1779.0,22.0,107.0,111.0,669.0,5.0,40.0,67.0,102.0,1322.0,0.0,6029.0,3149.0,290.0,8.0,0.0,1422.0,45.0,14.0,298.0,2578.0,273.0,9178.0,8918.0,72823.0,6.0,1214.0,260.0,13.0,97.0,0.0,2603.0,6575.0,0.0,13516.0,2913.0,1481.0,677.0,755.0,16429.0,15457.0,871.0,101.0,2476.0,13953.0,566.0,517.0,15.0,0.0,1331.0,77.0,4.0,532.0,34.0,0.0,0.0,454.0,5.0,1.0,34.0,3.0,1872.0,1412.0,460.0,11.0
Kings,-1.0,613.0,517.0,1130.0,527.0,350.0,5.0,12.0,16.0,130.0,0.0,8.0,12.0,19.0,603.0,0.0,1322.0,369.0,55.0,2.0,0.0,285.0,5.0,3.0,57.0,237.0,75.0,1691.0,1663.0,13619.0,0.0,107.0,28.0,0.0,8.0,0.0,467.0,1224.0,0.0,2974.0,641.0,293.0,137.0,211.0,3615.0,3525.0,79.0,11.0,523.0,3092.0,91.0,82.0,3.0,0.0,249.0,7.0,2.0,85.0,6.0,0.0,0.0,116.0,0.0,0.0,6.0,0.0,374.0,258.0,116.0,5.0
Lake ,0.0,14.0,515.0,529.0,493.0,265.0,2.0,9.0,75.0,129.0,0.0,2.0,8.0,16.0,36.0,0.0,648.0,136.0,68.0,0.0,0.0,197.0,0.0,0.0,68.0,46.0,22.0,784.0,782.0,4734.0,0.0,2.0,2.0,0.0,0.0,0.0,85.0,699.0,0.0,928.0,334.0,197.0,93.0,44.0,1262.0,1262.0,0.0,0.0,154.0,1108.0,59.0,51.0,0.0,0.0,108.0,1.0,0.0,51.0,8.0,0.0,0.0,43.0,0.0,0.0,8.0,1.0,152.0,109.0,43.0,6.0
Lassen,1.0,46.0,110.0,156.0,125.0,84.0,0.0,0.0,4.0,29.0,0.0,2.0,2.0,6.0,31.0,23.0,263.0,35.0,22.0,1.0,0.0,61.0,0.0,0.0,23.0,4.0,8.0,298.0,295.0,1847.0,3.0,2.0,3.0,0.0,0.0,0.0,49.0,249.0,15.0,395.0,77.0,61.0,1.0,15.0,472.0,470.0,2.0,0.0,82.0,390.0,7.0,6.0,0.0,0.0,16.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,22.0,16.0,6.0,0.0
Los Angeles,-1830.0,10655.0,29378.0,40033.0,28122.0,15684.0,0.0,0.0,3030.0,6855.0,0.0,0.0,923.0,1630.0,11911.0,3240.0,94035.0,3743.0,2865.0,94.0,4.0,12365.0,213.0,143.0,2963.0,28.0,752.0,97778.0,95806.0,638545.0,203.0,5560.0,1943.0,3022.0,21.0,29.0,5980.0,91798.0,7073.0,164305.0,14779.0,12721.0,60.0,1998.0,179084.0,173751.0,2895.0,2438.0,19699.0,159385.0,6612.0,6191.0,104.0,2.0,8392.0,133.0,137.0,6297.0,299.0,16.0,0.0,554.0,23.0,10.0,315.0,0.0,9249.0,8662.0,587.0,0.0
Madera,0.0,484.0,478.0,962.0,501.0,304.0,1.0,9.0,24.0,122.0,1.0,6.0,11.0,40.0,461.0,0.0,909.0,653.0,57.0,0.0,0.0,247.0,0.0,0.0,57.0,147.0,449.0,1562.0,1559.0,13918.0,1.0,8.0,3.0,3.0,3.0,0.0,595.0,967.0,0.0,2973.0,695.0,247.0,435.0,13.0,3668.0,3656.0,7.0,5.0,533.0,3135.0,79.0,70.0,0.0,0.0,295.0,0.0,0.0,70.0,9.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,390.0,295.0,95.0,10.0
Marin,0.0,78.0,271.0,349.0,271.0,181.0,4.0,9.0,16.0,66.0,1.0,8.0,0.0,8.0,78.0,0.0,539.0,142.0,20.0,1.0,0.0,156.0,0.0,4.0,21.0,95.0,26.0,681.0,608.0,3693.0,0.0,31.0,73.0,21.0,0.0,0.0,222.0,459.0,0.0,1451.0,425.0,160.0,175.0,90.0,1876.0,1702.0,174.0,0.0,333.0,1543.0,25.0,23.0,0.0,0.0,0.0,0.0,98.0,23.0,2.0,0.0,0.0,0.0,0.0,39.0,2.0,1.0,137.0,98.0,39.0,5.0
Mariposa,0.0,21.0,49.0,70.0,45.0,27.0,2.0,4.0,3.0,10.0,0.0,2.0,2.0,3.0,25.0,0.0,122.0,20.0,6.0,0.0,0.0,21.0,0.0,0.0,6.0,11.0,3.0,142.0,142.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,109.0,0.0,206.0,43.0,21.0,14.0,8.0,249.0,249.0,0.0,0.0,34.0,215.0,8.0,7.0,0.0,0.0,10.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,13.0,10.0,3.0,2.0
Mendocino,0.0,622.0,339.0,961.0,325.0,235.0,1.0,15.0,5.0,55.0,2.0,8.0,9.0,21.0,636.0,0.0,1527.0,197.0,30.0,0.0,1.0,202.0,2.0,0.0,31.0,129.0,37.0,1724.0,1718.0,6698.0,1.0,20.0,5.0,0.0,7.0,1.0,191.0,1533.0,0.0,3291.0,362.0,204.0,63.0,95.0,3653.0,3630.0,17.0,6.0,372.0,3281.0,39.0,38.0,0.0,0.0,144.0,1.0,0.0,38.0,1.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,195.0,145.0,50.0,7.0
Merced ,0.0,175.0,233.0,408.0,293.0,147.0,0.0,0.0,6.0,98.0,0.0,0.0,0.0,42.0,115.0,0.0,4095.0,246.0,45.0,0.0,0.0,76.0,20.0,6.0,45.0,7.0,194.0,4341.0,4337.0,28815.0,1.0,201.0,1.0,38.0,8.0,3.0,104.0,4237.0,0.0,5135.0,438.0,102.0,-7.0,343.0,5573.0,5385.0,146.0,42.0,181.0,5392.0,163.0,163.0,0.0,0.0,186.0,10.0,1.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,197.0,0.0,0.0
Modoc,0.0,21.0,38.0,59.0,35.0,23.0,1.0,2.0,0.0,10.0,0.0,3.0,1.0,1.0,24.0,0.0,123.0,31.0,7.0,0.0,0.0,16.0,0.0,0.0,7.0,18.0,6.0,154.0,153.0,795.0,0.0,2.0,0.0,1.0,0.0,1.0,45.0,109.0,0.0,176.0,48.0,16.0,21.0,11.0,224.0,222.0,2.0,0.0,72.0,152.0,8.0,8.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,14.0,5.0,1.0
Mono,0.0,9.0,34.0,43.0,37.0,22.0,0.0,1.0,0.0,14.0,0.0,2.0,0.0,1.0,6.0,0.0,29.0,8.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,3.0,4.0,37.0,37.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,0.0,79.0,39.0,21.0,6.0,12.0,118.0,118.0,0.0,0.0,18.0,100.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,12.0,2.0,0.0
Monterey,0.0,343.0,834.0,1177.0,916.0,481.0,3.0,33.0,37.0,310.0,1.0,18.0,26.0,62.0,261.0,0.0,2819.0,605.0,104.0,2.0,0.0,370.0,4.0,1.0,106.0,308.0,191.0,3424.0,3380.0,18934.0,0.0,106.0,44.0,9.0,0.0,0.0,1118.0,2306.0,0.0,3708.0,1533.0,375.0,819.0,339.0,5241.0,5172.0,60.0,9.0,1148.0,4093.0,138.0,122.0,1.0,0.0,275.0,5.0,1.0,123.0,15.0,0.0,0.0,222.0,0.0,0.0,15.0,2.0,503.0,281.0,222.0,1.0
Napa  ,0.0,247.0,152.0,399.0,200.0,96.0,2.0,15.0,23.0,47.0,1.0,14.0,9.0,25.0,199.0,0.0,187.0,63.0,13.0,0.0,0.0,82.0,1.0,0.0,13.0,44.0,6.0,250.0,245.0,2414.0,3.0,26.0,5.0,2.0,11.0,0.0,72.0,178.0,0.0,679.0,137.0,83.0,28.0,26.0,816.0,791.0,17.0,8.0,138.0,678.0,13.0,10.0,0.0,0.0,47.0,0.0,0.0,10.0,3.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,96.0,47.0,49.0,4.0
Nevada ,0.0,57.0,155.0,212.0,158.0,95.0,0.0,3.0,15.0,31.0,1.0,4.0,4.0,13.0,54.0,0.0,298.0,63.0,16.0,0.0,0.0,79.0,0.0,0.0,16.0,27.0,20.0,361.0,361.0,2170.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,285.0,0.0,555.0,159.0,79.0,39.0,41.0,714.0,713.0,1.0,0.0,169.0,545.0,19.0,15.0,0.0,0.0,48.0,0.0,0.0,15.0,4.0,0.0,0.0,45.0,0.0,0.0,4.0,0.0,93.0,48.0,45.0,0.0
Orange,0.0,787.0,3204.0,3991.0,3232.0,2010.0,0.0,0.0,16.0,944.0,0.0,0.0,0.0,262.0,759.0,0.0,9577.0,1132.0,482.0,6.0,0.0,1481.0,32.0,9.0,488.0,56.0,588.0,10709.0,10570.0,77169.0,22.0,580.0,129.0,127.0,55.0,10.0,794.0,9915.0,0.0,14951.0,2861.0,1522.0,37.0,1302.0,17812.0,17331.0,374.0,107.0,1372.0,16440.0,794.0,784.0,10.0,0.0,886.0,19.0,6.0,794.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,936.0,911.0,25.0,0.0
Placer,0.0,170.0,461.0,631.0,468.0,290.0,0.0,0.0,2.0,145.0,0.0,0.0,1.0,30.0,163.0,0.0,745.0,119.0,87.0,0.0,0.0,203.0,0.0,0.0,87.0,5.0,27.0,864.0,864.0,5114.0,0.0,7.0,0.0,1.0,0.0,0.0,82.0,782.0,0.0,951.0,277.0,203.0,3.0,71.0,1228.0,1228.0,0.0,0.0,179.0,1049.0,51.0,51.0,0.0,0.0,39.0,0.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,42.0,39.0,3.0,0.0
Plumas,0.0,23.0,34.0,57.0,37.0,19.0,2.0,1.0,2.0,8.0,0.0,0.0,3.0,5.0,20.0,0.0,97.0,23.0,6.0,0.0,0.0,13.0,0.0,0.0,6.0,15.0,2.0,120.0,120.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,91.0,0.0,138.0,58.0,13.0,24.0,21.0,196.0,196.0,0.0,0.0,46.0,150.0,7.0,6.0,0.0,0.0,19.0,0.0,0.0,6.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,37.0,19.0,18.0,1.0
Riverside,0.0,711.0,3017.0,3728.0,3042.0,1707.0,4.0,4.0,266.0,1004.0,3.0,10.0,7.0,58.0,686.0,-19.0,14811.0,2107.0,751.0,6.0,0.0,932.0,16.0,2.0,757.0,0.0,1350.0,16918.0,16780.0,80862.0,1.0,340.0,137.0,23.0,0.0,1.0,1856.0,15062.0,13.0,8647.0,1996.0,950.0,0.0,1046.0,10643.0,10447.0,177.0,19.0,1636.0,9007.0,697.0,686.0,6.0,0.0,231.0,4.0,0.0,692.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,240.0,235.0,5.0,3.0
Sacramento,0.0,1637.0,6138.0,7775.0,6356.0,4020.0,0.0,1.0,7.0,2172.0,0.0,1.0,0.0,157.0,1419.0,0.0,15363.0,2928.0,1359.0,26.0,5.0,2574.0,26.0,30.0,1390.0,297.0,1241.0,18291.0,17877.0,106511.0,69.0,589.0,343.0,110.0,121.0,71.0,1844.0,16447.0,0.0,16612.0,4131.0,2630.0,112.0,1389.0,20743.0,20297.0,209.0,237.0,2492.0,18251.0,1216.0,1188.0,23.0,5.0,1164.0,12.0,14.0,1216.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1228.0,1190.0,38.0,1.0
San Benito,0.0,64.0,113.0,177.0,145.0,91.0,1.0,4.0,0.0,40.0,0.0,3.0,2.0,12.0,32.0,0.0,268.0,87.0,23.0,0.0,0.0,68.0,0.0,0.0,23.0,48.0,16.0,355.0,351.0,2801.0,7.0,10.0,4.0,0.0,0.0,0.0,77.0,278.0,0.0,641.0,127.0,68.0,32.0,27.0,768.0,742.0,19.0,7.0,132.0,636.0,8.0,8.0,0.0,0.0,47.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,47.0,1.0,0.0
San Bernardino,0.0,3065.0,5431.0,8496.0,5389.0,3452.0,10.0,20.0,585.0,1072.0,1.0,0.0,140.0,140.0,3107.0,0.0,22168.0,1653.0,1268.0,16.0,0.0,2114.0,44.0,10.0,1284.0,334.0,35.0,23821.0,23640.0,140845.0,19.0,632.0,179.0,291.0,15.0,2.0,1946.0,21875.0,0.0,22297.0,2546.0,2168.0,342.0,36.0,24843.0,24203.0,406.0,234.0,1909.0,22934.0,1240.0,1227.0,13.0,0.0,910.0,13.0,6.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,929.0,929.0,0.0,157.0
San Diego,0.0,1156.0,3578.0,4734.0,3570.0,2637.0,0.0,0.0,1.0,785.0,0.0,0.0,0.0,147.0,1164.0,0.0,13855.0,1434.0,716.0,10.0,7.0,1838.0,19.0,47.0,733.0,85.0,616.0,15289.0,15026.0,79100.0,27.0,550.0,251.0,168.0,30.0,12.0,1678.0,13611.0,0.0,12433.0,3133.0,1904.0,570.0,659.0,15566.0,15194.0,245.0,127.0,2787.0,12779.0,1119.0,1100.0,11.0,7.0,728.0,20.0,10.0,1118.0,1.0,0.0,0.0,46.0,2.0,2.0,1.0,0.0,808.0,758.0,50.0,0.0
San Francisco,0.0,239.0,2709.0,2948.0,2689.0,2034.0,0.0,0.0,5.0,601.0,0.0,0.0,0.0,49.0,259.0,0.0,3972.0,354.0,230.0,3.0,1.0,1758.0,10.0,32.0,234.0,32.0,88.0,4326.0,4209.0,31160.0,50.0,314.0,104.0,479.0,25.0,13.0,331.0,3995.0,0.0,13935.0,2072.0,1800.0,21.0,251.0,16007.0,15399.0,208.0,400.0,1779.0,14228.0,366.0,361.0,4.0,1.0,580.0,11.0,9.0,366.0,0.0,0.0,0.0,73.0,0.0,3.0,0.0,0.0,676.0,600.0,76.0,0.0
San Joaquin,-1.0,798.0,1903.0,2701.0,1978.0,1188.0,68.0,158.0,198.0,397.0,5.0,29.0,93.0,102.0,723.0,0.0,5327.0,1117.0,306.0,1.0,0.0,877.0,4.0,0.0,307.0,503.0,307.0,6444.0,6432.0,48589.0,1.0,82.0,4.0,59.0,82.0,8.0,1176.0,5268.0,0.0,8588.0,2463.0,881.0,995.0,587.0,11051.0,10946.0,54.0,51.0,2173.0,8878.0,435.0,395.0,1.0,0.0,762.0,6.0,1.0,396.0,39.0,0.0,0.0,251.0,0.0,0.0,39.0,4.0,1020.0,769.0,251.0,10.0
