,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,0.0,61.0,133.0,194.0,119.0,75.0,1.0,2.0,6.0,29.0,0.0,5.0,3.0,6.0,75.0,0.0,70.0,15.0,5.0,2.0,0.0,65.0,3.0,0.0,7.0,6.0,2.0,85.0,83.0,1355.0,0.0,15.0,2.0,2.0,0.0,0.0,18.0,67.0,0.0,351.0,99.0,68.0,23.0,8.0,450.0,435.0,13.0,2.0,63.0,387.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0
Contra Costa,295.0,2374.0,2052.0,4426.0,2291.0,1235.0,91.0,319.0,50.0,817.0,15.0,342.0,25.0,164.0,2135.0,-50.0,5411.0,200.0,223.0,3.0,0.0,998.0,7.0,4.0,226.0,-90.0,64.0,5611.0,5551.0,41266.0,10.0,215.0,60.0,42.0,0.0,0.0,92.0,5519.0,115.0,11018.0,1670.0,1009.0,90.0,571.0,12688.0,12525.0,127.0,36.0,1521.0,11167.0,326.0,322.0,2.0,0.0,408.0,4.0,0.0,324.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,423.0,412.0,11.0,0.0
Del Norte,0.0,128.0,195.0,323.0,207.0,163.0,4.0,3.0,4.0,31.0,1.0,5.0,1.0,8.0,116.0,0.0,986.0,82.0,29.0,0.0,0.0,134.0,0.0,0.0,29.0,48.0,5.0,1068.0,1067.0,4631.0,0.0,6.0,1.0,0.0,0.0,0.0,47.0,1021.0,0.0,813.0,270.0,134.0,71.0,65.0,1083.0,1078.0,5.0,0.0,270.0,813.0,21.0,21.0,0.0,0.0,38.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,40.0,38.0,2.0,3.0
El Dorado,-3.0,217.0,575.0,792.0,515.0,271.0,3.0,24.0,25.0,163.0,0.0,8.0,11.0,45.0,277.0,0.0,1239.0,106.0,37.0,0.0,0.0,234.0,0.0,0.0,37.0,65.0,4.0,1345.0,1291.0,6086.0,0.0,5.0,54.0,0.0,6.0,0.0,95.0,1250.0,0.0,1150.0,402.0,234.0,105.0,63.0,1552.0,1464.0,82.0,6.0,366.0,1186.0,6.0,6.0,0.0,0.0,63.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,67.0,63.0,4.0,3.0
Fresno,0.0,1517.0,5420.0,6937.0,5265.0,4164.0,0.0,5.0,1.0,854.0,0.0,1.0,0.0,246.0,1672.0,-49.0,15945.0,642.0,438.0,3.0,0.0,3669.0,48.0,6.0,441.0,112.0,89.0,16587.0,16498.0,156049.0,23.0,554.0,89.0,85.0,0.0,0.0,184.0,16403.0,164.0,37494.0,5023.0,3723.0,-112.0,1412.0,42517.0,42040.0,409.0,68.0,4518.0,37999.0,1049.0,1035.0,2.0,0.0,2151.0,15.0,1.0,1037.0,12.0,0.0,0.0,138.0,1.0,0.0,12.0,0.0,2306.0,2167.0,139.0,0.0
Glenn,-2.0,58.0,138.0,196.0,119.0,68.0,2.0,0.0,5.0,32.0,0.0,0.0,3.0,11.0,77.0,0.0,369.0,44.0,12.0,0.0,0.0,56.0,0.0,0.0,12.0,31.0,1.0,413.0,229.0,2403.0,0.0,3.0,184.0,0.0,0.0,0.0,39.0,374.0,10.0,583.0,127.0,56.0,51.0,20.0,710.0,710.0,0.0,0.0,143.0,567.0,10.0,10.0,0.0,0.0,32.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0
Humboldt  a/,0.0,74.0,707.0,781.0,695.0,441.0,6.0,74.0,41.0,148.0,20.0,70.0,11.0,54.0,86.0,0.0,1013.0,21.0,11.0,0.0,0.0,429.0,0.0,1.0,11.0,7.0,3.0,1034.0,1031.0,10361.0,0.0,8.0,3.0,3.0,2.0,0.0,106.0,928.0,0.0,3411.0,639.0,430.0,107.0,102.0,4050.0,4040.0,5.0,5.0,577.0,3473.0,30.0,30.0,0.0,0.0,114.0,1.0,0.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,118.0,115.0,3.0,0.0
Imperial,-6.0,350.0,805.0,1155.0,816.0,525.0,14.0,55.0,11.0,230.0,1.0,25.0,8.0,42.0,339.0,0.0,2953.0,309.0,91.0,2.0,0.0,416.0,14.0,2.0,93.0,200.0,16.0,3262.0,3260.0,25269.0,1.0,220.0,2.0,3.0,36.0,0.0,260.0,3002.0,0.0,5901.0,961.0,432.0,386.0,143.0,6862.0,6624.0,208.0,30.0,981.0,5881.0,59.0,59.0,0.0,0.0,207.0,6.0,1.0,59.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,219.0,214.0,5.0,2.0
Inyo,0.0,30.0,81.0,111.0,85.0,67.0,1.0,4.0,1.0,16.0,0.0,2.0,0.0,1.0,26.0,0.0,88.0,15.0,9.0,0.0,0.0,58.0,0.0,0.0,9.0,5.0,1.0,103.0,103.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,98.0,0.0,442.0,72.0,58.0,4.0,10.0,514.0,514.0,0.0,0.0,69.0,445.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0
Kern,-220.0,2038.0,4356.0,6394.0,4190.0,2690.0,16.0,98.0,149.0,1116.0,4.0,78.0,68.0,167.0,2204.0,0.0,6367.0,1031.0,266.0,2.0,0.0,2374.0,45.0,3.0,268.0,728.0,35.0,7398.0,7391.0,93515.0,0.0,544.0,7.0,9.0,0.0,0.0,1044.0,6354.0,0.0,26100.0,4056.0,2422.0,943.0,691.0,30156.0,29674.0,402.0,80.0,3629.0,26527.0,281.0,281.0,0.0,0.0,927.0,22.0,6.0,281.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,986.0,955.0,31.0,1.0
Kings,-4.0,1931.0,657.0,2588.0,744.0,474.0,6.0,54.0,26.0,215.0,5.0,50.0,7.0,22.0,1844.0,0.0,1057.0,175.0,47.0,1.0,0.0,415.0,7.0,4.0,48.0,100.0,27.0,1232.0,1229.0,15955.0,2.0,49.0,3.0,4.0,35.0,0.0,182.0,1050.0,0.0,4660.0,791.0,426.0,161.0,204.0,5451.0,5365.0,48.0,38.0,692.0,4759.0,53.0,52.0,0.0,0.0,178.0,1.0,1.0,52.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,187.0,180.0,7.0,0.0
Lake,0.0,195.0,352.0,547.0,336.0,190.0,4.0,26.0,20.0,90.0,2.0,14.0,11.0,25.0,211.0,0.0,976.0,79.0,24.0,0.0,0.0,166.0,0.0,0.0,24.0,48.0,7.0,1055.0,1055.0,6752.0,0.0,17.0,0.0,0.0,1.0,0.0,42.0,1013.0,0.0,1782.0,308.0,166.0,67.0,75.0,2090.0,2072.0,17.0,1.0,346.0,1744.0,29.0,28.0,0.0,0.0,61.0,0.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,62.0,61.0,1.0,0.0
Lassen,0.0,339.0,125.0,464.0,112.0,72.0,0.0,7.0,6.0,24.0,1.0,3.0,2.0,8.0,352.0,2.0,218.0,10.0,5.0,0.0,0.0,67.0,0.0,0.0,5.0,0.0,5.0,228.0,227.0,2294.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,192.0,-73.0,482.0,133.0,67.0,0.0,66.0,615.0,613.0,2.0,0.0,107.0,508.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
Los Angeles  *,-3039.0,16790.0,40822.0,57612.0,38742.0,23289.0,,,3145.0,10392.0,,,691.0,1225.0,18870.0,1401.0,70700.0,6011.0,2927.0,84.0,4.0,19792.0,328.0,154.0,3015.0,173.0,2823.0,76711.0,75097.0,695847.0,246.0,6312.0,1587.0,2210.0,28.0,27.0,2391.0,74320.0,7168.0,207548.0,31457.0,20274.0,47.0,11136.0,239005.0,233285.0,3905.0,1815.0,25129.0,213876.0,4206.0,3907.0,76.0,1.0,8330.0,139.0,64.0,3984.0,221.0,1.0,0.0,750.0,20.0,1.0,222.0,,9304.0,8533.0,771.0,
Madera,0.0,1008.0,888.0,1896.0,792.0,455.0,4.0,37.0,45.0,222.0,2.0,26.0,23.0,47.0,1104.0,0.0,756.0,243.0,45.0,0.0,0.0,410.0,0.0,0.0,45.0,152.0,46.0,999.0,999.0,16050.0,0.0,8.0,0.0,0.0,4.0,0.0,183.0,816.0,0.0,4092.0,989.0,410.0,261.0,318.0,5081.0,5069.0,8.0,4.0,821.0,4260.0,35.0,35.0,0.0,0.0,179.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,182.0,179.0,3.0,8.0
Marin,0.0,279.0,356.0,635.0,307.0,207.0,3.0,15.0,7.0,80.0,0.0,10.0,2.0,11.0,328.0,0.0,877.0,92.0,21.0,0.0,0.0,107.0,0.0,79.0,21.0,67.0,4.0,969.0,467.0,5147.0,0.0,48.0,502.0,83.0,0.0,0.0,82.0,887.0,0.0,1976.0,392.0,186.0,119.0,87.0,2368.0,2368.0,0.0,0.0,423.0,1945.0,20.0,20.0,0.0,0.0,64.0,1.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,68.0,65.0,3.0,0.0
Mariposa,0.0,42.0,69.0,111.0,57.0,32.0,0.0,9.0,6.0,16.0,0.0,0.0,2.0,1.0,54.0,0.0,97.0,3.0,2.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,1.0,100.0,100.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,94.0,0.0,310.0,31.0,30.0,0.0,1.0,341.0,341.0,0.0,0.0,35.0,306.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,13.0,12.0,1.0,4.0
Mendocino,-14.0,104.0,493.0,597.0,251.0,143.0,1.0,5.0,8.0,77.0,0.0,4.0,2.0,21.0,346.0,0.0,683.0,86.0,13.0,0.0,0.0,128.0,1.0,1.0,13.0,70.0,3.0,769.0,769.0,8640.0,0.0,20.0,0.0,0.0,11.0,0.0,88.0,681.0,0.0,3831.0,294.0,130.0,98.0,66.0,4125.0,4097.0,19.0,9.0,285.0,3840.0,41.0,40.0,0.0,0.0,107.0,3.0,0.0,40.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,114.0,110.0,4.0,0.0
Merced,-8.0,845.0,1420.0,2265.0,1239.0,704.0,1.0,6.0,109.0,328.0,0.0,1.0,11.0,87.0,1026.0,108.0,4509.0,161.0,147.0,0.0,0.0,550.0,6.0,1.0,147.0,-141.0,155.0,4670.0,4658.0,35935.0,0.0,61.0,12.0,1.0,0.0,0.0,157.0,4513.0,117.0,8299.0,813.0,557.0,141.0,115.0,9112.0,9065.0,45.0,2.0,832.0,8280.0,367.0,352.0,0.0,0.0,790.0,1.0,0.0,352.0,15.0,0.0,0.0,19.0,0.0,0.0,15.0,0.0,810.0,791.0,19.0,0.0
Modoc,-2.0,47.0,50.0,97.0,71.0,49.0,3.0,12.0,3.0,18.0,0.0,3.0,0.0,1.0,26.0,0.0,83.0,14.0,5.0,0.0,0.0,44.0,0.0,0.0,5.0,8.0,1.0,97.0,97.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,84.0,0.0,219.0,65.0,44.0,17.0,4.0,284.0,284.0,0.0,0.0,51.0,233.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
Mono,-1.0,15.0,60.0,75.0,45.0,32.0,0.0,1.0,1.0,9.0,0.0,3.0,0.0,3.0,30.0,0.0,16.0,4.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,2.0,1.0,20.0,20.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,131.0,44.0,31.0,6.0,7.0,175.0,175.0,0.0,0.0,26.0,149.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
Monterey,-5.0,960.0,2169.0,3129.0,1602.0,853.0,2.0,14.0,51.0,573.0,0.0,21.0,14.0,111.0,1527.0,0.0,1762.0,309.0,106.0,2.0,0.0,737.0,7.0,1.0,108.0,169.0,32.0,2071.0,2069.0,21462.0,0.0,58.0,2.0,2.0,0.0,0.0,315.0,1756.0,0.0,5963.0,1541.0,745.0,515.0,281.0,7504.0,7448.0,54.0,2.0,1519.0,5985.0,65.0,64.0,0.0,0.0,245.0,2.0,0.0,64.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,249.0,247.0,2.0,0.0
Napa,0.0,124.0,305.0,429.0,254.0,162.0,1.0,10.0,4.0,54.0,0.0,8.0,2.0,32.0,175.0,0.0,189.0,47.0,12.0,0.0,0.0,148.0,1.0,1.0,12.0,35.0,0.0,236.0,236.0,3368.0,0.0,6.0,0.0,0.0,4.0,0.0,31.0,205.0,0.0,1046.0,252.0,150.0,33.0,69.0,1298.0,1289.0,6.0,3.0,205.0,1093.0,4.0,4.0,0.0,0.0,35.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,35.0,0.0,5.0
Nevada,0.0,198.0,234.0,432.0,192.0,123.0,3.0,22.0,4.0,45.0,0.0,11.0,4.0,16.0,240.0,0.0,806.0,55.0,16.0,0.0,0.0,107.0,0.0,0.0,16.0,37.0,2.0,861.0,861.0,3664.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,817.0,0.0,852.0,230.0,107.0,70.0,53.0,1082.0,1082.0,0.0,0.0,251.0,831.0,5.0,5.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0
Orange,250.0,2774.0,4773.0,7547.0,4916.0,3105.0,48.0,311.0,0.0,1330.0,0.0,557.0,0.0,481.0,2631.0,-91.0,9671.0,370.0,459.0,5.0,0.0,2552.0,61.0,28.0,464.0,-156.0,62.0,10041.0,9900.0,102193.0,34.0,1176.0,136.0,404.0,0.0,5.0,136.0,9905.0,144.0,26919.0,3526.0,2641.0,156.0,729.0,30445.0,29385.0,753.0,307.0,3030.0,27415.0,726.0,710.0,7.0,0.0,1230.0,40.0,6.0,717.0,9.0,0.0,0.0,55.0,1.0,0.0,9.0,0.0,1332.0,1276.0,56.0,0.0
Placer,0.0,357.0,685.0,1042.0,640.0,371.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,51.0,402.0,0.0,1094.0,125.0,58.0,2.0,0.0,305.0,3.0,3.0,60.0,52.0,13.0,1219.0,1205.0,10172.0,0.0,60.0,14.0,12.0,12.0,0.0,71.0,1148.0,0.0,2824.0,386.0,311.0,-52.0,127.0,3210.0,3161.0,31.0,18.0,380.0,2830.0,59.0,58.0,1.0,0.0,151.0,0.0,0.0,59.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,156.0,151.0,5.0,0.0
Plumas,0.0,39.0,76.0,115.0,77.0,41.0,0.0,0.0,3.0,20.0,0.0,0.0,3.0,10.0,38.0,0.0,132.0,7.0,5.0,0.0,0.0,36.0,0.0,0.0,5.0,2.0,0.0,139.0,139.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,128.0,0.0,199.0,48.0,36.0,5.0,7.0,247.0,247.0,0.0,0.0,39.0,208.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0
Riverside,-87.0,3046.0,7114.0,10160.0,7106.0,4025.0,2.0,1.0,364.0,2443.0,0.0,0.0,33.0,241.0,3054.0,367.0,15261.0,508.0,688.0,21.0,1.0,3206.0,100.0,9.0,710.0,-666.0,464.0,15769.0,15576.0,134194.0,23.0,898.0,190.0,137.0,0.0,3.0,431.0,15338.0,83.0,29628.0,4406.0,3315.0,666.0,425.0,34034.0,33225.0,691.0,118.0,3425.0,30609.0,912.0,887.0,5.0,0.0,2335.0,32.0,3.0,892.0,20.0,0.0,0.0,35.0,2.0,0.0,20.0,0.0,2407.0,2370.0,37.0,0.0
Sacramento,0.0,2887.0,5741.0,8628.0,6036.0,3185.0,173.0,606.0,245.0,2053.0,5.0,731.0,184.0,369.0,2592.0,0.0,18293.0,650.0,590.0,18.0,0.0,2520.0,39.0,18.0,608.0,-166.0,208.0,18943.0,18288.0,144602.0,57.0,2010.0,653.0,355.0,0.0,2.0,365.0,18578.0,0.0,35896.0,4488.0,2577.0,503.0,1408.0,40384.0,39462.0,671.0,251.0,4843.0,35541.0,1072.0,999.0,52.0,0.0,1422.0,30.0,7.0,1051.0,21.0,0.0,0.0,70.0,2.0,0.0,21.0,0.0,1531.0,1459.0,72.0,0.0
San Benito,0.0,190.0,218.0,408.0,203.0,135.0,0.0,24.0,1.0,42.0,0.0,19.0,1.0,24.0,205.0,0.0,292.0,33.0,14.0,0.0,0.0,121.0,0.0,0.0,14.0,18.0,1.0,325.0,325.0,3952.0,0.0,6.0,0.0,0.0,2.0,0.0,30.0,295.0,0.0,1214.0,178.0,121.0,30.0,27.0,1392.0,1384.0,6.0,2.0,180.0,1212.0,12.0,11.0,0.0,0.0,40.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,41.0,0.0,0.0
San Bernardino,-168.0,5889.0,9085.0,14974.0,9754.0,5787.0,12.0,91.0,252.0,3137.0,0.0,4.0,30.0,548.0,5220.0,571.0,22383.0,775.0,692.0,9.0,0.0,4943.0,121.0,22.0,701.0,-312.0,386.0,23158.0,22935.0,200002.0,48.0,1178.0,220.0,365.0,0.0,3.0,466.0,22692.0,153.0,45946.0,5807.0,5086.0,312.0,409.0,51753.0,50568.0,888.0,297.0,4110.0,47643.0,1570.0,1553.0,8.0,0.0,4266.0,52.0,19.0,1561.0,9.0,0.0,0.0,36.0,1.0,0.0,9.0,0.0,4374.0,4337.0,37.0,0.0
San Diego,-141.0,7053.0,6016.0,13069.0,5276.0,2656.0,260.0,1086.0,0.0,2259.0,0.0,1530.0,0.0,361.0,7793.0,-927.0,16142.0,1207.0,417.0,18.0,2.0,2170.0,36.0,13.0,437.0,602.0,168.0,17349.0,17040.0,116391.0,45.0,968.0,304.0,242.0,0.0,5.0,209.0,17140.0,-838.0,28638.0,3816.0,2219.0,580.0,1017.0,32454.0,31744.0,529.0,181.0,3703.0,28751.0,930.0,894.0,19.0,0.0,1172.0,19.0,6.0,913.0,16.0,1.0,0.0,82.0,1.0,0.0,17.0,0.0,1280.0,1197.0,83.0,0.0
San Francisco,428.0,1343.0,1981.0,3324.0,2157.0,1462.0,35.0,538.0,0.0,584.0,0.0,255.0,0.0,111.0,1167.0,15.0,2945.0,93.0,86.0,3.0,0.0,1332.0,9.0,32.0,89.0,-32.0,36.0,3038.0,2907.0,32581.0,17.0,554.0,128.0,500.0,0.0,3.0,44.0,2994.0,-55.0,15701.0,1621.0,1373.0,32.0,216.0,17322.0,16657.0,293.0,372.0,1959.0,15363.0,162.0,155.0,6.0,0.0,414.0,7.0,4.0,161.0,1.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,459.0,425.0,34.0,0.0
San Joaquin,-8.0,3634.0,2452.0,6086.0,2422.0,1431.0,51.0,177.0,169.0,619.0,7.0,44.0,87.0,116.0,3664.0,0.0,10405.0,867.0,230.0,0.0,0.0,1171.0,28.0,2.0,230.0,592.0,45.0,11272.0,11264.0,66158.0,1.0,325.0,8.0,55.0,40.0,0.0,685.0,10587.0,0.0,8025.0,2372.0,1201.0,631.0,540.0,10397.0,10026.0,296.0,75.0,2399.0,7998.0,226.0,224.0,0.0,0.0,602.0,12.0,1.0,224.0,2.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,632.0,615.0,17.0,2.0
