,PART A.  APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,PART A.  APPLICATIONS FOR FOOD STAMPS (Continued),,,,,PART B.  CERTIFIED CASELOAD MOVEMENT,,,,,,PART B.  CERTIFIED CASELOAD MOVEMENT (Continued),,,,,,,,PART B.  CERTIFIED CASELOAD MOVEMENT (Continued),,,,,,,,,,,PART B.  CERTIFIED CASELOAD MOVEMENT (Continued),,,,,,,,,,PART C.  RECERTIFICATIONS,,,,,,,,,,PART C.  RECERTIFICATIONS (Continued),,,,,,,,,
Humboldt ,-5.0,556.0,965.0,1521.0,1087.0,528.0,1.0,31.0,18.0,425.0,0.0,9.0,2.0,114.0,434.0,43.0,1091.0,-19.0,29.0,1.0,0.0,497.0,1.0,0.0,30.0,-70.0,21.0,1072.0,1071.0,15211.0,0.0,12.0,1.0,3.0,0.0,0.0,36.0,1036.0,128.0,6567.0,669.0,498.0,70.0,101.0,7236.0,7219.0,13.0,4.0,764.0,6472.0,67.0,59.0,0.0,0.0,472.0,0.0,0.0,59.0,8.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,487.0,472.0,15.0,0.0
Imperial,-11.0,617.0,1301.0,1918.0,1314.0,756.0,0.0,0.0,43.0,434.0,0.0,0.0,4.0,77.0,604.0,55.0,2474.0,8.0,96.0,2.0,0.0,641.0,14.0,3.0,98.0,-109.0,19.0,2482.0,2445.0,35403.0,8.0,308.0,36.0,45.0,0.0,1.0,60.0,2422.0,71.0,10842.0,810.0,658.0,109.0,43.0,11652.0,11337.0,266.0,49.0,788.0,10864.0,180.0,155.0,2.0,0.0,791.0,13.0,3.0,157.0,23.0,0.0,0.0,8.0,0.0,0.0,23.0,0.0,815.0,807.0,8.0,0.0
Inyo,0.0,35.0,108.0,143.0,108.0,72.0,1.0,0.0,1.0,31.0,0.0,0.0,0.0,4.0,35.0,3.0,122.0,4.0,2.0,0.0,0.0,69.0,1.0,0.0,2.0,1.0,1.0,126.0,126.0,1847.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,116.0,15.0,719.0,72.0,70.0,-1.0,3.0,791.0,783.0,8.0,0.0,73.0,718.0,8.0,8.0,0.0,0.0,54.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0
Kern,-106.0,2842.0,5356.0,8198.0,5392.0,3181.0,13.0,27.0,170.0,1813.0,1.0,14.0,15.0,213.0,2806.0,0.0,11465.0,215.0,533.0,7.0,0.0,2587.0,47.0,7.0,540.0,-717.0,392.0,11680.0,11617.0,134928.0,22.0,664.0,63.0,125.0,0.0,0.0,176.0,11504.0,0.0,38765.0,3916.0,2641.0,717.0,558.0,42681.0,42022.0,558.0,101.0,3938.0,38743.0,1054.0,924.0,9.0,0.0,3373.0,39.0,7.0,933.0,120.0,1.0,0.0,85.0,0.0,0.0,121.0,0.0,3504.0,3419.0,85.0,0.0
Kings,0.0,1911.0,934.0,2845.0,881.0,538.0,0.0,0.0,26.0,283.0,0.0,0.0,1.0,33.0,1964.0,0.0,658.0,-18.0,67.0,1.0,0.0,460.0,7.0,3.0,68.0,-95.0,9.0,640.0,631.0,22316.0,2.0,78.0,8.0,48.0,0.0,1.0,48.0,592.0,0.0,7160.0,601.0,470.0,95.0,36.0,7761.0,7654.0,70.0,37.0,701.0,7060.0,125.0,117.0,0.0,0.0,603.0,5.0,2.0,117.0,8.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,622.0,610.0,12.0,0.0
Lake,-1.0,281.0,459.0,740.0,476.0,265.0,2.0,6.0,13.0,168.0,0.0,0.0,0.0,30.0,264.0,33.0,750.0,-40.0,21.0,0.0,0.0,239.0,3.0,2.0,21.0,-63.0,2.0,710.0,708.0,9935.0,4.0,15.0,2.0,5.0,0.0,0.0,41.0,669.0,76.0,3949.0,317.0,244.0,63.0,10.0,4266.0,4243.0,18.0,5.0,395.0,3871.0,58.0,51.0,1.0,0.0,248.0,0.0,1.0,52.0,6.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,258.0,249.0,9.0,0.0
Lassen,-1.0,100.0,169.0,269.0,199.0,137.0,3.0,4.0,4.0,58.0,0.0,4.0,0.0,0.0,70.0,28.0,256.0,4.0,29.0,0.0,0.0,106.0,1.0,1.0,29.0,-25.0,0.0,260.0,259.0,3006.0,1.0,5.0,1.0,1.0,0.0,0.0,24.0,236.0,44.0,1090.0,136.0,108.0,25.0,3.0,1226.0,1218.0,6.0,2.0,205.0,1021.0,34.0,27.0,0.0,0.0,117.0,1.0,0.0,27.0,7.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,126.0,118.0,8.0,0.0
Los Angeles  *,-7716.0,9010.0,54052.0,63062.0,45639.0,29556.0,212.0,727.0,2233.0,11966.0,139.0,546.0,505.0,1379.0,17423.0,2172.0,91575.0,6210.0,2945.0,59.0,4.0,25995.0,354.0,199.0,3008.0,286.0,2916.0,97785.0,95979.0,1053677.0,507.0,8132.0,1769.0,3232.0,40.0,37.0,4189.0,93596.0,9791.0,358330.0,42544.0,26548.0,94.0,15902.0,400874.0,392976.0,5343.0,2555.0,48809.0,352065.0,6066.0,5639.0,103.0,1.0,16973.0,270.0,134.0,5743.0,321.0,2.0,0.0,1446.0,22.0,7.0,323.0,0.0,18852.0,17377.0,1475.0,0.0
Madera,0.0,2198.0,932.0,3130.0,908.0,548.0,5.0,15.0,17.0,296.0,0.0,4.0,1.0,46.0,2222.0,0.0,1920.0,13.0,97.0,0.0,0.0,450.0,1.0,0.0,97.0,-130.0,46.0,1933.0,1926.0,25299.0,1.0,65.0,6.0,4.0,0.0,1.0,77.0,1856.0,0.0,7368.0,711.0,451.0,130.0,130.0,8079.0,8024.0,52.0,3.0,768.0,7311.0,196.0,169.0,1.0,0.0,665.0,4.0,0.0,170.0,26.0,0.0,0.0,17.0,0.0,0.0,26.0,0.0,686.0,669.0,17.0,0.0
Marin,-5.0,296.0,568.0,864.0,543.0,340.0,0.0,1.0,12.0,167.0,0.0,2.0,1.0,23.0,321.0,1.0,903.0,17.0,41.0,3.0,1.0,284.0,7.0,4.0,45.0,-31.0,3.0,920.0,883.0,8903.0,1.0,111.0,32.0,42.0,0.0,5.0,40.0,880.0,29.0,4305.0,334.0,295.0,31.0,8.0,4639.0,4535.0,71.0,33.0,400.0,4239.0,62.0,46.0,1.0,0.0,273.0,4.0,0.0,47.0,14.0,1.0,0.0,3.0,1.0,0.0,15.0,0.0,281.0,277.0,4.0,0.0
Mariposa,0.0,39.0,74.0,113.0,80.0,53.0,3.0,6.0,0.0,23.0,0.0,1.0,1.0,3.0,33.0,0.0,124.0,-3.0,7.0,0.0,0.0,46.0,0.0,0.0,7.0,-10.0,0.0,121.0,121.0,1712.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,119.0,0.0,634.0,60.0,46.0,10.0,4.0,694.0,693.0,1.0,0.0,42.0,652.0,14.0,11.0,0.0,0.0,40.0,0.0,0.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,41.0,40.0,1.0,0.0
Mendocino,0.0,393.0,596.0,989.0,656.0,502.0,0.0,1.0,10.0,134.0,0.0,0.0,1.0,9.0,333.0,0.0,914.0,157.0,63.0,0.0,0.0,436.0,3.0,0.0,63.0,90.0,4.0,1071.0,1069.0,13168.0,2.0,13.0,2.0,0.0,16.0,0.0,179.0,892.0,0.0,5846.0,482.0,439.0,23.0,20.0,6328.0,6285.0,31.0,12.0,417.0,5911.0,70.0,55.0,0.0,0.0,374.0,1.0,0.0,55.0,15.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,380.0,375.0,5.0,0.0
Merced,-9.0,735.0,1750.0,2485.0,1869.0,1171.0,1.0,7.0,105.0,419.0,0.0,1.0,26.0,148.0,616.0,163.0,4873.0,2.0,221.0,1.0,1.0,940.0,7.0,1.0,223.0,-231.0,10.0,4875.0,4857.0,51808.0,2.0,103.0,16.0,7.0,0.0,2.0,211.0,4664.0,306.0,15296.0,1238.0,948.0,231.0,59.0,16534.0,16438.0,90.0,6.0,1550.0,14984.0,438.0,396.0,1.0,0.0,1206.0,8.0,1.0,397.0,41.0,0.0,0.0,29.0,0.0,0.0,41.0,0.0,1244.0,1215.0,29.0,0.0
Modoc,-2.0,38.0,48.0,86.0,59.0,37.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,27.0,1.0,78.0,-3.0,6.0,0.0,0.0,31.0,0.0,0.0,6.0,-9.0,0.0,75.0,75.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,71.0,12.0,300.0,41.0,31.0,9.0,1.0,341.0,341.0,0.0,0.0,65.0,276.0,3.0,3.0,0.0,0.0,33.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,33.0,1.0,0.0
Mono,-2.0,36.0,87.0,123.0,79.0,48.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,12.0,44.0,2.0,20.0,-2.0,1.0,0.0,0.0,47.0,0.0,0.0,1.0,-3.0,0.0,18.0,18.0,586.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,311.0,56.0,47.0,3.0,6.0,367.0,366.0,1.0,0.0,46.0,321.0,2.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,31.0,0.0,0.0
Monterey,-39.0,1087.0,2176.0,3263.0,2202.0,1107.0,0.0,0.0,196.0,779.0,0.0,0.0,13.0,107.0,1061.0,146.0,3086.0,-49.0,102.0,1.0,0.0,991.0,9.0,4.0,103.0,-218.0,66.0,3037.0,3021.0,39336.0,4.0,133.0,16.0,27.0,0.0,0.0,121.0,2916.0,50.0,13038.0,1406.0,1004.0,218.0,184.0,14444.0,14309.0,108.0,27.0,1633.0,12811.0,316.0,304.0,1.0,0.0,1214.0,7.0,3.0,305.0,11.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,1238.0,1224.0,14.0,0.0
Napa,51.0,341.0,406.0,747.0,495.0,238.0,3.0,5.0,14.0,174.0,0.0,2.0,3.0,66.0,252.0,-52.0,511.0,15.0,35.0,0.0,0.0,197.0,4.0,2.0,35.0,-21.0,1.0,526.0,516.0,7008.0,3.0,41.0,10.0,7.0,0.0,0.0,38.0,488.0,520.0,2664.0,239.0,203.0,21.0,15.0,2903.0,2865.0,31.0,7.0,310.0,2593.0,41.0,39.0,0.0,0.0,219.0,3.0,1.0,39.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,224.0,223.0,1.0,0.0
Nevada,0.0,195.0,371.0,566.0,357.0,198.0,0.0,4.0,6.0,140.0,0.0,0.0,1.0,12.0,209.0,0.0,446.0,22.0,14.0,0.0,0.0,181.0,2.0,1.0,14.0,-17.0,25.0,468.0,466.0,6298.0,2.0,13.0,2.0,2.0,0.0,0.0,13.0,455.0,0.0,2542.0,354.0,184.0,17.0,153.0,2896.0,2883.0,11.0,2.0,304.0,2592.0,35.0,33.0,0.0,0.0,170.0,4.0,0.0,33.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,178.0,174.0,4.0,0.0
Orange,0.0,7037.0,7848.0,14885.0,7701.0,5138.0,1.0,12.0,153.0,2039.0,8.0,26.0,55.0,316.0,7184.0,0.0,18073.0,380.0,469.0,10.0,0.0,4482.0,121.0,56.0,479.0,-160.0,61.0,18453.0,18275.0,206987.0,174.0,2422.0,176.0,892.0,4.0,2.0,192.0,18261.0,0.0,61525.0,6764.0,4659.0,160.0,1945.0,68289.0,65907.0,1729.0,653.0,6578.0,61711.0,973.0,950.0,13.0,0.0,3118.0,71.0,13.0,963.0,10.0,0.0,0.0,166.0,4.0,2.0,10.0,0.0,3374.0,3202.0,172.0,0.0
Placer,0.0,445.0,1016.0,1461.0,992.0,576.0,7.0,42.0,0.0,359.0,0.0,68.0,0.0,57.0,469.0,0.0,1087.0,54.0,39.0,0.0,0.0,532.0,3.0,2.0,39.0,5.0,10.0,1141.0,1129.0,17606.0,0.0,86.0,11.0,19.0,12.0,1.0,57.0,1084.0,0.0,5957.0,907.0,537.0,-5.0,375.0,6864.0,6785.0,55.0,24.0,915.0,5949.0,68.0,67.0,1.0,0.0,347.0,7.0,1.0,68.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,389.0,355.0,34.0,0.0
Plumas,1.0,54.0,98.0,152.0,105.0,46.0,0.0,2.0,4.0,51.0,0.0,1.0,0.0,4.0,47.0,3.0,127.0,-1.0,8.0,0.0,0.0,38.0,0.0,0.0,8.0,-10.0,1.0,126.0,126.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,118.0,4.0,510.0,55.0,38.0,10.0,7.0,565.0,565.0,0.0,0.0,44.0,521.0,6.0,6.0,0.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,34.0,1.0,0.0
Riverside,-102.0,4833.0,11598.0,16431.0,11718.0,6266.0,1.0,4.0,504.0,4555.0,0.0,2.0,33.0,360.0,4713.0,787.0,20149.0,220.0,838.0,11.0,0.0,5301.0,101.0,15.0,849.0,-824.0,195.0,20369.0,20138.0,254471.0,100.0,1577.0,228.0,318.0,0.0,3.0,715.0,19654.0,982.0,78051.0,6835.0,5417.0,824.0,594.0,84886.0,83249.0,1360.0,277.0,7380.0,77506.0,1535.0,1465.0,13.0,0.0,6104.0,78.0,15.0,1478.0,57.0,0.0,0.0,65.0,1.0,0.0,57.0,0.0,6263.0,6197.0,66.0,0.0
Sacramento,0.0,4708.0,7437.0,12145.0,7688.0,4272.0,53.0,95.0,98.0,2773.0,39.0,623.0,0.0,545.0,4457.0,0.0,18512.0,359.0,555.0,11.0,0.0,3625.0,57.0,24.0,566.0,-413.0,206.0,18871.0,18391.0,200500.0,84.0,1969.0,479.0,461.0,0.0,1.0,337.0,18534.0,0.0,62170.0,7322.0,3706.0,665.0,2951.0,69492.0,68234.0,930.0,328.0,7218.0,62274.0,1098.0,1058.0,29.0,0.0,2614.0,50.0,8.0,1087.0,11.0,0.0,0.0,219.0,2.0,1.0,11.0,0.0,2894.0,2672.0,222.0,0.0
San Benito,-1.0,169.0,289.0,458.0,274.0,148.0,0.0,4.0,3.0,97.0,0.0,0.0,1.0,25.0,184.0,21.0,510.0,-13.0,21.0,0.0,0.0,122.0,4.0,1.0,21.0,-34.0,0.0,497.0,493.0,6145.0,4.0,41.0,4.0,7.0,0.0,0.0,14.0,483.0,22.0,2053.0,169.0,127.0,34.0,8.0,2222.0,2183.0,34.0,5.0,209.0,2013.0,21.0,18.0,0.0,0.0,144.0,6.0,2.0,18.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,155.0,152.0,3.0,0.0
San Bernardino,-76.0,3751.0,13150.0,16901.0,13017.0,7710.0,0.0,1.0,496.0,4382.0,0.0,0.0,30.0,399.0,3884.0,869.0,28792.0,67.0,782.0,3.0,2.0,6830.0,73.0,20.0,787.0,-890.0,170.0,28859.0,28670.0,344218.0,77.0,1215.0,180.0,359.0,0.0,9.0,676.0,28183.0,577.0,107916.0,8606.0,6923.0,890.0,793.0,116522.0,115154.0,1042.0,326.0,8634.0,107888.0,2038.0,1927.0,13.0,2.0,7973.0,60.0,14.0,1942.0,96.0,0.0,0.0,118.0,0.0,0.0,96.0,0.0,8165.0,8047.0,118.0,0.0
San Diego,-246.0,14606.0,13285.0,27891.0,12934.0,7694.0,54.0,312.0,7.0,4732.0,2.0,618.0,0.0,501.0,14957.0,-464.0,18981.0,794.0,373.0,11.0,0.0,7122.0,141.0,47.0,384.0,206.0,204.0,19775.0,19345.0,238463.0,211.0,2577.0,425.0,874.0,0.0,5.0,238.0,19537.0,1958.0,87260.0,11053.0,7310.0,-206.0,3949.0,98313.0,95970.0,1685.0,658.0,10646.0,87667.0,1360.0,1309.0,34.0,0.0,4347.0,79.0,24.0,1343.0,17.0,0.0,0.0,290.0,8.0,0.0,17.0,0.0,4748.0,4450.0,298.0,0.0
San Francisco,-146.0,1082.0,2842.0,3924.0,2758.0,1865.0,14.0,35.0,0.0,765.0,0.0,109.0,0.0,128.0,1166.0,-28.0,3242.0,55.0,80.0,8.0,0.0,1716.0,19.0,42.0,88.0,-69.0,36.0,3297.0,3121.0,50836.0,45.0,1049.0,171.0,999.0,0.0,5.0,43.0,3254.0,211.0,27071.0,2566.0,1777.0,69.0,720.0,29637.0,28330.0,612.0,695.0,2737.0,26900.0,231.0,213.0,16.0,0.0,965.0,28.0,13.0,229.0,2.0,0.0,0.0,60.0,3.0,1.0,2.0,0.0,1070.0,1006.0,64.0,0.0
