,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,0.0,41.0,90.0,131.0,89.0,46.0,0.0,1.0,6.0,24.0,1.0,1.0,3.0,10.0,42.0,0.0,67.0,23.0,4.0,0.0,0.0,42.0,0.0,0.0,4.0,19.0,0.0,90.0,89.0,1479.0,0.0,11.0,1.0,1.0,0.0,0.0,27.0,63.0,0.0,382.0,96.0,42.0,34.0,20.0,478.0,467.0,10.0,1.0,102.0,376.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0
Contra Costa,203.0,1811.0,2402.0,4213.0,2487.0,1259.0,64.0,212.0,73.0,933.0,23.0,424.0,23.0,199.0,1726.0,-111.0,5202.0,190.0,222.0,2.0,0.0,1021.0,9.0,5.0,224.0,-101.0,67.0,5392.0,5336.0,38751.0,12.0,210.0,56.0,56.0,0.0,0.0,68.0,5324.0,148.0,9806.0,1693.0,1035.0,101.0,557.0,11499.0,11326.0,127.0,46.0,1251.0,10248.0,365.0,362.0,2.0,0.0,499.0,2.0,0.0,364.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,521.0,501.0,20.0,0.0
Del Norte  a/,0.0,101.0,212.0,313.0,191.0,148.0,0.0,3.0,3.0,34.0,1.0,5.0,0.0,6.0,122.0,0.0,908.0,77.0,21.0,0.0,0.0,127.0,0.0,0.0,21.0,48.0,8.0,985.0,983.0,4233.0,0.0,7.0,2.0,0.0,1.0,0.0,61.0,924.0,0.0,771.0,255.0,127.0,75.0,53.0,1026.0,1020.0,5.0,1.0,258.0,768.0,30.0,30.0,0.0,0.0,53.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,54.0,53.0,1.0,2.0
El Dorado,0.0,245.0,543.0,788.0,515.0,279.0,6.0,38.0,32.0,167.0,3.0,13.0,12.0,25.0,273.0,0.0,1114.0,141.0,63.0,0.0,0.0,214.0,0.0,2.0,63.0,69.0,9.0,1255.0,1200.0,5611.0,0.0,6.0,53.0,2.0,5.0,2.0,99.0,1156.0,0.0,1071.0,397.0,216.0,119.0,62.0,1468.0,1386.0,77.0,5.0,410.0,1058.0,21.0,21.0,0.0,0.0,71.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,73.0,71.0,2.0,3.0
Fresno,0.0,1237.0,5165.0,6402.0,5093.0,3778.0,0.0,2.0,48.0,863.0,0.0,1.0,39.0,365.0,1309.0,-437.0,15694.0,311.0,383.0,2.0,0.0,3354.0,32.0,7.0,385.0,-152.0,78.0,16005.0,15901.0,148345.0,28.0,512.0,103.0,72.0,0.0,1.0,166.0,15839.0,620.0,33976.0,5286.0,3393.0,152.0,1741.0,39262.0,38830.0,371.0,61.0,4183.0,35079.0,903.0,881.0,8.0,0.0,1909.0,14.0,3.0,889.0,14.0,0.0,0.0,94.0,0.0,0.0,14.0,0.0,2020.0,1926.0,94.0,0.0
Glenn,0.0,74.0,151.0,225.0,150.0,94.0,1.0,3.0,1.0,40.0,0.0,2.0,3.0,12.0,75.0,0.0,339.0,63.0,22.0,0.0,0.0,72.0,0.0,0.0,22.0,39.0,2.0,402.0,225.0,2400.0,0.0,4.0,177.0,0.0,0.0,0.0,46.0,356.0,22.0,535.0,169.0,72.0,62.0,35.0,704.0,704.0,0.0,0.0,176.0,528.0,5.0,5.0,0.0,0.0,28.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,28.0,0.0,5.0
Humboldt,0.0,84.0,776.0,860.0,829.0,385.0,6.0,29.0,54.0,318.0,27.0,214.0,19.0,53.0,31.0,0.0,879.0,174.0,14.0,0.0,0.0,371.0,0.0,0.0,14.0,145.0,15.0,1053.0,1053.0,10088.0,0.0,15.0,0.0,4.0,4.0,0.0,196.0,857.0,0.0,3030.0,868.0,371.0,450.0,47.0,3898.0,3883.0,9.0,6.0,850.0,3048.0,159.0,151.0,0.0,0.0,70.0,0.0,0.0,151.0,8.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,71.0,70.0,1.0,0.0
Imperial,-3.0,416.0,999.0,1415.0,1050.0,678.0,39.0,92.0,11.0,296.0,3.0,43.0,8.0,57.0,365.0,0.0,2652.0,389.0,116.0,0.0,0.0,545.0,12.0,5.0,116.0,255.0,18.0,3041.0,3041.0,24324.0,0.0,189.0,0.0,5.0,35.0,0.0,295.0,2746.0,0.0,5420.0,1141.0,562.0,414.0,165.0,6561.0,6345.0,180.0,36.0,1015.0,5546.0,122.0,121.0,0.0,0.0,411.0,9.0,2.0,121.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,427.0,422.0,5.0,1.0
Inyo,0.0,25.0,79.0,104.0,82.0,56.0,1.0,1.0,1.0,18.0,0.0,3.0,2.0,5.0,22.0,0.0,94.0,15.0,10.0,0.0,0.0,46.0,0.0,0.0,10.0,3.0,2.0,109.0,109.0,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,89.0,0.0,392.0,68.0,46.0,4.0,18.0,460.0,460.0,0.0,0.0,52.0,408.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,18.0,1.0,0.0
Kern,-108.0,1888.0,4475.0,6363.0,4176.0,2487.0,25.0,101.0,194.0,1202.0,6.0,68.0,98.0,195.0,2187.0,0.0,5982.0,941.0,264.0,1.0,0.0,2188.0,27.0,7.0,265.0,642.0,34.0,6923.0,6916.0,89938.0,0.0,509.0,7.0,13.0,0.0,0.0,1024.0,5899.0,0.0,24696.0,4239.0,2222.0,1175.0,842.0,28935.0,28483.0,376.0,76.0,3426.0,25509.0,341.0,336.0,2.0,0.0,1176.0,17.0,4.0,338.0,3.0,0.0,0.0,46.0,1.0,0.0,3.0,0.0,1244.0,1197.0,47.0,2.0
Kings,-1.0,1693.0,757.0,2450.0,658.0,399.0,5.0,34.0,24.0,200.0,2.0,39.0,16.0,19.0,1792.0,0.0,1044.0,170.0,53.0,0.0,0.0,338.0,6.0,2.0,53.0,82.0,35.0,1214.0,1214.0,16523.0,1.0,59.0,0.0,1.0,31.0,0.0,157.0,1057.0,0.0,4296.0,760.0,346.0,201.0,213.0,5056.0,4967.0,61.0,28.0,496.0,4560.0,64.0,64.0,0.0,0.0,184.0,4.0,1.0,64.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,198.0,189.0,9.0,1.0
Lake,0.0,173.0,331.0,504.0,345.0,195.0,5.0,20.0,21.0,89.0,0.0,8.0,15.0,25.0,159.0,0.0,940.0,77.0,30.0,0.0,0.0,163.0,1.0,1.0,30.0,42.0,5.0,1017.0,1017.0,6375.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,938.0,0.0,1598.0,330.0,165.0,76.0,89.0,1928.0,1927.0,1.0,0.0,273.0,1655.0,44.0,44.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,77.0,1.0,0.0
Lassen,4.0,317.0,128.0,445.0,116.0,79.0,3.0,13.0,2.0,25.0,0.0,10.0,4.0,6.0,329.0,31.0,247.0,25.0,14.0,0.0,0.0,65.0,0.0,0.0,14.0,6.0,5.0,272.0,270.0,2258.0,0.0,0.0,0.0,2.0,0.0,2.0,37.0,235.0,7.0,579.0,106.0,65.0,1.0,40.0,685.0,685.0,0.0,0.0,150.0,535.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
Los Angeles  *,-3116.0,12509.0,43409.0,55918.0,39291.0,23182.0,,,3377.0,10608.0,,,868.0,1256.0,16627.0,-2911.0,67640.0,5579.0,3103.0,84.0,0.0,19514.0,303.0,178.0,3187.0,216.0,2176.0,73219.0,71637.0,666653.0,252.0,6083.0,1560.0,2168.0,13.0,22.0,6809.0,66410.0,745.0,198651.0,29105.0,19995.0,20.0,9090.0,227756.0,222247.0,3729.0,1780.0,33196.0,194560.0,5519.0,4771.0,104.0,2.0,10118.0,202.0,74.0,4877.0,626.0,16.0,0.0,1363.0,53.0,13.0,642.0,,11823.0,10394.0,1429.0,
Madera,0.0,796.0,713.0,1509.0,631.0,339.0,3.0,21.0,40.0,170.0,3.0,14.0,38.0,44.0,878.0,0.0,806.0,164.0,39.0,0.0,0.0,300.0,0.0,0.0,39.0,79.0,46.0,970.0,970.0,16096.0,0.0,16.0,0.0,0.0,1.0,0.0,218.0,752.0,0.0,4250.0,871.0,300.0,348.0,223.0,5121.0,5104.0,16.0,1.0,954.0,4167.0,56.0,56.0,0.0,0.0,192.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,198.0,192.0,6.0,6.0
Marin,0.0,217.0,387.0,604.0,364.0,252.0,2.0,15.0,9.0,82.0,1.0,13.0,2.0,19.0,240.0,0.0,816.0,116.0,20.0,0.0,0.0,161.0,0.0,71.0,20.0,89.0,7.0,932.0,444.0,4914.0,0.0,37.0,488.0,84.0,0.0,0.0,121.0,811.0,0.0,1877.0,482.0,232.0,148.0,102.0,2359.0,2359.0,0.0,0.0,369.0,1990.0,21.0,20.0,1.0,0.0,94.0,1.0,3.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,103.0,98.0,5.0,0.0
Mariposa,0.0,29.0,56.0,85.0,50.0,35.0,1.0,4.0,3.0,7.0,0.0,2.0,2.0,3.0,35.0,-1.0,95.0,5.0,2.0,0.0,0.0,33.0,0.0,0.0,2.0,2.0,1.0,100.0,100.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,85.0,0.0,275.0,69.0,33.0,22.0,14.0,344.0,344.0,0.0,0.0,34.0,310.0,8.0,8.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,2.0
Mendocino  a/,-23.0,97.0,594.0,691.0,532.0,393.0,0.0,0.0,16.0,80.0,2.0,3.0,10.0,33.0,159.0,0.0,683.0,81.0,21.0,0.0,0.0,368.0,2.0,2.0,21.0,59.0,1.0,764.0,764.0,8277.0,0.0,13.0,0.0,0.0,5.0,0.0,108.0,656.0,0.0,3591.0,562.0,372.0,109.0,81.0,4153.0,4135.0,13.0,5.0,512.0,3641.0,33.0,32.0,0.0,0.0,153.0,1.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,155.0,154.0,1.0,1.0
Merced,-10.0,697.0,1350.0,2047.0,1286.0,638.0,0.0,1.0,113.0,396.0,0.0,3.0,12.0,127.0,761.0,16.0,4600.0,117.0,180.0,1.0,0.0,452.0,5.0,0.0,181.0,-211.0,147.0,4717.0,4698.0,35246.0,1.0,64.0,19.0,3.0,0.0,0.0,149.0,4568.0,39.0,7839.0,788.0,457.0,211.0,120.0,8627.0,8578.0,46.0,3.0,811.0,7816.0,408.0,394.0,0.0,0.0,761.0,2.0,0.0,394.0,14.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,779.0,763.0,16.0,0.0
Modoc,0.0,27.0,42.0,69.0,49.0,25.0,0.0,3.0,4.0,18.0,0.0,2.0,0.0,2.0,20.0,-5.0,90.0,28.0,3.0,0.0,0.0,22.0,0.0,0.0,3.0,22.0,3.0,118.0,118.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,91.0,8.0,223.0,51.0,22.0,24.0,5.0,274.0,274.0,0.0,0.0,66.0,208.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0
Mono,0.0,23.0,43.0,66.0,53.0,30.0,0.0,2.0,1.0,17.0,0.0,2.0,1.0,4.0,13.0,-10.0,21.0,9.0,2.0,0.0,0.0,28.0,0.0,0.0,2.0,7.0,0.0,30.0,30.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,-44.0,138.0,49.0,28.0,13.0,8.0,187.0,187.0,0.0,0.0,59.0,128.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monterey,-1.0,446.0,1369.0,1815.0,1463.0,780.0,0.0,6.0,84.0,485.0,2.0,16.0,31.0,83.0,352.0,0.0,2817.0,466.0,115.0,0.0,0.0,657.0,8.0,0.0,115.0,335.0,16.0,3283.0,3283.0,22065.0,0.0,73.0,0.0,3.0,0.0,0.0,401.0,2882.0,0.0,6888.0,1638.0,665.0,780.0,193.0,8526.0,8456.0,68.0,2.0,1606.0,6920.0,102.0,101.0,0.0,0.0,184.0,7.0,0.0,101.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,192.0,191.0,1.0,0.0
Napa,0.0,107.0,251.0,358.0,216.0,125.0,2.0,8.0,3.0,42.0,2.0,7.0,6.0,40.0,142.0,0.0,198.0,39.0,13.0,0.0,0.0,111.0,0.0,1.0,13.0,26.0,0.0,237.0,237.0,3053.0,0.0,7.0,0.0,0.0,3.0,0.0,34.0,203.0,0.0,976.0,194.0,112.0,54.0,28.0,1170.0,1160.0,7.0,3.0,164.0,1006.0,8.0,8.0,0.0,0.0,53.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,53.0,1.0,4.0
Nevada,0.0,163.0,262.0,425.0,277.0,178.0,0.0,27.0,6.0,74.0,3.0,17.0,2.0,17.0,148.0,0.0,643.0,84.0,15.0,0.0,0.0,163.0,0.0,0.0,15.0,65.0,4.0,727.0,727.0,3479.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,673.0,0.0,855.0,308.0,163.0,74.0,71.0,1163.0,1163.0,0.0,0.0,281.0,882.0,10.0,10.0,0.0,0.0,44.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,44.0,1.0,0.0
Orange,641.0,3003.0,4760.0,7763.0,5265.0,2839.0,110.0,751.0,33.0,1807.0,11.0,729.0,71.0,515.0,2498.0,-135.0,9011.0,329.0,442.0,5.0,0.0,2321.0,51.0,20.0,447.0,-175.0,57.0,9340.0,9230.0,94290.0,26.0,1049.0,110.0,361.0,0.0,0.0,134.0,9206.0,186.0,24393.0,3286.0,2392.0,175.0,719.0,27679.0,26718.0,685.0,276.0,2664.0,25015.0,664.0,650.0,9.0,0.0,1236.0,33.0,3.0,659.0,5.0,0.0,0.0,86.0,4.0,0.0,5.0,0.0,1362.0,1272.0,90.0,0.0
Placer,0.0,247.0,789.0,1036.0,751.0,396.0,0.0,0.0,19.0,264.0,0.0,0.0,26.0,46.0,285.0,0.0,1082.0,81.0,57.0,1.0,0.0,333.0,4.0,1.0,58.0,19.0,4.0,1163.0,1142.0,9308.0,0.0,54.0,21.0,9.0,12.0,0.0,129.0,1034.0,0.0,2471.0,448.0,338.0,-19.0,129.0,2919.0,2885.0,19.0,15.0,281.0,2638.0,47.0,45.0,2.0,0.0,133.0,3.0,0.0,47.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,147.0,136.0,11.0,0.0
Plumas,0.0,19.0,45.0,64.0,46.0,18.0,0.0,0.0,6.0,13.0,0.0,0.0,2.0,7.0,18.0,0.0,122.0,12.0,5.0,0.0,0.0,13.0,0.0,0.0,5.0,7.0,0.0,134.0,134.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,120.0,0.0,177.0,29.0,13.0,11.0,5.0,206.0,206.0,0.0,0.0,36.0,170.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
Riverside,-99.0,2442.0,7785.0,10227.0,7496.0,4057.0,0.0,0.0,377.0,2721.0,0.0,2.0,43.0,298.0,2731.0,89.0,13817.0,500.0,773.0,19.0,0.0,3185.0,71.0,9.0,792.0,-794.0,502.0,14317.0,14147.0,118963.0,15.0,750.0,167.0,139.0,0.0,3.0,394.0,13923.0,75.0,25747.0,4418.0,3265.0,794.0,359.0,30165.0,29504.0,547.0,114.0,3393.0,26772.0,1222.0,1171.0,12.0,0.0,2668.0,32.0,13.0,1183.0,39.0,0.0,0.0,34.0,1.0,0.0,39.0,0.0,2748.0,2713.0,35.0,0.0
Sacramento,0.0,2272.0,6334.0,8606.0,5982.0,3351.0,234.0,707.0,163.0,2109.0,50.0,685.0,87.0,272.0,2624.0,0.0,18445.0,147.0,690.0,25.0,1.0,2582.0,25.0,28.0,716.0,-807.0,238.0,18592.0,17888.0,136932.0,46.0,1996.0,697.0,358.0,0.0,7.0,330.0,18262.0,0.0,31339.0,5332.0,2635.0,1026.0,1671.0,36671.0,35808.0,607.0,256.0,3870.0,32801.0,1243.0,1183.0,52.0,0.0,1751.0,34.0,9.0,1235.0,8.0,0.0,0.0,75.0,2.0,0.0,8.0,0.0,1871.0,1794.0,77.0,0.0
San Benito,-2.0,192.0,186.0,378.0,184.0,114.0,2.0,20.0,1.0,50.0,0.0,19.0,1.0,18.0,194.0,0.0,297.0,36.0,16.0,0.0,0.0,98.0,0.0,0.0,16.0,18.0,2.0,333.0,333.0,3907.0,0.0,9.0,0.0,2.0,0.0,0.0,49.0,284.0,0.0,1200.0,154.0,98.0,26.0,30.0,1354.0,1343.0,9.0,2.0,177.0,1177.0,14.0,14.0,0.0,0.0,36.0,1.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,37.0,3.0,0.0
San Bernardino,-248.0,4978.0,10098.0,15076.0,9405.0,5160.0,0.0,25.0,294.0,3218.0,0.0,0.0,35.0,698.0,5671.0,142.0,21260.0,285.0,485.0,7.0,0.0,4558.0,83.0,27.0,492.0,-553.0,346.0,21545.0,21342.0,181510.0,26.0,1023.0,200.0,371.0,0.0,3.0,449.0,21096.0,266.0,40925.0,5538.0,4668.0,553.0,317.0,46463.0,45411.0,749.0,303.0,4368.0,42095.0,1815.0,1793.0,12.0,0.0,4528.0,34.0,16.0,1805.0,10.0,0.0,0.0,33.0,0.0,0.0,10.0,0.0,4611.0,4578.0,33.0,0.0
San Diego  a/,-164.0,5212.0,6543.0,11755.0,5899.0,2865.0,243.0,872.0,2.0,2624.0,79.0,1491.0,0.0,408.0,5856.0,-1103.0,15777.0,1283.0,489.0,11.0,0.0,2307.0,47.0,11.0,500.0,621.0,162.0,17060.0,16771.0,108650.0,36.0,924.0,285.0,263.0,3.0,4.0,216.0,16844.0,276.0,25915.0,4251.0,2365.0,823.0,1063.0,30166.0,29474.0,496.0,196.0,3089.0,27077.0,1305.0,1278.0,17.0,0.0,1413.0,32.0,6.0,1295.0,10.0,0.0,0.0,101.0,3.0,0.0,10.0,0.0,1555.0,1451.0,104.0,0.0
San Francisco,444.0,1386.0,2402.0,3788.0,2849.0,1780.0,29.0,454.0,9.0,864.0,0.0,305.0,22.0,174.0,939.0,-33.0,2934.0,42.0,89.0,6.0,0.0,1631.0,21.0,33.0,95.0,-79.0,26.0,2976.0,2843.0,31896.0,18.0,561.0,132.0,471.0,0.0,1.0,32.0,2944.0,89.0,15109.0,1981.0,1685.0,79.0,217.0,17090.0,16436.0,298.0,356.0,1746.0,15344.0,185.0,177.0,7.0,0.0,508.0,14.0,6.0,184.0,1.0,0.0,0.0,23.0,2.0,0.0,1.0,0.0,553.0,528.0,25.0,0.0
San Joaquin,-6.0,2867.0,2776.0,5643.0,2579.0,1403.0,51.0,170.0,227.0,707.0,4.0,24.0,114.0,128.0,3064.0,0.0,9613.0,1092.0,255.0,0.0,0.0,1125.0,18.0,5.0,255.0,784.0,53.0,10705.0,10699.0,63128.0,1.0,320.0,5.0,61.0,40.0,1.0,753.0,9952.0,0.0,7473.0,2284.0,1148.0,526.0,610.0,9757.0,9391.0,285.0,81.0,2122.0,7635.0,322.0,321.0,0.0,0.0,755.0,7.0,2.0,321.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,787.0,764.0,23.0,3.0
