,PART A.  APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,PART A.  APPLICATIONS FOR FOOD STAMPS (Continued),,,,,PART B.  CERTIFIED CASELOAD MOVEMENT,,,,,,PART B.  CERTIFIED CASELOAD MOVEMENT (Continued),,,,,,,,PART B.  CERTIFIED CASELOAD MOVEMENT (Continued),,,,,,,,,,,PART B.  CERTIFIED CASELOAD MOVEMENT (Continued),,,,,,,,,,PART C.  RECERTIFICATIONS,,,,,,,,,,PART C.  RECERTIFICATIONS (Continued),,,,,,,,,
Humboldt ,-473.0,402.0,1000.0,1402.0,928.0,484.0,0.0,13.0,17.0,337.0,0.0,11.0,3.0,87.0,474.0,233.0,1166.0,-18.0,29.0,0.0,0.0,454.0,0.0,1.0,29.0,-66.0,19.0,1148.0,1148.0,15090.0,0.0,18.0,0.0,6.0,0.0,0.0,45.0,1103.0,920.0,6454.0,594.0,455.0,66.0,73.0,7048.0,7026.0,16.0,6.0,780.0,6268.0,85.0,80.0,0.0,0.0,487.0,0.0,0.0,80.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,490.0,487.0,3.0,0.0
Imperial,-3.0,542.0,1275.0,1817.0,1201.0,716.0,0.0,0.0,35.0,400.0,0.0,0.0,1.0,49.0,616.0,42.0,2485.0,-3.0,104.0,3.0,0.0,593.0,13.0,3.0,107.0,-124.0,14.0,2482.0,2434.0,34274.0,9.0,305.0,48.0,47.0,0.0,0.0,79.0,2403.0,45.0,10330.0,759.0,609.0,124.0,26.0,11089.0,10772.0,264.0,53.0,773.0,10316.0,220.0,190.0,7.0,0.0,876.0,18.0,7.0,197.0,23.0,0.0,0.0,18.0,0.0,0.0,23.0,0.0,919.0,901.0,18.0,0.0
Inyo,0.0,40.0,103.0,143.0,111.0,72.0,1.0,1.0,2.0,34.0,0.0,0.0,0.0,3.0,32.0,-1.0,142.0,3.0,8.0,0.0,0.0,63.0,1.0,0.0,8.0,-5.0,0.0,145.0,144.0,1819.0,0.0,11.0,1.0,0.0,0.0,0.0,11.0,134.0,28.0,689.0,73.0,64.0,5.0,4.0,762.0,754.0,8.0,0.0,70.0,692.0,8.0,7.0,0.0,0.0,69.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,69.0,0.0,0.0
Kern,-82.0,2814.0,6042.0,8856.0,6128.0,3328.0,10.0,20.0,173.0,2422.0,2.0,8.0,11.0,194.0,2728.0,0.0,11248.0,338.0,555.0,7.0,0.0,2697.0,53.0,16.0,562.0,-524.0,300.0,11586.0,11545.0,135736.0,25.0,700.0,41.0,118.0,0.0,0.0,185.0,11401.0,0.0,37847.0,3749.0,2766.0,524.0,459.0,41596.0,40877.0,624.0,95.0,3007.0,38589.0,1065.0,935.0,3.0,0.0,3466.0,32.0,10.0,938.0,127.0,0.0,0.0,77.0,1.0,0.0,127.0,0.0,3586.0,3508.0,78.0,0.0
Kings,0.0,1890.0,884.0,2774.0,851.0,536.0,0.0,1.0,29.0,252.0,0.0,1.0,0.0,34.0,1923.0,0.0,835.0,-44.0,55.0,0.0,0.0,473.0,5.0,3.0,55.0,-105.0,6.0,791.0,783.0,22157.0,4.0,76.0,8.0,49.0,0.0,0.0,50.0,741.0,0.0,7183.0,618.0,481.0,105.0,32.0,7801.0,7692.0,70.0,39.0,639.0,7162.0,124.0,106.0,0.0,0.0,564.0,3.0,4.0,106.0,18.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,579.0,571.0,8.0,0.0
Lake,-2.0,271.0,496.0,767.0,466.0,271.0,1.0,6.0,8.0,153.0,0.0,0.0,1.0,33.0,301.0,59.0,777.0,-24.0,20.0,0.0,0.0,249.0,0.0,2.0,20.0,-45.0,1.0,753.0,752.0,9878.0,4.0,16.0,1.0,3.0,1.0,0.0,60.0,693.0,67.0,3835.0,305.0,251.0,45.0,9.0,4140.0,4116.0,19.0,5.0,333.0,3807.0,44.0,37.0,0.0,0.0,285.0,0.0,1.0,37.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,292.0,286.0,6.0,0.0
Lassen,1.0,58.0,167.0,225.0,143.0,104.0,1.0,2.0,4.0,34.0,0.0,1.0,0.0,1.0,82.0,9.0,290.0,-9.0,19.0,0.0,0.0,84.0,0.0,1.0,19.0,-32.0,4.0,281.0,278.0,3065.0,1.0,6.0,3.0,1.0,0.0,0.0,30.0,251.0,43.0,1108.0,123.0,85.0,32.0,6.0,1231.0,1225.0,5.0,1.0,222.0,1009.0,26.0,19.0,0.0,0.0,90.0,0.0,1.0,19.0,7.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,93.0,91.0,2.0,0.0
Los Angeles  *,-7203.0,9719.0,53419.0,63138.0,46418.0,31037.0,123.0,505.0,2237.0,11502.0,92.0,424.0,474.0,1168.0,16720.0,432.0,94326.0,6440.0,3026.0,64.0,3.0,27344.0,360.0,240.0,3093.0,262.0,3085.0,100766.0,98935.0,1025020.0,505.0,8006.0,1796.0,3283.0,29.0,35.0,4695.0,96071.0,11878.0,341395.0,42676.0,27944.0,92.0,14640.0,384071.0,376203.0,5251.0,2617.0,43411.0,340660.0,7345.0,6770.0,112.0,1.0,17869.0,279.0,126.0,6883.0,450.0,12.0,0.0,1437.0,32.0,10.0,462.0,0.0,19753.0,18274.0,1479.0,0.0
Madera,0.0,2093.0,822.0,2915.0,871.0,539.0,2.0,13.0,14.0,263.0,0.0,0.0,4.0,51.0,2044.0,0.0,2320.0,-166.0,74.0,0.0,0.0,459.0,4.0,2.0,74.0,-241.0,1.0,2154.0,2152.0,25413.0,1.0,66.0,2.0,5.0,0.0,0.0,63.0,2091.0,0.0,7045.0,807.0,465.0,241.0,101.0,7852.0,7791.0,56.0,5.0,610.0,7242.0,154.0,133.0,0.0,0.0,572.0,3.0,0.0,133.0,21.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,588.0,575.0,13.0,0.0
Marin,1.0,277.0,570.0,847.0,574.0,364.0,1.0,6.0,5.0,177.0,0.0,4.0,1.0,27.0,273.0,-1.0,920.0,7.0,54.0,3.0,0.0,300.0,3.0,4.0,57.0,-53.0,3.0,927.0,895.0,8828.0,2.0,108.0,28.0,37.0,0.0,4.0,25.0,902.0,41.0,4198.0,375.0,307.0,53.0,15.0,4573.0,4478.0,67.0,28.0,403.0,4170.0,86.0,69.0,0.0,0.0,267.0,6.0,1.0,69.0,16.0,1.0,0.0,6.0,0.0,0.0,17.0,0.0,280.0,274.0,6.0,0.0
Mariposa,0.0,42.0,81.0,123.0,75.0,42.0,1.0,4.0,1.0,22.0,0.0,3.0,0.0,10.0,48.0,0.0,146.0,1.0,8.0,0.0,0.0,34.0,0.0,0.0,8.0,-9.0,2.0,147.0,147.0,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,136.0,0.0,622.0,61.0,34.0,9.0,18.0,683.0,683.0,0.0,0.0,64.0,619.0,3.0,3.0,0.0,0.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0
Mendocino,0.0,332.0,592.0,924.0,576.0,438.0,0.0,0.0,2.0,120.0,0.0,0.0,1.0,15.0,348.0,0.0,1024.0,124.0,39.0,0.0,0.0,397.0,0.0,2.0,39.0,85.0,0.0,1148.0,1143.0,13073.0,5.0,28.0,5.0,0.0,16.0,0.0,188.0,960.0,0.0,5670.0,439.0,399.0,25.0,15.0,6109.0,6074.0,24.0,11.0,334.0,5775.0,56.0,48.0,0.0,0.0,342.0,2.0,1.0,48.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,353.0,345.0,8.0,0.0
Merced,-1.0,875.0,1754.0,2629.0,1799.0,1113.0,1.0,12.0,67.0,444.0,0.0,7.0,14.0,161.0,830.0,101.0,4923.0,-51.0,203.0,0.0,0.0,903.0,4.0,3.0,203.0,-266.0,12.0,4872.0,4853.0,51619.0,3.0,102.0,18.0,7.0,0.0,1.0,134.0,4738.0,252.0,14880.0,1222.0,910.0,266.0,46.0,16102.0,16003.0,92.0,7.0,1295.0,14807.0,356.0,326.0,0.0,0.0,1160.0,6.0,1.0,326.0,30.0,0.0,0.0,18.0,1.0,0.0,30.0,0.0,1186.0,1167.0,19.0,0.0
Modoc,0.0,28.0,56.0,84.0,33.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,51.0,4.0,91.0,-8.0,3.0,0.0,0.0,15.0,0.0,0.0,3.0,-12.0,1.0,83.0,83.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,78.0,7.0,299.0,28.0,15.0,12.0,1.0,327.0,327.0,0.0,0.0,36.0,291.0,6.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,24.0,1.0,0.0
Mono,0.0,44.0,64.0,108.0,77.0,52.0,1.0,6.0,1.0,21.0,0.0,3.0,0.0,3.0,31.0,1.0,21.0,2.0,5.0,0.0,0.0,46.0,1.0,0.0,5.0,-3.0,0.0,23.0,23.0,641.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,21.0,-5.0,346.0,51.0,47.0,3.0,1.0,397.0,395.0,2.0,0.0,60.0,337.0,6.0,6.0,0.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0
Monterey,-20.0,914.0,1722.0,2636.0,1710.0,841.0,0.0,0.0,97.0,665.0,0.0,1.0,4.0,103.0,926.0,112.0,3722.0,-391.0,108.0,1.0,0.0,724.0,6.0,2.0,109.0,-535.0,35.0,3331.0,3315.0,40183.0,4.0,144.0,16.0,23.0,0.0,0.0,86.0,3245.0,101.0,13069.0,1335.0,732.0,535.0,68.0,14404.0,14256.0,126.0,22.0,1336.0,13068.0,251.0,228.0,0.0,0.0,829.0,4.0,1.0,228.0,23.0,0.0,0.0,16.0,0.0,0.0,23.0,0.0,850.0,834.0,16.0,0.0
Napa,-2.0,245.0,485.0,730.0,426.0,222.0,0.0,0.0,0.0,120.0,0.0,0.0,4.0,80.0,304.0,33.0,560.0,7.0,32.0,3.0,0.0,187.0,0.0,0.0,35.0,-28.0,0.0,567.0,555.0,6987.0,0.0,40.0,12.0,4.0,0.0,0.0,48.0,519.0,81.0,2637.0,223.0,187.0,28.0,8.0,2860.0,2826.0,29.0,5.0,307.0,2553.0,49.0,46.0,1.0,0.0,187.0,0.0,0.0,47.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,189.0,187.0,2.0,0.0
Nevada,0.0,309.0,376.0,685.0,497.0,371.0,0.0,147.0,8.0,105.0,0.0,0.0,0.0,13.0,188.0,0.0,452.0,12.0,18.0,0.0,0.0,349.0,3.0,1.0,18.0,-30.0,24.0,464.0,462.0,6254.0,2.0,14.0,2.0,2.0,0.0,0.0,14.0,450.0,0.0,1619.0,1207.0,353.0,30.0,824.0,2826.0,2812.0,12.0,2.0,250.0,2576.0,30.0,25.0,1.0,0.0,162.0,1.0,0.0,26.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,166.0,163.0,3.0,0.0
Orange,0.0,6236.0,7533.0,13769.0,7302.0,4940.0,2.0,17.0,140.0,1806.0,0.0,72.0,71.0,345.0,6467.0,0.0,17631.0,289.0,405.0,4.0,1.0,4391.0,92.0,47.0,410.0,-185.0,64.0,17920.0,17748.0,197997.0,167.0,2258.0,170.0,845.0,4.0,2.0,193.0,17727.0,0.0,58241.0,6594.0,4530.0,185.0,1879.0,64835.0,62587.0,1613.0,635.0,6329.0,58506.0,979.0,958.0,11.0,0.0,3199.0,95.0,9.0,969.0,10.0,0.0,0.0,185.0,7.0,3.0,10.0,0.0,3498.0,3303.0,195.0,0.0
Placer,0.0,319.0,769.0,1088.0,776.0,403.0,6.0,15.0,0.0,313.0,0.0,61.0,0.0,60.0,312.0,0.0,1211.0,79.0,39.0,0.0,0.0,360.0,3.0,1.0,39.0,24.0,16.0,1290.0,1277.0,17238.0,0.0,84.0,13.0,18.0,13.0,0.0,131.0,1159.0,0.0,5773.0,640.0,364.0,-24.0,300.0,6413.0,6338.0,51.0,24.0,682.0,5731.0,70.0,67.0,2.0,0.0,261.0,2.0,0.0,69.0,1.0,0.0,0.0,30.0,0.0,1.0,1.0,0.0,294.0,263.0,31.0,0.0
Plumas,2.0,50.0,79.0,129.0,89.0,38.0,0.0,0.0,5.0,35.0,0.0,0.0,0.0,11.0,40.0,1.0,130.0,-6.0,3.0,0.0,0.0,35.0,0.0,0.0,3.0,-12.0,3.0,124.0,124.0,1497.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,118.0,6.0,497.0,52.0,35.0,12.0,5.0,549.0,549.0,0.0,0.0,44.0,505.0,11.0,10.0,0.0,0.0,29.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,29.0,0.0,0.0
Riverside,-72.0,4623.0,11503.0,16126.0,11118.0,6011.0,0.0,2.0,473.0,4294.0,0.0,0.0,37.0,303.0,5008.0,618.0,20064.0,-153.0,781.0,15.0,0.0,5119.0,85.0,11.0,796.0,-1097.0,148.0,19911.0,19686.0,243420.0,81.0,1526.0,224.0,295.0,0.0,1.0,590.0,19321.0,1049.0,72780.0,6840.0,5215.0,1097.0,528.0,79620.0,78074.0,1281.0,265.0,6681.0,72939.0,1671.0,1559.0,20.0,1.0,5875.0,62.0,22.0,1580.0,91.0,0.0,0.0,66.0,1.0,0.0,91.0,0.0,6026.0,5959.0,67.0,0.0
Sacramento,0.0,4603.0,7404.0,12007.0,7387.0,4357.0,26.0,80.0,80.0,2735.0,22.0,525.0,0.0,215.0,4620.0,0.0,21026.0,-1820.0,465.0,11.0,1.0,3805.0,54.0,21.0,477.0,-2504.0,207.0,19206.0,18714.0,197174.0,97.0,1964.0,489.0,396.0,0.0,3.0,677.0,18529.0,0.0,57984.0,8987.0,3880.0,2814.0,2293.0,66971.0,65761.0,925.0,285.0,6425.0,60546.0,1275.0,1218.0,45.0,1.0,2726.0,42.0,11.0,1264.0,11.0,0.0,0.0,253.0,2.0,3.0,11.0,0.0,3037.0,2779.0,258.0,0.0
San Benito,-1.0,135.0,259.0,394.0,253.0,143.0,0.0,0.0,5.0,93.0,0.0,0.0,0.0,12.0,141.0,13.0,545.0,-2.0,24.0,1.0,0.0,116.0,2.0,0.0,25.0,-27.0,0.0,543.0,536.0,6281.0,5.0,44.0,7.0,6.0,0.0,0.0,16.0,527.0,31.0,2056.0,160.0,118.0,27.0,15.0,2216.0,2175.0,38.0,3.0,194.0,2022.0,40.0,37.0,1.0,0.0,155.0,0.0,0.0,38.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,156.0,155.0,1.0,0.0
San Bernardino,-72.0,4114.0,13547.0,17661.0,13486.0,8030.0,2.0,14.0,420.0,4573.0,0.0,0.0,25.0,438.0,4175.0,513.0,28530.0,-211.0,797.0,5.0,1.0,7137.0,74.0,16.0,803.0,-1162.0,148.0,28319.0,28124.0,334114.0,68.0,1239.0,191.0,390.0,0.0,4.0,602.0,27717.0,587.0,102083.0,9164.0,7227.0,1162.0,775.0,111247.0,109854.0,1059.0,334.0,7510.0,103737.0,2255.0,2168.0,10.0,0.0,8763.0,61.0,22.0,2178.0,77.0,0.0,0.0,86.0,1.0,0.0,77.0,0.0,8933.0,8846.0,87.0,0.0
San Diego,-236.0,13055.0,12095.0,25150.0,11203.0,6670.0,36.0,145.0,5.0,4037.0,0.0,382.0,0.0,491.0,13947.0,-625.0,19422.0,633.0,369.0,8.0,0.0,6125.0,105.0,63.0,377.0,82.0,174.0,20055.0,19606.0,228552.0,176.0,2433.0,446.0,882.0,0.0,3.0,295.0,19760.0,286.0,81559.0,9638.0,6293.0,-82.0,3427.0,91197.0,88991.0,1546.0,660.0,10308.0,80889.0,1411.0,1366.0,22.0,0.0,4161.0,71.0,17.0,1388.0,23.0,0.0,0.0,336.0,14.0,2.0,23.0,0.0,4601.0,4249.0,352.0,0.0
San Francisco,-161.0,971.0,3036.0,4007.0,2846.0,1948.0,7.0,30.0,0.0,775.0,0.0,52.0,0.0,123.0,1161.0,-238.0,3380.0,55.0,88.0,2.0,0.0,1780.0,24.0,54.0,90.0,-59.0,24.0,3435.0,3251.0,49916.0,43.0,1035.0,182.0,1035.0,3.0,2.0,37.0,3398.0,347.0,26121.0,2675.0,1858.0,59.0,758.0,28796.0,27519.0,569.0,708.0,2559.0,26237.0,228.0,215.0,11.0,0.0,1026.0,35.0,10.0,226.0,2.0,0.0,0.0,67.0,1.0,2.0,2.0,0.0,1141.0,1071.0,70.0,0.0
