,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,14.0,26.0,81.0,107.0,72.0,36.0,0.0,0.0,9.0,22.0,0.0,2.0,1.0,4.0,35.0,0.0,74.0,18.0,2.0,0.0,0.0,33.0,1.0,0.0,2.0,13.0,3.0,92.0,92.0,1363.0,0.0,5.0,0.0,1.0,4.0,0.0,36.0,56.0,0.0,352.0,88.0,34.0,38.0,16.0,440.0,432.0,5.0,3.0,83.0,357.0,5.0,5.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0
Contra Costa,239.0,1499.0,1613.0,3112.0,1850.0,871.0,57.0,233.0,13.0,769.0,2.0,335.0,0.0,197.0,1262.0,-67.0,4828.0,95.0,173.0,3.0,0.0,684.0,6.0,5.0,176.0,-140.0,59.0,4923.0,4889.0,33665.0,11.0,147.0,33.0,61.0,0.0,1.0,79.0,4844.0,85.0,8169.0,1211.0,695.0,140.0,376.0,9380.0,9243.0,89.0,48.0,1155.0,8225.0,310.0,305.0,1.0,0.0,355.0,5.0,0.0,306.0,4.0,0.0,0.0,15.0,1.0,0.0,4.0,0.0,376.0,360.0,16.0,0.0
Del Norte,0.0,69.0,164.0,233.0,149.0,121.0,0.0,0.0,6.0,20.0,1.0,3.0,1.0,1.0,84.0,0.0,652.0,98.0,27.0,0.0,0.0,94.0,0.0,0.0,27.0,64.0,7.0,750.0,747.0,4964.0,0.0,3.0,2.0,0.0,3.0,1.0,90.0,660.0,0.0,958.0,261.0,94.0,105.0,62.0,1219.0,1216.0,1.0,2.0,252.0,967.0,26.0,26.0,0.0,0.0,56.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,58.0,56.0,2.0,1.0
El Dorado,0.0,219.0,377.0,596.0,398.0,177.0,6.0,38.0,33.0,130.0,4.0,17.0,20.0,38.0,198.0,0.0,816.0,125.0,34.0,0.0,0.0,143.0,0.0,0.0,34.0,83.0,8.0,941.0,889.0,4314.0,0.0,7.0,52.0,0.0,4.0,0.0,119.0,822.0,0.0,963.0,344.0,143.0,140.0,61.0,1307.0,1203.0,100.0,4.0,388.0,919.0,22.0,22.0,0.0,0.0,38.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,42.0,38.0,4.0,3.0
Fresno,0.0,1154.0,3674.0,4828.0,3712.0,2635.0,0.0,2.0,32.0,747.0,0.0,1.0,40.0,258.0,1116.0,-20.0,15395.0,-38.0,337.0,5.0,0.0,2268.0,22.0,3.0,342.0,-450.0,70.0,15357.0,15229.0,128882.0,9.0,514.0,126.0,36.0,4.0,2.0,147.0,15210.0,75.0,26382.0,3709.0,2293.0,450.0,966.0,30091.0,29730.0,335.0,26.0,3466.0,26625.0,724.0,709.0,9.0,0.0,1144.0,10.0,0.0,718.0,6.0,0.0,0.0,72.0,2.0,0.0,6.0,0.0,1228.0,1154.0,74.0,0.0
Glenn,-2.0,79.0,113.0,192.0,131.0,72.0,3.0,6.0,5.0,44.0,1.0,1.0,1.0,9.0,61.0,0.0,243.0,56.0,14.0,0.0,0.0,58.0,0.0,0.0,14.0,37.0,5.0,299.0,211.0,2267.0,0.0,2.0,88.0,0.0,0.0,0.0,48.0,251.0,0.0,540.0,144.0,58.0,53.0,33.0,684.0,656.0,28.0,0.0,149.0,535.0,7.0,7.0,0.0,0.0,28.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
Humboldt,-6.0,302.0,644.0,946.0,622.0,384.0,10.0,37.0,26.0,159.0,2.0,25.0,13.0,40.0,324.0,0.0,1437.0,187.0,28.0,0.0,0.0,356.0,0.0,0.0,28.0,148.0,11.0,1624.0,1623.0,5376.0,0.0,9.0,0.0,1.0,0.0,1.0,199.0,1425.0,0.0,2989.0,766.0,356.0,250.0,160.0,3755.0,3745.0,8.0,2.0,764.0,2991.0,82.0,82.0,0.0,0.0,111.0,0.0,0.0,82.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,114.0,111.0,3.0,0.0
Imperial,-7.0,317.0,801.0,1118.0,758.0,478.0,28.0,100.0,13.0,222.0,0.0,35.0,7.0,38.0,360.0,0.0,2046.0,256.0,74.0,0.0,0.0,391.0,10.0,3.0,74.0,162.0,20.0,2302.0,2301.0,20596.0,2.0,126.0,1.0,3.0,18.0,0.0,284.0,2018.0,0.0,5039.0,858.0,404.0,350.0,104.0,5897.0,5757.0,121.0,19.0,733.0,5164.0,98.0,97.0,0.0,0.0,320.0,6.0,2.0,97.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,336.0,328.0,8.0,0.0
Inyo,0.0,20.0,61.0,81.0,50.0,30.0,0.0,2.0,3.0,15.0,0.0,4.0,1.0,1.0,31.0,-10.0,95.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,96.0,96.0,1098.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,93.0,0.0,353.0,74.0,29.0,36.0,9.0,427.0,427.0,0.0,0.0,52.0,375.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0
Kern,-111.0,1468.0,3293.0,4761.0,2934.0,1632.0,28.0,93.0,199.0,891.0,7.0,89.0,87.0,125.0,1827.0,0.0,5981.0,916.0,225.0,1.0,0.0,1389.0,14.0,3.0,226.0,642.0,48.0,6897.0,6890.0,79324.0,0.0,442.0,7.0,7.0,0.0,0.0,1228.0,5669.0,0.0,21091.0,2826.0,1406.0,877.0,543.0,23917.0,23518.0,337.0,62.0,2891.0,21026.0,309.0,305.0,2.0,0.0,853.0,14.0,2.0,307.0,2.0,0.0,0.0,37.0,0.0,0.0,2.0,1.0,906.0,869.0,37.0,1.0
Kings,-4.0,1297.0,615.0,1912.0,556.0,333.0,4.0,16.0,18.0,172.0,0.0,12.0,13.0,20.0,1356.0,0.0,971.0,142.0,38.0,0.0,0.0,294.0,0.0,1.0,38.0,85.0,19.0,1113.0,1111.0,14480.0,0.0,45.0,1.0,1.0,20.0,1.0,159.0,954.0,0.0,4125.0,610.0,295.0,141.0,174.0,4735.0,4672.0,44.0,19.0,632.0,4103.0,52.0,51.0,0.0,0.0,159.0,2.0,0.0,51.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,169.0,161.0,8.0,0.0
Lake,0.0,115.0,362.0,477.0,382.0,186.0,4.0,18.0,63.0,92.0,0.0,9.0,14.0,27.0,95.0,-55.0,792.0,75.0,33.0,0.0,0.0,151.0,2.0,0.0,33.0,39.0,3.0,867.0,867.0,5311.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,858.0,-141.0,1183.0,276.0,153.0,89.0,34.0,1459.0,1457.0,2.0,0.0,180.0,1279.0,29.0,29.0,0.0,0.0,67.0,1.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,70.0,68.0,2.0,2.0
Lassen,9.0,146.0,82.0,228.0,54.0,52.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,174.0,40.0,250.0,6.0,4.0,0.0,0.0,48.0,0.0,0.0,4.0,2.0,0.0,256.0,256.0,2151.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,216.0,53.0,563.0,80.0,48.0,1.0,31.0,643.0,642.0,0.0,1.0,133.0,510.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
Los Angeles  *,-1847.0,9848.0,33071.0,42919.0,30903.0,18183.0,,,2526.0,7876.0,,,825.0,1493.0,12016.0,558.0,69729.0,5023.0,2568.0,77.0,3.0,15110.0,280.0,145.0,2648.0,147.0,2228.0,74752.0,73099.0,620800.0,223.0,5803.0,1624.0,2092.0,46.0,29.0,5909.0,68843.0,3129.0,177162.0,23860.0,15535.0,31.0,8294.0,201022.0,195872.0,3445.0,1705.0,25858.0,175164.0,6299.0,5625.0,149.0,5.0,10227.0,251.0,105.0,5779.0,507.0,13.0,0.0,1100.0,37.0,10.0,520.0,,11730.0,10583.0,1147.0,
Madera,0.0,780.0,586.0,1366.0,537.0,279.0,5.0,36.0,36.0,146.0,2.0,11.0,26.0,50.0,829.0,0.0,851.0,201.0,42.0,0.0,0.0,237.0,0.0,0.0,42.0,150.0,9.0,1052.0,1052.0,14822.0,0.0,22.0,0.0,0.0,4.0,0.0,290.0,762.0,0.0,3764.0,781.0,237.0,362.0,182.0,4545.0,4521.0,20.0,4.0,866.0,3679.0,60.0,57.0,0.0,0.0,168.0,0.0,0.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,168.0,168.0,0.0,9.0
Marin,0.0,184.0,282.0,466.0,275.0,190.0,2.0,5.0,8.0,62.0,0.0,12.0,4.0,11.0,191.0,0.0,639.0,101.0,18.0,2.0,0.0,135.0,0.0,35.0,20.0,72.0,9.0,740.0,455.0,4242.0,31.0,2.0,285.0,78.0,0.0,0.0,126.0,614.0,0.0,1725.0,386.0,170.0,150.0,66.0,2111.0,1972.0,61.0,78.0,378.0,1733.0,19.0,19.0,0.0,0.0,80.0,3.0,1.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,88.0,84.0,4.0,0.0
Mariposa,0.0,21.0,51.0,72.0,52.0,29.0,0.0,2.0,4.0,11.0,1.0,1.0,1.0,7.0,20.0,0.0,65.0,15.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,13.0,0.0,80.0,80.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,71.0,0.0,258.0,39.0,27.0,7.0,5.0,297.0,297.0,0.0,0.0,41.0,256.0,4.0,4.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,0.0
Mendocino,-32.0,103.0,458.0,561.0,425.0,340.0,0.0,7.0,3.0,60.0,0.0,3.0,7.0,15.0,136.0,0.0,711.0,112.0,32.0,0.0,0.0,306.0,1.0,1.0,32.0,79.0,1.0,823.0,823.0,7279.0,0.0,13.0,0.0,0.0,6.0,0.0,113.0,710.0,0.0,2978.0,438.0,308.0,57.0,73.0,3416.0,3400.0,12.0,4.0,409.0,3007.0,20.0,20.0,0.0,0.0,107.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,110.0,107.0,3.0,0.0
Merced,-8.0,611.0,1182.0,1793.0,1165.0,637.0,0.0,1.0,86.0,350.0,0.0,2.0,13.0,79.0,628.0,30.0,4286.0,53.0,213.0,5.0,0.0,416.0,2.0,1.0,218.0,-241.0,76.0,4339.0,4316.0,31432.0,2.0,59.0,23.0,5.0,0.0,0.0,199.0,4140.0,44.0,6520.0,708.0,419.0,241.0,48.0,7228.0,7186.0,36.0,6.0,730.0,6498.0,459.0,403.0,2.0,0.0,696.0,1.0,2.0,405.0,54.0,0.0,0.0,32.0,0.0,0.0,54.0,0.0,731.0,699.0,32.0,0.0
Modoc,-1.0,30.0,34.0,64.0,37.0,17.0,1.0,3.0,3.0,11.0,0.0,0.0,0.0,6.0,27.0,-10.0,80.0,23.0,5.0,0.0,0.0,12.0,0.0,0.0,5.0,16.0,2.0,103.0,103.0,745.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,71.0,19.0,192.0,57.0,12.0,32.0,13.0,249.0,248.0,1.0,0.0,62.0,187.0,5.0,5.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0
Mono,0.0,16.0,37.0,53.0,47.0,26.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,4.0,6.0,0.0,22.0,3.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,1.0,0.0,25.0,25.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,106.0,33.0,24.0,0.0,9.0,139.0,139.0,0.0,0.0,27.0,112.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
Monterey,0.0,698.0,1020.0,1718.0,905.0,348.0,2.0,5.0,52.0,409.0,3.0,18.0,22.0,74.0,813.0,-40.0,1692.0,319.0,46.0,0.0,0.0,299.0,1.0,2.0,46.0,247.0,26.0,2011.0,2010.0,18042.0,0.0,73.0,1.0,9.0,0.0,0.0,462.0,1549.0,89.0,5531.0,1281.0,302.0,767.0,212.0,6812.0,6735.0,71.0,6.0,1466.0,5346.0,63.0,63.0,0.0,0.0,172.0,1.0,0.0,63.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,175.0,173.0,2.0,1.0
Napa,0.0,104.0,189.0,293.0,201.0,101.0,1.0,15.0,5.0,58.0,0.0,18.0,8.0,29.0,92.0,0.0,214.0,36.0,11.0,0.0,0.0,90.0,0.0,0.0,11.0,22.0,3.0,250.0,250.0,2764.0,0.0,6.0,0.0,0.0,2.0,0.0,49.0,201.0,0.0,854.0,135.0,90.0,26.0,19.0,989.0,982.0,6.0,1.0,157.0,832.0,6.0,6.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,38.0,1.0,0.0
Nevada,0.0,102.0,180.0,282.0,171.0,114.0,1.0,9.0,5.0,43.0,0.0,9.0,2.0,7.0,111.0,0.0,462.0,53.0,25.0,0.0,0.0,89.0,0.0,0.0,25.0,26.0,2.0,515.0,515.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,473.0,0.0,846.0,196.0,89.0,54.0,53.0,1042.0,1042.0,0.0,0.0,187.0,855.0,13.0,13.0,0.0,0.0,25.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0
Orange,0.0,1406.0,3368.0,4774.0,3481.0,1887.0,84.0,384.0,46.0,1076.0,12.0,250.0,82.0,390.0,1293.0,0.0,6926.0,181.0,354.0,11.0,0.0,1472.0,32.0,18.0,365.0,-231.0,47.0,7107.0,7009.0,82118.0,24.0,766.0,97.0,314.0,0.0,1.0,122.0,6985.0,0.0,24602.0,2184.0,1522.0,231.0,431.0,26786.0,26049.0,506.0,231.0,2280.0,24506.0,591.0,572.0,6.0,0.0,896.0,25.0,4.0,578.0,13.0,0.0,0.0,39.0,4.0,0.0,13.0,0.0,968.0,925.0,43.0,0.0
Placer,-47.0,149.0,505.0,654.0,440.0,205.0,0.0,0.0,39.0,166.0,0.0,0.0,17.0,13.0,214.0,0.0,951.0,89.0,37.0,2.0,0.0,166.0,0.0,0.0,39.0,47.0,3.0,1040.0,1025.0,7370.0,0.0,43.0,15.0,7.0,6.0,0.0,94.0,946.0,0.0,2147.0,162.0,166.0,-47.0,43.0,2309.0,2284.0,15.0,10.0,116.0,2193.0,49.0,48.0,1.0,0.0,93.0,0.0,1.0,49.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,100.0,94.0,6.0,0.0
Plumas,0.0,20.0,36.0,56.0,49.0,24.0,0.0,1.0,3.0,13.0,0.0,0.0,2.0,7.0,7.0,0.0,101.0,12.0,3.0,0.0,0.0,21.0,0.0,0.0,3.0,9.0,0.0,113.0,113.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,97.0,0.0,168.0,31.0,21.0,8.0,2.0,199.0,199.0,0.0,0.0,35.0,164.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
Riverside,-117.0,1706.0,5017.0,6723.0,4680.0,2364.0,0.0,0.0,284.0,1784.0,0.0,0.0,31.0,217.0,2043.0,222.0,11712.0,247.0,639.0,3.0,0.0,1674.0,39.0,9.0,642.0,-680.0,285.0,11959.0,11858.0,89788.0,13.0,437.0,98.0,98.0,0.0,3.0,390.0,11569.0,187.0,18007.0,2633.0,1722.0,680.0,231.0,20640.0,20229.0,331.0,80.0,2393.0,18247.0,1061.0,980.0,2.0,0.0,1598.0,10.0,7.0,982.0,79.0,0.0,0.0,40.0,0.0,0.0,79.0,0.0,1655.0,1615.0,40.0,0.0
Sacramento,0.0,5695.0,4603.0,10298.0,5421.0,2546.0,125.0,338.0,150.0,1979.0,54.0,680.0,113.0,633.0,4877.0,0.0,16594.0,311.0,606.0,18.0,0.0,1887.0,22.0,13.0,624.0,-498.0,185.0,16905.0,16349.0,120568.0,28.0,1602.0,551.0,308.0,3.0,5.0,322.0,16583.0,0.0,26022.0,3743.0,1922.0,678.0,1143.0,29765.0,29074.0,473.0,218.0,3372.0,26393.0,1071.0,1018.0,40.0,0.0,1286.0,16.0,6.0,1058.0,13.0,0.0,0.0,60.0,1.0,0.0,13.0,0.0,1369.0,1308.0,61.0,0.0
San Benito,-1.0,76.0,190.0,266.0,163.0,107.0,2.0,15.0,2.0,29.0,1.0,9.0,3.0,22.0,103.0,0.0,227.0,35.0,18.0,0.0,0.0,88.0,0.0,1.0,18.0,17.0,0.0,262.0,262.0,3258.0,0.0,9.0,0.0,0.0,1.0,0.0,37.0,225.0,0.0,1070.0,146.0,89.0,30.0,27.0,1216.0,1206.0,9.0,1.0,136.0,1080.0,13.0,13.0,0.0,0.0,39.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,39.0,2.0,0.0
San Bernardino,-230.0,3622.0,6843.0,10465.0,6601.0,3653.0,0.0,3.0,239.0,2255.0,0.0,0.0,30.0,424.0,3864.0,306.0,18716.0,282.0,648.0,11.0,1.0,2943.0,36.0,14.0,660.0,-526.0,148.0,18998.0,18816.0,147323.0,27.0,679.0,177.0,301.0,0.0,5.0,440.0,18558.0,453.0,30607.0,3655.0,2993.0,526.0,136.0,34262.0,33538.0,492.0,232.0,3551.0,30711.0,1489.0,1458.0,5.0,0.0,2932.0,19.0,5.0,1463.0,26.0,0.0,0.0,40.0,0.0,0.0,26.0,0.0,2996.0,2956.0,40.0,0.0
San Diego  a/,0.0,5421.0,4806.0,10227.0,4660.0,2161.0,259.0,521.0,6.0,1989.0,6.0,1331.0,0.0,504.0,5567.0,0.0,17356.0,1120.0,488.0,17.0,1.0,1615.0,27.0,13.0,506.0,499.0,115.0,18476.0,18253.0,93371.0,23.0,679.0,218.0,190.0,10.0,5.0,157.0,18319.0,0.0,20939.0,3114.0,1655.0,890.0,569.0,24053.0,23555.0,351.0,147.0,2488.0,21565.0,1179.0,1150.0,13.0,1.0,981.0,11.0,0.0,1164.0,13.0,2.0,0.0,61.0,1.0,0.0,15.0,0.0,1054.0,992.0,62.0,0.0
San Francisco,316.0,1111.0,1966.0,3077.0,2403.0,1457.0,18.0,327.0,17.0,621.0,11.0,200.0,12.0,296.0,674.0,24.0,3181.0,-10.0,80.0,9.0,1.0,1321.0,15.0,31.0,90.0,-121.0,21.0,3171.0,3096.0,31297.0,24.0,383.0,71.0,439.0,0.0,4.0,33.0,3138.0,-13.0,14526.0,1743.0,1367.0,121.0,255.0,16269.0,15732.0,225.0,312.0,1692.0,14577.0,233.0,224.0,7.0,1.0,506.0,7.0,9.0,232.0,1.0,0.0,0.0,33.0,2.0,2.0,1.0,0.0,559.0,522.0,37.0,0.0
San Joaquin,-6.0,1466.0,2137.0,3603.0,2065.0,1191.0,3.0,7.0,163.0,506.0,1.0,1.0,87.0,118.0,1538.0,0.0,7740.0,836.0,232.0,1.0,0.0,942.0,14.0,2.0,233.0,553.0,50.0,8576.0,8569.0,56624.0,0.0,245.0,7.0,47.0,50.0,0.0,863.0,7713.0,0.0,7643.0,1849.0,958.0,530.0,361.0,9492.0,9221.0,199.0,72.0,1930.0,7562.0,303.0,302.0,0.0,0.0,622.0,0.0,3.0,302.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,640.0,625.0,15.0,0.0
