,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.
Contra Costa,1798.0,1897.0,-99.0,2655.0,4453.0,2442.0,1184.0,9.0,33.0,0.0,1061.0,0.0,45.0,0.0,197.0,2011.0,5482.0,24623.0,5651.0,24211.0,-169.0,412.0,191.0,2672.0,120.0,3.0,0.0,1045.0,13.0,3.0,123.0,1061.0,-2.0,2.0,9.0,48.0,2.0,45.0,59.0,1516.0,5673.0,27295.0,5610.0,26945.0,68560.0,31.0,360.0,63.0,258.0,135.0,0.0,0.0,92.0,96.0,3952.0,5577.0,23343.0,422.0,1115.0,410.0,5.0,0.0,1082.0,7.0,0.0,415.0,1089.0,7.0,0.0,0.0,25.0,1.0,0.0,7.0,26.0,0.0,0.0
Del Norte  a/,43.0,42.0,1.0,187.0,230.0,182.0,105.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,11.0,48.0,430.0,1939.0,428.0,1940.0,2.0,-1.0,10.0,193.0,13.0,0.0,0.0,92.0,0.0,0.0,13.0,92.0,-13.0,13.0,1.0,7.0,0.0,21.0,9.0,60.0,440.0,2132.0,440.0,2124.0,5197.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,6.0,10.0,225.0,430.0,1907.0,73.0,203.0,69.0,0.0,0.0,191.0,0.0,1.0,69.0,192.0,4.0,0.0,0.0,11.0,0.0,0.0,4.0,11.0,0.0,0.0
El Dorado,312.0,317.0,-5.0,696.0,1008.0,714.0,393.0,3.0,1.0,0.0,266.0,0.0,2.0,0.0,55.0,294.0,615.0,5283.0,615.0,5283.0,0.0,0.0,-14.0,665.0,18.0,0.0,0.0,374.0,1.0,0.0,18.0,375.0,-41.0,41.0,1.0,10.0,0.0,73.0,8.0,166.0,601.0,5948.0,601.0,5910.0,11975.0,1.0,23.0,0.0,23.0,18.0,1.0,0.0,15.0,15.0,799.0,586.0,5149.0,99.0,443.0,97.0,0.0,0.0,428.0,6.0,1.0,97.0,435.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0
Fresno  a/,1962.0,2078.0,-116.0,4444.0,6406.0,3892.0,2623.0,8.0,133.0,0.0,1155.0,0.0,329.0,0.0,114.0,2514.0,15179.0,71542.0,15643.0,67310.0,-464.0,4232.0,222.0,2494.0,200.0,2.0,1.0,2392.0,16.0,12.0,203.0,2420.0,-5.0,5.0,20.0,29.0,0.0,7.0,4.0,33.0,15401.0,74036.0,15282.0,73411.0,216164.0,42.0,673.0,116.0,513.0,147.0,0.0,3.0,112.0,191.0,8696.0,15210.0,65340.0,1350.0,4480.0,1307.0,13.0,0.0,3637.0,22.0,8.0,1320.0,3667.0,30.0,0.0,0.0,803.0,10.0,0.0,30.0,813.0,3.0,7.0
Glenn,39.0,39.0,0.0,126.0,165.0,125.0,77.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,12.0,40.0,250.0,1126.0,250.0,1126.0,0.0,0.0,-2.0,112.0,5.0,0.0,0.0,72.0,0.0,0.0,5.0,72.0,-14.0,14.0,2.0,1.0,1.0,6.0,4.0,19.0,248.0,1238.0,248.0,1223.0,3576.0,2.0,14.0,0.0,14.0,1.0,0.0,0.0,1.0,7.0,148.0,241.0,1090.0,39.0,122.0,39.0,0.0,0.0,117.0,1.0,0.0,39.0,118.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
Humboldt,340.0,345.0,-5.0,1230.0,1570.0,1073.0,508.0,0.0,20.0,0.0,491.0,0.0,10.0,0.0,74.0,497.0,977.0,6758.0,978.0,6755.0,-1.0,3.0,39.0,1017.0,23.0,0.0,0.0,484.0,1.0,0.0,23.0,485.0,-10.0,10.0,3.0,16.0,4.0,82.0,19.0,424.0,1016.0,7775.0,1014.0,7756.0,16379.0,1.0,17.0,2.0,12.0,10.0,0.0,0.0,7.0,15.0,1013.0,1001.0,6762.0,187.0,657.0,184.0,0.0,0.0,634.0,0.0,0.0,184.0,634.0,3.0,0.0,0.0,23.0,0.0,0.0,3.0,23.0,0.0,0.0
Imperial,562.0,568.0,-6.0,1116.0,1678.0,1029.0,592.0,2.0,25.0,0.0,379.0,0.0,1.0,0.0,58.0,649.0,2132.0,11428.0,2132.0,11429.0,0.0,-1.0,-11.0,938.0,38.0,1.0,0.0,534.0,16.0,3.0,39.0,553.0,-78.0,78.0,3.0,8.0,0.0,95.0,25.0,204.0,2121.0,12366.0,2102.0,12051.0,36643.0,13.0,312.0,18.0,284.0,31.0,12.0,1.0,31.0,29.0,1018.0,2092.0,11348.0,310.0,1260.0,303.0,2.0,0.0,1148.0,21.0,1.0,305.0,1170.0,5.0,0.0,0.0,87.0,3.0,0.0,5.0,90.0,0.0,0.0
Inyo,37.0,37.0,0.0,116.0,153.0,121.0,82.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,3.0,32.0,118.0,847.0,118.0,847.0,0.0,0.0,9.0,99.0,6.0,0.0,0.0,74.0,2.0,0.0,6.0,76.0,-1.0,1.0,0.0,2.0,0.0,2.0,4.0,18.0,127.0,946.0,126.0,937.0,2131.0,1.0,12.0,1.0,9.0,0.0,0.0,0.0,0.0,8.0,107.0,119.0,839.0,17.0,94.0,17.0,0.0,0.0,88.0,2.0,0.0,17.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
Kern,2467.0,2452.0,15.0,4903.0,7370.0,4669.0,2683.0,0.0,17.0,0.0,1745.0,0.0,22.0,0.0,241.0,2701.0,11737.0,43935.0,11737.0,43935.0,0.0,0.0,-164.0,4531.0,218.0,0.0,1.0,2419.0,31.0,14.0,219.0,2464.0,-446.0,446.0,20.0,57.0,4.0,546.0,39.0,1018.0,11573.0,48466.0,11531.0,47712.0,145643.0,23.0,685.0,37.0,610.0,174.0,13.0,5.0,144.0,118.0,4771.0,11455.0,43695.0,1654.0,4805.0,1617.0,10.0,1.0,4498.0,45.0,10.0,1628.0,4553.0,26.0,0.0,0.0,246.0,6.0,0.0,26.0,252.0,0.0,0.0
Kings,2452.0,2453.0,-1.0,755.0,3207.0,727.0,433.0,0.0,0.0,0.0,273.0,0.0,1.0,0.0,21.0,2480.0,478.0,6559.0,478.0,6559.0,0.0,0.0,45.0,804.0,23.0,0.0,0.0,404.0,3.0,3.0,23.0,410.0,-3.0,3.0,4.0,5.0,0.0,83.0,21.0,303.0,523.0,7363.0,523.0,7229.0,23857.0,8.0,99.0,0.0,107.0,32.0,4.0,0.0,27.0,44.0,943.0,479.0,6420.0,214.0,746.0,210.0,1.0,0.0,713.0,6.0,2.0,211.0,721.0,3.0,0.0,0.0,25.0,0.0,0.0,3.0,25.0,0.0,0.0
Lake,317.0,321.0,-4.0,439.0,756.0,470.0,259.0,0.0,10.0,0.0,184.0,0.0,2.0,0.0,27.0,286.0,646.0,4217.0,646.0,4217.0,0.0,0.0,-8.0,451.0,10.0,0.0,0.0,249.0,0.0,0.0,10.0,249.0,-33.0,33.0,4.0,16.0,0.0,11.0,11.0,142.0,638.0,4668.0,637.0,4646.0,10537.0,0.0,16.0,1.0,14.0,10.0,0.0,0.0,8.0,19.0,426.0,619.0,4242.0,132.0,395.0,131.0,0.0,0.0,370.0,1.0,0.0,131.0,371.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,24.0,0.0,0.0
Lassen,38.0,39.0,-1.0,123.0,161.0,112.0,73.0,1.0,0.0,0.0,37.0,0.0,2.0,0.0,2.0,49.0,268.0,1069.0,269.0,1069.0,-1.0,0.0,-7.0,137.0,3.0,0.0,0.0,70.0,0.0,0.0,3.0,70.0,-14.0,14.0,2.0,1.0,1.0,21.0,1.0,31.0,261.0,1206.0,261.0,1205.0,3038.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,164.0,251.0,1042.0,42.0,100.0,41.0,0.0,0.0,94.0,0.0,0.0,41.0,94.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0
Los Angeles,10051.0,17706.0,-7655.0,51566.0,61617.0,41577.0,27031.0,132.0,630.0,2007.0,9576.0,119.0,453.0,909.0,2054.0,20040.0,87240.0,423375.0,86175.0,414293.0,1065.0,9082.0,4516.0,41101.0,2080.0,53.0,1.0,24340.0,341.0,216.0,2134.0,24897.0,131.0,37.0,261.0,111.0,1443.0,1474.0,547.0,14582.0,91756.0,464476.0,89823.0,456071.0,1131957.0,679.0,8626.0,1865.0,5461.0,3661.0,289.0,68.0,2944.0,3098.0,41756.0,88658.0,422720.0,7514.0,27519.0,7076.0,149.0,2.0,25494.0,397.0,158.0,7227.0,26049.0,281.0,6.0,0.0,1429.0,33.0,8.0,287.0,1470.0,123.0,736.0
Madera,2546.0,2546.0,0.0,705.0,3251.0,686.0,386.0,0.0,5.0,0.0,269.0,0.0,1.0,0.0,31.0,2565.0,2114.0,7771.0,2114.0,7771.0,0.0,0.0,11.0,734.0,19.0,0.0,0.0,366.0,1.0,0.0,19.0,367.0,-25.0,25.0,5.0,17.0,1.0,54.0,11.0,271.0,2125.0,8505.0,2118.0,8455.0,26755.0,2.0,57.0,6.0,45.0,5.0,2.0,1.0,5.0,45.0,794.0,2080.0,7711.0,241.0,760.0,236.0,1.0,0.0,729.0,1.0,0.0,237.0,730.0,4.0,0.0,0.0,29.0,1.0,0.0,4.0,30.0,0.0,0.0
Marin,287.0,289.0,-2.0,518.0,805.0,517.0,305.0,1.0,13.0,0.0,182.0,0.0,6.0,0.0,30.0,288.0,789.0,4500.0,789.0,4500.0,0.0,0.0,12.0,450.0,14.0,0.0,0.0,279.0,8.0,4.0,14.0,291.0,-12.0,12.0,4.0,9.0,0.0,42.0,6.0,96.0,801.0,4950.0,752.0,4780.0,9491.0,7.0,200.0,47.0,131.0,47.0,11.0,2.0,39.0,16.0,373.0,785.0,4577.0,90.0,393.0,81.0,7.0,0.0,364.0,14.0,2.0,88.0,380.0,2.0,0.0,0.0,11.0,2.0,0.0,2.0,13.0,0.0,0.0
Mariposa,25.0,26.0,-1.0,75.0,100.0,80.0,47.0,0.0,3.0,0.0,27.0,0.0,0.0,0.0,6.0,20.0,119.0,745.0,119.0,745.0,0.0,0.0,5.0,66.0,2.0,0.0,0.0,45.0,0.0,0.0,2.0,45.0,-2.0,2.0,0.0,3.0,0.0,5.0,5.0,11.0,124.0,811.0,124.0,810.0,1858.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,73.0,121.0,738.0,15.0,64.0,15.0,0.0,0.0,64.0,0.0,0.0,15.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mendocino,228.0,233.0,-5.0,580.0,808.0,592.0,415.0,0.0,5.0,0.0,168.0,0.0,1.0,0.0,9.0,216.0,856.0,5602.0,856.0,5602.0,0.0,0.0,32.0,616.0,22.0,0.0,0.0,391.0,1.0,1.0,22.0,393.0,1.0,-1.0,2.0,4.0,0.0,81.0,7.0,139.0,888.0,6218.0,885.0,6178.0,13455.0,4.0,32.0,2.0,29.0,16.0,0.0,1.0,11.0,26.0,721.0,862.0,5497.0,74.0,500.0,72.0,0.0,0.0,484.0,1.0,0.0,72.0,485.0,2.0,0.0,0.0,15.0,0.0,0.0,2.0,15.0,0.0,0.0
Merced,404.0,419.0,-15.0,1423.0,1827.0,1352.0,847.0,0.0,2.0,0.0,360.0,0.0,1.0,0.0,145.0,475.0,4919.0,16775.0,4924.0,16770.0,-5.0,5.0,48.0,1496.0,88.0,1.0,0.0,754.0,2.0,2.0,89.0,758.0,-117.0,117.0,19.0,28.0,8.0,208.0,49.0,385.0,4967.0,18271.0,4948.0,18172.0,56166.0,2.0,113.0,18.0,87.0,10.0,10.0,1.0,12.0,124.0,1575.0,4843.0,16696.0,643.0,1593.0,633.0,4.0,0.0,1539.0,5.0,3.0,637.0,1547.0,6.0,0.0,0.0,46.0,0.0,0.0,6.0,46.0,0.0,0.0
Modoc,20.0,20.0,0.0,37.0,57.0,31.0,19.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,26.0,70.0,313.0,70.0,313.0,0.0,0.0,3.0,29.0,2.0,0.0,0.0,16.0,1.0,0.0,2.0,17.0,-2.0,2.0,0.0,2.0,0.0,1.0,3.0,7.0,73.0,342.0,73.0,341.0,928.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,39.0,72.0,303.0,18.0,19.0,18.0,0.0,0.0,15.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
Mono,47.0,47.0,0.0,79.0,126.0,90.0,55.0,0.0,7.0,0.0,28.0,0.0,0.0,0.0,7.0,36.0,19.0,335.0,19.0,335.0,0.0,0.0,2.0,72.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55.0,-1.0,1.0,1.0,0.0,0.0,8.0,2.0,8.0,21.0,407.0,21.0,406.0,693.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,21.0,344.0,3.0,42.0,3.0,0.0,0.0,40.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Monterey,450.0,453.0,-3.0,1416.0,1866.0,1413.0,778.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,65.0,453.0,4370.0,15579.0,4371.0,15578.0,-1.0,1.0,-462.0,1735.0,56.0,0.0,0.0,714.0,7.0,1.0,56.0,722.0,-539.0,539.0,8.0,13.0,0.0,156.0,13.0,305.0,3908.0,17314.0,3893.0,17157.0,48405.0,7.0,170.0,14.0,140.0,21.0,9.0,1.0,17.0,32.0,2025.0,3876.0,15289.0,706.0,1346.0,701.0,2.0,0.0,1258.0,7.0,1.0,703.0,1266.0,3.0,0.0,0.0,78.0,2.0,0.0,3.0,80.0,0.0,0.0
Napa,258.0,258.0,0.0,304.0,562.0,306.0,145.0,3.0,25.0,0.0,119.0,0.0,12.0,0.0,42.0,256.0,383.0,2632.0,383.0,2632.0,0.0,0.0,10.0,297.0,8.0,0.0,0.0,132.0,5.0,0.0,8.0,137.0,-5.0,5.0,1.0,3.0,0.0,23.0,6.0,129.0,393.0,2929.0,381.0,2876.0,6918.0,5.0,61.0,11.0,50.0,5.0,0.0,1.0,3.0,7.0,375.0,386.0,2554.0,55.0,204.0,52.0,3.0,0.0,186.0,5.0,0.0,55.0,191.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0
Nevada,138.0,138.0,0.0,362.0,500.0,355.0,196.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,7.0,145.0,439.0,3120.0,439.0,3120.0,0.0,0.0,8.0,356.0,8.0,0.0,0.0,187.0,1.0,0.0,8.0,188.0,-9.0,9.0,2.0,4.0,0.0,39.0,7.0,116.0,447.0,3476.0,445.0,3468.0,7470.0,3.0,4.0,2.0,5.0,4.0,0.0,0.0,3.0,9.0,401.0,438.0,3075.0,53.0,280.0,52.0,1.0,0.0,270.0,1.0,0.0,53.0,271.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0
Orange,9271.0,9271.0,0.0,7441.0,16712.0,6973.0,4699.0,0.0,16.0,116.0,1908.0,0.0,37.0,42.0,208.0,9739.0,23413.0,69679.0,23413.0,69679.0,0.0,0.0,333.0,7403.0,241.0,3.0,0.0,4302.0,94.0,59.0,244.0,4455.0,-5.0,5.0,5.0,24.0,0.0,11.0,89.0,2908.0,23746.0,77082.0,23597.0,74446.0,231581.0,245.0,2605.0,148.0,1855.0,1080.0,0.0,1.0,781.0,155.0,8629.0,23591.0,68453.0,1035.0,5072.0,1012.0,10.0,0.0,4524.0,105.0,14.0,1022.0,4643.0,13.0,0.0,0.0,411.0,11.0,7.0,13.0,429.0,0.0,0.0
Placer,272.0,272.0,0.0,739.0,1011.0,743.0,368.0,1.0,1.0,0.0,322.0,0.0,5.0,0.0,53.0,268.0,992.0,6555.0,992.0,6555.0,0.0,0.0,68.0,809.0,39.0,0.0,0.0,326.0,3.0,0.0,39.0,329.0,1.0,-1.0,8.0,18.0,7.0,112.0,13.0,351.0,1060.0,7364.0,1053.0,7311.0,17484.0,0.0,67.0,7.0,40.0,10.0,6.0,0.0,13.0,102.0,840.0,958.0,6524.0,73.0,383.0,73.0,0.0,0.0,362.0,1.0,1.0,73.0,364.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0
Plumas,40.0,41.0,-1.0,78.0,118.0,78.0,38.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,1.0,40.0,109.0,631.0,109.0,631.0,0.0,0.0,-10.0,77.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,-10.0,10.0,0.0,2.0,0.0,1.0,0.0,26.0,99.0,708.0,99.0,706.0,1682.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,92.0,97.0,616.0,22.0,59.0,22.0,0.0,0.0,59.0,0.0,0.0,22.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riverside,3484.0,3501.0,-17.0,11147.0,14631.0,10702.0,5784.0,9.0,19.0,0.0,4501.0,0.0,12.0,0.0,417.0,3929.0,19277.0,87943.0,19278.0,87945.0,-1.0,-2.0,149.0,9335.0,421.0,3.0,0.0,5301.0,44.0,15.0,424.0,5360.0,-547.0,547.0,48.0,121.0,11.0,903.0,213.0,2404.0,19426.0,97278.0,19292.0,95959.0,277846.0,100.0,1209.0,126.0,1053.0,314.0,18.0,8.0,266.0,274.0,10090.0,19152.0,87188.0,2706.0,9296.0,2644.0,24.0,0.0,8639.0,87.0,18.0,2668.0,8744.0,38.0,0.0,0.0,545.0,4.0,3.0,38.0,552.0,0.0,0.0
