,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,0.0,11.0,66.0,77.0,60.0,38.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,2.0,17.0,0.0,68.0,27.0,9.0,0.0,0.0,29.0,0.0,0.0,9.0,17.0,1.0,95.0,95.0,1471.0,0.0,8.0,0.0,2.0,0.0,0.0,23.0,72.0,0.0,401.0,76.0,29.0,29.0,18.0,477.0,468.0,7.0,2.0,106.0,371.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
Contra Costa,195.0,1396.0,1602.0,2998.0,1807.0,863.0,70.0,204.0,57.0,682.0,22.0,288.0,44.0,161.0,1191.0,-82.0,4842.0,122.0,201.0,0.0,0.0,653.0,8.0,1.0,201.0,-136.0,57.0,4964.0,4935.0,33087.0,8.0,143.0,29.0,63.0,0.0,0.0,63.0,4901.0,84.0,7933.0,1168.0,662.0,136.0,370.0,9101.0,8959.0,93.0,49.0,1166.0,7935.0,342.0,341.0,1.0,0.0,398.0,3.0,1.0,342.0,0.0,0.0,0.0,24.0,1.0,2.0,0.0,0.0,429.0,402.0,27.0,0.0
Del Norte,0.0,71.0,164.0,235.0,169.0,133.0,0.0,3.0,4.0,28.0,1.0,3.0,2.0,2.0,66.0,0.0,623.0,98.0,17.0,0.0,0.0,116.0,0.0,0.0,17.0,73.0,8.0,721.0,721.0,4144.0,0.0,4.0,0.0,0.0,1.0,0.0,106.0,615.0,0.0,996.0,279.0,116.0,121.0,42.0,1275.0,1270.0,4.0,1.0,283.0,992.0,24.0,24.0,0.0,0.0,52.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,52.0,1.0,0.0
El Dorado,-1.0,242.0,393.0,635.0,352.0,173.0,5.0,34.0,24.0,117.0,7.0,6.0,6.0,32.0,283.0,0.0,764.0,123.0,30.0,0.0,0.0,142.0,0.0,1.0,30.0,84.0,9.0,887.0,832.0,4373.0,0.0,6.0,54.0,1.0,5.0,1.0,108.0,779.0,0.0,992.0,342.0,143.0,133.0,66.0,1334.0,1246.0,83.0,5.0,356.0,978.0,15.0,14.0,0.0,0.0,43.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43.0,43.0,0.0,3.0
Fresno,0.0,1119.0,3766.0,4885.0,3816.0,2689.0,0.0,2.0,46.0,806.0,0.0,1.0,47.0,228.0,1069.0,-129.0,15121.0,426.0,358.0,2.0,0.0,2296.0,28.0,5.0,360.0,-36.0,102.0,15547.0,15433.0,128069.0,12.0,525.0,112.0,29.0,30.0,2.0,142.0,15405.0,139.0,25996.0,3383.0,2329.0,36.0,1018.0,29379.0,28985.0,363.0,31.0,3640.0,25739.0,1376.0,1357.0,1.0,0.0,1810.0,15.0,2.0,1358.0,18.0,0.0,0.0,119.0,2.0,0.0,18.0,0.0,1948.0,1827.0,121.0,0.0
Glenn,-2.0,53.0,126.0,179.0,116.0,63.0,1.0,4.0,6.0,35.0,0.0,2.0,4.0,8.0,63.0,0.0,214.0,70.0,14.0,0.0,0.0,49.0,0.0,0.0,14.0,54.0,2.0,284.0,197.0,2252.0,0.0,2.0,87.0,0.0,0.0,0.0,57.0,227.0,0.0,570.0,150.0,49.0,70.0,31.0,720.0,653.0,67.0,0.0,163.0,557.0,7.0,7.0,0.0,0.0,33.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,1.0
Humboldt,-4.0,264.0,693.0,957.0,688.0,454.0,4.0,45.0,24.0,164.0,3.0,19.0,10.0,36.0,269.0,0.0,1323.0,235.0,24.0,0.0,0.0,428.0,2.0,0.0,24.0,207.0,4.0,1558.0,1556.0,5572.0,0.0,11.0,0.0,2.0,0.0,2.0,193.0,1365.0,0.0,3094.0,926.0,430.0,282.0,214.0,4020.0,4006.0,10.0,4.0,940.0,3080.0,53.0,53.0,0.0,0.0,138.0,0.0,0.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,141.0,138.0,3.0,0.0
Imperial,-10.0,264.0,725.0,989.0,721.0,402.0,24.0,93.0,52.0,187.0,14.0,47.0,38.0,42.0,268.0,0.0,1846.0,330.0,67.0,0.0,0.0,329.0,5.0,1.0,67.0,243.0,20.0,2176.0,2176.0,19478.0,0.0,108.0,0.0,1.0,14.0,0.0,238.0,1938.0,0.0,5006.0,798.0,335.0,331.0,132.0,5804.0,5686.0,104.0,14.0,868.0,4936.0,90.0,88.0,1.0,0.0,214.0,0.0,0.0,89.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,218.0,214.0,4.0,1.0
Inyo,0.0,25.0,60.0,85.0,66.0,39.0,0.0,0.0,1.0,21.0,0.0,2.0,1.0,4.0,19.0,0.0,106.0,15.0,4.0,0.0,0.0,35.0,0.0,0.0,4.0,11.0,0.0,121.0,121.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,106.0,0.0,327.0,59.0,35.0,13.0,11.0,386.0,386.0,0.0,0.0,59.0,327.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0
Kern,-92.0,1474.0,3309.0,4783.0,3146.0,1909.0,6.0,96.0,140.0,872.0,2.0,51.0,84.0,141.0,1637.0,0.0,5648.0,810.0,234.0,0.0,0.0,1636.0,33.0,6.0,234.0,537.0,39.0,6458.0,6453.0,78174.0,0.0,496.0,5.0,13.0,0.0,0.0,510.0,5948.0,0.0,20973.0,3040.0,1675.0,844.0,521.0,24013.0,23558.0,396.0,59.0,3174.0,20839.0,313.0,310.0,1.0,0.0,884.0,13.0,4.0,311.0,2.0,0.0,0.0,45.0,1.0,0.0,2.0,0.0,947.0,901.0,46.0,0.0
Kings,-2.0,1272.0,650.0,1922.0,624.0,402.0,0.0,26.0,33.0,156.0,1.0,19.0,21.0,12.0,1298.0,0.0,959.0,151.0,44.0,0.0,0.0,353.0,2.0,3.0,44.0,82.0,25.0,1110.0,1108.0,14600.0,0.0,40.0,2.0,7.0,13.0,0.0,121.0,989.0,0.0,4049.0,717.0,358.0,119.0,240.0,4766.0,4709.0,37.0,20.0,639.0,4127.0,66.0,66.0,0.0,0.0,211.0,1.0,1.0,66.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,219.0,213.0,6.0,0.0
Lake,0.0,73.0,377.0,450.0,354.0,176.0,2.0,32.0,54.0,96.0,0.0,5.0,6.0,22.0,96.0,-74.0,774.0,100.0,43.0,0.0,0.0,132.0,0.0,1.0,43.0,53.0,4.0,874.0,874.0,5387.0,0.0,5.0,0.0,2.0,0.0,0.0,18.0,856.0,-60.0,1191.0,246.0,133.0,77.0,36.0,1437.0,1433.0,3.0,1.0,162.0,1275.0,34.0,34.0,0.0,0.0,54.0,0.0,0.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,54.0,2.0,0.0
Lassen,0.0,129.0,109.0,238.0,110.0,84.0,1.0,8.0,2.0,16.0,0.0,3.0,4.0,4.0,128.0,106.0,224.0,18.0,9.0,0.0,0.0,75.0,0.0,0.0,9.0,4.0,5.0,242.0,242.0,2211.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,204.0,-52.0,482.0,115.0,75.0,2.0,38.0,597.0,596.0,0.0,1.0,122.0,475.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,0.0
Los Angeles  *,-1298.0,9246.0,32538.0,41784.0,30514.0,17048.0,,,2357.0,7820.0,,,842.0,2447.0,11270.0,-2311.0,70235.0,4876.0,2228.0,77.0,3.0,14334.0,256.0,150.0,2308.0,88.0,2480.0,75111.0,73405.0,621050.0,201.0,5983.0,1682.0,2071.0,10.0,24.0,5708.0,69403.0,-310.0,174970.0,24080.0,14740.0,29.0,9311.0,199050.0,193845.0,3527.0,1678.0,25687.0,173363.0,6079.0,5488.0,151.0,2.0,10530.0,221.0,93.0,5641.0,431.0,7.0,0.0,1057.0,57.0,6.0,438.0,,11964.0,10844.0,1120.0,
Madera,0.0,822.0,640.0,1462.0,678.0,382.0,2.0,44.0,37.0,195.0,1.0,16.0,18.0,46.0,784.0,0.0,801.0,192.0,44.0,0.0,0.0,338.0,0.0,0.0,44.0,126.0,22.0,993.0,993.0,14716.0,0.0,25.0,0.0,0.0,3.0,0.0,230.0,763.0,0.0,3826.0,759.0,338.0,291.0,130.0,4585.0,4557.0,25.0,3.0,855.0,3730.0,52.0,51.0,0.0,0.0,164.0,0.0,0.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,165.0,164.0,1.0,0.0
Marin,0.0,165.0,279.0,444.0,287.0,192.0,2.0,5.0,13.0,70.0,0.0,10.0,1.0,11.0,157.0,0.0,566.0,138.0,14.0,4.0,3.0,136.0,0.0,35.0,21.0,107.0,10.0,704.0,435.0,4364.0,33.0,2.0,269.0,69.0,0.0,0.0,100.0,604.0,0.0,1800.0,380.0,171.0,129.0,80.0,2180.0,2037.0,74.0,69.0,388.0,1792.0,16.0,16.0,0.0,0.0,82.0,2.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,87.0,86.0,1.0,0.0
Mariposa,0.0,29.0,32.0,61.0,45.0,29.0,0.0,10.0,2.0,9.0,0.0,2.0,2.0,3.0,16.0,0.0,65.0,15.0,6.0,0.0,0.0,23.0,0.0,0.0,6.0,0.0,9.0,80.0,80.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,74.0,0.0,263.0,45.0,23.0,14.0,8.0,308.0,308.0,0.0,0.0,52.0,256.0,3.0,3.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,3.0
Mendocino,-18.0,105.0,480.0,585.0,462.0,355.0,0.0,5.0,7.0,64.0,0.0,0.0,10.0,26.0,123.0,0.0,663.0,99.0,24.0,0.0,0.0,331.0,0.0,0.0,24.0,72.0,3.0,762.0,762.0,7325.0,0.0,13.0,0.0,0.0,3.0,0.0,63.0,699.0,0.0,2858.0,498.0,331.0,76.0,91.0,3356.0,3341.0,12.0,3.0,346.0,3010.0,29.0,29.0,0.0,0.0,103.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,104.0,1.0,0.0
Merced,-16.0,606.0,1233.0,1839.0,1239.0,704.0,1.0,0.0,85.0,336.0,0.0,0.0,15.0,99.0,600.0,57.0,4364.0,152.0,242.0,3.0,0.0,456.0,3.0,0.0,245.0,-145.0,52.0,4516.0,4492.0,31273.0,1.0,60.0,24.0,4.0,0.0,0.0,173.0,4343.0,120.0,6329.0,636.0,459.0,145.0,32.0,6965.0,6927.0,34.0,4.0,756.0,6209.0,399.0,351.0,2.0,0.0,637.0,1.0,0.0,353.0,46.0,0.0,0.0,21.0,1.0,0.0,46.0,0.0,660.0,638.0,22.0,0.0
Modoc,-4.0,32.0,47.0,79.0,46.0,16.0,1.0,5.0,4.0,16.0,0.0,0.0,4.0,6.0,33.0,0.0,91.0,23.0,3.0,0.0,0.0,13.0,0.0,0.0,3.0,17.0,3.0,114.0,114.0,758.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,100.0,0.0,188.0,42.0,13.0,18.0,11.0,230.0,229.0,1.0,0.0,61.0,169.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0
Mono,-1.0,9.0,37.0,46.0,41.0,22.0,0.0,0.0,0.0,13.0,0.0,3.0,1.0,5.0,5.0,0.0,18.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,24.0,24.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,104.0,43.0,22.0,6.0,15.0,147.0,147.0,0.0,0.0,40.0,107.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
Monterey,0.0,616.0,1121.0,1737.0,1133.0,567.0,4.0,6.0,76.0,381.0,6.0,8.0,20.0,89.0,604.0,-503.0,1739.0,751.0,67.0,0.0,0.0,491.0,8.0,1.0,67.0,645.0,39.0,2490.0,2489.0,27007.0,0.0,72.0,1.0,9.0,0.0,0.0,649.0,1841.0,660.0,5518.0,1678.0,500.0,866.0,312.0,7196.0,7114.0,75.0,7.0,1688.0,5508.0,95.0,95.0,0.0,0.0,161.0,2.0,0.0,95.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,165.0,163.0,2.0,0.0
Napa,0.0,119.0,197.0,316.0,208.0,108.0,3.0,22.0,8.0,53.0,1.0,14.0,6.0,33.0,108.0,0.0,196.0,46.0,11.0,0.0,0.0,96.0,1.0,0.0,11.0,30.0,5.0,242.0,241.0,2717.0,0.0,9.0,1.0,0.0,3.0,0.0,42.0,200.0,0.0,851.0,146.0,97.0,29.0,20.0,997.0,987.0,8.0,2.0,166.0,831.0,8.0,8.0,0.0,0.0,65.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,65.0,0.0,1.0
Nevada,0.0,104.0,209.0,313.0,196.0,125.0,1.0,8.0,8.0,49.0,0.0,14.0,3.0,11.0,117.0,0.0,425.0,62.0,22.0,0.0,0.0,103.0,0.0,0.0,22.0,37.0,3.0,487.0,487.0,2543.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,448.0,0.0,790.0,204.0,103.0,59.0,42.0,994.0,994.0,0.0,0.0,218.0,776.0,9.0,9.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0
Orange,0.0,2355.0,3360.0,5715.0,3687.0,2054.0,99.0,315.0,41.0,1117.0,6.0,199.0,109.0,366.0,2028.0,0.0,6535.0,255.0,382.0,6.0,0.0,1629.0,25.0,12.0,388.0,-188.0,55.0,6790.0,6688.0,81540.0,22.0,749.0,101.0,346.0,0.0,1.0,124.0,6666.0,0.0,24571.0,2280.0,1666.0,188.0,426.0,26851.0,26110.0,489.0,252.0,2308.0,24543.0,329.0,319.0,5.0,0.0,555.0,14.0,4.0,324.0,5.0,0.0,0.0,37.0,1.0,0.0,5.0,0.0,611.0,573.0,38.0,0.0
Placer,-46.0,203.0,395.0,598.0,433.0,217.0,0.0,0.0,21.0,157.0,0.0,0.0,0.0,38.0,165.0,3.0,933.0,41.0,31.0,1.0,0.0,185.0,0.0,0.0,32.0,5.0,4.0,974.0,964.0,7098.0,0.0,32.0,10.0,7.0,10.0,0.0,50.0,924.0,0.0,2029.0,263.0,185.0,-5.0,83.0,2292.0,2268.0,12.0,12.0,143.0,2149.0,44.0,43.0,0.0,0.0,80.0,2.0,0.0,43.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,95.0,82.0,13.0,0.0
Plumas,0.0,10.0,50.0,60.0,50.0,25.0,0.0,1.0,2.0,15.0,0.0,0.0,2.0,6.0,10.0,0.0,95.0,15.0,7.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,0.0,110.0,110.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,99.0,0.0,176.0,31.0,18.0,6.0,7.0,207.0,207.0,0.0,0.0,41.0,166.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
Riverside,-110.0,1610.0,4554.0,6164.0,4418.0,2243.0,0.0,0.0,273.0,1663.0,0.0,0.0,34.0,205.0,1746.0,150.0,11572.0,222.0,657.0,6.0,0.0,1551.0,24.0,5.0,663.0,-717.0,276.0,11794.0,11677.0,86251.0,15.0,445.0,113.0,97.0,0.0,4.0,335.0,11459.0,215.0,17007.0,2507.0,1580.0,717.0,210.0,19514.0,19121.0,316.0,77.0,2487.0,17027.0,925.0,848.0,4.0,0.0,1476.0,14.0,4.0,852.0,72.0,1.0,0.0,51.0,0.0,0.0,73.0,0.0,1545.0,1494.0,51.0,0.0
Sacramento,0.0,7071.0,4554.0,11625.0,4987.0,2555.0,133.0,527.0,150.0,1938.0,46.0,783.0,93.0,251.0,6638.0,0.0,16623.0,147.0,567.0,20.0,0.0,1926.0,27.0,15.0,587.0,-612.0,172.0,16770.0,16186.0,119538.0,27.0,1639.0,582.0,299.0,0.0,2.0,264.0,16506.0,0.0,25270.0,3883.0,1968.0,697.0,1218.0,29153.0,28488.0,454.0,211.0,3415.0,25738.0,1103.0,1063.0,32.0,0.0,1237.0,23.0,4.0,1095.0,8.0,0.0,0.0,64.0,3.0,1.0,8.0,0.0,1332.0,1264.0,68.0,0.0
San Benito,-2.0,109.0,159.0,268.0,184.0,120.0,3.0,14.0,3.0,43.0,0.0,8.0,1.0,17.0,84.0,0.0,241.0,27.0,16.0,0.0,0.0,104.0,0.0,0.0,16.0,9.0,2.0,268.0,268.0,3134.0,0.0,5.0,0.0,0.0,1.0,0.0,50.0,218.0,0.0,991.0,151.0,104.0,30.0,17.0,1142.0,1136.0,5.0,1.0,124.0,1018.0,10.0,10.0,0.0,0.0,41.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,3.0
San Bernardino,-257.0,3258.0,6397.0,9655.0,5976.0,3291.0,1.0,1.0,188.0,2102.0,0.0,0.0,24.0,371.0,3679.0,328.0,18323.0,116.0,588.0,8.0,0.0,2642.0,45.0,8.0,596.0,-644.0,164.0,18439.0,18272.0,142036.0,29.0,669.0,163.0,288.0,0.0,4.0,418.0,18021.0,475.0,29408.0,3456.0,2695.0,644.0,117.0,32864.0,32115.0,517.0,232.0,3499.0,29365.0,1459.0,1402.0,6.0,0.0,2811.0,24.0,12.0,1408.0,51.0,0.0,0.0,41.0,0.0,0.0,51.0,0.0,2888.0,2847.0,41.0,0.0
San Diego  a/,0.0,4602.0,4534.0,9136.0,4432.0,2017.0,243.0,651.0,1.0,1893.0,0.0,865.0,0.0,521.0,4704.0,-872.0,14600.0,1056.0,427.0,8.0,2.0,1534.0,33.0,13.0,437.0,486.0,133.0,15656.0,15453.0,91065.0,27.0,633.0,191.0,185.0,32.0,12.0,161.0,15495.0,-44.0,19457.0,2765.0,1580.0,622.0,563.0,22222.0,21762.0,320.0,140.0,2303.0,19919.0,972.0,949.0,10.0,1.0,855.0,9.0,2.0,960.0,12.0,0.0,0.0,47.0,2.0,0.0,12.0,0.0,915.0,866.0,49.0,0.0
San Francisco,303.0,1180.0,1968.0,3148.0,2435.0,1512.0,31.0,318.0,14.0,710.0,6.0,205.0,21.0,178.0,713.0,-40.0,3155.0,67.0,82.0,2.0,0.0,1391.0,20.0,17.0,84.0,-47.0,30.0,3222.0,3157.0,31222.0,27.0,391.0,61.0,460.0,0.0,4.0,52.0,3170.0,245.0,14561.0,1775.0,1428.0,47.0,300.0,16336.0,15782.0,228.0,326.0,1817.0,14519.0,274.0,267.0,4.0,0.0,616.0,5.0,6.0,271.0,3.0,0.0,0.0,32.0,0.0,1.0,3.0,0.0,660.0,627.0,33.0,0.0
San Joaquin,-4.0,1379.0,2204.0,3583.0,2117.0,1177.0,3.0,17.0,160.0,545.0,0.0,3.0,114.0,121.0,1466.0,0.0,7368.0,746.0,232.0,2.0,0.0,918.0,20.0,5.0,234.0,464.0,48.0,8114.0,8106.0,55712.0,0.0,245.0,8.0,42.0,62.0,0.0,799.0,7315.0,0.0,7768.0,1811.0,943.0,490.0,378.0,9579.0,9320.0,191.0,68.0,2313.0,7266.0,314.0,312.0,0.0,0.0,549.0,10.0,4.0,312.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,581.0,563.0,18.0,0.0
