,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,-1.0,19.0,56.0,75.0,52.0,32.0,0.0,0.0,3.0,12.0,0.0,0.0,2.0,3.0,23.0,,74.0,32.0,4.0,0.0,0.0,28.0,0.0,0.0,4.0,19.0,9.0,106.0,106.0,1241.0,0.0,20.0,0.0,0.0,4.0,0.0,35.0,71.0,,299.0,61.0,28.0,17.0,16.0,360.0,344.0,14.0,2.0,79.0,281.0,6.0,4.0,0.0,0.0,20.0,1.0,1.0,4.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,1.0,40.0,22.0,18.0,0.0
Contra Costa,,471.0,1713.0,2184.0,1624.0,839.0,0.0,0.0,4.0,675.0,0.0,0.0,1.0,105.0,560.0,56.0,4382.0,797.0,345.0,5.0,2.0,475.0,7.0,5.0,352.0,32.0,413.0,5179.0,4856.0,19498.0,7.0,504.0,313.0,93.0,31.0,10.0,838.0,4341.0,46.0,3332.0,876.0,487.0,32.0,357.0,4208.0,4050.0,85.0,73.0,934.0,3274.0,354.0,346.0,6.0,2.0,194.0,9.0,2.0,354.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,223.0,205.0,18.0,0.0
Del Norte,,36.0,153.0,189.0,160.0,111.0,1.0,4.0,7.0,30.0,0.0,3.0,3.0,9.0,29.0,,492.0,83.0,19.0,0.0,0.0,92.0,0.0,0.0,19.0,28.0,36.0,575.0,571.0,3077.0,0.0,5.0,4.0,0.0,2.0,0.0,111.0,464.0,,644.0,208.0,92.0,63.0,53.0,852.0,849.0,1.0,2.0,170.0,682.0,23.0,23.0,0.0,0.0,44.0,0.0,0.0,23.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,54.0,44.0,10.0,4.0
El Dorado,-1.0,102.0,348.0,450.0,343.0,198.0,0.0,15.0,26.0,88.0,0.0,4.0,7.0,24.0,107.0,,512.0,173.0,37.0,0.0,0.0,160.0,1.0,0.0,37.0,68.0,68.0,685.0,620.0,3812.0,2.0,22.0,64.0,1.0,7.0,1.0,176.0,509.0,,941.0,341.0,161.0,95.0,85.0,1282.0,1185.0,90.0,7.0,309.0,973.0,30.0,26.0,0.0,0.0,68.0,0.0,0.0,26.0,4.0,0.0,0.0,42.0,0.0,0.0,4.0,2.0,110.0,68.0,42.0,0.0
Fresno  ,,935.0,3381.0,4316.0,3389.0,3091.0,0.0,10.0,2.0,281.0,0.0,0.0,0.0,15.0,927.0,,14672.0,1331.0,499.0,3.0,0.0,2524.0,56.0,9.0,502.0,235.0,594.0,16003.0,15769.0,95120.0,15.0,644.0,231.0,35.0,49.0,3.0,1834.0,14169.0,,13201.0,3378.0,2589.0,91.0,698.0,16579.0,16267.0,275.0,37.0,3019.0,13560.0,2593.0,1067.0,11.0,0.0,1131.0,6.0,5.0,1078.0,1515.0,0.0,0.0,15.0,1.0,0.0,1515.0,1.0,1158.0,1142.0,16.0,0.0
Glenn,-1.0,56.0,111.0,167.0,114.0,57.0,0.0,3.0,8.0,35.0,0.0,0.0,2.0,12.0,53.0,,206.0,75.0,16.0,0.0,0.0,41.0,0.0,0.0,16.0,46.0,13.0,281.0,235.0,2131.0,0.0,0.0,46.0,3.0,1.0,0.0,69.0,212.0,,510.0,118.0,41.0,52.0,25.0,628.0,528.0,97.0,3.0,129.0,499.0,9.0,9.0,0.0,0.0,43.0,0.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,63.0,43.0,20.0,0.0
Humboldt,,381.0,514.0,895.0,570.0,343.0,10.0,55.0,28.0,152.0,3.0,20.0,13.0,34.0,325.0,,1216.0,200.0,15.0,0.0,0.0,328.0,0.0,0.0,15.0,118.0,67.0,1416.0,1401.0,4721.0,0.0,36.0,12.0,3.0,0.0,3.0,270.0,1146.0,,2568.0,749.0,328.0,176.0,245.0,3317.0,3302.0,6.0,9.0,688.0,2629.0,77.0,75.0,0.0,0.0,184.0,1.0,0.0,75.0,2.0,0.0,0.0,73.0,0.0,0.0,2.0,0.0,258.0,185.0,73.0,6.0
Imperial,-4.0,206.0,481.0,687.0,502.0,322.0,21.0,72.0,17.0,120.0,7.0,46.0,18.0,25.0,185.0,,1780.0,328.0,61.0,3.0,0.0,233.0,14.0,11.0,64.0,203.0,61.0,2108.0,1840.0,18198.0,38.0,730.0,266.0,19.0,84.0,2.0,414.0,1694.0,,3965.0,726.0,258.0,340.0,128.0,4691.0,4173.0,434.0,84.0,560.0,4131.0,131.0,110.0,18.0,0.0,284.0,33.0,10.0,128.0,3.0,0.0,0.0,93.0,3.0,0.0,3.0,4.0,423.0,327.0,96.0,16.0
Inyo,,5.0,51.0,56.0,47.0,38.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,9.0,,52.0,9.0,5.0,0.0,0.0,33.0,0.0,0.0,5.0,4.0,0.0,61.0,61.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,,310.0,39.0,33.0,6.0,0.0,349.0,349.0,0.0,0.0,44.0,305.0,4.0,3.0,0.0,0.0,20.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,26.0,20.0,6.0,0.0
Kern ,,1248.0,2377.0,3625.0,2385.0,1456.0,17.0,49.0,100.0,642.0,2.0,36.0,59.0,128.0,1240.0,,6655.0,1484.0,291.0,10.0,0.0,1101.0,42.0,12.0,301.0,966.0,217.0,8139.0,7760.0,67893.0,35.0,1381.0,375.0,13.0,102.0,4.0,2013.0,6126.0,,12614.0,2458.0,1155.0,779.0,524.0,15072.0,14038.0,934.0,100.0,3184.0,11888.0,638.0,586.0,20.0,0.0,1024.0,56.0,2.0,606.0,31.0,1.0,0.0,453.0,5.0,0.0,32.0,5.0,1540.0,1082.0,458.0,10.0
Kings,,432.0,458.0,890.0,421.0,281.0,4.0,12.0,11.0,105.0,2.0,5.0,6.0,18.0,469.0,,1218.0,220.0,50.0,2.0,0.0,219.0,5.0,5.0,52.0,110.0,58.0,1438.0,1394.0,12713.0,2.0,140.0,44.0,7.0,24.0,0.0,186.0,1252.0,,2858.0,524.0,229.0,138.0,157.0,3382.0,3253.0,98.0,31.0,593.0,2789.0,101.0,90.0,3.0,0.0,188.0,7.0,1.0,93.0,8.0,0.0,0.0,80.0,1.0,0.0,8.0,0.0,277.0,196.0,81.0,4.0
Lake,,1448.0,411.0,1859.0,385.0,216.0,5.0,10.0,57.0,105.0,0.0,2.0,0.0,7.0,1474.0,,752.0,92.0,81.0,0.0,0.0,135.0,0.0,0.0,81.0,0.0,11.0,844.0,841.0,4971.0,8.0,23.0,3.0,1.0,1.0,0.0,219.0,625.0,,918.0,332.0,135.0,163.0,34.0,1250.0,1246.0,3.0,1.0,330.0,920.0,43.0,0.0,38.0,0.0,0.0,81.0,0.0,38.0,0.0,5.0,0.0,0.0,27.0,0.0,5.0,8.0,108.0,81.0,27.0,5.0
Lassen,-2.0,29.0,93.0,122.0,92.0,62.0,0.0,1.0,2.0,22.0,0.0,0.0,3.0,3.0,30.0,10.0,250.0,21.0,13.0,0.0,0.0,49.0,0.0,0.0,13.0,0.0,8.0,271.0,270.0,1688.0,1.0,1.0,1.0,0.0,0.0,0.0,54.0,217.0,10.0,364.0,81.0,49.0,0.0,32.0,445.0,444.0,1.0,0.0,102.0,343.0,8.0,7.0,0.0,0.0,14.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,17.0,14.0,3.0,0.0
Los Angeles,-1303.0,12761.0,31274.0,44035.0,29566.0,16588.0,0.0,0.0,3102.0,7558.0,0.0,0.0,793.0,1525.0,14469.0,3097.0,102061.0,4145.0,3165.0,113.0,14.0,12771.0,277.0,248.0,3292.0,39.0,814.0,106206.0,102941.0,644488.0,290.0,7530.0,2715.0,4148.0,2791.0,550.0,7174.0,99032.0,5363.0,160803.0,15353.0,13296.0,87.0,1970.0,176156.0,167813.0,4628.0,3715.0,20707.0,155449.0,7249.0,6610.0,172.0,58.0,7738.0,241.0,238.0,6840.0,399.0,10.0,0.0,578.0,30.0,15.0,409.0,0.0,8840.0,8217.0,623.0,0.0
Madera ,,228.0,450.0,678.0,406.0,239.0,2.0,7.0,20.0,100.0,0.0,2.0,12.0,35.0,272.0,,1153.0,338.0,57.0,0.0,0.0,182.0,0.0,0.0,57.0,185.0,96.0,1491.0,1485.0,13443.0,0.0,23.0,6.0,4.0,0.0,0.0,492.0,999.0,,2892.0,565.0,182.0,339.0,44.0,3457.0,3437.0,17.0,3.0,625.0,2832.0,85.0,78.0,0.0,0.0,227.0,0.0,0.0,78.0,7.0,0.0,0.0,95.0,0.0,0.0,7.0,0.0,322.0,227.0,95.0,5.0
Marin ,,129.0,238.0,367.0,223.0,152.0,1.0,6.0,6.0,57.0,0.0,11.0,1.0,7.0,144.0,-43.0,424.0,107.0,12.0,1.0,0.0,135.0,0.0,4.0,13.0,66.0,28.0,531.0,524.0,3042.0,0.0,42.0,6.0,32.0,0.0,1.0,82.0,449.0,-51.0,1199.0,304.0,139.0,79.0,86.0,1503.0,1436.0,36.0,31.0,216.0,1287.0,18.0,15.0,1.0,0.0,59.0,0.0,6.0,16.0,2.0,0.0,0.0,33.0,3.0,1.0,2.0,0.0,102.0,65.0,37.0,2.0
Mariposa,,16.0,38.0,54.0,41.0,22.0,2.0,2.0,0.0,12.0,0.0,0.0,2.0,5.0,13.0,,91.0,21.0,6.0,0.0,0.0,16.0,0.0,0.0,6.0,6.0,9.0,112.0,112.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,92.0,,205.0,49.0,16.0,15.0,18.0,254.0,254.0,0.0,0.0,37.0,217.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,12.0,3.0,0.0
Mendocino,,659.0,340.0,999.0,344.0,260.0,1.0,16.0,8.0,48.0,0.0,6.0,10.0,18.0,655.0,,1181.0,148.0,36.0,0.0,0.0,224.0,0.0,0.0,36.0,80.0,32.0,1329.0,1321.0,6337.0,0.0,22.0,8.0,1.0,10.0,0.0,150.0,1179.0,,2482.0,426.0,224.0,87.0,115.0,2908.0,2886.0,15.0,7.0,328.0,2580.0,36.0,35.0,0.0,0.0,136.0,1.0,0.0,35.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0,161.0,137.0,24.0,2.0
Merced,,376.0,380.0,756.0,258.0,123.0,3.0,4.0,29.0,94.0,0.0,3.0,1.0,11.0,498.0,,3813.0,97.0,29.0,0.0,0.0,94.0,0.0,0.0,29.0,10.0,58.0,3910.0,3810.0,27033.0,1349.0,257.0,100.0,12.0,2.0,0.0,136.0,3774.0,,4654.0,402.0,94.0,171.0,137.0,5056.0,4910.0,135.0,11.0,456.0,4600.0,197.0,191.0,0.0,0.0,270.0,1.0,0.0,191.0,6.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,279.0,271.0,8.0,0.0
Modoc,,19.0,32.0,51.0,29.0,12.0,0.0,3.0,2.0,14.0,0.0,4.0,1.0,0.0,22.0,-7.0,97.0,17.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,12.0,3.0,114.0,114.0,771.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,87.0,-12.0,182.0,42.0,10.0,19.0,13.0,224.0,222.0,2.0,0.0,46.0,178.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,13.0,10.0,3.0,4.0
Mono,,4.0,38.0,42.0,33.0,20.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,5.0,9.0,,19.0,7.0,2.0,0.0,0.0,17.0,1.0,0.0,2.0,3.0,2.0,26.0,26.0,250.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,22.0,,94.0,33.0,18.0,3.0,12.0,127.0,126.0,1.0,0.0,22.0,105.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0
Monterey,,372.0,843.0,1215.0,866.0,428.0,15.0,34.0,23.0,311.0,3.0,50.0,24.0,80.0,349.0,,2062.0,680.0,81.0,8.0,0.0,327.0,7.0,5.0,89.0,434.0,157.0,2742.0,2598.0,17572.0,0.0,371.0,143.0,21.0,0.0,1.0,794.0,1948.0,,3767.0,1172.0,339.0,508.0,325.0,4939.0,4714.0,206.0,19.0,1397.0,3542.0,121.0,95.0,4.0,0.0,227.0,17.0,1.0,99.0,21.0,1.0,0.0,230.0,1.0,0.0,22.0,0.0,476.0,245.0,231.0,2.0
Napa,,102.0,183.0,285.0,189.0,89.0,1.0,10.0,9.0,47.0,0.0,8.0,7.0,37.0,96.0,,145.0,50.0,13.0,0.0,0.0,73.0,3.0,0.0,13.0,33.0,4.0,195.0,194.0,1917.0,3.0,12.0,1.0,5.0,14.0,0.0,46.0,149.0,,579.0,135.0,76.0,32.0,27.0,714.0,690.0,13.0,11.0,164.0,550.0,11.0,10.0,0.0,0.0,46.0,0.0,0.0,10.0,1.0,0.0,0.0,44.0,0.0,0.0,1.0,1.0,90.0,46.0,44.0,3.0
Nevada  b/,,48.0,141.0,189.0,149.0,93.0,2.0,9.0,6.0,34.0,0.0,2.0,3.0,13.0,40.0,,248.0,65.0,17.0,0.0,0.0,75.0,1.0,0.0,17.0,25.0,23.0,313.0,313.0,1799.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,249.0,,467.0,146.0,76.0,34.0,36.0,613.0,612.0,1.0,0.0,136.0,477.0,15.0,10.0,0.0,0.0,29.0,0.0,0.0,10.0,5.0,0.0,0.0,51.0,0.0,0.0,5.0,0.0,80.0,29.0,51.0,3.0
Orange,,900.0,3448.0,4348.0,3631.0,2291.0,2.0,20.0,8.0,1038.0,0.0,0.0,0.0,294.0,717.0,,10615.0,1262.0,594.0,10.0,1.0,1612.0,57.0,17.0,605.0,31.0,626.0,11877.0,11651.0,64840.0,40.0,746.0,202.0,139.0,136.0,24.0,1281.0,10596.0,,13016.0,2543.0,1686.0,58.0,799.0,15559.0,14874.0,529.0,156.0,2112.0,13447.0,750.0,736.0,13.0,1.0,777.0,28.0,8.0,750.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,835.0,813.0,22.0,3.0
Placer,,123.0,393.0,516.0,399.0,220.0,0.0,0.0,3.0,137.0,0.0,0.0,1.0,38.0,117.0,,733.0,98.0,68.0,0.0,0.0,152.0,0.0,0.0,68.0,2.0,28.0,831.0,831.0,4194.0,0.0,17.0,0.0,1.0,0.0,0.0,121.0,710.0,,786.0,242.0,152.0,8.0,82.0,1028.0,1028.0,0.0,0.0,286.0,742.0,53.0,53.0,0.0,0.0,32.0,0.0,0.0,53.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,36.0,32.0,4.0,0.0
Plumas,,14.0,42.0,56.0,36.0,13.0,0.0,1.0,3.0,17.0,0.0,1.0,2.0,1.0,20.0,,82.0,16.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,9.0,5.0,98.0,98.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,73.0,,123.0,44.0,11.0,14.0,19.0,167.0,167.0,0.0,0.0,46.0,121.0,7.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,10.0,5.0,5.0,0.0
Riverside,,964.0,3386.0,4350.0,3397.0,1750.0,8.0,3.0,307.0,1291.0,4.0,10.0,10.0,39.0,953.0,91.0,13688.0,1725.0,775.0,12.0,0.0,926.0,34.0,3.0,787.0,0.0,938.0,15413.0,15172.0,71047.0,2.0,608.0,240.0,32.0,0.0,1.0,1566.0,13847.0,-101.0,7128.0,1579.0,963.0,0.0,616.0,8707.0,8376.0,305.0,26.0,1473.0,7234.0,408.0,402.0,6.0,0.0,181.0,7.0,0.0,408.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,197.0,188.0,9.0,2.0
Sacramento,,1105.0,5467.0,6572.0,5401.0,3470.0,0.0,0.0,23.0,1803.0,0.0,0.0,0.0,105.0,1171.0,,16689.0,2872.0,1230.0,31.0,12.0,2122.0,39.0,36.0,1273.0,405.0,1194.0,19561.0,18896.0,101090.0,176.0,564.0,485.0,142.0,306.0,180.0,2913.0,16648.0,,14953.0,3344.0,2197.0,134.0,1013.0,18297.0,17678.0,322.0,297.0,3194.0,15103.0,1338.0,1293.0,33.0,12.0,987.0,18.0,17.0,1338.0,0.0,0.0,0.0,40.0,1.0,1.0,0.0,0.0,1064.0,1022.0,42.0,0.0
San Benito,,61.0,145.0,206.0,148.0,92.0,1.0,3.0,1.0,31.0,0.0,7.0,1.0,23.0,58.0,,260.0,70.0,24.0,0.0,0.0,63.0,3.0,2.0,24.0,28.0,18.0,330.0,324.0,2342.0,0.0,32.0,6.0,2.0,9.0,0.0,70.0,260.0,,497.0,122.0,68.0,28.0,26.0,619.0,585.0,23.0,11.0,108.0,511.0,9.0,6.0,0.0,0.0,25.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,29.0,28.0,1.0,0.0
San Bernardino,,4121.0,5939.0,10060.0,6114.0,3653.0,69.0,84.0,763.0,1378.0,6.0,6.0,172.0,148.0,3946.0,,22979.0,1718.0,1363.0,24.0,0.0,2204.0,41.0,21.0,1387.0,293.0,38.0,24697.0,24498.0,134039.0,18.0,671.0,184.0,253.0,130.0,15.0,1819.0,22878.0,,18541.0,2588.0,2266.0,268.0,54.0,21129.0,20508.0,397.0,224.0,2310.0,18819.0,1498.0,1488.0,8.0,2.0,868.0,14.0,4.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,886.0,886.0,0.0,201.0
San Diego,,1077.0,3575.0,4652.0,3549.0,2599.0,1.0,2.0,7.0,761.0,0.0,0.0,0.0,182.0,1103.0,,14791.0,1452.0,717.0,10.0,7.0,1774.0,33.0,58.0,734.0,122.0,596.0,16243.0,15707.0,74282.0,38.0,1124.0,504.0,262.0,165.0,32.0,1429.0,14814.0,,10806.0,2646.0,1865.0,57.0,724.0,13452.0,12744.0,483.0,225.0,2582.0,10870.0,1386.0,1348.0,19.0,19.0,818.0,22.0,17.0,1386.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,0.0,880.0,857.0,23.0,0.0
San Francisco,,252.0,2782.0,3034.0,2782.0,2105.0,0.0,0.0,2.0,609.0,0.0,0.0,0.0,66.0,252.0,,3896.0,405.0,239.0,3.0,5.0,1807.0,8.0,43.0,247.0,33.0,125.0,4301.0,4107.0,28582.0,83.0,413.0,155.0,537.0,183.0,39.0,327.0,3974.0,,12343.0,2249.0,1858.0,22.0,369.0,14592.0,13892.0,219.0,481.0,2061.0,12531.0,353.0,337.0,6.0,10.0,498.0,6.0,9.0,353.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,549.0,513.0,36.0,0.0
San Joaquin,-1.0,1060.0,1787.0,2847.0,1814.0,1062.0,88.0,162.0,150.0,446.0,5.0,37.0,79.0,77.0,1033.0,,5940.0,1015.0,288.0,1.0,0.0,766.0,6.0,1.0,289.0,459.0,267.0,6955.0,6862.0,44438.0,52.0,322.0,89.0,20.0,1.0,4.0,1542.0,5413.0,,6971.0,1674.0,773.0,452.0,449.0,8645.0,8438.0,194.0,13.0,1445.0,7200.0,465.0,433.0,5.0,0.0,654.0,17.0,2.0,438.0,12.0,15.0,0.0,230.0,0.0,0.0,27.0,3.0,903.0,673.0,230.0,11.0
San Luis Obispo,,115.0,426.0,541.0,458.0,304.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,36.0,83.0,,978.0,136.0,76.0,1.0,1.0,224.0,1.0,1.0,78.0,1.0,57.0,1114.0,1103.0,5997.0,3.0,49.0,3.0,8.0,5.0,8.0,133.0,981.0,,1379.0,309.0,226.0,1.0,82.0,1688.0,1634.0,49.0,5.0,301.0,1387.0,63.0,63.0,0.0,0.0,60.0,2.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0
San Mateo  a/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
