,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,0.0,61.0,86.0,147.0,117.0,76.0,0.0,2.0,6.0,29.0,0.0,0.0,2.0,4.0,30.0,0.0,72.0,22.0,5.0,0.0,0.0,69.0,2.0,0.0,5.0,17.0,0.0,94.0,93.0,1448.0,0.0,12.0,1.0,1.0,2.0,0.0,22.0,72.0,0.0,348.0,113.0,71.0,29.0,13.0,461.0,448.0,11.0,2.0,88.0,373.0,3.0,3.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0
Contra Costa,219.0,1776.0,1546.0,3322.0,1817.0,928.0,88.0,194.0,55.0,764.0,24.0,395.0,18.0,52.0,1505.0,-50.0,4822.0,276.0,215.0,2.0,0.0,700.0,7.0,4.0,217.0,-9.0,68.0,5098.0,5059.0,35416.0,11.0,167.0,37.0,53.0,0.0,2.0,74.0,5024.0,89.0,8688.0,1158.0,711.0,9.0,438.0,9846.0,9700.0,103.0,43.0,1405.0,8441.0,299.0,292.0,3.0,0.0,374.0,6.0,0.0,295.0,4.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,406.0,380.0,26.0,0.0
Del Norte,0.0,104.0,166.0,270.0,169.0,134.0,0.0,4.0,2.0,29.0,0.0,7.0,1.0,3.0,101.0,0.0,812.0,82.0,34.0,0.0,0.0,100.0,0.0,0.0,34.0,46.0,2.0,894.0,894.0,4273.0,0.0,3.0,0.0,0.0,2.0,0.0,63.0,831.0,0.0,841.0,240.0,100.0,79.0,61.0,1081.0,1076.0,3.0,2.0,261.0,820.0,20.0,20.0,0.0,0.0,33.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,36.0,33.0,3.0,2.0
El Dorado,-7.0,201.0,405.0,606.0,392.0,193.0,9.0,27.0,27.0,128.0,0.0,14.0,10.0,34.0,214.0,0.0,933.0,122.0,33.0,0.0,0.0,160.0,0.0,0.0,33.0,84.0,5.0,1055.0,998.0,4648.0,0.0,4.0,57.0,0.0,4.0,0.0,87.0,968.0,0.0,899.0,329.0,160.0,107.0,62.0,1228.0,1153.0,71.0,4.0,362.0,866.0,15.0,15.0,0.0,0.0,37.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,40.0,37.0,3.0,3.0
Fresno,0.0,1311.0,4166.0,5477.0,4341.0,3371.0,0.0,3.0,51.0,631.0,0.0,1.0,29.0,259.0,1136.0,-62.0,15003.0,465.0,411.0,9.0,0.0,2904.0,39.0,8.0,420.0,-38.0,83.0,15468.0,15362.0,136009.0,13.0,504.0,106.0,39.0,0.0,0.0,170.0,15298.0,121.0,29401.0,4339.0,2951.0,38.0,1350.0,33740.0,33366.0,342.0,32.0,4253.0,29487.0,1155.0,1131.0,6.0,0.0,1906.0,14.0,0.0,1137.0,18.0,0.0,0.0,123.0,8.0,0.0,18.0,0.0,2051.0,1920.0,131.0,0.0
Glenn,-4.0,57.0,124.0,181.0,112.0,68.0,0.0,2.0,1.0,30.0,0.0,0.0,4.0,9.0,69.0,0.0,269.0,71.0,14.0,0.0,0.0,54.0,0.0,0.0,14.0,38.0,19.0,340.0,205.0,2258.0,0.0,2.0,135.0,0.0,0.0,0.0,54.0,286.0,0.0,512.0,156.0,54.0,70.0,32.0,668.0,648.0,20.0,0.0,144.0,524.0,8.0,8.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,22.0,1.0,0.0
Humboldt,-659.0,423.0,599.0,1022.0,671.0,373.0,9.0,43.0,24.0,222.0,12.0,111.0,9.0,43.0,351.0,0.0,912.0,130.0,23.0,0.0,0.0,350.0,0.0,0.0,23.0,91.0,16.0,1042.0,1040.0,10023.0,0.0,6.0,2.0,3.0,1.0,0.0,172.0,870.0,0.0,2773.0,739.0,350.0,225.0,164.0,3512.0,3504.0,4.0,4.0,772.0,2740.0,47.0,47.0,0.0,0.0,108.0,0.0,0.0,47.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,113.0,108.0,5.0,0.0
Imperial,-7.0,343.0,579.0,922.0,734.0,440.0,36.0,88.0,14.0,234.0,3.0,38.0,10.0,36.0,188.0,0.0,2419.0,293.0,92.0,1.0,0.0,325.0,19.0,3.0,93.0,184.0,16.0,2712.0,2710.0,22085.0,1.0,176.0,2.0,3.0,30.0,0.0,243.0,2469.0,0.0,5387.0,815.0,347.0,353.0,115.0,6202.0,6012.0,164.0,26.0,919.0,5283.0,79.0,78.0,0.0,0.0,212.0,3.0,0.0,78.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,222.0,215.0,7.0,1.0
Inyo,0.0,30.0,74.0,104.0,78.0,47.0,2.0,1.0,4.0,20.0,1.0,0.0,1.0,6.0,26.0,0.0,91.0,24.0,8.0,0.0,0.0,39.0,0.0,0.0,8.0,15.0,1.0,115.0,115.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,106.0,0.0,398.0,75.0,39.0,21.0,15.0,473.0,473.0,0.0,0.0,52.0,421.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0
Kern,-80.0,2376.0,3458.0,5834.0,3881.0,2382.0,44.0,189.0,187.0,1086.0,15.0,113.0,70.0,156.0,1953.0,0.0,6262.0,872.0,258.0,0.0,0.0,2061.0,54.0,9.0,258.0,582.0,32.0,7134.0,7131.0,83299.0,0.0,473.0,3.0,13.0,0.0,0.0,1018.0,6116.0,0.0,21758.0,3580.0,2124.0,829.0,627.0,25338.0,24910.0,363.0,65.0,2872.0,22466.0,298.0,295.0,0.0,0.0,984.0,16.0,3.0,295.0,3.0,0.0,0.0,47.0,0.0,0.0,3.0,1.0,1050.0,1003.0,47.0,2.0
Kings,-5.0,1579.0,611.0,2190.0,690.0,431.0,9.0,59.0,28.0,207.0,4.0,44.0,6.0,18.0,1500.0,0.0,1005.0,152.0,35.0,2.0,0.0,389.0,3.0,2.0,37.0,80.0,35.0,1157.0,1155.0,15633.0,1.0,48.0,2.0,3.0,20.0,0.0,153.0,1004.0,0.0,4113.0,710.0,394.0,130.0,186.0,4823.0,4753.0,47.0,23.0,676.0,4147.0,64.0,64.0,0.0,0.0,171.0,2.0,1.0,64.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,184.0,174.0,10.0,0.0
Lake,0.0,129.0,375.0,504.0,386.0,198.0,2.0,17.0,38.0,111.0,1.0,4.0,7.0,32.0,118.0,-33.0,835.0,60.0,21.0,0.0,0.0,177.0,0.0,0.0,21.0,39.0,0.0,895.0,895.0,5555.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,887.0,-81.0,1310.0,283.0,177.0,53.0,53.0,1593.0,1592.0,1.0,0.0,219.0,1374.0,29.0,29.0,0.0,0.0,61.0,0.0,0.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,64.0,61.0,3.0,0.0
Lassen,0.0,237.0,105.0,342.0,90.0,80.0,1.0,6.0,0.0,9.0,1.0,8.0,0.0,1.0,252.0,24.0,212.0,26.0,12.0,0.0,0.0,68.0,0.0,0.0,12.0,9.0,5.0,238.0,238.0,2161.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,207.0,20.0,528.0,112.0,68.0,0.0,44.0,640.0,638.0,0.0,2.0,120.0,520.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
Los Angeles  *,-2072.0,10389.0,30527.0,40916.0,30094.0,17969.0,,,2656.0,7544.0,,,668.0,1257.0,10822.0,658.0,69131.0,5444.0,2592.0,78.0,4.0,14933.0,248.0,114.0,2674.0,183.0,2587.0,74575.0,72982.0,637532.0,219.0,5754.0,1570.0,1950.0,17.0,23.0,5023.0,69552.0,2659.0,185690.0,24631.0,15295.0,32.0,9304.0,210321.0,205270.0,3420.0,1631.0,28262.0,182059.0,4956.0,4548.0,81.0,4.0,9052.0,168.0,64.0,4633.0,313.0,10.0,0.0,895.0,27.0,6.0,323.0,,10212.0,9284.0,928.0,
Madera,0.0,938.0,727.0,1665.0,788.0,407.0,3.0,48.0,70.0,230.0,15.0,63.0,18.0,63.0,877.0,0.0,801.0,183.0,44.0,0.0,0.0,363.0,0.0,0.0,44.0,117.0,22.0,984.0,983.0,14867.0,1.0,22.0,1.0,0.0,2.0,0.0,200.0,784.0,0.0,3829.0,815.0,363.0,227.0,225.0,4644.0,4620.0,22.0,2.0,802.0,3842.0,34.0,34.0,0.0,0.0,158.0,0.0,0.0,34.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,168.0,158.0,10.0,1.0
Marin,0.0,194.0,266.0,460.0,249.0,164.0,2.0,9.0,5.0,66.0,1.0,10.0,5.0,9.0,211.0,0.0,720.0,96.0,16.0,1.0,0.0,104.0,0.0,43.0,17.0,75.0,4.0,816.0,465.0,4394.0,41.0,1.0,351.0,48.0,0.0,0.0,105.0,711.0,0.0,1721.0,350.0,147.0,127.0,76.0,2071.0,2023.0,0.0,48.0,367.0,1704.0,16.0,15.0,0.0,0.0,63.0,1.0,1.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,67.0,65.0,2.0,0.0
Mariposa,0.0,46.0,41.0,87.0,60.0,39.0,3.0,12.0,4.0,11.0,2.0,4.0,2.0,4.0,27.0,0.0,73.0,8.0,6.0,0.0,0.0,33.0,0.0,0.0,6.0,2.0,0.0,81.0,81.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,73.0,0.0,254.0,40.0,33.0,6.0,1.0,294.0,294.0,0.0,0.0,46.0,248.0,7.0,7.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0
Mendocino,-24.0,101.0,393.0,494.0,379.0,286.0,1.0,8.0,9.0,61.0,0.0,6.0,8.0,15.0,115.0,0.0,655.0,79.0,22.0,0.0,0.0,262.0,1.0,1.0,22.0,52.0,5.0,734.0,733.0,7114.0,1.0,16.0,1.0,0.0,4.0,0.0,71.0,663.0,0.0,3051.0,405.0,264.0,77.0,64.0,3456.0,3441.0,12.0,3.0,395.0,3061.0,31.0,30.0,0.0,0.0,111.0,0.0,0.0,30.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,116.0,111.0,5.0,0.0
Merced,-11.0,827.0,1196.0,2023.0,1230.0,711.0,1.0,6.0,103.0,324.0,1.0,1.0,16.0,76.0,793.0,97.0,4320.0,218.0,191.0,0.0,0.0,513.0,6.0,1.0,191.0,-133.0,160.0,4538.0,4516.0,32394.0,1.0,62.0,22.0,3.0,0.0,0.0,189.0,4349.0,108.0,6820.0,759.0,520.0,133.0,106.0,7579.0,7538.0,37.0,4.0,728.0,6851.0,369.0,354.0,0.0,0.0,705.0,1.0,1.0,354.0,15.0,0.0,0.0,19.0,0.0,0.0,15.0,0.0,726.0,707.0,19.0,0.0
Modoc,-4.0,43.0,44.0,87.0,48.0,29.0,2.0,5.0,3.0,13.0,0.0,1.0,1.0,2.0,39.0,0.0,74.0,15.0,7.0,0.0,0.0,22.0,0.0,0.0,7.0,7.0,1.0,89.0,89.0,676.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,80.0,0.0,166.0,48.0,22.0,12.0,14.0,214.0,213.0,1.0,0.0,44.0,170.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
Mono,0.0,30.0,52.0,82.0,56.0,34.0,0.0,5.0,2.0,16.0,0.0,3.0,0.0,4.0,26.0,0.0,17.0,4.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,3.0,0.0,21.0,21.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,101.0,42.0,33.0,5.0,4.0,143.0,143.0,0.0,0.0,37.0,106.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Monterey,-1.0,1986.0,1827.0,3813.0,2077.0,1238.0,1.0,11.0,122.0,623.0,3.0,13.0,23.0,71.0,1736.0,0.0,2163.0,535.0,129.0,0.0,0.0,1095.0,14.0,0.0,129.0,383.0,23.0,2698.0,2698.0,19333.0,0.0,160.0,0.0,8.0,0.0,0.0,450.0,2248.0,0.0,5314.0,2134.0,1109.0,740.0,285.0,7448.0,7395.0,46.0,7.0,1538.0,5910.0,83.0,83.0,0.0,0.0,212.0,3.0,0.0,83.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,218.0,215.0,3.0,0.0
Napa,0.0,128.0,212.0,340.0,227.0,124.0,4.0,11.0,2.0,69.0,0.0,12.0,3.0,29.0,113.0,0.0,208.0,37.0,8.0,0.0,0.0,113.0,2.0,1.0,8.0,27.0,2.0,245.0,245.0,2821.0,0.0,7.0,0.0,1.0,0.0,0.0,36.0,209.0,0.0,855.0,166.0,116.0,23.0,27.0,1021.0,1012.0,7.0,2.0,160.0,861.0,5.0,5.0,0.0,0.0,33.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,33.0,0.0,0.0
Nevada,0.0,158.0,173.0,331.0,204.0,141.0,5.0,27.0,9.0,45.0,3.0,18.0,0.0,9.0,127.0,0.0,571.0,66.0,21.0,0.0,0.0,120.0,0.0,0.0,21.0,41.0,4.0,637.0,637.0,2997.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,589.0,0.0,673.0,257.0,120.0,71.0,66.0,930.0,930.0,0.0,0.0,213.0,717.0,10.0,10.0,0.0,0.0,38.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,40.0,38.0,2.0,0.0
Orange,477.0,1975.0,3223.0,5198.0,4025.0,2282.0,125.0,530.0,47.0,1192.0,17.0,434.0,91.0,413.0,1173.0,-139.0,8593.0,377.0,423.0,10.0,0.0,1775.0,49.0,25.0,433.0,-109.0,53.0,8970.0,8865.0,86237.0,25.0,860.0,103.0,327.0,0.0,2.0,110.0,8860.0,161.0,22231.0,2445.0,1849.0,109.0,487.0,24676.0,23862.0,560.0,254.0,2800.0,21876.0,716.0,706.0,4.0,0.0,1135.0,32.0,2.0,710.0,6.0,0.0,0.0,85.0,1.0,0.0,6.0,0.0,1255.0,1169.0,86.0,0.0
Placer,0.0,184.0,569.0,753.0,563.0,323.0,0.0,0.0,10.0,187.0,0.0,0.0,18.0,25.0,190.0,-76.0,898.0,75.0,61.0,2.0,0.0,256.0,2.0,2.0,63.0,7.0,5.0,973.0,956.0,8084.0,0.0,49.0,16.0,9.0,12.0,1.0,23.0,950.0,-294.0,2213.0,326.0,260.0,-7.0,73.0,2539.0,2507.0,18.0,14.0,396.0,2143.0,41.0,40.0,0.0,0.0,121.0,0.0,0.0,40.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,130.0,121.0,9.0,0.0
Plumas,0.0,25.0,46.0,71.0,42.0,20.0,0.0,1.0,3.0,13.0,0.0,0.0,1.0,5.0,29.0,0.0,91.0,13.0,6.0,0.0,0.0,14.0,0.0,0.0,6.0,7.0,0.0,104.0,104.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,91.0,0.0,176.0,27.0,14.0,9.0,4.0,203.0,203.0,0.0,0.0,38.0,165.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0
Riverside,-152.0,2160.0,4435.0,6595.0,4629.0,2352.0,0.0,4.0,321.0,1752.0,0.0,1.0,29.0,175.0,1966.0,240.0,12918.0,252.0,519.0,10.0,0.0,1779.0,41.0,3.0,529.0,-697.0,420.0,13170.0,13037.0,102321.0,16.0,548.0,131.0,94.0,0.0,2.0,335.0,12835.0,212.0,21264.0,2788.0,1823.0,697.0,268.0,24052.0,23556.0,412.0,84.0,2735.0,21317.0,851.0,818.0,1.0,1.0,1589.0,12.0,1.0,820.0,31.0,0.0,0.0,33.0,0.0,0.0,31.0,0.0,1635.0,1602.0,33.0,0.0
Sacramento,0.0,3103.0,4851.0,7954.0,5101.0,2676.0,216.0,633.0,161.0,1939.0,51.0,737.0,87.0,238.0,2853.0,0.0,16932.0,377.0,653.0,21.0,0.0,1960.0,29.0,13.0,674.0,-512.0,215.0,17309.0,16697.0,125428.0,49.0,1790.0,609.0,261.0,0.0,3.0,318.0,16991.0,0.0,27786.0,4030.0,2002.0,749.0,1279.0,31816.0,31073.0,550.0,193.0,4143.0,27673.0,1010.0,958.0,34.0,0.0,1348.0,19.0,4.0,992.0,18.0,0.0,0.0,76.0,2.0,0.0,18.0,0.0,1449.0,1371.0,78.0,0.0
San Benito,-5.0,112.0,197.0,309.0,187.0,125.0,5.0,13.0,1.0,47.0,0.0,18.0,1.0,13.0,122.0,0.0,255.0,56.0,26.0,0.0,0.0,98.0,0.0,1.0,26.0,25.0,5.0,311.0,311.0,3535.0,0.0,4.0,0.0,0.0,2.0,0.0,40.0,271.0,0.0,1010.0,155.0,99.0,31.0,25.0,1165.0,1159.0,4.0,2.0,152.0,1013.0,14.0,14.0,0.0,0.0,40.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,40.0,2.0,2.0
San Bernardino,-275.0,4403.0,6159.0,10562.0,6497.0,3569.0,0.0,7.0,234.0,2201.0,0.0,1.0,27.0,466.0,4065.0,534.0,20019.0,249.0,504.0,9.0,0.0,2966.0,72.0,18.0,513.0,-600.0,336.0,20268.0,20077.0,160131.0,27.0,769.0,187.0,295.0,0.0,4.0,438.0,19830.0,583.0,34357.0,3893.0,3056.0,600.0,237.0,38250.0,37477.0,551.0,222.0,4058.0,34192.0,1541.0,1523.0,9.0,0.0,3203.0,32.0,12.0,1532.0,8.0,1.0,0.0,22.0,0.0,0.0,9.0,0.0,3269.0,3247.0,22.0,0.0
San Diego  a/,0.0,7434.0,4553.0,11987.0,5192.0,2213.0,292.0,727.0,3.0,2222.0,195.0,1626.0,0.0,754.0,6795.0,-806.0,14946.0,1175.0,490.0,15.0,0.0,1666.0,30.0,12.0,505.0,582.0,88.0,16121.0,15870.0,99668.0,32.0,765.0,250.0,245.0,0.0,1.0,190.0,15931.0,-271.0,22596.0,3157.0,1708.0,671.0,778.0,25753.0,25174.0,393.0,186.0,3111.0,22642.0,998.0,969.0,14.0,0.0,1021.0,12.0,5.0,983.0,15.0,0.0,0.0,84.0,2.0,1.0,15.0,0.0,1125.0,1038.0,87.0,0.0
San Francisco,249.0,894.0,1943.0,2837.0,2195.0,1401.0,21.0,242.0,22.0,627.0,7.0,204.0,14.0,131.0,642.0,-58.0,2907.0,77.0,83.0,2.0,1.0,1279.0,9.0,27.0,86.0,-39.0,30.0,2984.0,2875.0,31199.0,16.0,455.0,106.0,444.0,0.0,3.0,35.0,2949.0,235.0,15002.0,1543.0,1315.0,39.0,189.0,16545.0,15966.0,252.0,327.0,2001.0,14544.0,195.0,189.0,4.0,0.0,456.0,10.0,7.0,193.0,2.0,0.0,0.0,30.0,0.0,1.0,2.0,0.0,504.0,473.0,31.0,0.0
San Joaquin,-6.0,2203.0,2268.0,4471.0,2265.0,1230.0,21.0,56.0,219.0,602.0,3.0,7.0,104.0,110.0,2206.0,0.0,8695.0,877.0,226.0,0.0,0.0,977.0,20.0,7.0,226.0,562.0,89.0,9572.0,9565.0,59402.0,0.0,287.0,7.0,54.0,28.0,0.0,755.0,8817.0,0.0,7327.0,2015.0,1004.0,515.0,496.0,9342.0,9028.0,246.0,68.0,2054.0,7288.0,269.0,265.0,2.0,0.0,562.0,12.0,1.0,267.0,2.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,594.0,575.0,19.0,0.0
