,PART A.  APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,PART A.  APPLICATIONS FOR FOOD STAMPS (Continued),,,,,PART B.  CERTIFIED CASELOAD MOVEMENT,,,,,,PART B.  CERTIFIED CASELOAD MOVEMENT (Continued),,,,,,,,PART B.  CERTIFIED CASELOAD MOVEMENT (Continued),,,,,,,,,,,PART B.  CERTIFIED CASELOAD MOVEMENT (Continued),,,,,,,,,,PART C.  RECERTIFICATIONS,,,,,,,,,,PART C.  RECERTIFICATIONS (Continued),,,,,,,,,
Humboldt ,-6.0,370.0,1047.0,1417.0,1047.0,536.0,0.0,22.0,28.0,379.0,0.0,4.0,7.0,97.0,370.0,35.0,1068.0,-22.0,37.0,0.0,0.0,495.0,3.0,1.0,37.0,-75.0,16.0,1046.0,1045.0,15226.0,1.0,13.0,1.0,3.0,0.0,0.0,34.0,1012.0,122.0,6595.0,662.0,499.0,75.0,88.0,7257.0,7241.0,13.0,3.0,807.0,6450.0,81.0,67.0,0.0,0.0,534.0,2.0,0.0,67.0,14.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,543.0,536.0,7.0,0.0
Imperial,-9.0,542.0,1030.0,1572.0,1133.0,667.0,0.0,0.0,37.0,380.0,0.0,0.0,3.0,46.0,439.0,19.0,2425.0,-19.0,82.0,2.0,0.0,563.0,15.0,5.0,84.0,-121.0,18.0,2406.0,2366.0,35330.0,8.0,301.0,40.0,43.0,0.0,0.0,50.0,2356.0,153.0,10983.0,743.0,583.0,121.0,39.0,11726.0,11414.0,265.0,47.0,885.0,10841.0,173.0,156.0,4.0,0.0,803.0,21.0,3.0,160.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,840.0,827.0,13.0,0.0
Inyo,-2.0,47.0,105.0,152.0,122.0,78.0,0.0,1.0,2.0,38.0,0.0,0.0,0.0,4.0,30.0,3.0,130.0,10.0,7.0,0.0,0.0,69.0,2.0,0.0,7.0,1.0,2.0,140.0,139.0,1915.0,0.0,8.0,1.0,0.0,0.0,0.0,14.0,126.0,15.0,745.0,75.0,71.0,-1.0,5.0,820.0,812.0,8.0,0.0,74.0,746.0,11.0,10.0,0.0,0.0,69.0,2.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,72.0,71.0,1.0,0.0
Kern,-113.0,3174.0,6236.0,9410.0,6375.0,4208.0,15.0,34.0,225.0,1744.0,2.0,5.0,12.0,186.0,3035.0,0.0,11436.0,400.0,738.0,4.0,0.0,3376.0,78.0,12.0,742.0,-384.0,42.0,11836.0,11796.0,136399.0,28.0,684.0,40.0,140.0,0.0,0.0,138.0,11698.0,0.0,38861.0,4063.0,3466.0,384.0,213.0,42924.0,42202.0,610.0,112.0,3491.0,39433.0,1079.0,929.0,1.0,0.0,4042.0,71.0,15.0,930.0,149.0,0.0,0.0,80.0,2.0,0.0,149.0,0.0,4210.0,4128.0,82.0,0.0
Kings,0.0,2038.0,882.0,2920.0,1086.0,700.0,0.0,0.0,42.0,315.0,0.0,1.0,3.0,26.0,1834.0,0.0,586.0,45.0,94.0,0.0,0.0,592.0,9.0,5.0,94.0,-60.0,11.0,631.0,620.0,22714.0,4.0,85.0,10.0,54.0,0.0,1.0,69.0,562.0,0.0,6977.0,703.0,606.0,60.0,37.0,7680.0,7557.0,80.0,43.0,658.0,7022.0,134.0,118.0,0.0,0.0,742.0,7.0,3.0,118.0,16.0,0.0,0.0,10.0,0.0,0.0,16.0,0.0,762.0,752.0,10.0,0.0
Lake,0.0,316.0,505.0,821.0,505.0,281.0,1.0,10.0,12.0,184.0,0.0,4.0,0.0,28.0,316.0,47.0,728.0,-13.0,27.0,1.0,0.0,251.0,2.0,0.0,28.0,-42.0,1.0,715.0,712.0,10014.0,4.0,17.0,3.0,6.0,0.0,0.0,46.0,669.0,96.0,3989.0,303.0,253.0,42.0,8.0,4292.0,4269.0,17.0,6.0,361.0,3931.0,46.0,39.0,1.0,0.0,310.0,1.0,0.0,40.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,316.0,311.0,5.0,0.0
Lassen,0.0,58.0,197.0,255.0,190.0,137.0,0.0,3.0,4.0,40.0,0.0,1.0,1.0,8.0,65.0,30.0,249.0,3.0,31.0,0.0,0.0,106.0,0.0,0.0,31.0,-29.0,1.0,252.0,251.0,2972.0,1.0,6.0,1.0,1.0,0.0,0.0,14.0,238.0,22.0,1079.0,140.0,106.0,29.0,5.0,1219.0,1212.0,5.0,2.0,185.0,1034.0,32.0,12.0,0.0,0.0,123.0,0.0,0.0,12.0,20.0,0.0,0.0,9.0,0.0,0.0,20.0,0.0,132.0,123.0,9.0,0.0
Los Angeles  *,-6669.0,10374.0,50836.0,61210.0,47419.0,31036.0,163.0,995.0,2089.0,12341.0,123.0,636.0,519.0,1434.0,13791.0,625.0,89758.0,7704.0,2924.0,61.0,6.0,27372.0,419.0,254.0,2991.0,316.0,4397.0,97462.0,95664.0,1057631.0,515.0,8093.0,1757.0,3270.0,45.0,41.0,3699.0,93763.0,2823.0,353707.0,48732.0,28045.0,71.0,20616.0,402439.0,394564.0,5290.0,2585.0,42766.0,359673.0,6449.0,6023.0,127.0,3.0,18299.0,289.0,103.0,6153.0,290.0,6.0,0.0,1198.0,36.0,6.0,296.0,0.0,19931.0,18691.0,1240.0,0.0
Madera,0.0,2403.0,1183.0,3586.0,1237.0,836.0,4.0,9.0,48.0,288.0,0.0,2.0,3.0,62.0,2349.0,0.0,1819.0,164.0,197.0,0.0,0.0,636.0,3.0,0.0,197.0,-45.0,12.0,1983.0,1973.0,25558.0,2.0,63.0,9.0,3.0,0.0,1.0,75.0,1908.0,0.0,7239.0,908.0,639.0,45.0,224.0,8147.0,8096.0,49.0,2.0,766.0,7381.0,201.0,172.0,1.0,0.0,809.0,2.0,0.0,173.0,28.0,0.0,0.0,21.0,0.0,0.0,28.0,0.0,832.0,811.0,21.0,0.0
Marin,-6.0,344.0,633.0,977.0,596.0,381.0,0.0,4.0,9.0,168.0,0.0,1.0,1.0,37.0,381.0,4.0,887.0,2.0,58.0,2.0,0.0,311.0,8.0,2.0,60.0,-60.0,2.0,889.0,849.0,8851.0,2.0,123.0,34.0,41.0,0.0,6.0,28.0,861.0,43.0,4298.0,394.0,321.0,60.0,13.0,4692.0,4587.0,75.0,30.0,431.0,4261.0,97.0,65.0,4.0,0.0,339.0,5.0,1.0,69.0,27.0,1.0,0.0,6.0,0.0,0.0,28.0,0.0,351.0,345.0,6.0,0.0
Mariposa,0.0,46.0,92.0,138.0,97.0,60.0,0.0,4.0,3.0,22.0,0.0,1.0,1.0,11.0,41.0,0.0,120.0,6.0,6.0,0.0,0.0,54.0,0.0,0.0,6.0,-1.0,1.0,126.0,126.0,1715.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,125.0,0.0,655.0,58.0,54.0,1.0,3.0,713.0,712.0,1.0,0.0,65.0,648.0,10.0,10.0,0.0,0.0,66.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0
Mendocino,0.0,402.0,714.0,1116.0,697.0,544.0,0.0,2.0,10.0,124.0,0.0,3.0,2.0,17.0,419.0,0.0,879.0,133.0,52.0,0.0,0.0,488.0,3.0,1.0,52.0,80.0,1.0,1012.0,1011.0,13256.0,1.0,33.0,1.0,0.0,14.0,0.0,154.0,858.0,0.0,5922.0,543.0,492.0,39.0,12.0,6465.0,6425.0,30.0,10.0,466.0,5999.0,74.0,62.0,0.0,0.0,449.0,2.0,0.0,62.0,12.0,0.0,0.0,6.0,1.0,0.0,12.0,0.0,458.0,451.0,7.0,0.0
Merced,-6.0,924.0,1891.0,2815.0,1941.0,1369.0,2.0,22.0,82.0,367.0,0.0,9.0,16.0,107.0,874.0,176.0,4857.0,103.0,260.0,3.0,0.0,1096.0,9.0,1.0,263.0,-173.0,13.0,4960.0,4942.0,52055.0,2.0,111.0,17.0,6.0,0.0,1.0,150.0,4810.0,393.0,15324.0,1338.0,1106.0,173.0,59.0,16662.0,16561.0,94.0,7.0,1422.0,15240.0,435.0,387.0,3.0,0.0,1439.0,9.0,3.0,390.0,44.0,1.0,0.0,30.0,0.0,0.0,45.0,0.0,1481.0,1451.0,30.0,0.0
Modoc,2.0,55.0,61.0,116.0,71.0,49.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,2.0,45.0,4.0,73.0,-1.0,8.0,0.0,0.0,41.0,0.0,0.0,8.0,-9.0,0.0,72.0,72.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,6.0,296.0,53.0,41.0,9.0,3.0,349.0,349.0,0.0,0.0,45.0,304.0,9.0,8.0,0.0,0.0,51.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,51.0,0.0,0.0
Mono,-1.0,39.0,135.0,174.0,135.0,98.0,0.0,3.0,0.0,29.0,0.0,0.0,0.0,8.0,39.0,1.0,21.0,2.0,3.0,0.0,0.0,95.0,0.0,0.0,3.0,-1.0,0.0,23.0,23.0,707.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,375.0,98.0,95.0,1.0,2.0,473.0,472.0,1.0,0.0,63.0,410.0,3.0,2.0,0.0,0.0,53.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,53.0,0.0,0.0
Monterey,-31.0,2067.0,3382.0,5449.0,3610.0,2327.0,0.0,0.0,409.0,791.0,0.0,0.0,6.0,77.0,1839.0,243.0,3408.0,941.0,607.0,0.0,0.0,1698.0,21.0,1.0,607.0,18.0,316.0,4349.0,4332.0,42481.0,3.0,146.0,17.0,20.0,0.0,0.0,175.0,4174.0,23.0,12787.0,1887.0,1720.0,-18.0,185.0,14674.0,14529.0,126.0,19.0,1331.0,13343.0,738.0,715.0,0.0,0.0,1938.0,20.0,1.0,715.0,23.0,0.0,0.0,9.0,0.0,0.0,23.0,0.0,1968.0,1959.0,9.0,0.0
Napa,-3.0,328.0,465.0,793.0,417.0,242.0,0.0,3.0,11.0,119.0,0.0,0.0,1.0,44.0,376.0,32.0,498.0,13.0,23.0,1.0,0.0,210.0,6.0,2.0,24.0,-12.0,1.0,511.0,501.0,7075.0,1.0,48.0,9.0,8.0,0.0,1.0,27.0,484.0,111.0,2670.0,242.0,218.0,12.0,12.0,2912.0,2866.0,39.0,7.0,292.0,2620.0,50.0,48.0,0.0,0.0,261.0,5.0,0.0,48.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,268.0,266.0,2.0,0.0
Nevada,0.0,185.0,357.0,542.0,377.0,241.0,2.0,4.0,5.0,115.0,0.0,0.0,2.0,14.0,165.0,0.0,435.0,12.0,37.0,0.0,0.0,204.0,0.0,0.0,37.0,-27.0,2.0,447.0,445.0,6410.0,2.0,10.0,2.0,2.0,0.0,0.0,17.0,430.0,0.0,2546.0,241.0,204.0,27.0,10.0,2787.0,2776.0,9.0,2.0,291.0,2496.0,49.0,43.0,0.0,0.0,203.0,0.0,0.0,43.0,6.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,207.0,203.0,4.0,0.0
Orange,0.0,7184.0,7074.0,14258.0,7353.0,4924.0,1.0,22.0,116.0,1970.0,0.0,44.0,46.0,297.0,6905.0,0.0,18568.0,495.0,379.0,7.0,0.0,4386.0,119.0,33.0,386.0,1.0,108.0,19063.0,18892.0,209426.0,196.0,2490.0,169.0,872.0,0.0,2.0,155.0,18908.0,0.0,62063.0,6988.0,4538.0,-1.0,2451.0,69051.0,66631.0,1780.0,640.0,7144.0,61907.0,1127.0,1111.0,7.0,0.0,3460.0,101.0,14.0,1118.0,9.0,0.0,0.0,178.0,6.0,2.0,9.0,0.0,3761.0,3575.0,186.0,0.0
Placer,0.0,454.0,934.0,1388.0,993.0,588.0,2.0,17.0,0.0,350.0,0.0,29.0,0.0,55.0,395.0,0.0,1074.0,69.0,56.0,0.0,0.0,529.0,3.0,0.0,56.0,0.0,13.0,1143.0,1132.0,17528.0,0.0,78.0,10.0,21.0,16.0,1.0,111.0,1032.0,0.0,5863.0,965.0,532.0,0.0,433.0,6828.0,6750.0,50.0,28.0,803.0,6025.0,85.0,85.0,0.0,0.0,304.0,1.0,2.0,85.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,339.0,307.0,32.0,0.0
Plumas,-1.0,60.0,96.0,156.0,102.0,64.0,0.0,5.0,2.0,31.0,0.0,0.0,1.0,4.0,54.0,6.0,116.0,1.0,9.0,0.0,0.0,55.0,0.0,0.0,9.0,-10.0,2.0,117.0,117.0,1542.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,113.0,8.0,523.0,71.0,55.0,10.0,6.0,594.0,594.0,0.0,0.0,52.0,542.0,13.0,12.0,0.0,0.0,42.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,45.0,42.0,3.0,0.0
Riverside,-96.0,4289.0,10090.0,14379.0,10987.0,6096.0,1.0,11.0,442.0,4118.0,0.0,1.0,35.0,296.0,3392.0,688.0,20533.0,-217.0,721.0,4.0,0.0,5272.0,75.0,24.0,725.0,-1128.0,186.0,20316.0,20118.0,258197.0,112.0,1564.0,195.0,314.0,0.0,3.0,643.0,19673.0,1033.0,79877.0,7102.0,5371.0,1128.0,603.0,86979.0,85327.0,1371.0,281.0,6979.0,80000.0,1581.0,1469.0,8.0,0.0,6402.0,85.0,19.0,1477.0,104.0,0.0,0.0,67.0,0.0,0.0,104.0,0.0,6573.0,6506.0,67.0,0.0
Sacramento,0.0,5176.0,6147.0,11323.0,6187.0,3396.0,9.0,188.0,66.0,2429.0,7.0,66.0,0.0,296.0,5136.0,0.0,17916.0,-321.0,59.0,7.0,0.0,3250.0,56.0,24.0,66.0,-618.0,231.0,17595.0,17161.0,199529.0,75.0,1880.0,431.0,478.0,0.0,3.0,298.0,17297.0,0.0,60992.0,8251.0,3330.0,1145.0,3776.0,69243.0,67985.0,914.0,344.0,8116.0,61127.0,1284.0,1255.0,15.0,0.0,2804.0,36.0,6.0,1270.0,14.0,0.0,0.0,237.0,3.0,2.0,14.0,0.0,3088.0,2846.0,242.0,0.0
San Benito,-3.0,220.0,319.0,539.0,339.0,202.0,0.0,1.0,11.0,97.0,0.0,0.0,4.0,25.0,200.0,14.0,482.0,-18.0,40.0,0.0,0.0,157.0,5.0,0.0,40.0,-59.0,1.0,464.0,460.0,6170.0,0.0,40.0,4.0,5.0,0.0,0.0,18.0,446.0,44.0,2048.0,231.0,162.0,59.0,10.0,2279.0,2246.0,29.0,4.0,212.0,2067.0,45.0,40.0,1.0,0.0,216.0,6.0,0.0,41.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,224.0,222.0,2.0,0.0
San Bernardino,-72.0,3963.0,11983.0,15946.0,12621.0,7625.0,0.0,2.0,460.0,4164.0,0.0,0.0,24.0,348.0,3325.0,624.0,28726.0,-68.0,793.0,5.0,0.0,6731.0,69.0,27.0,798.0,-1048.0,182.0,28658.0,28490.0,345810.0,76.0,1196.0,163.0,337.0,0.0,5.0,660.0,27998.0,956.0,109482.0,8712.0,6827.0,1048.0,837.0,118194.0,116883.0,1009.0,302.0,9610.0,108584.0,2291.0,2176.0,8.0,0.0,8414.0,69.0,20.0,2184.0,106.0,1.0,0.0,98.0,0.0,0.0,107.0,0.0,8601.0,8503.0,98.0,0.0
San Diego,-291.0,15633.0,11020.0,26653.0,11267.0,6488.0,16.0,171.0,5.0,4327.0,1.0,278.0,0.0,447.0,15386.0,-463.0,19130.0,571.0,334.0,7.0,1.0,6007.0,99.0,40.0,342.0,5.0,224.0,19701.0,19276.0,240918.0,212.0,2593.0,421.0,836.0,0.0,4.0,222.0,19479.0,3151.0,88109.0,10687.0,6146.0,-5.0,4546.0,98796.0,96436.0,1724.0,636.0,11855.0,86941.0,1357.0,1310.0,30.0,0.0,4496.0,90.0,18.0,1340.0,17.0,0.0,0.0,299.0,10.0,1.0,17.0,0.0,4914.0,4604.0,310.0,0.0
San Francisco,-93.0,1135.0,2572.0,3707.0,2557.0,1639.0,5.0,21.0,0.0,802.0,0.0,23.0,0.0,116.0,1150.0,-117.0,3103.0,137.0,90.0,12.0,0.0,1490.0,19.0,28.0,102.0,2.0,33.0,3240.0,3059.0,50317.0,34.0,1030.0,178.0,926.0,0.0,3.0,41.0,3199.0,506.0,27198.0,2452.0,1537.0,-2.0,917.0,29650.0,28392.0,578.0,680.0,3067.0,26583.0,207.0,201.0,5.0,0.0,1047.0,41.0,20.0,206.0,1.0,0.0,0.0,66.0,0.0,1.0,1.0,0.0,1175.0,1108.0,67.0,0.0
