,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Contra Costa,1906.0,2011.0,-105.0,3096.0,5002.0,2904.0,1398.0,12.0,58.0,0.0,1268.0,0.0,76.0,0.0,238.0,2098.0,5382.0,23761.0,5577.0,23343.0,-195.0,418.0,221.0,3387.0,137.0,2.0,0.0,1239.0,14.0,6.0,139.0,1259.0,0.0,0.0,13.0,28.0,1.0,86.0,68.0,2014.0,5603.0,27148.0,5541.0,26814.0,68150.0,24.0,341.0,62.0,239.0,134.0,0.0,0.0,95.0,101.0,3556.0,5502.0,23592.0,480.0,1288.0,466.0,6.0,0.0,1253.0,12.0,1.0,472.0,1266.0,8.0,0.0,0.0,22.0,0.0,0.0,8.0,22.0,0.0,0.0,
Del Norte  a/,47.0,48.0,-1.0,235.0,282.0,234.0,129.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,14.0,48.0,427.0,1907.0,430.0,1907.0,-3.0,0.0,1.0,229.0,10.0,1.0,0.0,118.0,0.0,0.0,11.0,118.0,-20.0,20.0,1.0,3.0,0.0,17.0,9.0,71.0,428.0,2136.0,427.0,2129.0,5187.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,5.0,4.0,240.0,424.0,1896.0,83.0,221.0,81.0,0.0,0.0,202.0,1.0,0.0,81.0,203.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,18.0,0.0,0.0,
El Dorado,290.0,294.0,-4.0,838.0,1128.0,808.0,438.0,1.0,1.0,0.0,309.0,0.0,0.0,0.0,61.0,320.0,585.0,5149.0,586.0,5149.0,-1.0,0.0,-2.0,806.0,22.0,0.0,0.0,413.0,2.0,1.0,22.0,416.0,-30.0,30.0,0.0,12.0,0.0,111.0,6.0,237.0,583.0,5955.0,583.0,5915.0,11945.0,1.0,26.0,0.0,24.0,19.0,1.0,0.0,16.0,21.0,756.0,562.0,5199.0,88.0,554.0,87.0,0.0,0.0,540.0,4.0,0.0,87.0,544.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,
Fresno  a/,2356.0,2514.0,-158.0,5368.0,7724.0,4989.0,3341.0,18.0,254.0,0.0,1497.0,0.0,496.0,0.0,151.0,2735.0,14923.0,70362.0,15210.0,65340.0,-287.0,5022.0,269.0,3163.0,252.0,0.0,1.0,3045.0,261.0,18.0,253.0,3088.0,0.0,0.0,10.0,15.0,2.0,4.0,4.0,56.0,15192.0,73525.0,15075.0,72894.0,214706.0,39.0,660.0,114.0,502.0,162.0,0.0,3.0,129.0,160.0,7346.0,15032.0,66179.0,1433.0,4789.0,1399.0,15.0,1.0,4012.0,21.0,6.0,1415.0,4039.0,18.0,0.0,0.0,738.0,10.0,2.0,18.0,750.0,1.0,1.0,
Glenn,41.0,40.0,1.0,146.0,187.0,136.0,77.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,16.0,51.0,242.0,1090.0,241.0,1090.0,1.0,0.0,-8.0,149.0,4.0,0.0,0.0,73.0,0.0,0.0,4.0,73.0,-16.0,16.0,0.0,4.0,1.0,19.0,3.0,37.0,234.0,1239.0,234.0,1225.0,3647.0,2.0,13.0,0.0,13.0,1.0,0.0,0.0,1.0,8.0,122.0,226.0,1117.0,44.0,115.0,44.0,0.0,0.0,111.0,1.0,0.0,44.0,112.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Humboldt,492.0,497.0,-5.0,1266.0,1758.0,1291.0,649.0,0.0,32.0,0.0,557.0,0.0,19.0,0.0,85.0,467.0,1000.0,6763.0,1001.0,6762.0,-1.0,1.0,-5.0,1215.0,17.0,0.0,0.0,630.0,0.0,2.0,17.0,632.0,-49.0,49.0,2.0,18.0,2.0,83.0,23.0,433.0,995.0,7978.0,993.0,7960.0,16712.0,1.0,17.0,2.0,12.0,9.0,0.0,0.0,6.0,14.0,1043.0,981.0,6935.0,174.0,774.0,171.0,0.0,0.0,752.0,1.0,0.0,171.0,753.0,3.0,0.0,0.0,21.0,0.0,0.0,3.0,21.0,0.0,0.0,
Imperial,640.0,649.0,-9.0,1397.0,2037.0,1282.0,750.0,4.0,48.0,0.0,468.0,0.0,20.0,0.0,64.0,755.0,2093.0,11348.0,2092.0,11348.0,1.0,0.0,-34.0,1253.0,47.0,1.0,0.0,679.0,21.0,2.0,48.0,702.0,-106.0,106.0,2.0,12.0,0.0,140.0,22.0,293.0,2059.0,12601.0,2036.0,12275.0,37007.0,14.0,328.0,23.0,295.0,32.0,8.0,0.0,31.0,31.0,978.0,2028.0,11623.0,316.0,1595.0,311.0,4.0,0.0,1465.0,37.0,3.0,315.0,1505.0,1.0,0.0,0.0,90.0,0.0,0.0,1.0,90.0,0.0,0.0,
Inyo,32.0,32.0,0.0,115.0,147.0,119.0,78.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,4.0,28.0,119.0,839.0,119.0,839.0,0.0,0.0,-1.0,109.0,3.0,0.0,0.0,75.0,0.0,0.0,3.0,75.0,-8.0,8.0,0.0,1.0,0.0,6.0,4.0,19.0,118.0,948.0,117.0,941.0,2131.0,1.0,10.0,1.0,7.0,0.0,0.0,0.0,0.0,5.0,95.0,113.0,853.0,14.0,93.0,14.0,0.0,0.0,89.0,0.0,0.0,14.0,89.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,
Kern,2708.0,2701.0,7.0,5731.0,8439.0,5498.0,3201.0,1.0,24.0,0.0,2074.0,0.0,22.0,0.0,223.0,2941.0,11455.0,43695.0,11455.0,43695.0,0.0,0.0,-13.0,4978.0,230.0,2.0,1.0,2920.0,30.0,18.0,233.0,2968.0,-321.0,321.0,23.0,63.0,3.0,576.0,49.0,1050.0,11442.0,48673.0,11401.0,47930.0,145576.0,23.0,658.0,36.0,588.0,185.0,18.0,5.0,155.0,117.0,4429.0,11325.0,44244.0,1770.0,5402.0,1733.0,10.0,0.0,5028.0,54.0,14.0,1743.0,5096.0,26.0,1.0,0.0,299.0,7.0,0.0,27.0,306.0,0.0,0.0,
Kings,2480.0,2480.0,0.0,846.0,3326.0,846.0,490.0,0.0,2.0,0.0,333.0,0.0,3.0,0.0,23.0,2480.0,479.0,6420.0,479.0,6420.0,0.0,0.0,59.0,847.0,35.0,0.0,0.0,451.0,3.0,1.0,35.0,455.0,-1.0,1.0,4.0,5.0,0.0,83.0,21.0,303.0,538.0,7267.0,528.0,7137.0,23649.0,7.0,95.0,10.0,92.0,35.0,3.0,0.0,38.0,4.0,834.0,534.0,6433.0,234.0,787.0,229.0,5.0,0.0,747.0,4.0,3.0,234.0,754.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,
Lake,283.0,286.0,-3.0,509.0,792.0,500.0,247.0,1.0,12.0,0.0,227.0,0.0,5.0,0.0,26.0,292.0,619.0,4243.0,619.0,4242.0,0.0,1.0,5.0,446.0,14.0,0.0,0.0,229.0,3.0,1.0,14.0,233.0,-25.0,25.0,4.0,16.0,1.0,21.0,11.0,151.0,624.0,4689.0,622.0,4669.0,10547.0,1.0,15.0,2.0,13.0,8.0,0.0,0.0,7.0,15.0,420.0,609.0,4269.0,145.0,457.0,141.0,1.0,0.0,430.0,3.0,2.0,142.0,435.0,3.0,0.0,0.0,21.0,0.0,1.0,3.0,22.0,0.0,0.0,
Lassen,49.0,49.0,0.0,154.0,203.0,145.0,95.0,0.0,2.0,0.0,49.0,0.0,1.0,0.0,1.0,58.0,251.0,1042.0,251.0,1042.0,0.0,0.0,4.0,156.0,7.0,0.0,0.0,88.0,0.0,0.0,7.0,88.0,-9.0,9.0,2.0,3.0,1.0,25.0,3.0,31.0,255.0,1198.0,255.0,1197.0,3019.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,151.0,244.0,1047.0,39.0,130.0,38.0,0.0,0.0,127.0,0.0,0.0,38.0,127.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,
Los Angeles,11501.0,20040.0,-8539.0,58420.0,69921.0,48269.0,31321.0,92.0,684.0,2259.0,11269.0,123.0,467.0,1062.0,2358.0,21652.0,86105.0,426071.0,88658.0,422720.0,-2553.0,3351.0,4866.0,45822.0,2219.0,58.0,6.0,28405.0,366.0,267.0,2283.0,29038.0,164.0,47.0,300.0,136.0,769.0,1458.0,1350.0,15143.0,90971.0,471893.0,89038.0,463306.0,1143391.0,685.0,8792.0,1869.0,5574.0,3757.0,283.0,64.0,3013.0,3558.0,49831.0,87413.0,422062.0,7610.0,28441.0,7103.0,140.0,4.0,25791.0,332.0,157.0,7247.0,26280.0,356.0,7.0,0.0,2092.0,57.0,12.0,363.0,2161.0,89.0,529.0,
Madera,2565.0,2565.0,0.0,882.0,3447.0,782.0,444.0,1.0,10.0,1.0,284.0,0.0,2.0,0.0,53.0,2665.0,2080.0,7711.0,2080.0,7711.0,0.0,0.0,-28.0,845.0,28.0,0.0,0.0,415.0,1.0,0.0,28.0,416.0,-73.0,73.0,2.0,10.0,0.0,52.0,15.0,294.0,2052.0,8556.0,2044.0,8514.0,26655.0,2.0,53.0,7.0,37.0,5.0,2.0,1.0,5.0,47.0,838.0,2005.0,7718.0,233.0,803.0,228.0,2.0,0.0,764.0,2.0,0.0,230.0,766.0,3.0,0.0,0.0,37.0,0.0,0.0,3.0,37.0,0.0,0.0,
Marin,283.0,288.0,-5.0,594.0,877.0,586.0,327.0,1.0,7.0,0.0,218.0,0.0,5.0,0.0,41.0,291.0,785.0,4577.0,785.0,4577.0,0.0,0.0,-4.0,479.0,7.0,1.0,2.0,312.0,5.0,0.0,10.0,317.0,-21.0,21.0,0.0,4.0,0.0,36.0,7.0,101.0,781.0,5056.0,735.0,4896.0,9622.0,5.0,190.0,43.0,127.0,38.0,12.0,3.0,33.0,17.0,425.0,764.0,4631.0,102.0,430.0,96.0,5.0,1.0,398.0,14.0,0.0,102.0,412.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,18.0,0.0,0.0,
Mariposa,19.0,20.0,-1.0,81.0,100.0,76.0,47.0,1.0,2.0,0.0,17.0,0.0,1.0,0.0,12.0,24.0,121.0,738.0,121.0,738.0,0.0,0.0,-3.0,86.0,3.0,0.0,0.0,44.0,0.0,0.0,3.0,44.0,-7.0,7.0,1.0,1.0,0.0,8.0,0.0,26.0,118.0,824.0,118.0,823.0,1892.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,70.0,111.0,754.0,13.0,85.0,13.0,0.0,0.0,83.0,0.0,0.0,13.0,83.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Mendocino,216.0,216.0,0.0,679.0,895.0,665.0,457.0,0.0,2.0,0.0,194.0,0.0,2.0,0.0,14.0,230.0,859.0,5500.0,862.0,5497.0,-3.0,3.0,29.0,713.0,32.0,0.0,0.0,423.0,1.0,1.0,32.0,425.0,-15.0,15.0,0.0,7.0,1.0,129.0,11.0,137.0,888.0,6213.0,885.0,6176.0,13450.0,3.0,28.0,2.0,26.0,15.0,0.0,1.0,11.0,14.0,626.0,874.0,5587.0,97.0,567.0,94.0,0.0,1.0,548.0,1.0,1.0,95.0,550.0,2.0,0.0,0.0,16.0,1.0,0.0,2.0,17.0,0.0,0.0,
Merced,455.0,475.0,-20.0,1635.0,2090.0,1499.0,936.0,0.0,3.0,0.0,379.0,0.0,3.0,0.0,184.0,591.0,4838.0,16702.0,4843.0,16696.0,-5.0,6.0,-33.0,1720.0,94.0,1.0,0.0,836.0,4.0,1.0,95.0,841.0,-222.0,222.0,15.0,25.0,4.0,215.0,75.0,417.0,4805.0,18422.0,4791.0,18318.0,55916.0,2.0,113.0,13.0,94.0,8.0,5.0,1.0,10.0,116.0,1626.0,4689.0,16796.0,715.0,1827.0,703.0,1.0,0.0,1757.0,13.0,0.0,704.0,1770.0,11.0,0.0,0.0,57.0,0.0,0.0,11.0,57.0,0.0,0.0,
Modoc,26.0,26.0,0.0,62.0,88.0,52.0,25.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,36.0,72.0,303.0,72.0,303.0,0.0,0.0,-1.0,44.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,23.0,-4.0,4.0,1.0,2.0,0.0,6.0,0.0,9.0,71.0,347.0,71.0,345.0,936.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,41.0,69.0,306.0,17.0,33.0,17.0,0.0,0.0,26.0,0.0,0.0,17.0,26.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,
Mono,36.0,36.0,0.0,49.0,85.0,57.0,35.0,0.0,1.0,0.0,16.0,0.0,1.0,0.0,6.0,28.0,21.0,344.0,21.0,344.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,7.0,21.0,402.0,21.0,401.0,689.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,96.0,20.0,306.0,2.0,31.0,2.0,0.0,0.0,30.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Monterey,448.0,453.0,-5.0,1755.0,2203.0,1576.0,838.0,0.0,0.0,0.0,659.0,0.0,1.0,0.0,79.0,627.0,3875.0,15286.0,3876.0,15289.0,-1.0,-3.0,-395.0,1702.0,38.0,0.0,0.0,792.0,8.0,0.0,38.0,800.0,-456.0,456.0,3.0,11.0,0.0,136.0,20.0,299.0,3480.0,16988.0,3467.0,16853.0,46402.0,7.0,143.0,11.0,121.0,19.0,8.0,2.0,14.0,37.0,2033.0,3443.0,14955.0,568.0,1443.0,561.0,4.0,0.0,1318.0,11.0,1.0,565.0,1330.0,3.0,0.0,0.0,113.0,0.0,0.0,3.0,113.0,0.0,0.0,
Napa,252.0,256.0,-4.0,450.0,702.0,382.0,176.0,0.0,44.0,0.0,129.0,0.0,8.0,0.0,77.0,320.0,386.0,2554.0,386.0,2554.0,0.0,0.0,-2.0,333.0,7.0,0.0,0.0,165.0,4.0,0.0,7.0,169.0,-14.0,14.0,0.0,4.0,0.0,32.0,5.0,114.0,384.0,2887.0,375.0,2828.0,6791.0,5.0,65.0,8.0,56.0,5.0,0.0,1.0,3.0,15.0,377.0,369.0,2510.0,61.0,270.0,58.0,2.0,0.0,236.0,4.0,0.0,60.0,240.0,1.0,0.0,0.0,29.0,1.0,0.0,1.0,30.0,0.0,0.0,
Nevada,142.0,145.0,-3.0,433.0,575.0,420.0,255.0,0.0,1.0,0.0,144.0,0.0,1.0,0.0,21.0,155.0,437.0,3074.0,438.0,3075.0,-1.0,-1.0,0.0,445.0,13.0,0.0,0.0,242.0,0.0,0.0,13.0,242.0,-20.0,20.0,1.0,4.0,0.0,51.0,6.0,128.0,437.0,3519.0,437.0,3511.0,7530.0,3.0,2.0,0.0,5.0,4.0,0.0,0.0,3.0,15.0,402.0,422.0,3117.0,58.0,331.0,57.0,0.0,0.0,319.0,1.0,0.0,57.0,320.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,
Orange,9739.0,9739.0,0.0,8551.0,18290.0,8158.0,5496.0,2.0,11.0,184.0,2231.0,0.0,49.0,65.0,182.0,10132.0,23591.0,68453.0,23591.0,68453.0,0.0,0.0,375.0,9167.0,277.0,4.0,1.0,5074.0,88.0,52.0,282.0,5214.0,-3.0,3.0,4.0,24.0,0.0,8.0,92.0,3918.0,23966.0,77620.0,23817.0,74992.0,232966.0,228.0,2573.0,147.0,1834.0,1099.0,2.0,2.0,794.0,160.0,7503.0,23806.0,70117.0,1133.0,5593.0,1100.0,17.0,0.0,4995.0,118.0,30.0,1117.0,5143.0,16.0,0.0,0.0,434.0,12.0,4.0,16.0,450.0,0.0,0.0,
Placer,268.0,268.0,0.0,811.0,1079.0,785.0,354.0,0.0,1.0,0.0,348.0,0.0,6.0,0.0,83.0,294.0,958.0,6524.0,958.0,6524.0,0.0,0.0,69.0,883.0,34.0,4.0,0.0,316.0,0.0,0.0,38.0,316.0,2.0,-2.0,4.0,12.0,5.0,122.0,20.0,435.0,1027.0,7407.0,1018.0,7348.0,17460.0,0.0,73.0,9.0,44.0,10.0,6.0,0.0,15.0,73.0,857.0,954.0,6550.0,72.0,420.0,71.0,0.0,0.0,405.0,2.0,0.0,71.0,407.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,13.0,0.0,0.0,
Plumas,40.0,40.0,0.0,98.0,138.0,96.0,49.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,6.0,42.0,98.0,616.0,97.0,616.0,1.0,0.0,-6.0,87.0,2.0,0.0,0.0,47.0,0.0,0.0,2.0,47.0,-9.0,9.0,0.0,1.0,0.0,3.0,1.0,27.0,92.0,703.0,92.0,701.0,1603.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,88.0,87.0,615.0,11.0,46.0,11.0,0.0,0.0,44.0,0.0,0.0,11.0,44.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Riverside,3900.0,3929.0,-29.0,13760.0,17660.0,12879.0,6873.0,3.0,27.0,0.0,5558.0,0.0,33.0,0.0,448.0,4781.0,19147.0,87196.0,19152.0,87188.0,-5.0,8.0,152.0,10956.0,469.0,4.0,0.0,6313.0,76.0,11.0,473.0,6400.0,-601.0,601.0,48.0,151.0,4.0,1070.0,228.0,2734.0,19299.0,98152.0,19163.0,96842.0,279515.0,100.0,1217.0,128.0,1056.0,305.0,18.0,8.0,254.0,271.0,9230.0,19028.0,88922.0,2977.0,10858.0,2908.0,27.0,1.0,10225.0,102.0,17.0,2936.0,10344.0,41.0,0.0,0.0,502.0,11.0,1.0,41.0,514.0,0.0,0.0,
