,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Contra Costa,1648.0,1697.0,-49.0,2832.0,4480.0,2800.0,1416.0,11.0,57.0,0.0,1102.0,0.0,97.0,0.0,282.0,1680.0,5299.0,26932.0,5362.0,26656.0,-63.0,276.0,333.0,2624.0,151.0,3.0,0.0,1245.0,7.0,10.0,154.0,1262.0,-2.0,2.0,6.0,36.0,8.0,36.0,167.0,1288.0,5632.0,29556.0,5552.0,29153.0,72358.0,35.0,409.0,78.0,283.0,165.0,3.0,2.0,120.0,248.0,2413.0,5384.0,27143.0,425.0,1523.0,414.0,0.0,0.0,1476.0,9.0,1.0,414.0,1486.0,11.0,0.0,0.0,36.0,1.0,0.0,11.0,37.0,0.0,0.0,
Del Norte  a/,70.0,72.0,-2.0,182.0,252.0,192.0,101.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,9.0,60.0,419.0,1901.0,419.0,1901.0,0.0,0.0,30.0,187.0,13.0,0.0,0.0,88.0,0.0,0.0,13.0,88.0,0.0,0.0,1.0,2.0,1.0,25.0,15.0,72.0,449.0,2088.0,448.0,2080.0,5211.0,0.0,7.0,1.0,5.0,5.0,0.0,0.0,3.0,24.0,153.0,425.0,1935.0,50.0,175.0,50.0,0.0,0.0,173.0,0.0,0.0,50.0,173.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
El Dorado,359.0,368.0,-9.0,713.0,1072.0,767.0,433.0,3.0,2.0,0.0,276.0,0.0,0.0,0.0,58.0,305.0,569.0,5730.0,569.0,5730.0,0.0,0.0,48.0,621.0,25.0,0.0,0.0,406.0,1.0,1.0,25.0,408.0,-3.0,3.0,1.0,5.0,2.0,29.0,23.0,176.0,617.0,6351.0,616.0,6317.0,12595.0,0.0,29.0,1.0,23.0,13.0,2.0,0.0,11.0,33.0,535.0,584.0,5816.0,87.0,477.0,87.0,0.0,0.0,465.0,2.0,1.0,87.0,468.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,
Fresno  a/,2152.0,2055.0,97.0,4581.0,6733.0,4800.0,3290.0,11.0,275.0,4.0,1401.0,1.0,448.0,0.0,105.0,1933.0,15362.0,74752.0,14889.0,71901.0,473.0,2851.0,294.0,3086.0,285.0,4.0,1.0,2959.0,261.0,14.0,290.0,3000.0,-4.0,4.0,3.0,31.0,2.0,12.0,3.0,39.0,15656.0,77838.0,15479.0,77098.0,222932.0,52.0,797.0,173.0,567.0,205.0,1.0,4.0,173.0,627.0,4599.0,15029.0,73239.0,1419.0,4650.0,1378.0,18.0,0.0,4031.0,29.0,14.0,1396.0,4074.0,23.0,0.0,0.0,571.0,5.0,0.0,23.0,576.0,3.0,47.0,
Glenn,45.0,46.0,-1.0,118.0,163.0,140.0,80.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,15.0,23.0,243.0,1202.0,243.0,1202.0,0.0,0.0,7.0,117.0,4.0,0.0,0.0,75.0,0.0,1.0,4.0,76.0,-3.0,3.0,1.0,6.0,1.0,6.0,4.0,26.0,250.0,1319.0,250.0,1306.0,3718.0,0.0,12.0,0.0,12.0,1.0,0.0,0.0,1.0,12.0,97.0,238.0,1222.0,18.0,112.0,17.0,0.0,0.0,105.0,0.0,1.0,17.0,106.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,
Humboldt,594.0,600.0,-6.0,1091.0,1685.0,1340.0,592.0,0.0,8.0,0.0,648.0,0.0,10.0,0.0,100.0,345.0,995.0,8145.0,995.0,8145.0,0.0,0.0,60.0,935.0,25.0,0.0,0.0,565.0,2.0,0.0,25.0,567.0,1.0,-1.0,3.0,15.0,0.0,38.0,31.0,316.0,1055.0,9080.0,1053.0,9052.0,18475.0,3.0,20.0,2.0,16.0,13.0,2.0,0.0,12.0,44.0,719.0,1011.0,8361.0,112.0,775.0,111.0,0.0,0.0,761.0,1.0,1.0,111.0,763.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,12.0,0.0,1.0,
Imperial,615.0,624.0,-9.0,1227.0,1842.0,1149.0,651.0,1.0,35.0,0.0,428.0,0.0,8.0,0.0,70.0,693.0,2118.0,12151.0,2118.0,12152.0,0.0,-1.0,55.0,1004.0,41.0,0.0,0.0,581.0,24.0,5.0,41.0,610.0,-36.0,36.0,3.0,4.0,6.0,78.0,41.0,276.0,2173.0,13155.0,2156.0,12779.0,38162.0,19.0,355.0,16.0,335.0,47.0,1.0,1.0,41.0,73.0,842.0,2100.0,12313.0,211.0,1129.0,207.0,1.0,0.0,1067.0,29.0,1.0,208.0,1097.0,2.0,1.0,0.0,29.0,2.0,1.0,3.0,32.0,0.0,0.0,
Inyo,26.0,26.0,0.0,79.0,105.0,90.0,57.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,15.0,114.0,925.0,114.0,925.0,0.0,0.0,2.0,74.0,2.0,0.0,0.0,53.0,1.0,1.0,2.0,55.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,14.0,116.0,999.0,116.0,993.0,2227.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,62.0,111.0,937.0,10.0,82.0,10.0,0.0,0.0,78.0,2.0,0.0,10.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Kern,3118.0,3129.0,-11.0,5325.0,8443.0,5508.0,3240.0,6.0,47.0,0.0,2060.0,0.0,16.0,0.0,208.0,2935.0,11153.0,45797.0,11153.0,45797.0,0.0,0.0,480.0,4288.0,286.0,8.0,0.0,2883.0,46.0,17.0,294.0,2946.0,-60.0,60.0,16.0,23.0,52.0,280.0,178.0,979.0,11633.0,50085.0,11548.0,49233.0,148135.0,29.0,799.0,80.0,670.0,225.0,15.0,5.0,182.0,492.0,3985.0,11141.0,46100.0,1184.0,4310.0,1149.0,10.0,0.0,4120.0,55.0,14.0,1159.0,4189.0,23.0,2.0,0.0,121.0,0.0,0.0,25.0,121.0,0.0,0.0,
Kings,2597.0,2597.0,0.0,779.0,3376.0,902.0,567.0,1.0,4.0,0.0,312.0,0.0,2.0,0.0,23.0,2474.0,1298.0,7847.0,1298.0,7847.0,0.0,0.0,106.0,866.0,46.0,1.0,0.0,506.0,10.0,4.0,47.0,520.0,-13.0,13.0,4.0,9.0,7.0,45.0,61.0,279.0,1404.0,8713.0,1380.0,8569.0,24423.0,6.0,123.0,13.0,116.0,37.0,2.0,11.0,28.0,7.0,716.0,1397.0,7997.0,179.0,741.0,174.0,3.0,0.0,709.0,6.0,5.0,177.0,720.0,2.0,0.0,0.0,21.0,0.0,0.0,2.0,21.0,0.0,0.0,
Lake,441.0,444.0,-3.0,454.0,895.0,443.0,259.0,0.0,33.0,0.0,150.0,0.0,3.0,0.0,34.0,452.0,672.0,4313.0,672.0,4313.0,0.0,0.0,45.0,448.0,16.0,0.0,0.0,243.0,0.0,0.0,16.0,243.0,0.0,0.0,3.0,3.0,2.0,2.0,24.0,200.0,717.0,4761.0,715.0,4733.0,10998.0,1.0,23.0,2.0,19.0,9.0,0.0,0.0,9.0,45.0,367.0,672.0,4394.0,78.0,420.0,77.0,1.0,0.0,406.0,1.0,0.0,78.0,407.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,
Lassen,49.0,49.0,0.0,131.0,180.0,141.0,104.0,1.0,3.0,0.0,37.0,0.0,2.0,0.0,0.0,39.0,286.0,1138.0,287.0,1138.0,-1.0,0.0,23.0,160.0,7.0,0.0,0.0,97.0,0.0,0.0,7.0,97.0,0.0,0.0,0.0,3.0,2.0,18.0,14.0,42.0,309.0,1298.0,308.0,1298.0,3295.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,115.0,286.0,1183.0,38.0,128.0,37.0,0.0,0.0,124.0,0.0,0.0,37.0,124.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,
Los Angeles,11006.0,19652.0,-8646.0,48848.0,59854.0,42125.0,27808.0,99.0,925.0,1585.0,9991.0,118.0,832.0,722.0,2019.0,17729.0,84224.0,452289.0,88092.0,452883.0,-3868.0,-594.0,4484.0,39127.0,1985.0,46.0,4.0,25166.0,310.0,297.0,2035.0,25773.0,81.0,63.0,360.0,98.0,806.0,972.0,1202.0,12221.0,88708.0,491416.0,86583.0,482057.0,1168288.0,770.0,9311.0,2047.0,5844.0,4378.0,306.0,78.0,3515.0,3013.0,41491.0,85695.0,449925.0,7546.0,30473.0,6804.0,206.0,7.0,27108.0,379.0,191.0,7017.0,27678.0,509.0,19.0,1.0,2719.0,64.0,12.0,529.0,2795.0,124.0,904.0,
Madera,2694.0,2694.0,0.0,719.0,3413.0,826.0,519.0,1.0,10.0,0.0,265.0,0.0,1.0,0.0,42.0,2587.0,1974.0,8787.0,1974.0,8787.0,0.0,0.0,136.0,696.0,32.0,0.0,0.0,484.0,2.0,1.0,32.0,487.0,42.0,-42.0,2.0,12.0,9.0,54.0,51.0,185.0,2110.0,9483.0,2104.0,9422.0,28758.0,1.0,71.0,5.0,56.0,7.0,3.0,1.0,5.0,99.0,610.0,2011.0,8873.0,193.0,725.0,189.0,0.0,0.0,695.0,1.0,1.0,189.0,697.0,4.0,0.0,0.0,28.0,0.0,0.0,4.0,28.0,0.0,0.0,
Marin,294.0,295.0,-1.0,478.0,772.0,540.0,328.0,0.0,13.0,0.0,181.0,0.0,3.0,0.0,31.0,232.0,746.0,4980.0,746.0,4980.0,0.0,0.0,38.0,429.0,13.0,1.0,0.0,292.0,13.0,9.0,14.0,314.0,3.0,-3.0,1.0,2.0,3.0,25.0,17.0,91.0,784.0,5409.0,738.0,5193.0,10012.0,14.0,250.0,45.0,175.0,46.0,10.0,1.0,41.0,32.0,316.0,752.0,5093.0,76.0,403.0,69.0,6.0,0.0,377.0,17.0,3.0,75.0,397.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,
Mariposa,50.0,51.0,-1.0,82.0,132.0,82.0,47.0,1.0,5.0,0.0,22.0,0.0,1.0,0.0,13.0,50.0,138.0,834.0,138.0,834.0,0.0,0.0,2.0,75.0,4.0,0.0,0.0,43.0,0.0,0.0,4.0,43.0,-4.0,4.0,1.0,1.0,0.0,5.0,1.0,22.0,140.0,909.0,140.0,906.0,2085.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,75.0,132.0,834.0,10.0,86.0,10.0,0.0,0.0,83.0,0.0,0.0,10.0,83.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,
Mendocino,24.0,24.0,0.0,508.0,532.0,522.0,360.0,0.0,1.0,0.0,153.0,0.0,1.0,0.0,9.0,10.0,854.0,6456.0,854.0,6456.0,0.0,0.0,28.0,433.0,19.0,0.0,0.0,338.0,3.0,0.0,19.0,341.0,-4.0,4.0,1.0,3.0,2.0,36.0,10.0,49.0,882.0,6889.0,878.0,6849.0,14332.0,3.0,32.0,4.0,28.0,15.0,0.0,0.0,12.0,20.0,296.0,862.0,6593.0,91.0,601.0,90.0,0.0,0.0,591.0,2.0,1.0,90.0,594.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,
Merced,889.0,926.0,-37.0,1513.0,2402.0,1562.0,965.0,2.0,25.0,1.0,429.0,0.0,8.0,0.0,167.0,840.0,4789.0,17913.0,4789.0,17913.0,0.0,0.0,167.0,1435.0,85.0,1.0,0.0,876.0,2.0,1.0,86.0,879.0,-38.0,38.0,15.0,42.0,13.0,61.0,91.0,415.0,4956.0,19348.0,4937.0,19275.0,57706.0,3.0,88.0,19.0,66.0,5.0,3.0,0.0,7.0,197.0,1215.0,4759.0,18133.0,448.0,1508.0,439.0,2.0,0.0,1470.0,4.0,1.0,441.0,1475.0,7.0,0.0,0.0,33.0,0.0,0.0,7.0,33.0,0.0,0.0,
Modoc,14.0,14.0,0.0,47.0,61.0,47.0,30.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,67.0,359.0,65.0,359.0,2.0,0.0,11.0,30.0,4.0,0.0,0.0,26.0,0.0,0.0,4.0,26.0,4.0,-4.0,0.0,0.0,1.0,3.0,2.0,5.0,78.0,389.0,78.0,389.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,76.0,353.0,14.0,28.0,14.0,0.0,0.0,26.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Mono,24.0,24.0,0.0,82.0,106.0,61.0,43.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,4.0,45.0,16.0,523.0,16.0,523.0,0.0,0.0,2.0,57.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,11.0,18.0,580.0,18.0,579.0,946.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,63.0,16.0,517.0,1.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Monterey,788.0,798.0,-10.0,1575.0,2363.0,1724.0,938.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,77.0,639.0,4572.0,17714.0,4574.0,17714.0,-2.0,0.0,9.0,1508.0,69.0,0.0,1.0,858.0,7.0,3.0,70.0,868.0,-146.0,146.0,2.0,6.0,22.0,115.0,61.0,373.0,4581.0,19222.0,4552.0,18995.0,53913.0,12.0,265.0,28.0,199.0,30.0,9.0,1.0,28.0,165.0,1623.0,4416.0,17599.0,847.0,1200.0,836.0,8.0,0.0,1155.0,9.0,2.0,844.0,1166.0,3.0,0.0,0.0,34.0,0.0,0.0,3.0,34.0,0.0,0.0,
Napa,151.0,154.0,-3.0,331.0,482.0,362.0,180.0,2.0,3.0,0.0,128.0,0.0,1.0,0.0,54.0,120.0,397.0,2972.0,397.0,2973.0,0.0,-1.0,10.0,254.0,10.0,1.0,0.0,166.0,2.0,1.0,11.0,169.0,-7.0,7.0,0.0,1.0,1.0,11.0,5.0,66.0,407.0,3226.0,399.0,3155.0,7492.0,4.0,72.0,7.0,63.0,10.0,0.0,1.0,8.0,16.0,232.0,391.0,2994.0,59.0,195.0,55.0,3.0,1.0,185.0,6.0,1.0,59.0,192.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,
Nevada,367.0,370.0,-3.0,413.0,780.0,445.0,248.0,0.0,6.0,0.0,176.0,0.0,0.0,0.0,21.0,335.0,417.0,3451.0,417.0,3451.0,0.0,0.0,35.0,354.0,11.0,0.0,0.0,237.0,0.0,0.0,11.0,237.0,7.0,-7.0,2.0,3.0,0.0,24.0,15.0,97.0,452.0,3805.0,450.0,3797.0,7942.0,2.0,5.0,1.0,6.0,4.0,0.0,1.0,2.0,34.0,268.0,418.0,3537.0,40.0,277.0,40.0,0.0,0.0,265.0,2.0,1.0,40.0,268.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,
Orange,12038.0,12038.0,0.0,7432.0,19470.0,7642.0,5333.0,0.0,123.0,146.0,1896.0,1.0,206.0,39.0,228.0,11828.0,24477.0,77835.0,24477.0,77835.0,0.0,0.0,708.0,7542.0,330.0,4.0,0.0,4845.0,83.0,71.0,334.0,4999.0,0.0,0.0,3.0,30.0,6.0,8.0,365.0,2505.0,25185.0,85377.0,24997.0,82250.0,247941.0,284.0,3004.0,182.0,2074.0,1488.0,0.0,6.0,1053.0,585.0,6055.0,24600.0,79322.0,1044.0,5410.0,1012.0,10.0,1.0,4794.0,102.0,23.0,1023.0,4919.0,20.0,1.0,0.0,470.0,13.0,8.0,21.0,491.0,0.0,0.0,
Placer,269.0,269.0,0.0,764.0,1033.0,794.0,412.0,0.0,5.0,0.0,312.0,0.0,6.0,0.0,70.0,239.0,906.0,7364.0,906.0,7364.0,0.0,0.0,101.0,775.0,36.0,1.0,0.0,372.0,3.0,0.0,37.0,375.0,0.0,0.0,4.0,9.0,15.0,135.0,45.0,256.0,1007.0,8139.0,988.0,8093.0,18252.0,0.0,64.0,19.0,27.0,18.0,2.0,0.0,19.0,91.0,620.0,916.0,7519.0,61.0,396.0,59.0,0.0,0.0,379.0,2.0,1.0,59.0,382.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,14.0,0.0,0.0,
Plumas,51.0,52.0,-1.0,84.0,135.0,97.0,61.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4.0,38.0,120.0,780.0,120.0,780.0,0.0,0.0,16.0,84.0,3.0,0.0,0.0,58.0,0.0,0.0,3.0,58.0,8.0,-8.0,2.0,2.0,0.0,7.0,3.0,25.0,136.0,864.0,136.0,864.0,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65.0,132.0,799.0,17.0,67.0,17.0,0.0,0.0,64.0,0.0,0.0,17.0,64.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Riverside,3448.0,3481.0,-33.0,11037.0,14485.0,11470.0,6314.0,8.0,20.0,0.0,4686.0,0.0,8.0,0.0,470.0,3015.0,18867.0,94661.0,18868.0,94663.0,-1.0,-2.0,896.0,8976.0,501.0,3.0,0.0,5736.0,59.0,15.0,504.0,5810.0,-200.0,200.0,33.0,74.0,120.0,634.0,439.0,2258.0,19763.0,103637.0,19591.0,102411.0,286957.0,118.0,1164.0,163.0,980.0,282.0,28.0,9.0,246.0,885.0,7598.0,18878.0,96039.0,2123.0,8438.0,2064.0,21.0,0.0,8109.0,70.0,18.0,2085.0,8197.0,37.0,1.0,0.0,239.0,2.0,0.0,38.0,241.0,0.0,0.0,
