,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Contra Costa,1893.0,1903.0,-10.0,2955.0,4848.0,2818.0,1355.0,10.0,54.0,0.0,1134.0,0.0,73.0,0.0,329.0,2030.0,4988.0,27697.0,5119.0,27590.0,-131.0,107.0,371.0,2337.0,175.0,0.0,0.0,1161.0,13.0,6.0,175.0,1180.0,-6.0,6.0,18.0,38.0,7.0,26.0,177.0,1087.0,5359.0,30034.0,5285.0,29629.0,72496.0,24.0,422.0,74.0,282.0,164.0,0.0,0.0,123.0,297.0,2943.0,5062.0,27091.0,418.0,1403.0,408.0,6.0,0.0,1348.0,21.0,1.0,414.0,1370.0,4.0,0.0,0.0,32.0,0.0,1.0,4.0,33.0,0.0,0.0,
Del Norte  a/ ,67.0,71.0,-4.0,183.0,250.0,187.0,105.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,7.0,63.0,413.0,1962.0,413.0,1963.0,0.0,-1.0,20.0,173.0,5.0,0.0,0.0,99.0,1.0,0.0,5.0,100.0,-2.0,2.0,3.0,4.0,0.0,8.0,14.0,59.0,433.0,2135.0,433.0,2128.0,5271.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,3.0,25.0,174.0,408.0,1961.0,54.0,159.0,54.0,0.0,0.0,153.0,0.0,0.0,54.0,153.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,
El Dorado,200.0,215.0,-15.0,693.0,893.0,700.0,414.0,0.0,0.0,0.0,232.0,0.0,1.0,0.0,54.0,193.0,563.0,5778.0,563.0,5778.0,0.0,0.0,39.0,680.0,30.0,0.0,0.0,381.0,3.0,0.0,30.0,384.0,-18.0,18.0,2.0,27.0,2.0,50.0,23.0,201.0,602.0,6458.0,601.0,6426.0,12728.0,0.0,32.0,1.0,25.0,7.0,0.0,0.0,7.0,33.0,563.0,569.0,5895.0,69.0,513.0,68.0,1.0,0.0,498.0,4.0,1.0,69.0,503.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,
Fresno  a/ ,2541.0,1830.0,711.0,5385.0,7926.0,5341.0,3451.0,13.0,257.0,1.0,1742.0,0.0,588.0,0.0,147.0,2585.0,14776.0,70607.0,14743.0,73603.0,33.0,-2996.0,274.0,3292.0,260.0,1.0,0.0,3151.0,19.0,20.0,261.0,3190.0,3.0,-3.0,7.0,31.0,1.0,4.0,2.0,70.0,15050.0,73899.0,14918.0,73267.0,215029.0,38.0,658.0,126.0,484.0,188.0,0.0,6.0,148.0,222.0,7109.0,14828.0,66790.0,1460.0,4944.0,1428.0,15.0,1.0,4203.0,32.0,16.0,1444.0,4251.0,16.0,0.0,0.0,685.0,7.0,1.0,16.0,693.0,2.0,11.0,
Glenn,36.0,37.0,-1.0,133.0,169.0,126.0,62.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,8.0,43.0,230.0,1198.0,230.0,1198.0,0.0,0.0,9.0,105.0,3.0,0.0,0.0,59.0,0.0,0.0,3.0,59.0,0.0,0.0,1.0,8.0,1.0,5.0,4.0,33.0,239.0,1303.0,239.0,1293.0,3626.0,0.0,8.0,0.0,8.0,2.0,0.0,0.0,2.0,12.0,122.0,227.0,1181.0,21.0,94.0,21.0,0.0,0.0,92.0,0.0,0.0,21.0,92.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Humboldt,285.0,306.0,-21.0,1145.0,1430.0,1096.0,547.0,0.0,5.0,0.0,492.0,0.0,2.0,0.0,57.0,334.0,1044.0,8932.0,1044.0,8932.0,0.0,0.0,49.0,888.0,13.0,0.0,0.0,532.0,1.0,1.0,13.0,534.0,-7.0,7.0,1.0,11.0,1.0,48.0,41.0,288.0,1093.0,9820.0,1089.0,9791.0,19476.0,2.0,21.0,4.0,15.0,20.0,0.0,0.0,14.0,53.0,884.0,1040.0,8936.0,129.0,647.0,125.0,0.0,0.0,632.0,0.0,1.0,125.0,633.0,4.0,0.0,0.0,14.0,0.0,0.0,4.0,14.0,0.0,0.0,
Imperial,740.0,751.0,-11.0,1411.0,2151.0,1351.0,790.0,2.0,43.0,0.0,491.0,0.0,11.0,0.0,70.0,800.0,2178.0,12955.0,2178.0,12955.0,0.0,0.0,170.0,996.0,80.0,2.0,0.0,677.0,26.0,5.0,82.0,708.0,31.0,-31.0,3.0,5.0,5.0,66.0,49.0,248.0,2348.0,13951.0,2322.0,13543.0,40807.0,21.0,393.0,26.0,362.0,52.0,5.0,0.0,46.0,82.0,895.0,2266.0,13056.0,248.0,1327.0,238.0,2.0,0.0,1233.0,37.0,3.0,240.0,1273.0,8.0,0.0,0.0,52.0,2.0,0.0,8.0,54.0,0.0,0.0,
Inyo,41.0,42.0,-1.0,88.0,129.0,104.0,55.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,4.0,25.0,101.0,891.0,101.0,891.0,0.0,0.0,8.0,72.0,4.0,0.0,0.0,51.0,0.0,0.0,4.0,51.0,2.0,-2.0,0.0,3.0,0.0,6.0,2.0,14.0,109.0,963.0,108.0,957.0,2154.0,0.0,6.0,0.0,5.0,1.0,1.0,1.0,1.0,8.0,83.0,101.0,880.0,16.0,68.0,14.0,0.0,0.0,64.0,0.0,0.0,14.0,64.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,
Kern,2676.0,2698.0,-22.0,5366.0,8042.0,5196.0,3139.0,2.0,9.0,0.0,1792.0,0.0,5.0,0.0,265.0,2846.0,10931.0,46972.0,10931.0,46973.0,0.0,-1.0,435.0,4269.0,262.0,0.0,0.0,2805.0,53.0,19.0,262.0,2877.0,-68.0,68.0,28.0,68.0,41.0,247.0,172.0,1009.0,11366.0,51241.0,11301.0,50378.0,148731.0,29.0,755.0,61.0,654.0,262.0,22.0,4.0,209.0,479.0,4027.0,10887.0,47214.0,1132.0,4271.0,1106.0,7.0,0.0,4019.0,70.0,12.0,1113.0,4101.0,19.0,0.0,0.0,164.0,6.0,0.0,19.0,170.0,0.0,0.0,
Kings,2499.0,2502.0,-3.0,757.0,3256.0,785.0,480.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,29.0,2471.0,1553.0,7980.0,1553.0,7980.0,0.0,0.0,100.0,689.0,42.0,0.0,0.0,431.0,5.0,2.0,42.0,438.0,-1.0,1.0,5.0,11.0,7.0,46.0,47.0,193.0,1653.0,8669.0,1635.0,8546.0,24031.0,5.0,108.0,18.0,95.0,28.0,0.0,0.0,28.0,95.0,776.0,1558.0,7893.0,189.0,701.0,184.0,3.0,0.0,665.0,7.0,2.0,187.0,674.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,27.0,0.0,0.0,
Lake,228.0,232.0,-4.0,456.0,684.0,438.0,276.0,1.0,13.0,0.0,137.0,0.0,2.0,0.0,25.0,246.0,637.0,4579.0,637.0,4580.0,0.0,-1.0,39.0,453.0,8.0,0.0,1.0,267.0,0.0,0.0,9.0,267.0,-1.0,1.0,4.0,17.0,2.0,8.0,25.0,160.0,676.0,5032.0,675.0,5008.0,11307.0,2.0,16.0,0.0,15.0,12.0,0.0,1.0,9.0,45.0,423.0,631.0,4609.0,73.0,402.0,72.0,0.0,1.0,391.0,0.0,0.0,73.0,391.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,
Lassen,82.0,84.0,-2.0,167.0,249.0,130.0,84.0,2.0,9.0,0.0,42.0,0.0,3.0,0.0,4.0,119.0,293.0,1122.0,293.0,1122.0,0.0,0.0,8.0,143.0,5.0,0.0,0.0,79.0,0.0,0.0,5.0,79.0,-15.0,15.0,1.0,5.0,4.0,15.0,13.0,29.0,301.0,1265.0,300.0,1265.0,3213.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,157.0,273.0,1108.0,38.0,107.0,37.0,0.0,0.0,102.0,0.0,0.0,37.0,102.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,
Los Angeles,9294.0,19117.0,-9823.0,48997.0,58291.0,39562.0,25596.0,136.0,707.0,1770.0,9419.0,225.0,628.0,778.0,1999.0,18729.0,83712.0,477533.0,81386.0,458933.0,2326.0,18600.0,3962.0,33198.0,1850.0,49.0,3.0,23188.0,261.0,245.0,1902.0,23694.0,120.0,27.0,362.0,80.0,1431.0,606.0,147.0,8791.0,87674.0,510731.0,85528.0,501053.0,1193000.0,823.0,9519.0,2076.0,6009.0,4572.0,308.0,70.0,3669.0,2564.0,37252.0,85110.0,473479.0,5585.0,23497.0,5140.0,123.0,1.0,21113.0,282.0,141.0,5264.0,21536.0,310.0,11.0,0.0,1906.0,35.0,20.0,321.0,1961.0,165.0,1077.0,
Madera,2550.0,2550.0,0.0,775.0,3325.0,709.0,483.0,0.0,8.0,0.0,192.0,0.0,2.0,0.0,34.0,2616.0,1883.0,8899.0,1883.0,8899.0,0.0,0.0,87.0,694.0,38.0,0.0,0.0,444.0,1.0,0.0,38.0,445.0,-17.0,17.0,6.0,22.0,4.0,37.0,56.0,173.0,1970.0,9593.0,1965.0,9542.0,28703.0,2.0,52.0,4.0,47.0,6.0,0.0,1.0,4.0,125.0,697.0,1845.0,8896.0,216.0,760.0,212.0,0.0,0.0,722.0,2.0,0.0,212.0,724.0,4.0,0.0,0.0,36.0,0.0,0.0,4.0,36.0,0.0,0.0,
Marin,219.0,220.0,-1.0,473.0,692.0,499.0,306.0,1.0,8.0,0.0,162.0,0.0,5.0,0.0,31.0,193.0,733.0,5143.0,733.0,5143.0,0.0,0.0,41.0,427.0,12.0,1.0,1.0,281.0,8.0,3.0,14.0,292.0,5.0,-5.0,2.0,4.0,2.0,16.0,18.0,120.0,774.0,5570.0,726.0,5334.0,10205.0,13.0,266.0,47.0,182.0,59.0,14.0,1.0,54.0,39.0,410.0,735.0,5160.0,77.0,406.0,70.0,6.0,1.0,384.0,11.0,2.0,77.0,397.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,
Mariposa,26.0,31.0,-5.0,75.0,101.0,62.0,36.0,0.0,6.0,0.0,20.0,0.0,1.0,0.0,6.0,39.0,130.0,832.0,130.0,832.0,0.0,0.0,1.0,62.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,34.0,-3.0,3.0,1.0,4.0,1.0,10.0,0.0,11.0,131.0,894.0,131.0,892.0,2009.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,60.0,124.0,834.0,11.0,54.0,11.0,0.0,0.0,51.0,0.0,0.0,11.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Mendocino,219.0,226.0,-7.0,475.0,694.0,492.0,333.0,1.0,3.0,0.0,144.0,0.0,1.0,0.0,15.0,202.0,819.0,6277.0,819.0,6277.0,0.0,0.0,37.0,524.0,19.0,0.0,0.0,312.0,2.0,0.0,19.0,314.0,-5.0,5.0,3.0,5.0,6.0,82.0,14.0,118.0,856.0,6801.0,851.0,6761.0,14122.0,4.0,31.0,5.0,27.0,14.0,0.0,0.0,13.0,50.0,613.0,806.0,6188.0,60.0,419.0,60.0,0.0,0.0,412.0,1.0,0.0,60.0,413.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,
Merced,581.0,605.0,-24.0,1588.0,2169.0,1557.0,918.0,1.0,10.0,0.0,470.0,0.0,1.0,0.0,169.0,612.0,4522.0,18569.0,4522.0,18569.0,0.0,0.0,239.0,1405.0,100.0,0.0,1.0,813.0,4.0,0.0,101.0,817.0,1.0,-1.0,16.0,29.0,18.0,135.0,103.0,425.0,4761.0,19974.0,4739.0,19899.0,58213.0,6.0,88.0,21.0,69.0,7.0,1.0,1.0,6.0,220.0,1527.0,4541.0,18447.0,480.0,1600.0,471.0,2.0,0.0,1533.0,8.0,0.0,473.0,1541.0,7.0,0.0,0.0,57.0,2.0,0.0,7.0,59.0,0.0,0.0,
Modoc,28.0,28.0,0.0,42.0,70.0,55.0,28.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,2.0,15.0,68.0,374.0,68.0,374.0,0.0,0.0,5.0,40.0,4.0,0.0,0.0,23.0,1.0,0.0,4.0,24.0,-2.0,2.0,0.0,0.0,0.0,6.0,3.0,8.0,73.0,414.0,73.0,413.0,1057.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,34.0,69.0,380.0,8.0,28.0,8.0,0.0,0.0,25.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Mono,19.0,19.0,0.0,35.0,54.0,37.0,24.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,17.0,16.0,441.0,16.0,441.0,0.0,0.0,-1.0,33.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,474.0,15.0,472.0,814.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,49.0,14.0,425.0,4.0,25.0,4.0,0.0,0.0,23.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Monterey,481.0,489.0,-8.0,1766.0,2247.0,1641.0,856.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,77.0,606.0,2995.0,17188.0,2995.0,17190.0,0.0,-2.0,-16.0,1404.0,57.0,3.0,0.0,786.0,7.0,3.0,60.0,796.0,-149.0,149.0,7.0,20.0,11.0,88.0,55.0,351.0,2979.0,18592.0,2954.0,18412.0,48128.0,11.0,200.0,24.0,153.0,28.0,8.0,1.0,27.0,155.0,1875.0,2824.0,16717.0,368.0,1358.0,360.0,7.0,0.0,1258.0,10.0,0.0,367.0,1268.0,1.0,0.0,0.0,88.0,2.0,0.0,1.0,90.0,0.0,0.0,
Napa,141.0,143.0,-2.0,292.0,433.0,277.0,134.0,1.0,3.0,0.0,102.0,0.0,5.0,0.0,41.0,156.0,350.0,2979.0,350.0,2979.0,0.0,0.0,11.0,224.0,6.0,0.0,0.0,125.0,2.0,1.0,6.0,128.0,-11.0,11.0,4.0,5.0,2.0,16.0,10.0,64.0,361.0,3203.0,352.0,3136.0,7303.0,1.0,72.0,7.0,57.0,11.0,5.0,2.0,10.0,21.0,311.0,340.0,2892.0,46.0,218.0,45.0,0.0,1.0,204.0,7.0,0.0,46.0,211.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0,
Nevada,220.0,225.0,-5.0,348.0,568.0,312.0,196.0,1.0,2.0,0.0,108.0,0.0,1.0,0.0,8.0,256.0,405.0,3505.0,405.0,3506.0,0.0,-1.0,19.0,335.0,6.0,0.0,0.0,188.0,1.0,1.0,6.0,190.0,0.0,0.0,3.0,9.0,0.0,27.0,10.0,109.0,424.0,3840.0,422.0,3829.0,7807.0,1.0,8.0,1.0,7.0,6.0,0.0,1.0,4.0,32.0,322.0,392.0,3518.0,38.0,294.0,36.0,0.0,1.0,284.0,1.0,0.0,37.0,285.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,
Orange,12638.0,12638.0,0.0,8118.0,20756.0,7809.0,5309.0,1.0,87.0,171.0,2047.0,1.0,207.0,46.0,236.0,12947.0,24871.0,80015.0,24871.0,80015.0,0.0,0.0,726.0,7541.0,372.0,9.0,1.0,4765.0,106.0,56.0,382.0,4927.0,2.0,-2.0,10.0,28.0,10.0,8.0,322.0,2580.0,25597.0,87556.0,25404.0,84398.0,249947.0,286.0,2929.0,190.0,2031.0,1585.0,2.0,3.0,1127.0,626.0,8221.0,24971.0,79335.0,1088.0,5591.0,1055.0,15.0,0.0,4773.0,98.0,24.0,1070.0,4895.0,18.0,0.0,0.0,675.0,11.0,10.0,18.0,696.0,0.0,0.0,
Placer,237.0,237.0,0.0,735.0,972.0,691.0,364.0,0.0,2.0,0.0,285.0,0.0,4.0,0.0,42.0,281.0,966.0,7567.0,966.0,7567.0,0.0,0.0,109.0,715.0,40.0,0.0,0.0,321.0,3.0,0.0,40.0,324.0,0.0,0.0,1.0,22.0,20.0,130.0,48.0,239.0,1075.0,8282.0,1061.0,8228.0,18377.0,0.0,70.0,14.0,34.0,18.0,4.0,0.0,20.0,73.0,835.0,1002.0,7447.0,69.0,428.0,69.0,0.0,0.0,410.0,1.0,0.0,69.0,411.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,
Plumas,52.0,53.0,-1.0,126.0,178.0,127.0,69.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,5.0,51.0,107.0,760.0,107.0,760.0,0.0,0.0,8.0,106.0,5.0,0.0,0.0,64.0,0.0,0.0,5.0,64.0,-2.0,2.0,0.0,2.0,1.0,1.0,4.0,37.0,115.0,866.0,115.0,865.0,1883.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,100.0,111.0,766.0,17.0,58.0,17.0,0.0,0.0,58.0,0.0,0.0,17.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Riverside,3913.0,3953.0,-40.0,11928.0,15841.0,11687.0,6802.0,5.0,29.0,0.0,4483.0,0.0,14.0,0.0,402.0,4154.0,18444.0,98709.0,18444.0,98710.0,0.0,-1.0,984.0,9448.0,461.0,2.0,0.0,6247.0,79.0,13.0,463.0,6339.0,-35.0,35.0,36.0,168.0,90.0,583.0,430.0,2323.0,19428.0,108157.0,19278.0,106927.0,294143.0,108.0,1159.0,148.0,982.0,293.0,16.0,2.0,248.0,934.0,8535.0,18494.0,99622.0,2024.0,9435.0,1975.0,18.0,0.0,9075.0,93.0,20.0,1993.0,9188.0,30.0,1.0,0.0,244.0,3.0,0.0,31.0,247.0,0.0,0.0,
