,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Contra Costa,2111.0,2154.0,-43.0,2733.0,4844.0,3023.0,1473.0,31.0,79.0,8.0,1262.0,2.0,119.0,0.0,280.0,1821.0,5214.0,27530.0,5134.0,27391.0,80.0,139.0,474.0,2620.0,234.0,7.0,1.0,1207.0,15.0,9.0,242.0,1231.0,0.0,0.0,16.0,62.0,15.0,38.0,201.0,1289.0,5688.0,30150.0,5601.0,29726.0,73434.0,30.0,463.0,84.0,302.0,161.0,0.0,3.0,122.0,256.0,2629.0,5432.0,27521.0,407.0,1438.0,391.0,10.0,0.0,1371.0,26.0,2.0,401.0,1399.0,6.0,0.0,0.0,38.0,0.0,1.0,6.0,39.0,0.0,0.0,
Del Norte  a/ ,63.0,64.0,-1.0,196.0,259.0,180.0,99.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,4.0,79.0,399.0,1938.0,399.0,1938.0,0.0,0.0,25.0,185.0,10.0,0.0,0.0,88.0,1.0,0.0,10.0,89.0,-13.0,13.0,4.0,6.0,1.0,12.0,23.0,65.0,424.0,2123.0,423.0,2116.0,5217.0,0.0,6.0,1.0,4.0,0.0,3.0,0.0,3.0,27.0,159.0,397.0,1964.0,51.0,200.0,50.0,0.0,0.0,193.0,0.0,1.0,50.0,194.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,
El Dorado,184.0,195.0,-11.0,706.0,890.0,656.0,384.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,35.0,234.0,561.0,5882.0,561.0,5882.0,0.0,0.0,27.0,617.0,21.0,0.0,0.0,363.0,0.0,0.0,21.0,363.0,-18.0,18.0,5.0,18.0,3.0,41.0,16.0,177.0,588.0,6499.0,588.0,6468.0,12789.0,1.0,25.0,0.0,22.0,9.0,0.0,0.0,9.0,30.0,512.0,558.0,5987.0,76.0,524.0,76.0,0.0,0.0,511.0,4.0,0.0,76.0,515.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,
Fresno  a/ ,1681.0,1797.0,-116.0,5077.0,6758.0,4915.0,3356.0,13.0,131.0,2.0,1448.0,1.0,227.0,0.0,109.0,1843.0,15069.0,75936.0,14434.0,72789.0,635.0,3147.0,283.0,3195.0,260.0,1.0,0.0,3057.0,22.0,16.0,261.0,3095.0,2.0,-2.0,14.0,38.0,0.0,10.0,6.0,54.0,15352.0,79131.0,15188.0,78416.0,222674.0,42.0,768.0,163.0,537.0,202.0,0.0,1.0,178.0,680.0,5660.0,14672.0,73471.0,1403.0,5297.0,1357.0,23.0,0.0,4289.0,38.0,10.0,1380.0,4337.0,22.0,1.0,0.0,947.0,12.0,1.0,23.0,960.0,2.0,53.0,
Glenn,25.0,29.0,-4.0,147.0,172.0,128.0,73.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,9.0,44.0,233.0,1162.0,233.0,1162.0,0.0,0.0,6.0,114.0,1.0,0.0,0.0,72.0,0.0,0.0,1.0,72.0,1.0,-1.0,0.0,5.0,0.0,2.0,4.0,36.0,239.0,1276.0,239.0,1269.0,3633.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,1.0,10.0,99.0,229.0,1177.0,27.0,126.0,27.0,0.0,0.0,119.0,0.0,0.0,27.0,119.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,
Humboldt,310.0,324.0,-14.0,1404.0,1714.0,1352.0,670.0,0.0,4.0,0.0,602.0,0.0,1.0,0.0,80.0,362.0,1028.0,9170.0,1028.0,9170.0,0.0,0.0,26.0,1119.0,23.0,0.0,0.0,647.0,0.0,0.0,23.0,647.0,-31.0,31.0,4.0,21.0,2.0,75.0,28.0,345.0,1054.0,10289.0,1050.0,10260.0,20090.0,2.0,22.0,4.0,16.0,19.0,0.0,0.0,13.0,50.0,809.0,1004.0,9480.0,117.0,771.0,114.0,0.0,0.0,760.0,0.0,1.0,114.0,761.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,10.0,0.0,0.0,
Imperial,777.0,791.0,-14.0,1379.0,2156.0,1490.0,836.0,4.0,67.0,0.0,567.0,0.0,25.0,0.0,87.0,666.0,2296.0,13119.0,2296.0,13119.0,0.0,0.0,120.0,1326.0,73.0,2.0,0.0,734.0,24.0,3.0,75.0,761.0,-17.0,17.0,2.0,17.0,6.0,85.0,54.0,446.0,2416.0,14445.0,2386.0,14033.0,42210.0,26.0,396.0,29.0,360.0,58.0,6.0,1.0,52.0,86.0,852.0,2330.0,13593.0,251.0,1310.0,246.0,2.0,0.0,1237.0,31.0,3.0,248.0,1271.0,3.0,0.0,0.0,34.0,5.0,0.0,3.0,39.0,0.0,0.0,
Inyo,28.0,28.0,0.0,96.0,124.0,99.0,67.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,25.0,96.0,863.0,96.0,863.0,0.0,0.0,13.0,87.0,5.0,0.0,0.0,62.0,0.0,0.0,5.0,62.0,5.0,-5.0,1.0,2.0,0.0,5.0,2.0,23.0,109.0,950.0,109.0,944.0,2117.0,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,10.0,82.0,99.0,868.0,15.0,92.0,15.0,0.0,0.0,89.0,0.0,0.0,15.0,89.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Kern,2765.0,2778.0,-13.0,5503.0,8268.0,5588.0,3288.0,2.0,14.0,0.0,2077.0,0.0,8.0,0.0,223.0,2680.0,10757.0,46557.0,10757.0,46557.0,0.0,0.0,377.0,4881.0,290.0,4.0,0.0,2946.0,33.0,15.0,294.0,2994.0,-211.0,211.0,18.0,65.0,55.0,368.0,221.0,1243.0,11134.0,51438.0,11067.0,50617.0,148207.0,34.0,724.0,63.0,619.0,259.0,15.0,4.0,202.0,483.0,4066.0,10651.0,47372.0,1283.0,5031.0,1255.0,7.0,1.0,4751.0,59.0,10.0,1263.0,4820.0,20.0,0.0,0.0,208.0,3.0,0.0,20.0,211.0,0.0,0.0,
Kings,2473.0,2473.0,0.0,908.0,3381.0,887.0,549.0,0.0,1.0,0.0,311.0,0.0,1.0,0.0,27.0,2494.0,1539.0,7717.0,1539.0,7718.0,0.0,-1.0,94.0,853.0,44.0,1.0,0.0,499.0,5.0,0.0,45.0,504.0,-19.0,19.0,10.0,12.0,7.0,53.0,51.0,265.0,1633.0,8570.0,1619.0,8462.0,23817.0,5.0,96.0,14.0,87.0,19.0,2.0,0.0,21.0,74.0,668.0,1559.0,7902.0,202.0,870.0,200.0,1.0,0.0,830.0,9.0,0.0,201.0,839.0,1.0,0.0,0.0,30.0,1.0,0.0,1.0,31.0,0.0,0.0,
Lake,215.0,219.0,-4.0,418.0,633.0,486.0,288.0,3.0,11.0,0.0,177.0,0.0,4.0,0.0,21.0,147.0,603.0,4658.0,603.0,4659.0,0.0,-1.0,74.0,460.0,17.0,0.0,0.0,270.0,1.0,0.0,17.0,271.0,11.0,-11.0,0.0,12.0,3.0,13.0,43.0,175.0,677.0,5118.0,673.0,5099.0,11415.0,2.0,19.0,3.0,15.0,6.0,0.0,1.0,4.0,37.0,393.0,640.0,4725.0,76.0,414.0,72.0,3.0,0.0,395.0,2.0,0.0,75.0,397.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,17.0,0.0,0.0,
Lassen,76.0,79.0,-3.0,127.0,203.0,139.0,95.0,0.0,16.0,0.0,40.0,0.0,5.0,0.0,4.0,64.0,273.0,1146.0,273.0,1146.0,0.0,0.0,24.0,152.0,5.0,0.0,0.0,90.0,0.0,0.0,5.0,90.0,2.0,-2.0,2.0,6.0,2.0,17.0,13.0,41.0,297.0,1298.0,297.0,1297.0,3249.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,124.0,273.0,1174.0,38.0,114.0,37.0,0.0,0.0,109.0,0.0,0.0,37.0,109.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,
Los Angeles,10100.0,20499.0,-10399.0,53485.0,63585.0,44820.0,28942.0,202.0,818.0,2026.0,10825.0,237.0,789.0,831.0,2196.0,18765.0,81665.0,459805.0,84192.0,462530.0,-2527.0,-2725.0,5327.0,43391.0,2313.0,56.0,6.0,25926.0,324.0,317.0,2375.0,26567.0,175.0,50.0,367.0,100.0,1045.0,1035.0,1365.0,15639.0,86992.0,503196.0,84843.0,493567.0,1178670.0,827.0,9470.0,2072.0,5974.0,4588.0,289.0,77.0,3655.0,7383.0,45586.0,79609.0,457610.0,6315.0,25926.0,5571.0,146.0,5.0,23116.0,329.0,143.0,5722.0,23588.0,575.0,18.0,0.0,2262.0,60.0,16.0,593.0,2338.0,112.0,1278.0,
Madera,2613.0,2613.0,0.0,857.0,3470.0,813.0,525.0,1.0,0.0,0.0,252.0,0.0,1.0,0.0,36.0,2657.0,1817.0,8832.0,1817.0,8832.0,0.0,0.0,143.0,723.0,61.0,0.0,0.0,462.0,2.0,0.0,61.0,464.0,12.0,-12.0,9.0,27.0,7.0,55.0,54.0,189.0,1960.0,9555.0,1954.0,9507.0,28489.0,2.0,51.0,5.0,45.0,5.0,0.0,1.0,3.0,100.0,642.0,1860.0,8913.0,253.0,1006.0,251.0,1.0,0.0,959.0,6.0,1.0,252.0,966.0,1.0,0.0,0.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,
Marin,182.0,183.0,-1.0,522.0,704.0,519.0,326.0,0.0,10.0,0.0,173.0,0.0,3.0,0.0,20.0,185.0,727.0,5191.0,727.0,5191.0,0.0,0.0,12.0,498.0,7.0,0.0,0.0,304.0,14.0,1.0,7.0,319.0,-22.0,22.0,2.0,17.0,3.0,29.0,22.0,111.0,739.0,5689.0,695.0,5444.0,10293.0,10.0,276.0,43.0,185.0,67.0,10.0,1.0,60.0,47.0,374.0,692.0,5315.0,79.0,401.0,74.0,5.0,0.0,368.0,21.0,2.0,79.0,391.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,10.0,0.0,0.0,
Mariposa,44.0,44.0,0.0,81.0,125.0,85.0,46.0,0.0,9.0,0.0,32.0,0.0,4.0,0.0,7.0,40.0,122.0,830.0,122.0,830.0,0.0,0.0,16.0,62.0,6.0,0.0,0.0,40.0,0.0,0.0,6.0,40.0,1.0,-1.0,2.0,6.0,0.0,5.0,7.0,12.0,138.0,892.0,138.0,889.0,1992.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,46.0,130.0,846.0,19.0,62.0,19.0,0.0,0.0,60.0,1.0,0.0,19.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Mendocino,261.0,263.0,-2.0,509.0,770.0,511.0,365.0,1.0,6.0,0.0,131.0,0.0,0.0,0.0,15.0,259.0,812.0,6146.0,812.0,6147.0,0.0,-1.0,38.0,524.0,21.0,0.0,0.0,340.0,3.0,1.0,21.0,344.0,-10.0,10.0,1.0,7.0,10.0,67.0,16.0,96.0,850.0,6670.0,844.0,6631.0,13839.0,3.0,30.0,6.0,25.0,16.0,0.0,0.0,14.0,54.0,561.0,796.0,6109.0,59.0,390.0,57.0,1.0,0.0,375.0,4.0,0.0,58.0,379.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,
Merced,575.0,605.0,-30.0,1579.0,2154.0,1583.0,906.0,0.0,10.0,0.0,493.0,0.0,4.0,0.0,184.0,571.0,4499.0,18244.0,4499.0,18244.0,0.0,0.0,219.0,1608.0,86.0,1.0,0.0,816.0,3.0,0.0,87.0,819.0,-55.0,55.0,20.0,45.0,26.0,171.0,141.0,518.0,4718.0,19852.0,4698.0,19786.0,57691.0,5.0,77.0,19.0,60.0,7.0,1.0,1.0,6.0,249.0,1517.0,4469.0,18335.0,526.0,1786.0,515.0,5.0,0.0,1719.0,4.0,0.0,520.0,1723.0,6.0,0.0,0.0,63.0,0.0,0.0,6.0,63.0,0.0,0.0,
Modoc,21.0,21.0,0.0,42.0,63.0,37.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,26.0,70.0,373.0,70.0,373.0,0.0,0.0,9.0,33.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,24.0,3.0,-3.0,2.0,2.0,0.0,2.0,3.0,8.0,79.0,406.0,79.0,406.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,75.0,366.0,10.0,33.0,10.0,0.0,0.0,32.0,0.0,0.0,10.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Mono,47.0,48.0,-1.0,83.0,130.0,84.0,51.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,9.0,46.0,10.0,386.0,10.0,386.0,0.0,0.0,1.0,71.0,1.0,0.0,0.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,14.0,11.0,457.0,11.0,456.0,793.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,11.0,390.0,3.0,49.0,3.0,0.0,0.0,47.0,0.0,0.0,3.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Monterey,702.0,717.0,-15.0,2505.0,3207.0,2275.0,1269.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,78.0,932.0,2648.0,16194.0,2648.0,16194.0,0.0,0.0,104.0,1904.0,74.0,1.0,0.0,1174.0,14.0,6.0,75.0,1194.0,-64.0,64.0,4.0,24.0,6.0,98.0,83.0,524.0,2752.0,18098.0,2728.0,17924.0,46170.0,12.0,187.0,23.0,147.0,27.0,14.0,1.0,27.0,162.0,2137.0,2590.0,15961.0,414.0,2351.0,412.0,2.0,0.0,2069.0,23.0,4.0,414.0,2096.0,0.0,0.0,0.0,253.0,2.0,0.0,0.0,255.0,0.0,0.0,
Napa,199.0,203.0,-4.0,343.0,542.0,365.0,169.0,1.0,19.0,0.0,151.0,0.0,21.0,0.0,45.0,177.0,358.0,2847.0,358.0,2847.0,0.0,0.0,24.0,269.0,8.0,0.0,0.0,158.0,3.0,0.0,8.0,161.0,6.0,-6.0,1.0,4.0,1.0,15.0,8.0,95.0,382.0,3116.0,374.0,3051.0,7136.0,2.0,71.0,7.0,56.0,9.0,5.0,1.0,9.0,18.0,247.0,364.0,2869.0,55.0,273.0,55.0,0.0,0.0,262.0,3.0,0.0,55.0,265.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,
Nevada,277.0,283.0,-6.0,416.0,693.0,381.0,227.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,16.0,312.0,387.0,3501.0,387.0,3501.0,0.0,0.0,42.0,342.0,4.0,0.0,0.0,223.0,0.0,0.0,4.0,223.0,17.0,-17.0,4.0,8.0,3.0,17.0,14.0,111.0,429.0,3843.0,428.0,3833.0,7762.0,1.0,8.0,1.0,7.0,4.0,0.0,0.0,3.0,18.0,329.0,411.0,3514.0,53.0,302.0,52.0,0.0,0.0,282.0,1.0,0.0,52.0,283.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,19.0,0.0,0.0,
Orange,13349.0,13349.0,0.0,8320.0,21669.0,8496.0,6132.0,9.0,83.0,198.0,1878.0,8.0,218.0,46.0,242.0,13173.0,25118.0,80225.0,25118.0,80225.0,0.0,0.0,1354.0,8113.0,888.0,35.0,4.0,5030.0,99.0,76.0,927.0,5205.0,-2.0,2.0,4.0,28.0,7.0,8.0,418.0,2870.0,26472.0,88338.0,26229.0,85248.0,253041.0,262.0,2930.0,231.0,2005.0,1534.0,0.0,12.0,1085.0,675.0,7161.0,25797.0,81177.0,1107.0,5235.0,1068.0,18.0,2.0,4596.0,115.0,21.0,1088.0,4732.0,19.0,0.0,0.0,484.0,13.0,6.0,19.0,503.0,0.0,0.0,
Placer,297.0,297.0,0.0,713.0,1010.0,755.0,408.0,1.0,2.0,0.0,300.0,0.0,3.0,0.0,47.0,255.0,1073.0,7450.0,1073.0,7450.0,0.0,0.0,154.0,727.0,66.0,1.0,0.0,339.0,1.0,1.0,67.0,341.0,0.0,0.0,6.0,22.0,24.0,120.0,57.0,244.0,1227.0,8177.0,1213.0,8120.0,18529.0,0.0,71.0,13.0,39.0,15.0,6.0,1.0,18.0,71.0,833.0,1156.0,7344.0,90.0,371.0,88.0,0.0,1.0,355.0,2.0,0.0,89.0,357.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0,14.0,0.0,0.0,
Plumas,58.0,59.0,-1.0,129.0,187.0,122.0,55.0,0.0,2.0,0.0,60.0,0.0,0.0,0.0,7.0,65.0,105.0,775.0,105.0,775.0,0.0,0.0,8.0,122.0,2.0,0.0,0.0,53.0,0.0,0.0,2.0,53.0,-1.0,1.0,1.0,4.0,0.0,12.0,6.0,52.0,113.0,897.0,113.0,897.0,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,69.0,105.0,828.0,20.0,105.0,19.0,0.0,0.0,101.0,0.0,0.0,19.0,101.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,
Riverside,3970.0,4040.0,-70.0,11111.0,15081.0,11608.0,6595.0,11.0,28.0,0.0,4612.0,0.0,13.0,0.0,401.0,3473.0,18492.0,100326.0,18495.0,100348.0,-3.0,-22.0,1016.0,9602.0,445.0,7.0,0.0,6066.0,55.0,22.0,452.0,6143.0,-101.0,101.0,50.0,156.0,102.0,684.0,513.0,2518.0,19508.0,109928.0,19355.0,108712.0,297941.0,114.0,1149.0,150.0,972.0,288.0,27.0,3.0,244.0,887.0,7788.0,18621.0,102140.0,2075.0,9270.0,2025.0,22.0,0.0,8930.0,80.0,14.0,2047.0,9024.0,27.0,1.0,0.0,245.0,0.0,1.0,28.0,246.0,0.0,0.0,
