,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,0.0,29.0,83.0,112.0,77.0,51.0,0.0,1.0,6.0,19.0,1.0,0.0,1.0,0.0,35.0,0.0,83.0,18.0,3.0,0.0,0.0,47.0,1.0,0.0,3.0,13.0,2.0,101.0,101.0,1332.0,0.0,9.0,0.0,2.0,2.0,0.0,14.0,87.0,0.0,336.0,66.0,48.0,7.0,11.0,402.0,390.0,9.0,3.0,58.0,344.0,7.0,6.0,0.0,0.0,30.0,1.0,0.0,6.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,57.0,31.0,26.0,0.0
Contra Costa,0.0,391.0,1946.0,2337.0,1794.0,1066.0,0.0,0.0,3.0,631.0,0.0,0.0,0.0,94.0,543.0,70.0,4839.0,622.0,309.0,0.0,0.0,746.0,9.0,2.0,309.0,52.0,261.0,5461.0,5404.0,28925.0,1.0,92.0,57.0,21.0,0.0,0.0,736.0,4725.0,34.0,5167.0,1308.0,757.0,56.0,495.0,6475.0,6432.0,29.0,14.0,1294.0,5181.0,366.0,365.0,1.0,0.0,392.0,1.0,1.0,366.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,413.0,394.0,19.0,0.0
Del Norte,0.0,40.0,143.0,183.0,146.0,111.0,0.0,3.0,2.0,20.0,0.0,1.0,5.0,8.0,37.0,0.0,520.0,73.0,18.0,0.0,0.0,89.0,1.0,3.0,18.0,27.0,28.0,593.0,593.0,4036.0,0.0,1.0,0.0,0.0,3.0,0.0,88.0,505.0,0.0,986.0,199.0,93.0,38.0,68.0,1185.0,1181.0,1.0,3.0,185.0,1000.0,27.0,26.0,0.0,0.0,68.0,0.0,0.0,26.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,80.0,68.0,12.0,2.0
El Dorado,0.0,119.0,360.0,479.0,309.0,155.0,8.0,20.0,24.0,94.0,4.0,19.0,7.0,29.0,170.0,0.0,529.0,140.0,24.0,1.0,0.0,128.0,1.0,1.0,25.0,52.0,63.0,669.0,627.0,4302.0,0.0,12.0,41.0,1.0,4.0,1.0,149.0,520.0,0.0,1114.0,311.0,130.0,76.0,105.0,1425.0,1367.0,54.0,4.0,311.0,1114.0,21.0,18.0,0.0,0.0,80.0,0.0,0.0,18.0,3.0,0.0,0.0,33.0,0.0,0.0,3.0,0.0,113.0,80.0,33.0,1.0
Fresno,0.0,927.0,4405.0,5332.0,4405.0,4254.0,0.0,29.0,3.0,143.0,0.0,0.0,0.0,5.0,927.0,0.0,14845.0,1257.0,529.0,0.0,0.0,3662.0,44.0,19.0,529.0,342.0,386.0,16102.0,15971.0,118124.0,5.0,431.0,126.0,20.0,37.0,5.0,1072.0,15030.0,0.0,21425.0,4513.0,3725.0,59.0,729.0,25938.0,25649.0,267.0,22.0,3548.0,22390.0,1291.0,1280.0,11.0,0.0,1585.0,16.0,2.0,1291.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1614.0,1603.0,11.0,3.0
Glenn,-2.0,51.0,125.0,176.0,116.0,79.0,1.0,4.0,3.0,29.0,0.0,5.0,2.0,3.0,60.0,0.0,205.0,75.0,11.0,0.0,0.0,68.0,0.0,0.0,11.0,47.0,17.0,280.0,228.0,2333.0,0.0,2.0,52.0,0.0,0.0,0.0,60.0,220.0,0.0,545.0,152.0,68.0,42.0,42.0,697.0,618.0,79.0,0.0,129.0,568.0,21.0,21.0,0.0,0.0,56.0,1.0,0.0,21.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,82.0,57.0,25.0,6.0
Humboldt,-1.0,187.0,656.0,843.0,571.0,360.0,2.0,19.0,23.0,127.0,0.0,14.0,13.0,48.0,272.0,0.0,1171.0,151.0,11.0,0.0,0.0,348.0,0.0,1.0,11.0,96.0,44.0,1322.0,1318.0,5427.0,0.0,4.0,1.0,3.0,0.0,3.0,151.0,1171.0,0.0,3481.0,636.0,349.0,101.0,186.0,4117.0,4109.0,3.0,5.0,635.0,3482.0,104.0,102.0,0.0,0.0,227.0,1.0,1.0,102.0,2.0,0.0,0.0,64.0,0.0,0.0,2.0,3.0,293.0,229.0,64.0,11.0
Imperial,-8.0,159.0,588.0,747.0,567.0,319.0,26.0,74.0,23.0,154.0,6.0,39.0,38.0,33.0,180.0,0.0,1503.0,198.0,50.0,0.0,0.0,264.0,4.0,1.0,50.0,99.0,49.0,1701.0,1698.0,19039.0,0.0,90.0,3.0,1.0,13.0,0.0,224.0,1477.0,0.0,4906.0,600.0,269.0,146.0,185.0,5506.0,5408.0,86.0,12.0,534.0,4972.0,65.0,57.0,0.0,0.0,336.0,6.0,0.0,57.0,8.0,0.0,0.0,99.0,1.0,0.0,8.0,4.0,442.0,342.0,100.0,18.0
Inyo,0.0,20.0,75.0,95.0,72.0,46.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,6.0,23.0,0.0,62.0,18.0,4.0,0.0,0.0,42.0,0.0,0.0,4.0,7.0,7.0,80.0,80.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,67.0,0.0,356.0,56.0,42.0,5.0,9.0,412.0,412.0,0.0,0.0,72.0,340.0,6.0,6.0,0.0,0.0,35.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,47.0,35.0,12.0,3.0
Kern,-719.0,1172.0,3079.0,4251.0,2710.0,1668.0,12.0,108.0,81.0,748.0,5.0,70.0,60.0,153.0,1541.0,-540.0,6804.0,1113.0,259.0,0.0,0.0,1361.0,44.0,4.0,259.0,607.0,247.0,7917.0,7907.0,78836.0,0.0,626.0,10.0,7.0,0.0,0.0,1601.0,6316.0,-85.0,18031.0,2953.0,1409.0,658.0,886.0,20984.0,20433.0,481.0,70.0,3314.0,17670.0,890.0,853.0,2.0,0.0,3518.0,85.0,8.0,855.0,35.0,0.0,0.0,538.0,4.0,0.0,35.0,3.0,4153.0,3611.0,542.0,21.0
Kings,-3.0,721.0,630.0,1351.0,511.0,342.0,6.0,38.0,12.0,130.0,0.0,18.0,10.0,17.0,840.0,0.0,1216.0,243.0,42.0,0.0,0.0,297.0,2.0,1.0,42.0,104.0,97.0,1459.0,1457.0,14518.0,0.0,18.0,2.0,0.0,5.0,0.0,232.0,1227.0,0.0,3418.0,659.0,300.0,141.0,218.0,4077.0,4056.0,16.0,5.0,460.0,3617.0,84.0,77.0,0.0,0.0,321.0,2.0,0.0,77.0,7.0,0.0,0.0,115.0,0.0,0.0,7.0,1.0,438.0,323.0,115.0,16.0
Lake  ,-1.0,11.0,358.0,369.0,300.0,199.0,8.0,20.0,26.0,60.0,1.0,2.0,6.0,9.0,69.0,-32.0,933.0,94.0,35.0,0.0,0.0,164.0,0.0,0.0,35.0,31.0,28.0,1027.0,1025.0,5709.0,0.0,2.0,2.0,0.0,0.0,0.0,68.0,959.0,-78.0,1179.0,256.0,164.0,39.0,53.0,1435.0,1435.0,0.0,0.0,161.0,1274.0,41.0,38.0,0.0,0.0,110.0,0.0,0.0,38.0,3.0,0.0,0.0,37.0,0.0,0.0,3.0,3.0,147.0,110.0,37.0,16.0
Lassen,0.0,35.0,105.0,140.0,107.0,70.0,0.0,3.0,3.0,25.0,0.0,1.0,4.0,5.0,33.0,0.0,291.0,74.0,53.0,0.0,0.0,17.0,0.0,0.0,53.0,0.0,21.0,365.0,365.0,2165.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,290.0,69.0,520.0,38.0,17.0,0.0,21.0,558.0,558.0,0.0,0.0,74.0,484.0,20.0,20.0,0.0,0.0,18.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,28.0,18.0,10.0,7.0
Los Angeles,-1673.0,7901.0,29865.0,37766.0,26382.0,15267.0,0.0,0.0,2422.0,5993.0,0.0,0.0,953.0,1747.0,11384.0,30.0,88162.0,3873.0,2546.0,90.0,2.0,12278.0,217.0,134.0,2638.0,36.0,1199.0,92035.0,89999.0,635901.0,197.0,6085.0,2006.0,2820.0,16.0,30.0,5505.0,86530.0,1788.0,167969.0,15964.0,12629.0,75.0,3260.0,183933.0,178308.0,3347.0,2278.0,19703.0,164230.0,6808.0,6258.0,137.0,1.0,9196.0,155.0,110.0,6396.0,401.0,11.0,0.0,776.0,29.0,5.0,412.0,0.0,10271.0,9461.0,810.0,0.0
Madera,0.0,624.0,612.0,1236.0,538.0,314.0,0.0,8.0,34.0,117.0,2.0,6.0,32.0,41.0,698.0,0.0,1036.0,243.0,49.0,0.0,0.0,265.0,0.0,0.0,49.0,122.0,72.0,1279.0,1279.0,14447.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,1025.0,0.0,3552.0,609.0,265.0,151.0,193.0,4161.0,4149.0,12.0,0.0,552.0,3609.0,63.0,57.0,0.0,0.0,314.0,0.0,0.0,57.0,6.0,0.0,0.0,113.0,0.0,0.0,6.0,1.0,427.0,314.0,113.0,8.0
Marin,0.0,101.0,266.0,367.0,256.0,173.0,2.0,7.0,6.0,65.0,0.0,8.0,1.0,11.0,111.0,0.0,478.0,111.0,12.0,2.0,0.0,147.0,0.0,12.0,14.0,67.0,30.0,589.0,532.0,4018.0,1.0,28.0,57.0,0.0,10.0,0.0,104.0,485.0,0.0,1678.0,307.0,159.0,62.0,86.0,1985.0,1929.0,56.0,0.0,297.0,1688.0,31.0,29.0,0.0,0.0,0.0,0.0,96.0,29.0,2.0,0.0,0.0,0.0,0.0,41.0,2.0,0.0,137.0,96.0,41.0,2.0
Mariposa,-2.0,14.0,43.0,57.0,35.0,25.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0,22.0,2.0,104.0,12.0,4.0,0.0,0.0,21.0,0.0,0.0,4.0,4.0,4.0,116.0,116.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,99.0,0.0,223.0,45.0,21.0,13.0,11.0,268.0,268.0,0.0,0.0,25.0,243.0,5.0,5.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,21.0,16.0,5.0,1.0
Mendocino  ,-2.0,92.0,401.0,493.0,385.0,291.0,1.0,12.0,11.0,58.0,3.0,7.0,11.0,14.0,108.0,0.0,853.0,147.0,41.0,0.0,0.0,246.0,4.0,0.0,41.0,69.0,37.0,1000.0,1000.0,7741.0,0.0,13.0,0.0,0.0,3.0,0.0,115.0,885.0,0.0,2633.0,419.0,250.0,70.0,99.0,3052.0,3036.0,13.0,3.0,372.0,2680.0,34.0,31.0,0.0,0.0,138.0,0.0,0.0,31.0,3.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,182.0,138.0,44.0,7.0
Merced  b/,-90.0,214.0,750.0,964.0,712.0,427.0,0.0,0.0,14.0,168.0,0.0,0.0,11.0,92.0,252.0,494.0,4298.0,104.0,109.0,0.0,0.0,277.0,36.0,5.0,109.0,-26.0,21.0,4402.0,4401.0,29400.0,9.0,626.0,1.0,125.0,12.0,0.0,147.0,4255.0,1105.0,5844.0,366.0,318.0,26.0,22.0,6210.0,5572.0,519.0,119.0,495.0,5715.0,200.0,200.0,0.0,0.0,415.0,18.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,438.0,0.0,0.0
Modoc,0.0,61.0,62.0,123.0,58.0,38.0,7.0,11.0,2.0,16.0,0.0,0.0,0.0,2.0,65.0,0.0,102.0,24.0,15.0,0.0,0.0,23.0,0.0,0.0,15.0,5.0,4.0,126.0,126.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,106.0,0.0,122.0,38.0,23.0,4.0,11.0,160.0,160.0,0.0,0.0,21.0,139.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,13.0,2.0,1.0
Mono,0.0,0.0,23.0,23.0,21.0,14.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0,31.0,4.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,2.0,35.0,35.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,0.0,102.0,23.0,13.0,7.0,3.0,125.0,125.0,0.0,0.0,23.0,102.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,10.0,5.0,5.0,0.0
Monterey,-2.0,760.0,1407.0,2167.0,1518.0,813.0,6.0,16.0,20.0,579.0,2.0,33.0,5.0,101.0,649.0,0.0,1874.0,586.0,137.0,0.0,0.0,676.0,0.0,0.0,137.0,294.0,155.0,2460.0,2458.0,19008.0,0.0,67.0,1.0,13.0,0.0,1.0,545.0,1915.0,0.0,4469.0,1399.0,676.0,346.0,377.0,5868.0,5795.0,66.0,7.0,1077.0,4791.0,146.0,131.0,0.0,0.0,569.0,8.0,1.0,131.0,15.0,0.0,0.0,329.0,0.0,0.0,15.0,4.0,907.0,578.0,329.0,28.0
Napa,0.0,78.0,208.0,286.0,166.0,95.0,2.0,8.0,9.0,37.0,1.0,7.0,6.0,19.0,120.0,0.0,181.0,46.0,8.0,0.0,0.0,86.0,1.0,0.0,8.0,30.0,8.0,227.0,227.0,2538.0,0.0,6.0,0.0,0.0,1.0,0.0,45.0,182.0,0.0,739.0,142.0,87.0,27.0,28.0,881.0,876.0,4.0,1.0,123.0,758.0,15.0,12.0,0.0,0.0,78.0,0.0,0.0,12.0,3.0,0.0,0.0,35.0,0.0,0.0,3.0,4.0,113.0,78.0,35.0,7.0
Nevada,0.0,58.0,144.0,202.0,146.0,87.0,3.0,12.0,9.0,34.0,2.0,4.0,3.0,13.0,56.0,0.0,308.0,49.0,12.0,0.0,0.0,75.0,0.0,0.0,12.0,20.0,17.0,357.0,357.0,2277.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,297.0,0.0,598.0,130.0,75.0,28.0,27.0,728.0,728.0,0.0,0.0,120.0,608.0,14.0,12.0,0.0,0.0,48.0,0.0,0.0,12.0,2.0,0.0,0.0,28.0,0.0,0.0,2.0,1.0,76.0,48.0,28.0,1.0
Orange,0.0,643.0,2896.0,3539.0,2662.0,1937.0,2.0,1.0,8.0,495.0,0.0,0.0,1.0,221.0,877.0,0.0,9297.0,871.0,479.0,4.0,1.0,1417.0,28.0,8.0,484.0,61.0,326.0,10168.0,10066.0,78870.0,16.0,536.0,92.0,158.0,17.0,10.0,1042.0,9126.0,0.0,17661.0,2444.0,1453.0,23.0,968.0,20105.0,19602.0,382.0,121.0,2419.0,17686.0,674.0,667.0,6.0,1.0,863.0,17.0,5.0,674.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,907.0,885.0,22.0,0.0
Placer ,0.0,121.0,520.0,641.0,367.0,231.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,58.0,274.0,0.0,818.0,140.0,94.0,0.0,0.0,137.0,0.0,0.0,94.0,39.0,7.0,958.0,954.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,15.0,943.0,0.0,1191.0,280.0,137.0,95.0,48.0,1471.0,1469.0,2.0,0.0,122.0,1349.0,33.0,32.0,0.0,0.0,15.0,0.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,15.0,1.0,0.0
Plumas,0.0,22.0,54.0,76.0,40.0,13.0,2.0,2.0,6.0,15.0,0.0,6.0,2.0,4.0,36.0,0.0,71.0,27.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,14.0,11.0,98.0,98.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,91.0,0.0,173.0,37.0,11.0,16.0,10.0,210.0,210.0,0.0,0.0,28.0,182.0,10.0,8.0,0.0,0.0,12.0,0.0,0.0,8.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,20.0,12.0,8.0,0.0
Riverside  a/,-209.0,2421.0,4115.0,6536.0,3524.0,1842.0,0.0,0.0,262.0,1248.0,0.0,0.0,32.0,140.0,3012.0,-35.0,13349.0,161.0,544.0,12.0,1.0,1254.0,27.0,4.0,557.0,-433.0,37.0,13510.0,13368.0,82792.0,6.0,516.0,133.0,71.0,0.0,9.0,359.0,13151.0,-266.0,13420.0,1781.0,1285.0,433.0,63.0,15201.0,14809.0,331.0,61.0,1181.0,14020.0,404.0,404.0,0.0,0.0,322.0,3.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,325.0,0.0,0.0
Sacramento,0.0,1825.0,5861.0,7686.0,5417.0,3389.0,0.0,0.0,10.0,1890.0,0.0,0.0,0.0,128.0,2269.0,0.0,15954.0,2166.0,1065.0,19.0,2.0,2262.0,18.0,23.0,1086.0,280.0,800.0,18120.0,17755.0,111540.0,49.0,519.0,324.0,108.0,87.0,41.0,2580.0,15540.0,0.0,19264.0,3275.0,2303.0,86.0,886.0,22539.0,22145.0,172.0,222.0,3305.0,19234.0,1042.0,1020.0,19.0,2.0,1001.0,8.0,10.0,1041.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,1045.0,1019.0,26.0,1.0
San Benito,0.0,54.0,174.0,228.0,153.0,91.0,2.0,4.0,0.0,34.0,0.0,3.0,3.0,25.0,75.0,0.0,320.0,61.0,21.0,0.0,0.0,66.0,4.0,0.0,21.0,21.0,19.0,381.0,381.0,2943.0,0.0,8.0,0.0,0.0,1.0,0.0,50.0,331.0,0.0,697.0,142.0,70.0,24.0,48.0,839.0,828.0,10.0,1.0,120.0,719.0,14.0,14.0,0.0,0.0,54.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,1.0
San Bernardino  a/,0.0,3013.0,5895.0,8908.0,4961.0,2977.0,0.0,0.0,55.0,1556.0,0.0,0.0,4.0,369.0,3947.0,0.0,21616.0,441.0,514.0,13.0,0.0,2390.0,44.0,16.0,527.0,-106.0,20.0,22057.0,21859.0,152037.0,32.0,860.0,190.0,200.0,0.0,8.0,439.0,21618.0,0.0,28605.0,2599.0,2450.0,106.0,43.0,31204.0,30566.0,509.0,129.0,2533.0,28671.0,1134.0,1128.0,6.0,0.0,1422.0,15.0,5.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.0,1442.0,0.0,0.0
San Diego,0.0,1249.0,3221.0,4470.0,3127.0,2440.0,0.0,0.0,3.0,578.0,0.0,0.0,0.0,106.0,1343.0,0.0,13946.0,1092.0,596.0,11.0,3.0,1756.0,26.0,48.0,610.0,84.0,398.0,15038.0,14802.0,82085.0,28.0,559.0,233.0,191.0,3.0,3.0,1109.0,13929.0,0.0,13782.0,2739.0,1830.0,465.0,444.0,16521.0,16082.0,292.0,147.0,2718.0,13803.0,1074.0,1054.0,18.0,2.0,717.0,18.0,4.0,1074.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,771.0,739.0,32.0,0.0
San Francisco   ,0.0,287.0,2536.0,2823.0,2518.0,1875.0,0.0,0.0,1.0,612.0,0.0,0.0,0.0,30.0,305.0,0.0,3867.0,301.0,177.0,6.0,0.0,1664.0,10.0,18.0,183.0,21.0,97.0,4168.0,4080.0,31279.0,45.0,286.0,88.0,492.0,0.0,0.0,375.0,3793.0,0.0,13707.0,2014.0,1692.0,9.0,313.0,15721.0,15171.0,189.0,361.0,2003.0,13718.0,301.0,298.0,3.0,0.0,539.0,7.0,9.0,301.0,0.0,0.0,0.0,76.0,0.0,1.0,0.0,0.0,632.0,555.0,77.0,0.0
San Joaquin,-2.0,478.0,1829.0,2307.0,1787.0,1082.0,20.0,42.0,107.0,415.0,1.0,8.0,81.0,102.0,520.0,0.0,6035.0,910.0,227.0,0.0,0.0,842.0,11.0,2.0,227.0,457.0,226.0,6945.0,6942.0,52796.0,0.0,166.0,3.0,27.0,64.0,0.0,940.0,6005.0,0.0,9516.0,1798.0,855.0,372.0,571.0,11314.0,11099.0,156.0,59.0,1718.0,9596.0,401.0,369.0,0.0,0.0,884.0,11.0,5.0,369.0,32.0,0.0,0.0,280.0,0.0,0.0,32.0,5.0,1180.0,900.0,280.0,26.0
