county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Madera,2251.0,1012.0,346.0,118.0,97.0,678.0,10.0,3301.0,2299.0,1002.0,439.0,378.0,36.0,25.0,23.0,0.2492,0.1537,0.195,0.1679,2016,MAR,0.00497417890692,0.0071323470629,1.0,2016-03-01
Marin,1593.0,752.0,297.0,86.0,60.0,398.0,10.7,2034.0,1196.0,838.0,625.0,544.0,52.0,29.0,29.7,0.2781,0.1864,0.3923,0.3415,2016,MAR,0.00352015415314,0.00439478761768,1.0,2016-03-01
Mariposa,284.0,162.0,25.0,8.0,10.0,79.0,15.3,319.0,188.0,131.0,60.0,56.0,4.0,0.0,25.3,0.1514,0.08800000000000001,0.2113,0.1972,2016,MAR,0.000627572994031,0.000689251352035,1.0,2016-03-01
Mendocino,1642.0,629.0,351.0,118.0,70.0,474.0,10.7,2169.0,1210.0,959.0,574.0,472.0,78.0,24.0,29.0,0.3283,0.2138,0.3496,0.2875,2016,MAR,0.00362843259225,0.00468647706133,1.0,2016-03-01
Merced,4780.0,1906.0,896.0,310.0,179.0,1489.0,12.0,6831.0,4564.0,2267.0,1634.0,1466.0,118.0,50.0,25.3,0.2897,0.1874,0.3418,0.3067,2016,MAR,0.0105626722235,0.014759485848700002,1.0,2016-03-01
Modoc,158.0,87.0,23.0,5.0,5.0,38.0,11.3,137.0,76.0,61.0,32.0,30.0,1.0,1.0,24.7,0.2089,0.1456,0.2025,0.1899,2016,MAR,0.00034914272203199993,0.000296010768742,1.0,2016-03-01
Mono,118.0,68.0,7.0,4.0,3.0,36.0,10.0,178.0,66.0,112.0,15.0,11.0,4.0,0.0,22.7,0.1186,0.0593,0.1271,0.0932,2016,MAR,0.000260752159492,0.00038459793311,1.0,2016-03-01
Monterey,6172.0,2695.0,942.0,340.0,204.0,1991.0,11.0,5981.0,3551.0,2430.0,1152.0,994.0,102.0,56.0,23.7,0.2408,0.1526,0.1866,0.161,2016,MAR,0.013638663799900001,0.012922922685,1.0,2016-03-01
Napa,1062.0,542.0,110.0,59.0,24.0,327.0,14.3,1071.0,590.0,481.0,220.0,185.0,27.0,8.0,25.7,0.1817,0.1036,0.2072,0.1742,2016,MAR,0.0023467694354299996,0.0023140695863,1.0,2016-03-01
Nevada,1086.0,587.0,119.0,47.0,31.0,302.0,12.3,1279.0,728.0,551.0,323.0,295.0,13.0,15.0,25.0,0.1814,0.1096,0.2974,0.2716,2016,MAR,0.00239980377295,0.00276348739578,1.0,2016-03-01
Orange,24223.0,12576.0,2602.0,1474.0,955.0,6616.0,5.7,26955.0,21596.0,5359.0,2831.0,1733.0,670.0,428.0,33.3,0.2077,0.1074,0.1169,0.0715,2016,MAR,0.053527114909899996,0.05824065891559999,1.0,2016-03-01
Placer,2936.0,1540.0,301.0,166.0,91.0,838.0,9.0,2265.0,1748.0,517.0,312.0,198.0,74.0,40.0,33.3,0.1901,0.1025,0.1063,0.0674,2016,MAR,0.00648786729041,0.0048939006657,1.0,2016-03-01
Plumas,333.0,181.0,38.0,13.0,12.0,89.0,16.0,333.0,192.0,141.0,63.0,61.0,2.0,0.0,29.7,0.1892,0.1141,0.1892,0.1832,2016,MAR,0.0007358514331420001,0.000719500627672,1.0,2016-03-01
Riverside,30815.0,13905.0,5444.0,1816.0,1145.0,8505.0,9.7,34772.0,21259.0,13513.0,7282.0,6256.0,664.0,362.0,25.3,0.2728,0.1767,0.2363,0.203,2016,MAR,0.0680938796165,0.07513055803430001,1.0,2016-03-01
Sacramento,22618.0,10960.0,2893.0,1312.0,822.0,6631.0,6.7,23535.0,18739.0,4796.0,3406.0,2257.0,694.0,455.0,35.3,0.2223,0.1279,0.1506,0.0998,2016,MAR,0.049980443587999995,0.05085119300980001,1.0,2016-03-01
San Benito,671.0,288.0,107.0,40.0,27.0,209.0,12.7,741.0,430.0,311.0,218.0,186.0,25.0,7.0,26.3,0.2593,0.1595,0.3249,0.2772,2016,MAR,0.0014827516866,0.00160105094626,1.0,2016-03-01
San Bernardino,37664.0,14793.0,8662.0,2296.0,1362.0,10551.0,8.3,48277.0,30565.0,17712.0,10600.0,9323.0,809.0,468.0,29.3,0.3271,0.23,0.2814,0.2475,2016,MAR,0.0832285536873,0.104310305712,1.0,2016-03-01
San Diego,38512.0,18060.0,5157.0,2374.0,1455.0,11466.0,11.3,31388.0,24435.0,6953.0,4392.0,2633.0,1017.0,742.0,34.7,0.2333,0.1339,0.114,0.0684,2016,MAR,0.0851024336132,0.0678188759801,1.0,2016-03-01
San Francisco,8582.0,4590.0,862.0,447.0,276.0,2407.0,7.7,7306.0,5505.0,1801.0,1067.0,726.0,202.0,139.0,34.7,0.1847,0.1004,0.1243,0.0846,2016,MAR,0.0189641951929,0.0157858005579,1.0,2016-03-01
San Joaquin,10258.0,4768.0,1869.0,551.0,357.0,2713.0,12.3,15007.0,9973.0,5034.0,2986.0,2639.0,229.0,118.0,24.3,0.2707,0.1822,0.2911,0.2573,2016,MAR,0.0226677597633,0.0324250628213,1.0,2016-03-01
San Luis Obispo,2638.0,1295.0,205.0,133.0,106.0,899.0,11.3,2162.0,1691.0,471.0,217.0,119.0,55.0,43.0,34.3,0.1683,0.0777,0.0823,0.0451,2016,MAR,0.00582935759949,0.004671352423510001,1.0,2016-03-01
San Mateo,4287.0,2163.0,487.0,261.0,178.0,1198.0,9.7,3510.0,2630.0,880.0,492.0,285.0,122.0,85.0,40.0,0.21600000000000003,0.1136,0.1148,0.0665,2016,MAR,0.00947325854019,0.00758392553493,1.0,2016-03-01
Santa Barbara,4596.0,2557.0,446.0,260.0,135.0,1198.0,11.3,3768.0,2973.0,795.0,490.0,322.0,96.0,72.0,36.0,0.1699,0.0901,0.099,0.0651,2016,MAR,0.0101560756358,0.00814137647168,1.0,2016-03-01
Santa Clara,9941.0,5269.0,232.0,618.0,421.0,3401.0,7.7,12214.0,9954.0,2260.0,451.0,46.0,231.0,174.0,36.0,0.1279,0.0233,0.0454,0.46,2016,MAR,0.021967264555200004,0.026390332331500004,1.0,2016-03-01
Santa Cruz,3311.0,1871.0,45.0,134.0,103.0,1158.0,12.0,3215.0,2628.0,587.0,123.0,22.0,56.0,45.0,36.0,0.0852,0.0136,0.0371,0.66,2016,MAR,0.00731652881422,0.006946530083979999,1.0,2016-03-01
Shasta,3366.0,1456.0,532.0,185.0,152.0,1041.0,14.0,3847.0,2127.0,1720.0,1045.0,903.0,101.0,41.0,27.7,0.2582,0.1581,0.3105,0.2683,2016,MAR,0.00743806583771,0.00831206881278,1.0,2016-03-01
Sierra,31.0,14.0,2.0,1.0,2.0,12.0,4.7,59.0,31.0,28.0,3.0,1.0,2.0,0.0,34.0,0.1613,0.0645,0.0968,0.0323,2016,MAR,6.85026859682e-05,0.000127479090188,1.0,2016-03-01
Siskiyou,834.0,395.0,120.0,40.0,28.0,251.0,19.3,903.0,537.0,366.0,238.0,213.0,17.0,8.0,26.7,0.2254,0.1439,0.2854,0.2554,2016,MAR,0.00184294322895,0.0019510782786400001,1.0,2016-03-01
Solano,4803.0,2571.0,62.0,313.0,208.0,1649.0,11.7,5419.0,4116.0,1303.0,266.0,21.0,150.0,95.0,38.7,0.1214,0.0129,0.0554,0.44,2016,MAR,0.0106134967969,0.011708630334399998,1.0,2016-03-01
Sonoma,4880.0,2120.0,622.0,285.0,204.0,1649.0,18.0,4301.0,3306.0,995.0,584.0,353.0,134.0,97.0,36.3,0.2277,0.1275,0.1197,0.0723,2016,MAR,0.0107836486298,0.00929300960847,1.0,2016-03-01
Stanislaus,10053.0,4014.0,1869.0,629.0,418.0,3123.0,8.0,12344.0,7475.0,4869.0,2684.0,2254.0,283.0,147.0,27.3,0.2901,0.1859,0.267,0.2242,2016,MAR,0.022214758130299998,0.026671218462400004,1.0,2016-03-01
Sutter,1521.0,704.0,260.0,71.0,46.0,440.0,15.7,1651.0,1010.0,641.0,426.0,392.0,20.0,14.0,28.3,0.2479,0.1709,0.2801,0.2577,2016,MAR,0.0033610511405700004,0.00356725386272,1.0,2016-03-01
Tehama,1220.0,577.0,183.0,70.0,51.0,339.0,14.3,1550.0,882.0,668.0,395.0,359.0,25.0,11.0,21.3,0.2492,0.15,0.3238,0.2943,2016,MAR,0.00269591215746,0.00334902694562,1.0,2016-03-01
Trinity,241.0,135.0,31.0,15.0,9.0,51.0,12.7,296.0,144.0,152.0,84.0,74.0,7.0,3.0,26.7,0.2282,0.1286,0.3485,0.3071,2016,MAR,0.0005325531393009999,0.000639556113487,1.0,2016-03-01
Tulare,9416.0,3254.0,2012.0,670.0,424.0,3056.0,5.3,12967.0,11072.0,1895.0,1810.0,1297.0,293.0,220.0,35.0,0.3299,0.2137,0.1922,0.1377,2016,MAR,0.0208071384218,0.028017311228299997,1.0,2016-03-01
Tuolumne,848.0,397.0,113.0,53.0,23.0,262.0,13.3,970.0,543.0,427.0,177.0,151.0,16.0,10.0,28.0,0.2229,0.1333,0.2087,0.1781,2016,MAR,0.0018738799258399999,0.0020958426691999998,1.0,2016-03-01
Ventura,8992.0,3680.0,1444.0,653.0,372.0,2843.0,9.0,8194.0,6245.0,1949.0,1495.0,1032.0,282.0,181.0,37.3,0.2746,0.1606,0.1663,0.1148,2016,MAR,0.019870198458900003,0.0177044688983,1.0,2016-03-01
Yolo,2559.0,1422.0,242.0,132.0,85.0,678.0,8.0,2566.0,2052.0,514.0,315.0,185.0,82.0,48.0,33.0,0.1794,0.0946,0.1231,0.0723,2016,MAR,0.005654786238470001,0.00554426009191,1.0,2016-03-01
Yuba,1621.0,741.0,326.0,88.0,53.0,413.0,10.7,1846.0,1092.0,754.0,602.0,555.0,34.0,13.0,24.0,0.2881,0.2011,0.3714,0.3424,2016,MAR,0.00358202754692,0.00398858305911,1.0,2016-03-01
California,451240.0,213002.0,68166.0,25007.0,16334.0,128731.0,11.1,508704.0,353013.0,155691.0,73066.0,53204.0,12510.0,7352.0,29.6,0.2427,0.1511,0.1619,0.1179,2016,JUN,1.0,1.0,2.0,2016-06-01
Alameda,13725.0,6318.0,1497.0,838.0,533.0,4539.0,8.3,15661.0,11544.0,4117.0,1907.0,1076.0,516.0,315.0,40.0,0.209,0.1091,0.1389,0.0784,2016,JUN,0.030416186508299997,0.030786075989200003,2.0,2016-06-01
Alpine,17.0,6.0,3.0,1.0,0.0,7.0,6.0,15.0,7.0,8.0,1.0,1.0,0.0,0.0,25.3,0.2353,0.1765,0.0588,0.0588,2016,JUN,3.7673965074e-05,2.94866956029e-05,2.0,2016-06-01
Amador,442.0,224.0,42.0,25.0,18.0,133.0,10.0,578.0,308.0,270.0,121.0,111.0,9.0,1.0,25.0,0.1923,0.095,0.2738,0.2511,2016,JUN,0.0009795230919239998,0.00113622067057,2.0,2016-06-01
Butte,4204.0,1973.0,607.0,203.0,150.0,1271.0,15.3,4940.0,2891.0,2049.0,1162.0,1016.0,96.0,50.0,26.3,0.2284,0.1444,0.2764,0.2417,2016,JUN,0.009316549951250001,0.0097109517519,2.0,2016-06-01
Calaveras,588.0,302.0,51.0,39.0,22.0,174.0,12.0,875.0,523.0,352.0,210.0,183.0,15.0,12.0,26.7,0.1905,0.0867,0.3571,0.3112,2016,JUN,0.00130307596844,0.00172005724351,2.0,2016-06-01
Colusa,204.0,104.0,16.0,7.0,6.0,71.0,18.3,190.0,100.0,90.0,56.0,50.0,4.0,2.0,25.7,0.1422,0.0784,0.2745,0.2451,2016,JUN,0.000452087580888,0.000373498144304,2.0,2016-06-01
Contra Costa,8474.0,4394.0,831.0,396.0,278.0,2575.0,11.3,7848.0,5967.0,1881.0,944.0,580.0,223.0,141.0,38.7,0.1776,0.0981,0.1114,0.0684,2016,JUN,0.0187793635316,0.0154274391395,2.0,2016-06-01
Del Norte,528.0,261.0,89.0,20.0,17.0,141.0,12.3,800.0,508.0,292.0,255.0,239.0,13.0,3.0,27.7,0.2386,0.1686,0.483,0.4527,2016,JUN,0.00117010903289,0.0015726237654900002,2.0,2016-06-01
El Dorado,1843.0,876.0,227.0,114.0,85.0,541.0,9.7,2235.0,1187.0,1048.0,484.0,419.0,49.0,16.0,27.0,0.2311,0.1232,0.2626,0.2273,2016,JUN,0.00408430103714,0.00439351764484,2.0,2016-06-01
Fresno,16593.0,6130.0,2594.0,1136.0,745.0,5988.0,7.3,24697.0,20900.0,3797.0,3088.0,2031.0,619.0,438.0,48.0,0.2697,0.1563,0.1861,0.1224,2016,JUN,0.0367720060278,0.048548861420400005,2.0,2016-06-01
Glenn,394.0,203.0,51.0,15.0,5.0,120.0,8.3,450.0,255.0,195.0,59.0,55.0,2.0,2.0,22.0,0.1802,0.1294,0.1497,0.1396,2016,JUN,0.00087314954348,0.000884600868088,2.0,2016-06-01
Humboldt,3085.0,1593.0,503.0,148.0,84.0,757.0,9.0,3461.0,1813.0,1648.0,911.0,820.0,61.0,30.0,29.3,0.2382,0.163,0.2953,0.2658,2016,JUN,0.006836716603139999,0.00680356356545,2.0,2016-06-01
Imperial,3594.0,1529.0,636.0,189.0,148.0,1092.0,10.3,5346.0,3651.0,1695.0,1085.0,930.0,106.0,49.0,22.3,0.2707,0.177,0.3019,0.2588,2016,JUN,0.00796471943977,0.0105090583129,2.0,2016-06-01
Inyo,252.0,105.0,33.0,18.0,10.0,86.0,7.7,296.0,176.0,120.0,82.0,76.0,3.0,3.0,27.3,0.2421,0.131,0.3254,0.3016,2016,JUN,0.000558461129333,0.0005818707932309999,2.0,2016-06-01
Kern,17450.0,6926.0,3596.0,1026.0,649.0,5253.0,12.3,20758.0,13292.0,7466.0,4083.0,3449.0,436.0,198.0,18.3,0.3021,0.2061,0.23399999999999999,0.1977,2016,JUN,0.0386712170907,0.0408056551551,2.0,2016-06-01
Kings,2421.0,915.0,541.0,139.0,87.0,739.0,8.3,3146.0,1981.0,1165.0,755.0,659.0,65.0,31.0,26.0,0.3168,0.2235,0.3119,0.2722,2016,JUN,0.005365215849659999,0.006184342957790001,2.0,2016-06-01
Lake,1191.0,600.0,123.0,53.0,39.0,376.0,13.0,1858.0,1138.0,720.0,582.0,521.0,42.0,19.0,29.0,0.1805,0.1033,0.4887,0.4374,2016,JUN,0.0026393936707699997,0.00365241869535,2.0,2016-06-01
Lassen,369.0,200.0,35.0,12.0,11.0,111.0,17.0,480.0,282.0,198.0,99.0,88.0,7.0,4.0,27.0,0.1572,0.0949,0.2683,0.2385,2016,JUN,0.0008177466536649999,0.000943574259294,2.0,2016-06-01
Los Angeles,111167.0,61540.0,17578.0,5525.0,3370.0,23154.0,15.7,109687.0,71974.0,37713.0,4355.0,51.0,2690.0,1614.0,60.7,0.2381,0.1581,0.0392,0.05,2016,JUN,0.246358922081,0.21562047870700002,2.0,2016-06-01
Madera,1986.0,834.0,345.0,108.0,70.0,629.0,10.0,3132.0,2059.0,1073.0,450.0,377.0,47.0,26.0,22.3,0.2633,0.1737,0.2266,0.1898,2016,JUN,0.00440120556688,0.00615682204189,2.0,2016-06-01
Marin,1506.0,749.0,227.0,72.0,65.0,393.0,9.7,1897.0,1089.0,808.0,422.0,365.0,37.0,20.0,26.3,0.2417,0.1507,0.2802,0.2424,2016,JUN,0.00333747008244,0.00372908410392,2.0,2016-06-01
Mariposa,200.0,105.0,28.0,11.0,6.0,50.0,12.7,321.0,190.0,131.0,57.0,54.0,1.0,2.0,24.0,0.225,0.14,0.285,0.27,2016,JUN,0.00044322311851799996,0.000631015285903,2.0,2016-06-01
Mendocino,1531.0,627.0,269.0,102.0,72.0,461.0,11.0,2008.0,1082.0,926.0,508.0,429.0,59.0,20.0,27.0,0.2894,0.1757,0.3318,0.2802,2016,JUN,0.00339287297225,0.00394728565138,2.0,2016-06-01
Merced,4821.0,1913.0,906.0,283.0,164.0,1555.0,14.0,7043.0,4581.0,2462.0,1657.0,1502.0,112.0,43.0,24.3,0.2806,0.1879,0.3437,0.3116,2016,JUN,0.010683893271899999,0.0138449864754,2.0,2016-06-01
Modoc,143.0,75.0,30.0,4.0,5.0,29.0,10.7,129.0,73.0,56.0,37.0,34.0,2.0,1.0,25.3,0.2727,0.2098,0.2587,0.2378,2016,JUN,0.00031690452974,0.000253585582185,2.0,2016-06-01
Mono,167.0,80.0,11.0,7.0,5.0,64.0,11.3,170.0,65.0,105.0,27.0,25.0,0.0,2.0,25.7,0.1377,0.0659,0.1617,0.1497,2016,JUN,0.00037009130396199996,0.000334182550167,2.0,2016-06-01
Monterey,4748.0,2045.0,878.0,329.0,185.0,1311.0,11.3,5393.0,3078.0,2315.0,1239.0,1049.0,142.0,48.0,23.0,0.2932,0.1849,0.261,0.2209,2016,JUN,0.010522116833600001,0.0106014499591,2.0,2016-06-01
Napa,885.0,455.0,106.0,40.0,35.0,249.0,13.3,998.0,558.0,440.0,227.0,195.0,26.0,6.0,22.3,0.2045,0.1198,0.2565,0.2203,2016,JUN,0.0019612622994399998,0.00196184814745,2.0,2016-06-01
Nevada,1052.0,588.0,86.0,45.0,23.0,310.0,12.0,1296.0,721.0,575.0,300.0,252.0,34.0,14.0,25.7,0.1464,0.0817,0.2852,0.2395,2016,JUN,0.0023313536034,0.0025476505000900005,2.0,2016-06-01
Orange,23661.0,12055.0,2531.0,1325.0,879.0,6871.0,6.0,28242.0,22825.0,5417.0,3028.0,1914.0,690.0,424.0,33.3,0.2001,0.107,0.128,0.0809,2016,JUN,0.05243551103630001,0.055517550481199995,2.0,2016-06-01
Placer,2763.0,1484.0,234.0,132.0,97.0,816.0,9.3,1750.0,1389.0,361.0,216.0,131.0,49.0,36.0,33.0,0.1676,0.0847,0.0782,0.0474,2016,JUN,0.006123127382319999,0.0034401144870100002,2.0,2016-06-01
Plumas,257.0,161.0,23.0,12.0,7.0,54.0,15.7,303.0,154.0,149.0,60.0,46.0,5.0,9.0,25.7,0.1634,0.0895,0.2335,0.179,2016,JUN,0.0005695417072949999,0.000595631251179,2.0,2016-06-01
Riverside,31715.0,13723.0,5529.0,1693.0,1207.0,9563.0,10.3,39599.0,23841.0,15758.0,8352.0,7058.0,857.0,437.0,25.7,0.2658,0.1743,0.2633,0.2225,2016,JUN,0.070284106019,0.07784291061210001,2.0,2016-06-01
Sacramento,23352.0,10693.0,3312.0,1393.0,883.0,7071.0,6.0,24877.0,19713.0,5164.0,3509.0,2269.0,752.0,488.0,36.7,0.2393,0.1418,0.1503,0.0972,2016,JUN,0.0517507313181,0.048902701767600004,2.0,2016-06-01
San Benito,538.0,232.0,90.0,33.0,21.0,162.0,14.0,714.0,415.0,299.0,225.0,203.0,15.0,7.0,26.7,0.2677,0.1673,0.4182,0.3773,2016,JUN,0.00119227018881,0.0014035667107000001,2.0,2016-06-01
San Bernardino,38015.0,14403.0,8690.0,2105.0,1440.0,11377.0,7.7,51736.0,32438.0,19298.0,11246.0,9779.0,953.0,514.0,29.0,0.3218,0.2286,0.2958,0.2572,2016,JUN,0.0842456342523,0.101701578914,2.0,2016-06-01
San Diego,39379.0,18243.0,4868.0,2297.0,1498.0,12473.0,11.0,31812.0,24770.0,7042.0,4601.0,2720.0,1129.0,752.0,34.3,0.22,0.1236,0.1168,0.0691,2016,JUN,0.0872684159206,0.06253538403469999,2.0,2016-06-01
San Francisco,8166.0,4225.0,898.0,426.0,266.0,2351.0,7.0,7257.0,5543.0,1714.0,1089.0,731.0,216.0,142.0,35.3,0.1947,0.11,0.1334,0.0895,2016,JUN,0.0180967999291,0.0142656633327,2.0,2016-06-01
San Joaquin,9964.0,4515.0,1747.0,504.0,386.0,2812.0,13.0,15148.0,9900.0,5248.0,3036.0,2672.0,246.0,118.0,23.7,0.2647,0.1753,0.3047,0.2682,2016,JUN,0.022081375764599998,0.0297776309996,2.0,2016-06-01
San Luis Obispo,2419.0,1207.0,194.0,105.0,77.0,836.0,11.0,2153.0,1670.0,483.0,254.0,146.0,68.0,40.0,37.7,0.1554,0.0802,0.105,0.0604,2016,JUN,0.005360783618470001,0.00423232370888,2.0,2016-06-01
San Mateo,4040.0,2001.0,427.0,278.0,162.0,1172.0,9.0,3378.0,2587.0,791.0,465.0,277.0,109.0,79.0,40.3,0.2146,0.1057,0.1151,0.0686,2016,JUN,0.00895310699406,0.006640403849779999,2.0,2016-06-01
Santa Barbara,4261.0,2201.0,396.0,218.0,148.0,1298.0,10.3,3674.0,2864.0,810.0,482.0,288.0,113.0,81.0,34.3,0.1788,0.0929,0.1131,0.0676,2016,JUN,0.009442868540020001,0.00722227464301,2.0,2016-06-01
Santa Clara,9273.0,4859.0,167.0,491.0,369.0,3387.0,7.0,11793.0,9667.0,2126.0,450.0,85.0,213.0,152.0,36.3,0.1108,0.018000000000000002,0.0485,0.92,2016,JUN,0.0205500398901,0.023182440082999998,2.0,2016-06-01
Santa Cruz,2949.0,1644.0,43.0,140.0,100.0,1022.0,11.0,3389.0,2691.0,698.0,122.0,19.0,54.0,49.0,38.0,0.096,0.0146,0.0414,0.64,2016,JUN,0.00653532488255,0.006662027426560001,2.0,2016-06-01
Shasta,3392.0,1464.0,570.0,189.0,122.0,1047.0,14.3,3915.0,2237.0,1678.0,1110.0,969.0,93.0,48.0,26.0,0.2597,0.168,0.3272,0.2857,2016,JUN,0.007517064090060001,0.00769602755237,2.0,2016-06-01
Sierra,27.0,14.0,1.0,3.0,2.0,7.0,12.0,53.0,32.0,21.0,5.0,4.0,1.0,0.0,25.3,0.2222,0.037000000000000005,0.1852,0.1481,2016,JUN,5.98351209999e-05,0.00010418632446400001,2.0,2016-06-01
Siskiyou,714.0,378.0,80.0,38.0,28.0,190.0,21.7,964.0,539.0,425.0,274.0,245.0,24.0,5.0,26.0,0.2045,0.11199999999999999,0.3838,0.3431,2016,JUN,0.00158230653311,0.00189501163742,2.0,2016-06-01
