county,apps_rcvd_during_month,online_apps_rcvd_during_month,apps_disposed_during_month,apps_approved,pacf_apps_approved_over_30d,nacf_apps_approved_over_30d,total_apps_approved_over_30d,pacf_apps_denied,nacf_apps_denied,total_apps_denied,pacf_apps_denied_because_ineligible,nacf_apps_denied_because_ineligible,total_apps_denied_because_ineligible,pacf_apps_denied_procedural_reasons,nacf_apps_denied_procedural_reasons,total_apps_denied_procedural_reasons,pacf_apps_denied_over_30d,nacf_apps_denied_over_30d,total_apps_denied_over_30d,pacf_apps_withdrawn,nacf_apps_withdrawn,total_apps_withdrawn,pacf_apps_processed_under_ES_disposed_during_month,nacf_apps_processed_under_ES_disposed_during_month,total_apps_processed_under_ES_disposed_during_month,pacf_found_entitled_to_ES,nacf_found_entitled_to_ES,total_found_entitled_to_ES,pacf_benefits_issued_1_to_3d,nacf_benefits_issued_1_to_3d,total_benefits_issued_1_to_3d,pacf_benefits_issued_4_to_7d,nacf_benefits_issued_4_to_7d,total_benefits_issued_4_to_7d,pacf_benefits_issued_over_7d,nacf_benefits_issued_over_7d,total_benefits_issued_over_7d,pacf_found_not_entitled_to_ES,nacf_found_not_entitled_to_ES,total_found_not_entitled_to_ES,pacf_cases_brought_from_begin_month,nacf_cases_brought_from_begin_month,total_cases_brought_from_begin_month,pacf_item_8_from_last_month_report,nacf_item_8_from_last_month_report,total_item_8_from_last_month_report,pacf_adjustment,nacf_adjustment,total_adjustment,pacf_cases_added_during_month,nacf_cases_added_during_month,total_cases_added_during_month,pacf_federal_apps_approved,pacf_fed_st_apps_approved,pacf_state_apps_approved,nacf_federal_apps_approved,nacf_fed_st_apps_approved,nacf_state_apps_approved,pacf_apps_approved,nacf_apps_approved,total_apps_approved,pacf_change_assist_status_PACF_or_NACF,nacf_change_assist_status_PACF_or_NACF,total_change_assist_status_PACF_or_NACF,pacf_intercounty_transfers,nacf_intercounty_transfers,total_intercounty_transfers,pacf_cases_reinstated_benefits_prorated_during_month,nacf_cases_reinstated_benefits_prorated_during_month,total_cases_reinstated_benefits_prorated_during_month,pacf_other_approvals,nacf_other_approvals,total_other_approvals,pacf_total_cases_open_during_month,nacf_total_cases_open_during_month,total_total_cases_open_during_month,pacf_pure_federal_cases,nacf_pure_federal_cases,total_pure_federal_cases,federal_persons_in_6A_and_6B,state_persons_single_fed_st_combined_cases,state_persons_families_fed_st_combined_cases,pacf_fed_st_combined_cases,nacf_fed_st_combined_cases,total_fed_st_combined_cases,state_persons_single_pure_state_cases,state_persons_families_pure_state_cases,pacf_pure_state_cases,nacf_pure_state_cases,total_pure_state_cases,pacf_cases_discontinued_during_month,nacf_cases_discontinued_during_month,total_cases_discontinued_during_month,pacf_household_discontinued_failed_to_complete_app,nacf_household_discontinued_failed_to_complete_app,total_household_discontinued_failed_to_complete_app,pacf_cases_brought_forward_at_end_month,nacf_cases_brought_forward_at_end_month,total_cases_brought_forward_at_end_month,pacf_recertification_disposed_during_month,nacf_recertification_disposed_during_month,total_recertification_disposed_during_month,pacf_federal_determined_continuing_eligible,pacf_fed_st_determined_continuing_eligible,pacf_state_determined_continuing_eligible,nacf_federal_determined_continuing_eligible,nacf_fed_st_determined_continuing_eligible,nacf_state_determined_continuing_eligible,pacf_determined_continuing_eligible,nacf_determined_continuing_eligible,total_determined_continuing_eligible,pacf_federal_determined_ineligible,pacf_fed_st_determined_ineligible,pacf_state_determined_ineligible,nacf_federal_determined_ineligible,nacf_fed_st_determined_ineligible,nacf_state_determined_ineligible,pacf_determined_ineligible,nacf_determined_ineligible,total_determined_ineligible,pacf_overdue_recertifications_during_month,nacf_overdue_recertifications_during_month,total_overdue_recertifications_during_month,year,month,quarter,fulldate
Glenn,104.0,13.0,89.0,57.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,13.0,13.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,85.0,89.0,1.0,32.0,33.0,1.0,31.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.0,56.0,190.0,1202.0,1392.0,190.0,1202.0,1392.0,0.0,0.0,0.0,9.0,106.0,115.0,6.0,0.0,0.0,49.0,2.0,0.0,6.0,51.0,57.0,-7.0,7.0,0.0,3.0,6.0,9.0,3.0,13.0,16.0,4.0,29.0,33.0,199.0,1308.0,1507.0,198.0,1300.0,1498.0,3460.0,0.0,9.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,110.0,119.0,4.0,29.0,33.0,190.0,1198.0,1388.0,12.0,59.0,71.0,12.0,0.0,0.0,57.0,1.0,0.0,12.0,58.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Humboldt,1117.0,307.0,1279.0,637.0,0.0,28.0,28.0,0.0,595.0,595.0,0.0,142.0,142.0,0.0,453.0,453.0,0.0,15.0,15.0,0.0,47.0,47.0,11.0,1268.0,1279.0,9.0,409.0,418.0,8.0,398.0,406.0,1.0,7.0,8.0,0.0,4.0,4.0,2.0,859.0,861.0,775.0,10290.0,11065.0,775.0,10290.0,11065.0,0.0,0.0,0.0,31.0,1119.0,1150.0,10.0,0.0,0.0,625.0,1.0,1.0,10.0,627.0,637.0,-22.0,22.0,0.0,7.0,33.0,40.0,3.0,129.0,132.0,33.0,308.0,341.0,806.0,11409.0,12215.0,805.0,11375.0,12180.0,20314.0,8.0,31.0,1.0,31.0,32.0,3.0,0.0,0.0,3.0,3.0,32.0,1011.0,1043.0,0.0,14.0,14.0,774.0,10398.0,11172.0,52.0,406.0,458.0,52.0,0.0,0.0,400.0,2.0,1.0,52.0,403.0,455.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Imperial,1034.0,141.0,991.0,662.0,0.0,9.0,9.0,0.0,267.0,267.0,0.0,91.0,91.0,0.0,176.0,176.0,0.0,1.0,1.0,0.0,62.0,62.0,22.0,968.0,990.0,14.0,425.0,439.0,12.0,398.0,410.0,2.0,14.0,16.0,0.0,13.0,13.0,8.0,543.0,551.0,2176.0,14330.0,16506.0,2176.0,14330.0,16506.0,0.0,0.0,0.0,77.0,1017.0,1094.0,32.0,0.0,0.0,612.0,16.0,2.0,32.0,630.0,662.0,-12.0,12.0,0.0,7.0,14.0,21.0,9.0,168.0,177.0,41.0,193.0,234.0,2253.0,15347.0,17600.0,2228.0,15004.0,17232.0,41898.0,22.0,316.0,25.0,284.0,309.0,62.0,1.0,0.0,59.0,59.0,67.0,1186.0,1253.0,0.0,2.0,2.0,2186.0,14161.0,16347.0,102.0,478.0,580.0,100.0,1.0,0.0,461.0,13.0,0.0,101.0,474.0,575.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Inyo,74.0,3.0,83.0,59.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,2.0,2.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,80.0,83.0,1.0,29.0,30.0,1.0,21.0,22.0,0.0,1.0,1.0,0.0,7.0,7.0,2.0,51.0,53.0,74.0,838.0,912.0,74.0,838.0,912.0,0.0,0.0,0.0,7.0,87.0,94.0,4.0,0.0,0.0,54.0,1.0,0.0,4.0,55.0,59.0,-1.0,1.0,0.0,2.0,4.0,6.0,0.0,16.0,16.0,2.0,11.0,13.0,81.0,925.0,1006.0,81.0,917.0,998.0,1940.0,1.0,5.0,0.0,6.0,6.0,2.0,0.0,0.0,2.0,2.0,6.0,83.0,89.0,0.0,0.0,0.0,75.0,842.0,917.0,2.0,17.0,19.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Kern,5860.0,1418.0,5706.0,3599.0,3.0,39.0,42.0,2.0,1841.0,1843.0,2.0,528.0,530.0,0.0,1313.0,1313.0,0.0,26.0,26.0,0.0,264.0,264.0,183.0,5523.0,5706.0,114.0,2217.0,2331.0,105.0,2075.0,2180.0,6.0,79.0,85.0,3.0,63.0,66.0,69.0,3306.0,3375.0,9010.0,54783.0,63793.0,9012.0,54784.0,63796.0,-2.0,-1.0,-3.0,449.0,5067.0,5516.0,229.0,5.0,0.0,3297.0,49.0,19.0,234.0,3365.0,3599.0,7.0,-7.0,0.0,29.0,95.0,124.0,49.0,671.0,720.0,130.0,943.0,1073.0,9459.0,59850.0,69309.0,9407.0,58941.0,68348.0,158058.0,51.0,719.0,50.0,660.0,710.0,322.0,14.0,2.0,249.0,251.0,415.0,4920.0,5335.0,0.0,33.0,33.0,9044.0,54930.0,63974.0,489.0,1957.0,2446.0,483.0,4.0,0.0,1842.0,21.0,1.0,487.0,1864.0,2351.0,2.0,0.0,0.0,92.0,1.0,0.0,2.0,93.0,95.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Kings,900.0,141.0,891.0,594.0,1.0,3.0,4.0,0.0,262.0,262.0,0.0,119.0,119.0,0.0,143.0,143.0,0.0,2.0,2.0,0.0,35.0,35.0,28.0,863.0,891.0,20.0,384.0,404.0,19.0,353.0,372.0,0.0,15.0,15.0,1.0,16.0,17.0,8.0,479.0,487.0,1365.0,8455.0,9820.0,1365.0,8455.0,9820.0,0.0,0.0,0.0,73.0,892.0,965.0,30.0,0.0,0.0,546.0,14.0,4.0,30.0,564.0,594.0,-1.0,1.0,0.0,7.0,38.0,45.0,6.0,120.0,126.0,31.0,169.0,200.0,1438.0,9347.0,10785.0,1426.0,9193.0,10619.0,23783.0,15.0,130.0,12.0,122.0,134.0,39.0,1.0,0.0,32.0,32.0,59.0,778.0,837.0,0.0,0.0,0.0,1379.0,8569.0,9948.0,79.0,330.0,409.0,79.0,0.0,0.0,315.0,4.0,0.0,79.0,319.0,398.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Lake,460.0,76.0,450.0,311.0,0.0,20.0,20.0,0.0,112.0,112.0,0.0,30.0,30.0,0.0,82.0,82.0,0.0,8.0,8.0,0.0,27.0,27.0,9.0,413.0,422.0,4.0,172.0,176.0,3.0,143.0,146.0,0.0,18.0,18.0,1.0,11.0,12.0,5.0,241.0,246.0,478.0,5286.0,5764.0,478.0,5286.0,5764.0,0.0,0.0,0.0,26.0,474.0,500.0,11.0,0.0,0.0,296.0,3.0,1.0,11.0,300.0,311.0,-6.0,6.0,0.0,6.0,18.0,24.0,1.0,46.0,47.0,14.0,104.0,118.0,504.0,5760.0,6264.0,499.0,5737.0,6236.0,11788.0,3.0,25.0,5.0,21.0,26.0,3.0,0.0,0.0,2.0,2.0,34.0,527.0,561.0,0.0,0.0,0.0,470.0,5233.0,5703.0,20.0,210.0,230.0,18.0,1.0,0.0,206.0,0.0,0.0,19.0,206.0,225.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Lassen,116.0,11.0,109.0,81.0,2.0,3.0,5.0,0.0,26.0,26.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,3.0,3.0,0.0,2.0,2.0,3.0,106.0,109.0,1.0,51.0,52.0,1.0,47.0,48.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,55.0,57.0,204.0,1178.0,1382.0,204.0,1178.0,1382.0,0.0,0.0,0.0,20.0,142.0,162.0,6.0,0.0,0.0,75.0,0.0,0.0,6.0,75.0,81.0,1.0,-1.0,0.0,2.0,7.0,9.0,2.0,29.0,31.0,9.0,32.0,41.0,224.0,1320.0,1544.0,224.0,1318.0,1542.0,3109.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,138.0,171.0,0.0,0.0,0.0,191.0,1182.0,1373.0,10.0,58.0,68.0,10.0,0.0,0.0,58.0,0.0,0.0,10.0,58.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Los Angeles,45252.0,16231.0,47188.0,30550.0,48.0,339.0,387.0,21.0,14949.0,14970.0,10.0,4099.0,4109.0,11.0,10850.0,10861.0,1.0,259.0,260.0,0.0,1668.0,1668.0,1908.0,45268.0,47176.0,1327.0,18404.0,19731.0,1102.0,16887.0,17989.0,85.0,621.0,706.0,140.0,896.0,1036.0,581.0,26864.0,27445.0,77084.0,436813.0,513897.0,78453.0,452072.0,530525.0,-1369.0,-15259.0,-16628.0,3353.0,44104.0,47457.0,2108.0,44.0,7.0,27821.0,305.0,265.0,2159.0,28391.0,30550.0,-1536.0,1536.0,0.0,81.0,341.0,422.0,419.0,3361.0,3780.0,2230.0,10475.0,12705.0,80437.0,480917.0,561354.0,78061.0,471993.0,550054.0,1095833.0,741.0,9124.0,2201.0,5551.0,7752.0,4020.0,499.0,175.0,3373.0,3548.0,2958.0,21930.0,24888.0,38.0,253.0,291.0,77479.0,458987.0,536466.0,4562.0,17520.0,22082.0,4400.0,121.0,2.0,16784.0,240.0,96.0,4523.0,17120.0,21643.0,38.0,1.0,0.0,388.0,10.0,2.0,39.0,400.0,439.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Madera,744.0,116.0,709.0,514.0,0.0,5.0,5.0,0.0,170.0,170.0,0.0,49.0,49.0,0.0,121.0,121.0,0.0,2.0,2.0,0.0,25.0,25.0,22.0,687.0,709.0,17.0,304.0,321.0,16.0,300.0,316.0,1.0,1.0,2.0,0.0,3.0,3.0,5.0,383.0,388.0,1448.0,9069.0,10517.0,1448.0,9069.0,10517.0,0.0,0.0,0.0,89.0,779.0,868.0,29.0,2.0,0.0,477.0,5.0,1.0,31.0,483.0,514.0,23.0,-23.0,0.0,7.0,36.0,43.0,7.0,162.0,169.0,21.0,121.0,142.0,1537.0,9848.0,11385.0,1512.0,9783.0,11295.0,27396.0,2.0,87.0,24.0,59.0,83.0,7.0,2.0,1.0,6.0,7.0,79.0,742.0,821.0,0.0,0.0,0.0,1458.0,9106.0,10564.0,102.0,571.0,673.0,100.0,1.0,0.0,560.0,3.0,1.0,101.0,564.0,665.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Marin,437.0,140.0,451.0,275.0,0.0,12.0,12.0,0.0,159.0,159.0,0.0,47.0,47.0,0.0,112.0,112.0,0.0,4.0,4.0,0.0,17.0,17.0,9.0,442.0,451.0,8.0,179.0,187.0,7.0,164.0,171.0,0.0,10.0,10.0,1.0,5.0,6.0,1.0,263.0,264.0,507.0,5098.0,5605.0,507.0,5098.0,5605.0,0.0,0.0,0.0,18.0,439.0,457.0,10.0,0.0,0.0,252.0,12.0,1.0,10.0,265.0,275.0,-8.0,8.0,0.0,2.0,10.0,12.0,0.0,52.0,52.0,14.0,104.0,118.0,525.0,5537.0,6062.0,485.0,5239.0,5724.0,9585.0,8.0,304.0,38.0,233.0,271.0,66.0,17.0,2.0,65.0,67.0,25.0,461.0,486.0,0.0,1.0,1.0,500.0,5076.0,5576.0,42.0,136.0,178.0,41.0,1.0,0.0,123.0,12.0,0.0,42.0,135.0,177.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Mariposa,61.0,4.0,72.0,44.0,0.0,1.0,1.0,0.0,22.0,22.0,0.0,8.0,8.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,70.0,72.0,0.0,32.0,32.0,0.0,31.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,38.0,40.0,82.0,868.0,950.0,82.0,868.0,950.0,0.0,0.0,0.0,11.0,71.0,82.0,3.0,0.0,0.0,39.0,1.0,1.0,3.0,41.0,44.0,2.0,-2.0,0.0,4.0,1.0,5.0,2.0,4.0,6.0,0.0,27.0,27.0,93.0,939.0,1032.0,92.0,935.0,1027.0,1898.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,65.0,71.0,0.0,1.0,1.0,87.0,874.0,961.0,6.0,44.0,50.0,6.0,0.0,0.0,44.0,0.0,0.0,6.0,44.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Mendocino,495.0,67.0,498.0,372.0,2.0,23.0,25.0,0.0,119.0,119.0,0.0,50.0,50.0,0.0,69.0,69.0,0.0,3.0,3.0,0.0,7.0,7.0,11.0,486.0,497.0,4.0,233.0,237.0,4.0,208.0,212.0,0.0,11.0,11.0,0.0,14.0,14.0,7.0,253.0,260.0,452.0,5431.0,5883.0,452.0,5431.0,5883.0,0.0,0.0,0.0,39.0,552.0,591.0,13.0,1.0,0.0,355.0,1.0,2.0,14.0,358.0,372.0,2.0,-2.0,0.0,3.0,11.0,14.0,4.0,92.0,96.0,16.0,93.0,109.0,491.0,5983.0,6474.0,490.0,5924.0,6414.0,11840.0,3.0,47.0,1.0,47.0,48.0,16.0,0.0,0.0,12.0,12.0,39.0,580.0,619.0,0.0,1.0,1.0,452.0,5403.0,5855.0,23.0,158.0,181.0,22.0,0.0,0.0,157.0,1.0,0.0,22.0,158.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Merced,1697.0,293.0,1609.0,961.0,2.0,12.0,14.0,0.0,536.0,536.0,0.0,134.0,134.0,0.0,402.0,402.0,0.0,6.0,6.0,0.0,112.0,112.0,46.0,1563.0,1609.0,27.0,658.0,685.0,26.0,641.0,667.0,0.0,12.0,12.0,1.0,5.0,6.0,19.0,905.0,924.0,3105.0,18385.0,21490.0,3105.0,18385.0,21490.0,0.0,0.0,0.0,136.0,1831.0,1967.0,59.0,0.0,0.0,894.0,7.0,1.0,59.0,902.0,961.0,-9.0,9.0,0.0,17.0,59.0,76.0,16.0,355.0,371.0,53.0,506.0,559.0,3241.0,20216.0,23457.0,3224.0,20117.0,23341.0,53598.0,5.0,108.0,17.0,85.0,102.0,12.0,2.0,0.0,14.0,14.0,158.0,1732.0,1890.0,0.0,55.0,55.0,3083.0,18484.0,21567.0,200.0,1031.0,1231.0,197.0,2.0,0.0,1014.0,2.0,2.0,199.0,1018.0,1217.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,13.0,14.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Modoc,37.0,6.0,34.0,22.0,0.0,1.0,1.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,32.0,34.0,2.0,12.0,14.0,2.0,11.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,80.0,450.0,530.0,80.0,450.0,530.0,0.0,0.0,0.0,5.0,51.0,56.0,2.0,0.0,0.0,20.0,0.0,0.0,2.0,20.0,22.0,-2.0,2.0,0.0,2.0,4.0,6.0,0.0,8.0,8.0,3.0,17.0,20.0,85.0,501.0,586.0,85.0,500.0,585.0,1227.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,42.0,51.0,0.0,0.0,0.0,76.0,459.0,535.0,5.0,18.0,23.0,4.0,0.0,0.0,18.0,0.0,0.0,4.0,18.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Mono,60.0,13.0,55.0,33.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,4.0,4.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,55.0,55.0,0.0,23.0,23.0,0.0,21.0,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,32.0,32.0,9.0,356.0,365.0,9.0,356.0,365.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,33.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,1.0,11.0,12.0,9.0,407.0,416.0,9.0,404.0,413.0,702.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,9.0,359.0,368.0,0.0,11.0,11.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Monterey,3306.0,679.0,2377.0,1463.0,0.0,35.0,35.0,0.0,818.0,818.0,0.0,338.0,338.0,0.0,480.0,480.0,0.0,16.0,16.0,0.0,96.0,96.0,28.0,2349.0,2377.0,18.0,669.0,687.0,18.0,627.0,645.0,0.0,27.0,27.0,0.0,15.0,15.0,10.0,1680.0,1690.0,1733.0,15167.0,16900.0,1733.0,15167.0,16900.0,0.0,0.0,0.0,130.0,2316.0,2446.0,43.0,1.0,0.0,1389.0,27.0,3.0,44.0,1419.0,1463.0,11.0,-11.0,0.0,6.0,31.0,37.0,16.0,187.0,203.0,53.0,690.0,743.0,1863.0,17483.0,19346.0,1844.0,17273.0,19117.0,41828.0,10.0,215.0,19.0,179.0,198.0,33.0,7.0,0.0,31.0,31.0,107.0,1988.0,2095.0,0.0,5.0,5.0,1756.0,15495.0,17251.0,143.0,730.0,873.0,141.0,1.0,0.0,705.0,9.0,0.0,142.0,714.0,856.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,16.0,17.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Napa,489.0,104.0,556.0,236.0,1.0,13.0,14.0,0.0,266.0,266.0,0.0,62.0,62.0,0.0,204.0,204.0,0.0,5.0,5.0,0.0,54.0,54.0,7.0,549.0,556.0,2.0,86.0,88.0,2.0,79.0,81.0,0.0,3.0,3.0,0.0,4.0,4.0,5.0,463.0,468.0,219.0,2581.0,2800.0,219.0,2582.0,2801.0,0.0,-1.0,-1.0,25.0,364.0,389.0,8.0,1.0,0.0,220.0,6.0,1.0,9.0,227.0,236.0,9.0,-9.0,0.0,2.0,8.0,10.0,1.0,15.0,16.0,4.0,123.0,127.0,244.0,2945.0,3189.0,239.0,2885.0,3124.0,6368.0,3.0,64.0,5.0,54.0,59.0,6.0,1.0,0.0,6.0,6.0,11.0,426.0,437.0,0.0,2.0,2.0,233.0,2519.0,2752.0,12.0,115.0,127.0,12.0,0.0,0.0,109.0,3.0,0.0,12.0,112.0,124.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Nevada,335.0,108.0,323.0,157.0,1.0,26.0,27.0,0.0,151.0,151.0,0.0,41.0,41.0,0.0,110.0,110.0,0.0,7.0,7.0,0.0,15.0,15.0,6.0,316.0,322.0,3.0,117.0,120.0,1.0,94.0,95.0,2.0,9.0,11.0,0.0,14.0,14.0,3.0,199.0,202.0,225.0,3549.0,3774.0,225.0,3549.0,3774.0,0.0,0.0,0.0,13.0,322.0,335.0,6.0,0.0,0.0,151.0,0.0,0.0,6.0,151.0,157.0,-5.0,5.0,0.0,4.0,15.0,19.0,2.0,67.0,69.0,6.0,84.0,90.0,238.0,3871.0,4109.0,237.0,3860.0,4097.0,7058.0,1.0,10.0,1.0,10.0,11.0,1.0,0.0,0.0,1.0,1.0,14.0,350.0,364.0,0.0,7.0,7.0,224.0,3521.0,3745.0,14.0,142.0,156.0,14.0,0.0,0.0,142.0,0.0,0.0,14.0,142.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Orange,6899.0,1650.0,6687.0,4674.0,4.0,30.0,34.0,105.0,1606.0,1711.0,51.0,787.0,838.0,54.0,819.0,873.0,5.0,73.0,78.0,43.0,259.0,302.0,292.0,4957.0,5249.0,68.0,2047.0,2115.0,68.0,2042.0,2110.0,0.0,2.0,2.0,0.0,3.0,3.0,224.0,2910.0,3134.0,8815.0,97429.0,106244.0,8767.0,97283.0,106050.0,48.0,146.0,194.0,429.0,8658.0,9087.0,233.0,9.0,0.0,4294.0,94.0,44.0,242.0,4432.0,4674.0,-142.0,142.0,0.0,16.0,106.0,122.0,42.0,887.0,929.0,271.0,3091.0,3362.0,9244.0,106087.0,115331.0,9069.0,103023.0,112092.0,232884.0,264.0,2886.0,175.0,2024.0,2199.0,1419.0,20.0,0.0,1040.0,1040.0,520.0,9290.0,9810.0,0.0,0.0,0.0,8724.0,96797.0,105521.0,582.0,5554.0,6136.0,564.0,5.0,0.0,4268.0,102.0,33.0,569.0,4403.0,4972.0,13.0,0.0,0.0,1109.0,31.0,11.0,13.0,1151.0,1164.0,3.0,2.0,5.0,2017,NOV,4.0,2017-11-01
Placer,638.0,346.0,563.0,283.0,0.0,3.0,3.0,1.0,243.0,244.0,0.0,57.0,57.0,1.0,186.0,187.0,0.0,24.0,24.0,0.0,36.0,36.0,1.0,406.0,407.0,0.0,218.0,218.0,0.0,191.0,191.0,0.0,14.0,14.0,0.0,13.0,13.0,1.0,188.0,189.0,580.0,7506.0,8086.0,570.0,7247.0,7817.0,10.0,259.0,269.0,32.0,521.0,553.0,14.0,1.0,0.0,267.0,1.0,0.0,15.0,268.0,283.0,-7.0,7.0,0.0,5.0,18.0,23.0,7.0,77.0,84.0,12.0,151.0,163.0,612.0,8027.0,8639.0,598.0,7957.0,8555.0,15709.0,1.0,85.0,13.0,43.0,56.0,34.0,7.0,1.0,27.0,28.0,55.0,807.0,862.0,0.0,0.0,0.0,557.0,7220.0,7777.0,26.0,287.0,313.0,25.0,0.0,0.0,270.0,4.0,2.0,25.0,276.0,301.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
Plumas,111.0,32.0,101.0,80.0,0.0,2.0,2.0,0.0,18.0,18.0,0.0,8.0,8.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,100.0,101.0,0.0,51.0,51.0,0.0,46.0,46.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,49.0,50.0,67.0,981.0,1048.0,67.0,981.0,1048.0,0.0,0.0,0.0,-3.0,125.0,122.0,1.0,0.0,0.0,78.0,0.0,1.0,1.0,79.0,80.0,-5.0,5.0,0.0,1.0,3.0,4.0,0.0,18.0,18.0,0.0,20.0,20.0,64.0,1106.0,1170.0,64.0,1105.0,1169.0,2092.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,69.0,72.0,0.0,0.0,0.0,61.0,1037.0,1098.0,0.0,55.0,55.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,NOV,4.0,2017-11-01
