county,apps_rcvd_during_month,online_apps_rcvd_during_month,apps_disposed_during_month,apps_approved,pacf_apps_approved_over_30d,nacf_apps_approved_over_30d,total_apps_approved_over_30d,pacf_apps_denied,nacf_apps_denied,total_apps_denied,pacf_apps_denied_because_ineligible,nacf_apps_denied_because_ineligible,total_apps_denied_because_ineligible,pacf_apps_denied_procedural_reasons,nacf_apps_denied_procedural_reasons,total_apps_denied_procedural_reasons,pacf_apps_denied_over_30d,nacf_apps_denied_over_30d,total_apps_denied_over_30d,pacf_apps_withdrawn,nacf_apps_withdrawn,total_apps_withdrawn,pacf_apps_processed_under_ES_disposed_during_month,nacf_apps_processed_under_ES_disposed_during_month,total_apps_processed_under_ES_disposed_during_month,pacf_found_entitled_to_ES,nacf_found_entitled_to_ES,total_found_entitled_to_ES,pacf_benefits_issued_1_to_3d,nacf_benefits_issued_1_to_3d,total_benefits_issued_1_to_3d,pacf_benefits_issued_4_to_7d,nacf_benefits_issued_4_to_7d,total_benefits_issued_4_to_7d,pacf_benefits_issued_over_7d,nacf_benefits_issued_over_7d,total_benefits_issued_over_7d,pacf_found_not_entitled_to_ES,nacf_found_not_entitled_to_ES,total_found_not_entitled_to_ES,pacf_cases_brought_from_begin_month,nacf_cases_brought_from_begin_month,total_cases_brought_from_begin_month,pacf_item_8_from_last_month_report,nacf_item_8_from_last_month_report,total_item_8_from_last_month_report,pacf_adjustment,nacf_adjustment,total_adjustment,pacf_cases_added_during_month,nacf_cases_added_during_month,total_cases_added_during_month,pacf_federal_apps_approved,pacf_fed_st_apps_approved,pacf_state_apps_approved,nacf_federal_apps_approved,nacf_fed_st_apps_approved,nacf_state_apps_approved,pacf_apps_approved,nacf_apps_approved,total_apps_approved,pacf_change_assist_status_PACF_or_NACF,nacf_change_assist_status_PACF_or_NACF,total_change_assist_status_PACF_or_NACF,pacf_intercounty_transfers,nacf_intercounty_transfers,total_intercounty_transfers,pacf_cases_reinstated_benefits_prorated_during_month,nacf_cases_reinstated_benefits_prorated_during_month,total_cases_reinstated_benefits_prorated_during_month,pacf_other_approvals,nacf_other_approvals,total_other_approvals,pacf_total_cases_open_during_month,nacf_total_cases_open_during_month,total_total_cases_open_during_month,pacf_pure_federal_cases,nacf_pure_federal_cases,total_pure_federal_cases,federal_persons_in_6A_and_6B,state_persons_single_fed_st_combined_cases,state_persons_families_fed_st_combined_cases,pacf_fed_st_combined_cases,nacf_fed_st_combined_cases,total_fed_st_combined_cases,state_persons_single_pure_state_cases,state_persons_families_pure_state_cases,pacf_pure_state_cases,nacf_pure_state_cases,total_pure_state_cases,pacf_cases_discontinued_during_month,nacf_cases_discontinued_during_month,total_cases_discontinued_during_month,pacf_household_discontinued_failed_to_complete_app,nacf_household_discontinued_failed_to_complete_app,total_household_discontinued_failed_to_complete_app,pacf_cases_brought_forward_at_end_month,nacf_cases_brought_forward_at_end_month,total_cases_brought_forward_at_end_month,pacf_recertification_disposed_during_month,nacf_recertification_disposed_during_month,total_recertification_disposed_during_month,pacf_federal_determined_continuing_eligible,pacf_fed_st_determined_continuing_eligible,pacf_state_determined_continuing_eligible,nacf_federal_determined_continuing_eligible,nacf_fed_st_determined_continuing_eligible,nacf_state_determined_continuing_eligible,pacf_determined_continuing_eligible,nacf_determined_continuing_eligible,total_determined_continuing_eligible,pacf_federal_determined_ineligible,pacf_fed_st_determined_ineligible,pacf_state_determined_ineligible,nacf_federal_determined_ineligible,nacf_fed_st_determined_ineligible,nacf_state_determined_ineligible,pacf_determined_ineligible,nacf_determined_ineligible,total_determined_ineligible,pacf_overdue_recertifications_during_month,nacf_overdue_recertifications_during_month,total_overdue_recertifications_during_month,year,month,quarter,fulldate
Glenn,126.0,22.0,133.0,88.0,0.0,2.0,2.0,1.0,35.0,36.0,1.0,9.0,10.0,0.0,26.0,26.0,0.0,1.0,1.0,0.0,9.0,9.0,8.0,125.0,133.0,3.0,45.0,48.0,3.0,45.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,85.0,184.0,1213.0,1397.0,184.0,1213.0,1397.0,0.0,0.0,0.0,4.0,143.0,147.0,7.0,0.0,0.0,80.0,1.0,0.0,7.0,81.0,88.0,-9.0,9.0,0.0,2.0,10.0,12.0,1.0,18.0,19.0,3.0,25.0,28.0,188.0,1356.0,1544.0,188.0,1347.0,1535.0,3535.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,112.0,124.0,0.0,0.0,0.0,176.0,1244.0,1420.0,10.0,60.0,70.0,10.0,0.0,0.0,58.0,1.0,0.0,10.0,59.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Humboldt,1496.0,377.0,1278.0,646.0,0.0,4.0,4.0,1.0,584.0,585.0,1.0,211.0,212.0,0.0,373.0,373.0,0.0,4.0,4.0,0.0,47.0,47.0,10.0,1268.0,1278.0,6.0,465.0,471.0,6.0,455.0,461.0,0.0,5.0,5.0,0.0,5.0,5.0,4.0,803.0,807.0,791.0,10215.0,11006.0,791.0,10215.0,11006.0,0.0,0.0,0.0,40.0,1231.0,1271.0,11.0,0.0,0.0,633.0,2.0,0.0,11.0,635.0,646.0,-8.0,8.0,0.0,4.0,18.0,22.0,1.0,155.0,156.0,32.0,415.0,447.0,831.0,11446.0,12277.0,830.0,11402.0,12232.0,20705.0,9.0,35.0,1.0,37.0,38.0,7.0,1.0,0.0,7.0,7.0,41.0,1213.0,1254.0,0.0,19.0,19.0,790.0,10233.0,11023.0,54.0,517.0,571.0,53.0,0.0,0.0,504.0,4.0,1.0,53.0,509.0,562.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Imperial,1406.0,197.0,1393.0,964.0,1.0,24.0,25.0,0.0,359.0,359.0,0.0,181.0,181.0,0.0,178.0,178.0,0.0,8.0,8.0,0.0,70.0,70.0,39.0,1352.0,1391.0,25.0,547.0,572.0,23.0,506.0,529.0,2.0,29.0,31.0,0.0,12.0,12.0,14.0,805.0,819.0,2118.0,14081.0,16199.0,2118.0,14081.0,16199.0,0.0,0.0,0.0,106.0,1308.0,1414.0,50.0,1.0,0.0,892.0,18.0,3.0,51.0,913.0,964.0,-16.0,16.0,0.0,3.0,17.0,20.0,19.0,154.0,173.0,49.0,208.0,257.0,2224.0,15389.0,17613.0,2201.0,15008.0,17209.0,42151.0,25.0,343.0,23.0,318.0,341.0,64.0,2.0,0.0,63.0,63.0,81.0,1013.0,1094.0,0.0,8.0,8.0,2143.0,14376.0,16519.0,177.0,756.0,933.0,174.0,2.0,0.0,733.0,12.0,3.0,176.0,748.0,924.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Inyo,65.0,6.0,64.0,48.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,7.0,7.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,61.0,64.0,3.0,28.0,31.0,1.0,25.0,26.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,33.0,33.0,72.0,878.0,950.0,72.0,878.0,950.0,0.0,0.0,0.0,12.0,69.0,81.0,4.0,0.0,0.0,44.0,0.0,0.0,4.0,44.0,48.0,5.0,-5.0,0.0,0.0,5.0,5.0,1.0,14.0,15.0,2.0,11.0,13.0,84.0,947.0,1031.0,84.0,940.0,1024.0,1984.0,0.0,5.0,0.0,5.0,5.0,2.0,0.0,0.0,2.0,2.0,8.0,86.0,94.0,0.0,0.0,0.0,76.0,861.0,937.0,4.0,24.0,28.0,4.0,0.0,0.0,24.0,0.0,0.0,4.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Kern,6466.0,2043.0,6012.0,3846.0,2.0,34.0,36.0,1.0,1887.0,1888.0,1.0,845.0,846.0,0.0,1042.0,1042.0,0.0,22.0,22.0,0.0,278.0,278.0,171.0,5840.0,6011.0,99.0,2410.0,2509.0,95.0,2222.0,2317.0,4.0,129.0,133.0,0.0,59.0,59.0,72.0,3430.0,3502.0,9150.0,55162.0,64312.0,9150.0,55163.0,64313.0,0.0,-1.0,-1.0,416.0,5223.0,5639.0,223.0,2.0,0.0,3557.0,43.0,21.0,225.0,3621.0,3846.0,-1.0,1.0,0.0,21.0,101.0,122.0,55.0,661.0,716.0,116.0,839.0,955.0,9566.0,60385.0,69951.0,9516.0,59407.0,68923.0,160450.0,50.0,798.0,47.0,725.0,772.0,335.0,9.0,3.0,253.0,256.0,402.0,4872.0,5274.0,1.0,14.0,15.0,9164.0,55513.0,64677.0,579.0,2141.0,2720.0,578.0,0.0,0.0,2027.0,31.0,4.0,578.0,2062.0,2640.0,1.0,0.0,0.0,77.0,2.0,0.0,1.0,79.0,80.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Kings,926.0,154.0,1055.0,610.0,0.0,2.0,2.0,0.0,408.0,408.0,0.0,293.0,293.0,0.0,115.0,115.0,0.0,1.0,1.0,0.0,37.0,37.0,29.0,911.0,940.0,21.0,387.0,408.0,18.0,357.0,375.0,1.0,21.0,22.0,2.0,9.0,11.0,8.0,524.0,532.0,1367.0,8468.0,9835.0,1368.0,8468.0,9836.0,-1.0,0.0,-1.0,66.0,898.0,964.0,33.0,0.0,0.0,561.0,14.0,2.0,33.0,577.0,610.0,-10.0,10.0,0.0,7.0,19.0,26.0,8.0,113.0,121.0,28.0,179.0,207.0,1433.0,9366.0,10799.0,1417.0,9223.0,10640.0,24032.0,13.0,124.0,16.0,112.0,128.0,37.0,1.0,0.0,31.0,31.0,67.0,777.0,844.0,0.0,1.0,1.0,1366.0,8589.0,9955.0,89.0,358.0,447.0,89.0,0.0,0.0,342.0,7.0,0.0,89.0,349.0,438.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Lake,493.0,52.0,450.0,316.0,1.0,21.0,22.0,0.0,117.0,117.0,0.0,35.0,35.0,0.0,82.0,82.0,0.0,6.0,6.0,0.0,17.0,17.0,8.0,441.0,449.0,5.0,207.0,212.0,3.0,183.0,186.0,2.0,15.0,17.0,0.0,9.0,9.0,3.0,234.0,237.0,520.0,5425.0,5945.0,520.0,5425.0,5945.0,0.0,0.0,0.0,38.0,541.0,579.0,12.0,0.0,0.0,302.0,1.0,1.0,12.0,304.0,316.0,8.0,-8.0,0.0,2.0,31.0,33.0,1.0,51.0,52.0,15.0,163.0,178.0,558.0,5966.0,6524.0,554.0,5940.0,6494.0,11971.0,4.0,27.0,4.0,23.0,27.0,6.0,0.0,0.0,3.0,3.0,30.0,491.0,521.0,0.0,0.0,0.0,528.0,5475.0,6003.0,42.0,232.0,274.0,42.0,0.0,0.0,229.0,2.0,0.0,42.0,231.0,273.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Lassen,102.0,9.0,104.0,76.0,0.0,3.0,3.0,1.0,25.0,26.0,1.0,15.0,16.0,0.0,10.0,10.0,0.0,2.0,2.0,0.0,2.0,2.0,5.0,99.0,104.0,0.0,47.0,47.0,0.0,42.0,42.0,0.0,2.0,2.0,0.0,3.0,3.0,5.0,52.0,57.0,197.0,1251.0,1448.0,197.0,1251.0,1448.0,0.0,0.0,0.0,34.0,121.0,155.0,6.0,0.0,0.0,69.0,0.0,1.0,6.0,70.0,76.0,6.0,-6.0,0.0,3.0,1.0,4.0,6.0,30.0,36.0,13.0,26.0,39.0,231.0,1372.0,1603.0,231.0,1370.0,1601.0,3200.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,146.0,162.0,0.0,0.0,0.0,215.0,1226.0,1441.0,14.0,57.0,71.0,14.0,0.0,0.0,56.0,0.0,0.0,14.0,56.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Los Angeles,54604.0,16955.0,50579.0,35244.0,65.0,435.0,500.0,36.0,13166.0,13202.0,7.0,4132.0,4139.0,29.0,9034.0,9063.0,3.0,353.0,356.0,0.0,2133.0,2133.0,2444.0,48126.0,50570.0,1728.0,21775.0,23503.0,1432.0,19889.0,21321.0,94.0,840.0,934.0,202.0,1046.0,1248.0,716.0,26351.0,27067.0,77319.0,419325.0,496644.0,78587.0,433748.0,512335.0,-1268.0,-14423.0,-15691.0,4632.0,49982.0,54614.0,2615.0,54.0,10.0,31907.0,381.0,277.0,2679.0,32565.0,35244.0,-1155.0,1155.0,0.0,60.0,266.0,326.0,363.0,3146.0,3509.0,2685.0,12850.0,15535.0,81951.0,469307.0,551258.0,79578.0,460473.0,540051.0,1082596.0,642.0,9084.0,2185.0,5378.0,7563.0,4110.0,544.0,188.0,3456.0,3644.0,3170.0,26311.0,29481.0,58.0,332.0,390.0,78781.0,442996.0,521777.0,5734.0,20809.0,26543.0,5518.0,170.0,9.0,20133.0,327.0,114.0,5697.0,20574.0,26271.0,37.0,0.0,0.0,226.0,9.0,0.0,37.0,235.0,272.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Madera,670.0,103.0,641.0,420.0,1.0,2.0,3.0,0.0,190.0,190.0,0.0,87.0,87.0,0.0,103.0,103.0,0.0,1.0,1.0,0.0,31.0,31.0,28.0,613.0,641.0,13.0,233.0,246.0,13.0,231.0,244.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,380.0,395.0,1542.0,9191.0,10733.0,1542.0,9191.0,10733.0,0.0,0.0,0.0,45.0,672.0,717.0,29.0,2.0,0.0,384.0,3.0,2.0,31.0,389.0,420.0,-30.0,30.0,0.0,9.0,20.0,29.0,7.0,137.0,144.0,28.0,96.0,124.0,1587.0,9863.0,11450.0,1574.0,9790.0,11364.0,27597.0,2.0,78.0,12.0,65.0,77.0,9.0,6.0,1.0,8.0,9.0,62.0,657.0,719.0,0.0,0.0,0.0,1525.0,9206.0,10731.0,121.0,529.0,650.0,118.0,2.0,0.0,518.0,2.0,0.0,120.0,520.0,640.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Marin,531.0,177.0,489.0,317.0,0.0,5.0,5.0,0.0,159.0,159.0,0.0,63.0,63.0,0.0,96.0,96.0,0.0,4.0,4.0,0.0,13.0,13.0,11.0,478.0,489.0,9.0,204.0,213.0,9.0,191.0,200.0,0.0,7.0,7.0,0.0,6.0,6.0,2.0,274.0,276.0,514.0,5024.0,5538.0,514.0,5024.0,5538.0,0.0,0.0,0.0,43.0,496.0,539.0,14.0,0.0,0.0,288.0,9.0,6.0,14.0,303.0,317.0,7.0,-7.0,0.0,5.0,17.0,22.0,4.0,53.0,57.0,13.0,130.0,143.0,557.0,5520.0,6077.0,517.0,5219.0,5736.0,9642.0,8.0,314.0,39.0,233.0,272.0,68.0,13.0,1.0,68.0,69.0,26.0,499.0,525.0,0.0,1.0,1.0,531.0,5021.0,5552.0,43.0,191.0,234.0,40.0,3.0,0.0,177.0,11.0,0.0,43.0,188.0,231.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Mariposa,96.0,15.0,105.0,48.0,0.0,5.0,5.0,0.0,46.0,46.0,0.0,17.0,17.0,0.0,29.0,29.0,0.0,3.0,3.0,0.0,11.0,11.0,4.0,101.0,105.0,3.0,33.0,36.0,3.0,21.0,24.0,0.0,10.0,10.0,0.0,2.0,2.0,1.0,68.0,69.0,76.0,875.0,951.0,76.0,875.0,951.0,0.0,0.0,0.0,7.0,79.0,86.0,4.0,0.0,0.0,44.0,0.0,0.0,4.0,44.0,48.0,1.0,-1.0,0.0,0.0,6.0,6.0,1.0,6.0,7.0,1.0,24.0,25.0,83.0,954.0,1037.0,82.0,952.0,1034.0,1882.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,64.0,64.0,0.0,2.0,2.0,83.0,890.0,973.0,3.0,38.0,41.0,3.0,0.0,0.0,38.0,0.0,0.0,3.0,38.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Mendocino,664.0,77.0,598.0,469.0,0.0,30.0,30.0,0.0,120.0,120.0,0.0,57.0,57.0,0.0,63.0,63.0,0.0,5.0,5.0,0.0,9.0,9.0,5.0,593.0,598.0,3.0,309.0,312.0,3.0,292.0,295.0,0.0,12.0,12.0,0.0,5.0,5.0,2.0,284.0,286.0,489.0,5273.0,5762.0,489.0,5273.0,5762.0,0.0,0.0,0.0,22.0,685.0,707.0,6.0,0.0,0.0,462.0,0.0,1.0,6.0,463.0,469.0,-9.0,9.0,0.0,0.0,14.0,14.0,13.0,90.0,103.0,12.0,109.0,121.0,511.0,5958.0,6469.0,508.0,5908.0,6416.0,11903.0,3.0,43.0,3.0,38.0,41.0,13.0,2.0,0.0,12.0,12.0,34.0,569.0,603.0,0.0,0.0,0.0,477.0,5389.0,5866.0,22.0,221.0,243.0,22.0,0.0,0.0,212.0,3.0,0.0,22.0,215.0,237.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Merced,1808.0,390.0,1753.0,972.0,3.0,20.0,23.0,1.0,623.0,624.0,1.0,251.0,252.0,0.0,372.0,372.0,0.0,15.0,15.0,0.0,157.0,157.0,56.0,1696.0,1752.0,38.0,643.0,681.0,37.0,614.0,651.0,1.0,14.0,15.0,0.0,15.0,15.0,18.0,1053.0,1071.0,3314.0,18747.0,22061.0,3314.0,18747.0,22061.0,0.0,0.0,0.0,104.0,1685.0,1789.0,54.0,1.0,0.0,911.0,5.0,1.0,55.0,917.0,972.0,-40.0,40.0,0.0,15.0,48.0,63.0,18.0,294.0,312.0,56.0,386.0,442.0,3418.0,20432.0,23850.0,3398.0,20328.0,23726.0,54767.0,5.0,115.0,20.0,90.0,110.0,11.0,3.0,0.0,14.0,14.0,125.0,1617.0,1742.0,0.0,26.0,26.0,3293.0,18815.0,22108.0,226.0,926.0,1152.0,224.0,2.0,0.0,910.0,3.0,0.0,226.0,913.0,1139.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Modoc,43.0,8.0,50.0,37.0,0.0,3.0,3.0,0.0,12.0,12.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,49.0,49.0,0.0,25.0,25.0,0.0,24.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,24.0,77.0,422.0,499.0,77.0,422.0,499.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,37.0,-2.0,2.0,0.0,2.0,2.0,4.0,0.0,7.0,7.0,0.0,11.0,11.0,77.0,481.0,558.0,76.0,480.0,556.0,1181.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,47.0,49.0,0.0,0.0,0.0,75.0,434.0,509.0,2.0,15.0,17.0,2.0,0.0,0.0,15.0,0.0,0.0,2.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Mono,34.0,10.0,32.0,23.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,32.0,1.0,12.0,13.0,1.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,8.0,361.0,369.0,8.0,361.0,369.0,0.0,0.0,0.0,2.0,29.0,31.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,22.0,23.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,7.0,10.0,390.0,400.0,10.0,387.0,397.0,686.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,10.0,346.0,356.0,0.0,15.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Monterey,1841.0,528.0,1683.0,1006.0,0.0,3.0,3.0,0.0,599.0,599.0,0.0,381.0,381.0,0.0,218.0,218.0,0.0,2.0,2.0,0.0,78.0,78.0,21.0,1662.0,1683.0,15.0,577.0,592.0,15.0,546.0,561.0,0.0,17.0,17.0,0.0,14.0,14.0,6.0,1085.0,1091.0,2012.0,16395.0,18407.0,2012.0,16395.0,18407.0,0.0,0.0,0.0,0.0,1677.0,1677.0,25.0,0.0,0.0,973.0,7.0,1.0,25.0,981.0,1006.0,-88.0,88.0,0.0,4.0,34.0,38.0,10.0,215.0,225.0,49.0,359.0,408.0,2012.0,18072.0,20084.0,1993.0,17877.0,19870.0,43414.0,11.0,190.0,19.0,163.0,182.0,41.0,5.0,0.0,32.0,32.0,114.0,1794.0,1908.0,0.0,2.0,2.0,1898.0,16278.0,18176.0,192.0,638.0,830.0,190.0,2.0,0.0,603.0,4.0,1.0,192.0,608.0,800.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Napa,308.0,82.0,308.0,133.0,1.0,8.0,9.0,0.0,138.0,138.0,0.0,53.0,53.0,0.0,85.0,85.0,0.0,5.0,5.0,0.0,37.0,37.0,3.0,305.0,308.0,1.0,88.0,89.0,1.0,80.0,81.0,0.0,3.0,3.0,0.0,5.0,5.0,2.0,217.0,219.0,247.0,2674.0,2921.0,247.0,2674.0,2921.0,0.0,0.0,0.0,5.0,270.0,275.0,4.0,0.0,0.0,127.0,2.0,0.0,4.0,129.0,133.0,-10.0,10.0,0.0,0.0,13.0,13.0,2.0,17.0,19.0,9.0,101.0,110.0,252.0,2944.0,3196.0,249.0,2891.0,3140.0,6281.0,3.0,57.0,3.0,49.0,52.0,5.0,0.0,0.0,4.0,4.0,10.0,290.0,300.0,0.0,0.0,0.0,242.0,2654.0,2896.0,28.0,107.0,135.0,28.0,0.0,0.0,103.0,2.0,0.0,28.0,105.0,133.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Nevada,363.0,101.0,349.0,222.0,0.0,23.0,23.0,0.0,119.0,119.0,0.0,55.0,55.0,0.0,64.0,64.0,0.0,10.0,10.0,0.0,8.0,8.0,7.0,342.0,349.0,4.0,149.0,153.0,3.0,128.0,131.0,1.0,8.0,9.0,0.0,13.0,13.0,3.0,193.0,196.0,229.0,3564.0,3793.0,229.0,3564.0,3793.0,0.0,0.0,0.0,16.0,393.0,409.0,8.0,0.0,0.0,212.0,2.0,0.0,8.0,214.0,222.0,0.0,0.0,0.0,1.0,13.0,14.0,2.0,63.0,65.0,5.0,103.0,108.0,245.0,3957.0,4202.0,244.0,3945.0,4189.0,7233.0,2.0,10.0,1.0,11.0,12.0,1.0,0.0,0.0,1.0,1.0,21.0,394.0,415.0,0.0,3.0,3.0,224.0,3563.0,3787.0,14.0,171.0,185.0,14.0,0.0,0.0,165.0,0.0,0.0,14.0,165.0,179.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Orange,7995.0,1961.0,7671.0,5383.0,6.0,16.0,22.0,111.0,1845.0,1956.0,67.0,1107.0,1174.0,44.0,738.0,782.0,4.0,65.0,69.0,44.0,288.0,332.0,119.0,6222.0,6341.0,63.0,2321.0,2384.0,63.0,2307.0,2370.0,0.0,9.0,9.0,0.0,5.0,5.0,56.0,3901.0,3957.0,9003.0,97302.0,106305.0,9088.0,97225.0,106313.0,-85.0,77.0,-8.0,483.0,9445.0,9928.0,288.0,7.0,0.0,4929.0,92.0,67.0,295.0,5088.0,5383.0,-121.0,121.0,0.0,9.0,83.0,92.0,44.0,934.0,978.0,256.0,3219.0,3475.0,9486.0,106747.0,116233.0,9303.0,103581.0,112884.0,235412.0,257.0,2954.0,181.0,2044.0,2225.0,1525.0,20.0,2.0,1122.0,1124.0,447.0,8569.0,9016.0,0.0,0.0,0.0,9039.0,98178.0,107217.0,726.0,6673.0,7399.0,699.0,11.0,0.0,5415.0,132.0,42.0,710.0,5589.0,6299.0,15.0,1.0,0.0,1042.0,32.0,10.0,16.0,1084.0,1100.0,1.0,0.0,1.0,2017,AUG,3.0,2017-08-01
Placer,779.0,425.0,626.0,311.0,0.0,0.0,0.0,0.0,267.0,267.0,0.0,61.0,61.0,0.0,206.0,206.0,0.0,14.0,14.0,0.0,48.0,48.0,3.0,505.0,508.0,3.0,221.0,224.0,3.0,195.0,198.0,0.0,17.0,17.0,0.0,9.0,9.0,0.0,284.0,284.0,588.0,7523.0,8111.0,574.0,7286.0,7860.0,14.0,237.0,251.0,47.0,599.0,646.0,23.0,1.0,0.0,286.0,1.0,0.0,24.0,287.0,311.0,-10.0,10.0,0.0,7.0,15.0,22.0,6.0,89.0,95.0,20.0,198.0,218.0,635.0,8122.0,8757.0,622.0,8050.0,8672.0,15946.0,0.0,72.0,12.0,38.0,50.0,47.0,7.0,1.0,34.0,35.0,40.0,817.0,857.0,0.0,0.0,0.0,595.0,7305.0,7900.0,31.0,325.0,356.0,29.0,2.0,0.0,318.0,1.0,0.0,31.0,319.0,350.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
Plumas,142.0,21.0,122.0,84.0,0.0,1.0,1.0,0.0,34.0,34.0,0.0,15.0,15.0,0.0,19.0,19.0,0.0,2.0,2.0,0.0,4.0,4.0,5.0,117.0,122.0,1.0,65.0,66.0,1.0,61.0,62.0,0.0,3.0,3.0,0.0,1.0,1.0,4.0,52.0,56.0,63.0,926.0,989.0,63.0,926.0,989.0,0.0,0.0,0.0,0.0,121.0,121.0,5.0,0.0,0.0,79.0,0.0,0.0,5.0,79.0,84.0,-6.0,6.0,0.0,0.0,0.0,0.0,1.0,16.0,17.0,0.0,20.0,20.0,63.0,1047.0,1110.0,63.0,1046.0,1109.0,1997.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,117.0,122.0,0.0,0.0,0.0,58.0,930.0,988.0,3.0,51.0,54.0,3.0,0.0,0.0,51.0,0.0,0.0,3.0,51.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,AUG,3.0,2017-08-01
