county,apps_rcvd_during_month,online_apps_rcvd_during_month,apps_disposed_during_month,apps_approved,pacf_apps_approved_over_30d,nacf_apps_approved_over_30d,total_apps_approved_over_30d,pacf_apps_denied,nacf_apps_denied,total_apps_denied,pacf_apps_denied_because_ineligible,nacf_apps_denied_because_ineligible,total_apps_denied_because_ineligible,pacf_apps_denied_procedural_reasons,nacf_apps_denied_procedural_reasons,total_apps_denied_procedural_reasons,pacf_apps_denied_over_30d,nacf_apps_denied_over_30d,total_apps_denied_over_30d,pacf_apps_withdrawn,nacf_apps_withdrawn,total_apps_withdrawn,pacf_apps_processed_under_ES_disposed_during_month,nacf_apps_processed_under_ES_disposed_during_month,total_apps_processed_under_ES_disposed_during_month,pacf_found_entitled_to_ES,nacf_found_entitled_to_ES,total_found_entitled_to_ES,pacf_benefits_issued_1_to_3d,nacf_benefits_issued_1_to_3d,total_benefits_issued_1_to_3d,pacf_benefits_issued_4_to_7d,nacf_benefits_issued_4_to_7d,total_benefits_issued_4_to_7d,pacf_benefits_issued_over_7d,nacf_benefits_issued_over_7d,total_benefits_issued_over_7d,pacf_found_not_entitled_to_ES,nacf_found_not_entitled_to_ES,total_found_not_entitled_to_ES,pacf_cases_brought_from_begin_month,nacf_cases_brought_from_begin_month,total_cases_brought_from_begin_month,pacf_item_8_from_last_month_report,nacf_item_8_from_last_month_report,total_item_8_from_last_month_report,pacf_adjustment,nacf_adjustment,total_adjustment,pacf_cases_added_during_month,nacf_cases_added_during_month,total_cases_added_during_month,pacf_federal_apps_approved,pacf_fed_st_apps_approved,pacf_state_apps_approved,nacf_federal_apps_approved,nacf_fed_st_apps_approved,nacf_state_apps_approved,pacf_apps_approved,nacf_apps_approved,total_apps_approved,pacf_change_assist_status_PACF_or_NACF,nacf_change_assist_status_PACF_or_NACF,total_change_assist_status_PACF_or_NACF,pacf_intercounty_transfers,nacf_intercounty_transfers,total_intercounty_transfers,pacf_cases_reinstated_benefits_prorated_during_month,nacf_cases_reinstated_benefits_prorated_during_month,total_cases_reinstated_benefits_prorated_during_month,pacf_other_approvals,nacf_other_approvals,total_other_approvals,pacf_total_cases_open_during_month,nacf_total_cases_open_during_month,total_total_cases_open_during_month,pacf_pure_federal_cases,nacf_pure_federal_cases,total_pure_federal_cases,federal_persons_in_6A_and_6B,state_persons_single_fed_st_combined_cases,state_persons_families_fed_st_combined_cases,pacf_fed_st_combined_cases,nacf_fed_st_combined_cases,total_fed_st_combined_cases,state_persons_single_pure_state_cases,state_persons_families_pure_state_cases,pacf_pure_state_cases,nacf_pure_state_cases,total_pure_state_cases,pacf_cases_discontinued_during_month,nacf_cases_discontinued_during_month,total_cases_discontinued_during_month,pacf_household_discontinued_failed_to_complete_app,nacf_household_discontinued_failed_to_complete_app,total_household_discontinued_failed_to_complete_app,pacf_cases_brought_forward_at_end_month,nacf_cases_brought_forward_at_end_month,total_cases_brought_forward_at_end_month,pacf_recertification_disposed_during_month,nacf_recertification_disposed_during_month,total_recertification_disposed_during_month,pacf_federal_determined_continuing_eligible,pacf_fed_st_determined_continuing_eligible,pacf_state_determined_continuing_eligible,nacf_federal_determined_continuing_eligible,nacf_fed_st_determined_continuing_eligible,nacf_state_determined_continuing_eligible,pacf_determined_continuing_eligible,nacf_determined_continuing_eligible,total_determined_continuing_eligible,pacf_federal_determined_ineligible,pacf_fed_st_determined_ineligible,pacf_state_determined_ineligible,nacf_federal_determined_ineligible,nacf_fed_st_determined_ineligible,nacf_state_determined_ineligible,pacf_determined_ineligible,nacf_determined_ineligible,total_determined_ineligible,pacf_overdue_recertifications_during_month,nacf_overdue_recertifications_during_month,total_overdue_recertifications_during_month,year,month,quarter,fulldate
Fresno,3800.0,1437.0,3585.0,2597.0,9.0,47.0,56.0,1.0,915.0,916.0,1.0,914.0,915.0,0.0,1.0,1.0,1.0,168.0,169.0,0.0,72.0,72.0,50.0,3053.0,3103.0,24.0,1405.0,1429.0,24.0,1359.0,1383.0,0.0,31.0,31.0,0.0,15.0,15.0,26.0,1648.0,1674.0,11980.0,74866.0,86846.0,11516.0,71716.0,83232.0,464.0,3150.0,3614.0,27.0,2671.0,2698.0,186.0,3.0,0.0,2371.0,18.0,19.0,189.0,2408.0,2597.0,-178.0,178.0,0.0,13.0,47.0,60.0,0.0,11.0,11.0,3.0,27.0,30.0,12007.0,77537.0,89544.0,11814.0,76648.0,88462.0,206566.0,81.0,929.0,179.0,683.0,862.0,246.0,40.0,14.0,206.0,220.0,767.0,6521.0,7288.0,0.0,0.0,0.0,11240.0,71016.0,82256.0,899.0,4751.0,5650.0,740.0,10.0,1.0,3886.0,34.0,9.0,751.0,3929.0,4680.0,145.0,2.0,1.0,807.0,11.0,4.0,148.0,822.0,970.0,3.0,2.0,5.0,2017,APR,2.0,2017-04-01
Glenn,106.0,14.0,110.0,57.0,0.0,3.0,3.0,0.0,46.0,46.0,0.0,9.0,9.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,108.0,109.0,0.0,45.0,45.0,0.0,42.0,42.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,63.0,64.0,198.0,1259.0,1457.0,198.0,1259.0,1457.0,0.0,0.0,0.0,-3.0,97.0,94.0,1.0,0.0,0.0,55.0,1.0,0.0,1.0,56.0,57.0,-9.0,9.0,0.0,2.0,3.0,5.0,1.0,5.0,6.0,2.0,24.0,26.0,195.0,1356.0,1551.0,194.0,1348.0,1542.0,3548.0,0.0,9.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,108.0,115.0,0.0,2.0,2.0,188.0,1248.0,1436.0,10.0,52.0,62.0,9.0,1.0,0.0,51.0,0.0,0.0,10.0,51.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Humboldt,1016.0,183.0,995.0,559.0,0.0,1.0,1.0,0.0,407.0,407.0,0.0,135.0,135.0,0.0,272.0,272.0,0.0,2.0,2.0,0.0,29.0,29.0,13.0,982.0,995.0,13.0,398.0,411.0,11.0,388.0,399.0,0.0,8.0,8.0,2.0,2.0,4.0,0.0,584.0,584.0,823.0,10542.0,11365.0,823.0,10542.0,11365.0,0.0,0.0,0.0,61.0,985.0,1046.0,13.0,0.0,0.0,542.0,2.0,2.0,13.0,546.0,559.0,15.0,-15.0,0.0,4.0,16.0,20.0,0.0,126.0,126.0,29.0,312.0,341.0,884.0,11527.0,12411.0,881.0,11495.0,12376.0,20827.0,8.0,27.0,3.0,26.0,29.0,6.0,1.0,0.0,6.0,6.0,43.0,1007.0,1050.0,0.0,9.0,9.0,841.0,10520.0,11361.0,59.0,348.0,407.0,58.0,0.0,0.0,341.0,1.0,0.0,58.0,342.0,400.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Imperial,1005.0,127.0,1013.0,695.0,1.0,9.0,10.0,0.0,266.0,266.0,0.0,135.0,135.0,0.0,131.0,131.0,0.0,3.0,3.0,0.0,52.0,52.0,43.0,970.0,1013.0,27.0,422.0,449.0,23.0,400.0,423.0,3.0,9.0,12.0,1.0,13.0,14.0,16.0,548.0,564.0,2184.0,14005.0,16189.0,2184.0,14005.0,16189.0,0.0,0.0,0.0,91.0,1037.0,1128.0,52.0,2.0,0.0,615.0,20.0,6.0,54.0,641.0,695.0,-18.0,18.0,0.0,4.0,19.0,23.0,16.0,154.0,170.0,35.0,205.0,240.0,2275.0,15042.0,17317.0,2242.0,14662.0,16904.0,41310.0,30.0,354.0,31.0,325.0,356.0,56.0,5.0,2.0,55.0,57.0,96.0,1072.0,1168.0,0.0,4.0,4.0,2179.0,13970.0,16149.0,139.0,689.0,828.0,137.0,1.0,0.0,666.0,15.0,1.0,138.0,682.0,820.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Inyo,68.0,5.0,81.0,61.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,6.0,6.0,0.0,12.0,12.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,81.0,81.0,0.0,41.0,41.0,0.0,38.0,38.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,40.0,40.0,80.0,882.0,962.0,80.0,882.0,962.0,0.0,0.0,0.0,6.0,87.0,93.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,61.0,2.0,-2.0,0.0,1.0,5.0,6.0,2.0,13.0,15.0,1.0,10.0,11.0,86.0,969.0,1055.0,85.0,963.0,1048.0,2004.0,1.0,5.0,1.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0,10.0,81.0,91.0,0.0,1.0,1.0,76.0,888.0,964.0,5.0,41.0,46.0,5.0,0.0,0.0,40.0,1.0,0.0,5.0,41.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Kern,4730.0,1295.0,4610.0,3036.0,4.0,31.0,35.0,0.0,1364.0,1364.0,0.0,665.0,665.0,0.0,699.0,699.0,0.0,14.0,14.0,0.0,210.0,210.0,171.0,4438.0,4609.0,115.0,1936.0,2051.0,107.0,1801.0,1908.0,6.0,79.0,85.0,2.0,56.0,58.0,56.0,2502.0,2558.0,9657.0,55545.0,65202.0,9657.0,55547.0,65204.0,0.0,-2.0,-2.0,304.0,4569.0,4873.0,212.0,5.0,0.0,2776.0,32.0,11.0,217.0,2819.0,3036.0,-148.0,148.0,0.0,24.0,100.0,124.0,68.0,644.0,712.0,143.0,858.0,1001.0,9961.0,60114.0,70075.0,9893.0,59101.0,68994.0,161411.0,61.0,865.0,66.0,783.0,849.0,294.0,20.0,2.0,230.0,232.0,498.0,5312.0,5810.0,0.0,6.0,6.0,9463.0,54802.0,64265.0,517.0,2062.0,2579.0,511.0,6.0,0.0,1956.0,20.0,7.0,517.0,1983.0,2500.0,0.0,0.0,0.0,77.0,2.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Kings,731.0,108.0,705.0,491.0,0.0,3.0,3.0,0.0,185.0,185.0,0.0,112.0,112.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,29.0,29.0,28.0,676.0,704.0,20.0,319.0,339.0,20.0,305.0,325.0,0.0,12.0,12.0,0.0,2.0,2.0,8.0,357.0,365.0,1470.0,8633.0,10103.0,1470.0,8633.0,10103.0,0.0,0.0,0.0,21.0,739.0,760.0,29.0,0.0,0.0,458.0,2.0,2.0,29.0,462.0,491.0,-47.0,47.0,0.0,3.0,13.0,16.0,11.0,111.0,122.0,25.0,106.0,131.0,1491.0,9372.0,10863.0,1476.0,9214.0,10690.0,24382.0,13.0,137.0,15.0,127.0,142.0,35.0,5.0,0.0,31.0,31.0,72.0,845.0,917.0,0.0,2.0,2.0,1419.0,8527.0,9946.0,72.0,278.0,350.0,71.0,1.0,0.0,261.0,6.0,1.0,72.0,268.0,340.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Lake,382.0,45.0,379.0,302.0,1.0,13.0,14.0,0.0,62.0,62.0,0.0,16.0,16.0,0.0,46.0,46.0,0.0,3.0,3.0,0.0,15.0,15.0,5.0,374.0,379.0,0.0,196.0,196.0,0.0,183.0,183.0,0.0,6.0,6.0,0.0,7.0,7.0,5.0,178.0,183.0,537.0,5485.0,6022.0,537.0,5485.0,6022.0,0.0,0.0,0.0,19.0,495.0,514.0,7.0,0.0,0.0,295.0,0.0,0.0,7.0,295.0,302.0,-10.0,10.0,0.0,1.0,12.0,13.0,2.0,21.0,23.0,19.0,157.0,176.0,556.0,5980.0,6536.0,552.0,5954.0,6506.0,12118.0,4.0,24.0,4.0,21.0,25.0,7.0,1.0,0.0,5.0,5.0,36.0,482.0,518.0,0.0,1.0,1.0,520.0,5498.0,6018.0,40.0,257.0,297.0,38.0,1.0,0.0,255.0,0.0,0.0,39.0,255.0,294.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Lassen,109.0,13.0,105.0,79.0,0.0,7.0,7.0,0.0,22.0,22.0,0.0,10.0,10.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,103.0,105.0,1.0,56.0,57.0,0.0,51.0,51.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,47.0,48.0,212.0,1206.0,1418.0,212.0,1206.0,1418.0,0.0,0.0,0.0,20.0,158.0,178.0,4.0,0.0,0.0,74.0,1.0,0.0,4.0,75.0,79.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,34.0,35.0,15.0,46.0,61.0,232.0,1364.0,1596.0,232.0,1360.0,1592.0,3150.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,128.0,150.0,0.0,0.0,0.0,210.0,1236.0,1446.0,17.0,64.0,81.0,17.0,0.0,0.0,63.0,0.0,0.0,17.0,63.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Los Angeles,28631.0,5164.0,30800.0,23909.0,45.0,216.0,261.0,15.0,5812.0,5827.0,7.0,2067.0,2074.0,8.0,3745.0,3753.0,1.0,93.0,94.0,0.0,1064.0,1064.0,2022.0,26632.0,28654.0,1447.0,14160.0,15607.0,1184.0,12966.0,14150.0,81.0,468.0,549.0,182.0,726.0,908.0,575.0,12472.0,13047.0,81305.0,420238.0,501543.0,82632.0,434628.0,517260.0,-1327.0,-14390.0,-15717.0,4664.0,36670.0,41334.0,2319.0,47.0,8.0,21137.0,194.0,204.0,2374.0,21535.0,23909.0,-1000.0,1000.0,0.0,40.0,172.0,212.0,304.0,2323.0,2627.0,2946.0,11640.0,14586.0,85969.0,456908.0,542877.0,83476.0,448348.0,531824.0,1073228.0,601.0,9022.0,2250.0,5219.0,7469.0,4049.0,549.0,243.0,3341.0,3584.0,3920.0,26789.0,30709.0,58.0,267.0,325.0,82049.0,430119.0,512168.0,5594.0,17080.0,22674.0,5398.0,155.0,3.0,16576.0,273.0,68.0,5556.0,16917.0,22473.0,36.0,2.0,0.0,158.0,5.0,0.0,38.0,163.0,201.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Madera,552.0,61.0,514.0,312.0,0.0,1.0,1.0,0.0,174.0,174.0,0.0,70.0,70.0,0.0,104.0,104.0,0.0,1.0,1.0,0.0,28.0,28.0,12.0,502.0,514.0,4.0,211.0,215.0,4.0,210.0,214.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,291.0,299.0,1746.0,9453.0,11199.0,1746.0,9453.0,11199.0,0.0,0.0,0.0,51.0,558.0,609.0,17.0,0.0,0.0,295.0,0.0,0.0,17.0,295.0,312.0,3.0,-3.0,0.0,9.0,26.0,35.0,7.0,131.0,138.0,15.0,109.0,124.0,1797.0,10011.0,11808.0,1780.0,9940.0,11720.0,28450.0,3.0,80.0,16.0,63.0,79.0,9.0,5.0,1.0,8.0,9.0,84.0,731.0,815.0,0.0,1.0,1.0,1713.0,9280.0,10993.0,93.0,397.0,490.0,93.0,0.0,0.0,389.0,1.0,0.0,93.0,390.0,483.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Marin,432.0,118.0,424.0,278.0,0.0,3.0,3.0,0.0,122.0,122.0,0.0,58.0,58.0,0.0,64.0,64.0,0.0,1.0,1.0,0.0,24.0,24.0,9.0,414.0,423.0,6.0,169.0,175.0,6.0,161.0,167.0,0.0,7.0,7.0,0.0,1.0,1.0,3.0,245.0,248.0,545.0,5012.0,5557.0,545.0,5012.0,5557.0,0.0,0.0,0.0,25.0,473.0,498.0,13.0,0.0,0.0,251.0,10.0,4.0,13.0,265.0,278.0,-12.0,12.0,0.0,4.0,9.0,13.0,1.0,52.0,53.0,19.0,135.0,154.0,570.0,5485.0,6055.0,534.0,5179.0,5713.0,9576.0,8.0,318.0,33.0,237.0,270.0,71.0,18.0,3.0,69.0,72.0,27.0,471.0,498.0,0.0,1.0,1.0,543.0,5014.0,5557.0,39.0,231.0,270.0,35.0,3.0,0.0,210.0,16.0,1.0,38.0,227.0,265.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Mariposa,63.0,10.0,59.0,44.0,1.0,8.0,9.0,0.0,11.0,11.0,0.0,3.0,3.0,0.0,8.0,8.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,57.0,58.0,0.0,28.0,28.0,0.0,17.0,17.0,0.0,6.0,6.0,0.0,5.0,5.0,1.0,29.0,30.0,88.0,867.0,955.0,88.0,867.0,955.0,0.0,0.0,0.0,-8.0,80.0,72.0,1.0,0.0,0.0,43.0,0.0,0.0,1.0,43.0,44.0,-9.0,9.0,0.0,0.0,4.0,4.0,0.0,7.0,7.0,0.0,17.0,17.0,80.0,947.0,1027.0,80.0,942.0,1022.0,1860.0,1.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,72.0,78.0,0.0,2.0,2.0,74.0,875.0,949.0,7.0,40.0,47.0,7.0,0.0,0.0,40.0,0.0,0.0,7.0,40.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Mendocino,441.0,68.0,433.0,338.0,0.0,26.0,26.0,0.0,87.0,87.0,0.0,33.0,33.0,0.0,54.0,54.0,0.0,2.0,2.0,0.0,8.0,8.0,10.0,423.0,433.0,6.0,224.0,230.0,6.0,210.0,216.0,0.0,10.0,10.0,0.0,4.0,4.0,4.0,199.0,203.0,525.0,5226.0,5751.0,525.0,5226.0,5751.0,0.0,0.0,0.0,10.0,556.0,566.0,9.0,0.0,0.0,329.0,0.0,0.0,9.0,329.0,338.0,-16.0,16.0,0.0,2.0,12.0,14.0,3.0,72.0,75.0,12.0,127.0,139.0,535.0,5782.0,6317.0,531.0,5732.0,6263.0,11821.0,2.0,45.0,4.0,38.0,42.0,13.0,1.0,0.0,12.0,12.0,40.0,552.0,592.0,0.0,0.0,0.0,495.0,5230.0,5725.0,35.0,199.0,234.0,35.0,0.0,0.0,197.0,1.0,0.0,35.0,198.0,233.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Merced,1267.0,184.0,1220.0,764.0,0.0,12.0,12.0,0.0,370.0,370.0,0.0,166.0,166.0,0.0,204.0,204.0,0.0,5.0,5.0,0.0,86.0,86.0,39.0,1181.0,1220.0,29.0,505.0,534.0,29.0,483.0,512.0,0.0,17.0,17.0,0.0,5.0,5.0,10.0,676.0,686.0,3567.0,19063.0,22630.0,3567.0,19063.0,22630.0,0.0,0.0,0.0,53.0,1414.0,1467.0,36.0,0.0,0.0,725.0,2.0,1.0,36.0,728.0,764.0,-55.0,55.0,0.0,13.0,60.0,73.0,11.0,172.0,183.0,48.0,399.0,447.0,3620.0,20477.0,24097.0,3605.0,20377.0,23982.0,55401.0,3.0,106.0,14.0,83.0,97.0,14.0,4.0,1.0,17.0,18.0,147.0,1551.0,1698.0,0.0,22.0,22.0,3473.0,18926.0,22399.0,172.0,835.0,1007.0,172.0,0.0,0.0,821.0,7.0,0.0,172.0,828.0,1000.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Modoc,29.0,3.0,32.0,25.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,32.0,0.0,19.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,78.0,433.0,511.0,78.0,433.0,511.0,0.0,0.0,0.0,4.0,49.0,53.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,1.0,-1.0,0.0,2.0,3.0,5.0,0.0,10.0,10.0,1.0,12.0,13.0,82.0,482.0,564.0,81.0,481.0,562.0,1195.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,10.0,53.0,63.0,0.0,0.0,0.0,72.0,429.0,501.0,5.0,18.0,23.0,5.0,0.0,0.0,17.0,0.0,0.0,5.0,17.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Mono,35.0,8.0,35.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,35.0,35.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,9.0,372.0,381.0,9.0,372.0,381.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,12.0,12.0,9.0,409.0,418.0,9.0,406.0,415.0,680.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,70.0,0.0,0.0,0.0,8.0,340.0,348.0,1.0,14.0,15.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Monterey,1208.0,285.0,1171.0,722.0,0.0,1.0,1.0,0.0,403.0,403.0,0.0,258.0,258.0,0.0,145.0,145.0,0.0,1.0,1.0,0.0,46.0,46.0,16.0,1155.0,1171.0,10.0,435.0,445.0,10.0,421.0,431.0,0.0,7.0,7.0,0.0,7.0,7.0,6.0,720.0,726.0,3312.0,18558.0,21870.0,3312.0,18558.0,21870.0,0.0,0.0,0.0,-28.0,1376.0,1348.0,19.0,1.0,0.0,692.0,10.0,0.0,20.0,702.0,722.0,-124.0,124.0,0.0,7.0,28.0,35.0,21.0,150.0,171.0,48.0,372.0,420.0,3284.0,19934.0,23218.0,3262.0,19659.0,22921.0,51415.0,14.0,279.0,22.0,241.0,263.0,38.0,8.0,0.0,34.0,34.0,204.0,2140.0,2344.0,0.0,4.0,4.0,3080.0,17794.0,20874.0,152.0,573.0,725.0,151.0,1.0,0.0,565.0,4.0,0.0,152.0,569.0,721.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Napa,234.0,66.0,242.0,134.0,0.0,7.0,7.0,0.0,81.0,81.0,0.0,28.0,28.0,0.0,53.0,53.0,0.0,1.0,1.0,0.0,27.0,27.0,4.0,238.0,242.0,2.0,79.0,81.0,1.0,79.0,80.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,159.0,161.0,287.0,2846.0,3133.0,288.0,2846.0,3134.0,-1.0,0.0,-1.0,7.0,226.0,233.0,4.0,0.0,0.0,127.0,2.0,1.0,4.0,130.0,134.0,-3.0,3.0,0.0,0.0,12.0,12.0,2.0,13.0,15.0,4.0,68.0,72.0,294.0,3072.0,3366.0,287.0,3016.0,3303.0,6673.0,3.0,58.0,7.0,50.0,57.0,7.0,0.0,0.0,6.0,6.0,15.0,277.0,292.0,0.0,0.0,0.0,279.0,2795.0,3074.0,19.0,106.0,125.0,18.0,1.0,0.0,101.0,0.0,0.0,19.0,101.0,120.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Nevada,318.0,92.0,352.0,205.0,1.0,49.0,50.0,0.0,138.0,138.0,0.0,56.0,56.0,0.0,82.0,82.0,0.0,14.0,14.0,0.0,9.0,9.0,2.0,350.0,352.0,1.0,135.0,136.0,1.0,113.0,114.0,0.0,5.0,5.0,0.0,17.0,17.0,1.0,215.0,216.0,237.0,3627.0,3864.0,237.0,3627.0,3864.0,0.0,0.0,0.0,24.0,330.0,354.0,4.0,0.0,0.0,201.0,0.0,0.0,4.0,201.0,205.0,8.0,-8.0,0.0,1.0,7.0,8.0,0.0,51.0,51.0,11.0,79.0,90.0,261.0,3957.0,4218.0,260.0,3945.0,4205.0,7301.0,2.0,11.0,1.0,11.0,12.0,1.0,0.0,0.0,1.0,1.0,19.0,360.0,379.0,0.0,2.0,2.0,242.0,3597.0,3839.0,17.0,146.0,163.0,17.0,0.0,0.0,145.0,1.0,0.0,17.0,146.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Orange,6153.0,1447.0,5854.0,4096.0,1.0,33.0,34.0,68.0,1447.0,1515.0,30.0,813.0,843.0,38.0,634.0,672.0,1.0,85.0,86.0,37.0,206.0,243.0,92.0,4727.0,4819.0,50.0,1831.0,1881.0,49.0,1818.0,1867.0,0.0,11.0,11.0,1.0,2.0,3.0,42.0,2896.0,2938.0,9520.0,99218.0,108738.0,9641.0,98996.0,108637.0,-121.0,222.0,101.0,358.0,7828.0,8186.0,208.0,7.0,0.0,3750.0,79.0,52.0,215.0,3881.0,4096.0,-117.0,117.0,0.0,8.0,98.0,106.0,38.0,920.0,958.0,214.0,2812.0,3026.0,9878.0,107046.0,116924.0,9671.0,103931.0,113602.0,237946.0,275.0,2941.0,203.0,2019.0,2222.0,1500.0,15.0,4.0,1096.0,1100.0,497.0,8499.0,8996.0,0.0,0.0,0.0,9381.0,98547.0,107928.0,682.0,5912.0,6594.0,659.0,12.0,0.0,4716.0,117.0,34.0,671.0,4867.0,5538.0,11.0,0.0,0.0,1004.0,28.0,13.0,11.0,1045.0,1056.0,0.0,1.0,1.0,2017,APR,2.0,2017-04-01
Placer,586.0,229.0,514.0,277.0,0.0,0.0,0.0,0.0,211.0,211.0,0.0,58.0,58.0,0.0,153.0,153.0,0.0,14.0,14.0,0.0,26.0,26.0,4.0,323.0,327.0,4.0,179.0,183.0,3.0,164.0,167.0,0.0,6.0,6.0,1.0,9.0,10.0,0.0,144.0,144.0,642.0,7596.0,8238.0,629.0,7393.0,8022.0,13.0,203.0,216.0,23.0,537.0,560.0,11.0,0.0,0.0,261.0,2.0,3.0,11.0,266.0,277.0,-24.0,24.0,0.0,4.0,38.0,42.0,8.0,66.0,74.0,24.0,143.0,167.0,665.0,8133.0,8798.0,654.0,8059.0,8713.0,16037.0,3.0,65.0,9.0,38.0,47.0,52.0,7.0,2.0,36.0,38.0,43.0,806.0,849.0,0.0,0.0,0.0,622.0,7327.0,7949.0,32.0,280.0,312.0,30.0,2.0,0.0,269.0,1.0,0.0,32.0,270.0,302.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
