county,apps_rcvd_during_month,online_apps_rcvd_during_month,apps_disposed_during_month,apps_approved,pacf_apps_approved_over_30d,nacf_apps_approved_over_30d,total_apps_approved_over_30d,pacf_apps_denied,nacf_apps_denied,total_apps_denied,pacf_apps_denied_because_ineligible,nacf_apps_denied_because_ineligible,total_apps_denied_because_ineligible,pacf_apps_denied_procedural_reasons,nacf_apps_denied_procedural_reasons,total_apps_denied_procedural_reasons,pacf_apps_denied_over_30d,nacf_apps_denied_over_30d,total_apps_denied_over_30d,pacf_apps_withdrawn,nacf_apps_withdrawn,total_apps_withdrawn,pacf_apps_processed_under_ES_disposed_during_month,nacf_apps_processed_under_ES_disposed_during_month,total_apps_processed_under_ES_disposed_during_month,pacf_found_entitled_to_ES,nacf_found_entitled_to_ES,total_found_entitled_to_ES,pacf_benefits_issued_1_to_3d,nacf_benefits_issued_1_to_3d,total_benefits_issued_1_to_3d,pacf_benefits_issued_4_to_7d,nacf_benefits_issued_4_to_7d,total_benefits_issued_4_to_7d,pacf_benefits_issued_over_7d,nacf_benefits_issued_over_7d,total_benefits_issued_over_7d,pacf_found_not_entitled_to_ES,nacf_found_not_entitled_to_ES,total_found_not_entitled_to_ES,pacf_cases_brought_from_begin_month,nacf_cases_brought_from_begin_month,total_cases_brought_from_begin_month,pacf_item_8_from_last_month_report,nacf_item_8_from_last_month_report,total_item_8_from_last_month_report,pacf_adjustment,nacf_adjustment,total_adjustment,pacf_cases_added_during_month,nacf_cases_added_during_month,total_cases_added_during_month,pacf_federal_apps_approved,pacf_fed_st_apps_approved,pacf_state_apps_approved,nacf_federal_apps_approved,nacf_fed_st_apps_approved,nacf_state_apps_approved,pacf_apps_approved,nacf_apps_approved,total_apps_approved,pacf_change_assist_status_PACF_or_NACF,nacf_change_assist_status_PACF_or_NACF,total_change_assist_status_PACF_or_NACF,pacf_intercounty_transfers,nacf_intercounty_transfers,total_intercounty_transfers,pacf_cases_reinstated_benefits_prorated_during_month,nacf_cases_reinstated_benefits_prorated_during_month,total_cases_reinstated_benefits_prorated_during_month,pacf_other_approvals,nacf_other_approvals,total_other_approvals,pacf_total_cases_open_during_month,nacf_total_cases_open_during_month,total_total_cases_open_during_month,pacf_pure_federal_cases,nacf_pure_federal_cases,total_pure_federal_cases,federal_persons_in_6A_and_6B,state_persons_single_fed_st_combined_cases,state_persons_families_fed_st_combined_cases,pacf_fed_st_combined_cases,nacf_fed_st_combined_cases,total_fed_st_combined_cases,state_persons_single_pure_state_cases,state_persons_families_pure_state_cases,pacf_pure_state_cases,nacf_pure_state_cases,total_pure_state_cases,pacf_cases_discontinued_during_month,nacf_cases_discontinued_during_month,total_cases_discontinued_during_month,pacf_household_discontinued_failed_to_complete_app,nacf_household_discontinued_failed_to_complete_app,total_household_discontinued_failed_to_complete_app,pacf_cases_brought_forward_at_end_month,nacf_cases_brought_forward_at_end_month,total_cases_brought_forward_at_end_month,pacf_recertification_disposed_during_month,nacf_recertification_disposed_during_month,total_recertification_disposed_during_month,pacf_federal_determined_continuing_eligible,pacf_fed_st_determined_continuing_eligible,pacf_state_determined_continuing_eligible,nacf_federal_determined_continuing_eligible,nacf_fed_st_determined_continuing_eligible,nacf_state_determined_continuing_eligible,pacf_determined_continuing_eligible,nacf_determined_continuing_eligible,total_determined_continuing_eligible,pacf_federal_determined_ineligible,pacf_fed_st_determined_ineligible,pacf_state_determined_ineligible,nacf_federal_determined_ineligible,nacf_fed_st_determined_ineligible,nacf_state_determined_ineligible,pacf_determined_ineligible,nacf_determined_ineligible,total_determined_ineligible,pacf_overdue_recertifications_during_month,nacf_overdue_recertifications_during_month,total_overdue_recertifications_during_month,year,month,quarter,fulldate
Fresno,4181.0,1589.0,3944.0,2831.0,13.0,88.0,101.0,0.0,1042.0,1042.0,0.0,1038.0,1038.0,0.0,4.0,4.0,0.0,154.0,154.0,0.0,71.0,71.0,60.0,3338.0,3398.0,29.0,1455.0,1484.0,29.0,1410.0,1439.0,0.0,34.0,34.0,0.0,11.0,11.0,31.0,1883.0,1914.0,11782.0,74194.0,85976.0,11240.0,71016.0,82256.0,542.0,3178.0,3720.0,8.0,2953.0,2961.0,220.0,2.0,0.0,2570.0,17.0,22.0,222.0,2609.0,2831.0,-233.0,233.0,0.0,13.0,72.0,85.0,2.0,11.0,13.0,4.0,28.0,32.0,11790.0,77147.0,88937.0,11594.0,76288.0,87882.0,205104.0,74.0,903.0,180.0,656.0,836.0,246.0,38.0,16.0,203.0,219.0,696.0,6466.0,7162.0,0.0,0.0,0.0,11094.0,70681.0,81775.0,921.0,4983.0,5904.0,760.0,15.0,4.0,4063.0,38.0,12.0,779.0,4113.0,4892.0,139.0,3.0,0.0,854.0,15.0,1.0,142.0,870.0,1012.0,2.0,33.0,35.0,2017,MAY,2.0,2017-05-01
Glenn,111.0,14.0,97.0,56.0,0.0,1.0,1.0,0.0,37.0,37.0,0.0,11.0,11.0,0.0,26.0,26.0,0.0,2.0,2.0,0.0,4.0,4.0,2.0,95.0,97.0,0.0,44.0,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,53.0,188.0,1248.0,1436.0,188.0,1248.0,1436.0,0.0,0.0,0.0,10.0,91.0,101.0,2.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,56.0,4.0,-4.0,0.0,1.0,6.0,7.0,0.0,9.0,9.0,3.0,26.0,29.0,198.0,1339.0,1537.0,198.0,1331.0,1529.0,3507.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,118.0,127.0,0.0,1.0,1.0,189.0,1221.0,1410.0,12.0,60.0,72.0,12.0,0.0,0.0,59.0,0.0,0.0,12.0,59.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Humboldt,1004.0,192.0,1040.0,583.0,0.0,4.0,4.0,0.0,426.0,426.0,0.0,164.0,164.0,0.0,262.0,262.0,0.0,5.0,5.0,0.0,31.0,31.0,15.0,1025.0,1040.0,9.0,421.0,430.0,9.0,408.0,417.0,0.0,12.0,12.0,0.0,1.0,1.0,6.0,604.0,610.0,841.0,10520.0,11361.0,841.0,10520.0,11361.0,0.0,0.0,0.0,23.0,1027.0,1050.0,9.0,0.0,0.0,574.0,0.0,0.0,9.0,574.0,583.0,-10.0,10.0,0.0,1.0,16.0,17.0,2.0,121.0,123.0,21.0,306.0,327.0,864.0,11547.0,12411.0,861.0,11513.0,12374.0,20822.0,8.0,23.0,3.0,26.0,29.0,8.0,1.0,0.0,8.0,8.0,38.0,999.0,1037.0,0.0,24.0,24.0,826.0,10548.0,11374.0,66.0,395.0,461.0,63.0,0.0,0.0,390.0,1.0,0.0,63.0,391.0,454.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Imperial,1085.0,139.0,1059.0,717.0,1.0,20.0,21.0,1.0,287.0,288.0,1.0,158.0,159.0,0.0,129.0,129.0,0.0,9.0,9.0,0.0,54.0,54.0,37.0,1022.0,1059.0,23.0,377.0,400.0,23.0,356.0,379.0,0.0,12.0,12.0,0.0,9.0,9.0,14.0,645.0,659.0,2179.0,13970.0,16149.0,2179.0,13970.0,16149.0,0.0,0.0,0.0,93.0,1062.0,1155.0,42.0,2.0,0.0,653.0,16.0,4.0,44.0,673.0,717.0,-4.0,4.0,0.0,3.0,18.0,21.0,20.0,159.0,179.0,30.0,208.0,238.0,2272.0,15032.0,17304.0,2239.0,14658.0,16897.0,41392.0,29.0,351.0,32.0,320.0,352.0,55.0,3.0,1.0,54.0,55.0,82.0,1021.0,1103.0,0.0,0.0,0.0,2190.0,14011.0,16201.0,158.0,720.0,878.0,157.0,1.0,0.0,693.0,18.0,1.0,158.0,712.0,870.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Inyo,84.0,5.0,75.0,60.0,0.0,0.0,0.0,1.0,11.0,12.0,1.0,7.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,72.0,75.0,2.0,39.0,41.0,2.0,34.0,36.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,33.0,34.0,76.0,888.0,964.0,76.0,888.0,964.0,0.0,0.0,0.0,5.0,83.0,88.0,3.0,0.0,0.0,56.0,0.0,1.0,3.0,57.0,60.0,-2.0,2.0,0.0,0.0,4.0,4.0,0.0,7.0,7.0,4.0,13.0,17.0,81.0,971.0,1052.0,81.0,963.0,1044.0,1987.0,1.0,5.0,0.0,5.0,5.0,2.0,1.0,0.0,3.0,3.0,6.0,87.0,93.0,0.0,0.0,0.0,75.0,884.0,959.0,5.0,38.0,43.0,5.0,0.0,0.0,37.0,1.0,0.0,5.0,38.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Kern,5402.0,1535.0,5389.0,3510.0,0.0,27.0,27.0,1.0,1647.0,1648.0,1.0,806.0,807.0,0.0,841.0,841.0,0.0,27.0,27.0,0.0,231.0,231.0,194.0,5194.0,5388.0,118.0,2180.0,2298.0,114.0,2012.0,2126.0,3.0,120.0,123.0,1.0,48.0,49.0,76.0,3014.0,3090.0,9463.0,54798.0,64261.0,9463.0,54802.0,64265.0,0.0,-4.0,-4.0,412.0,5135.0,5547.0,228.0,1.0,1.0,3228.0,36.0,16.0,230.0,3280.0,3510.0,-84.0,84.0,0.0,21.0,111.0,132.0,95.0,740.0,835.0,150.0,920.0,1070.0,9875.0,59933.0,69808.0,9807.0,58929.0,68736.0,160369.0,62.0,855.0,66.0,770.0,836.0,303.0,11.0,2.0,234.0,236.0,432.0,4603.0,5035.0,1.0,4.0,5.0,9443.0,55330.0,64773.0,603.0,2459.0,3062.0,601.0,1.0,0.0,2365.0,28.0,5.0,602.0,2398.0,3000.0,1.0,0.0,0.0,61.0,0.0,0.0,1.0,61.0,62.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Kings,779.0,145.0,750.0,512.0,0.0,2.0,2.0,0.0,206.0,206.0,0.0,103.0,103.0,0.0,103.0,103.0,0.0,1.0,1.0,0.0,32.0,32.0,25.0,725.0,750.0,16.0,338.0,354.0,15.0,324.0,339.0,1.0,7.0,8.0,0.0,7.0,7.0,9.0,387.0,396.0,1419.0,8526.0,9945.0,1419.0,8527.0,9946.0,0.0,-1.0,-1.0,82.0,749.0,831.0,29.0,1.0,0.0,475.0,5.0,2.0,30.0,482.0,512.0,13.0,-13.0,0.0,1.0,17.0,18.0,13.0,132.0,145.0,25.0,131.0,156.0,1501.0,9275.0,10776.0,1486.0,9124.0,10610.0,24146.0,13.0,134.0,15.0,123.0,138.0,32.0,0.0,0.0,28.0,28.0,85.0,797.0,882.0,0.0,0.0,0.0,1416.0,8478.0,9894.0,84.0,342.0,426.0,83.0,1.0,0.0,332.0,3.0,0.0,84.0,335.0,419.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Lake,415.0,65.0,404.0,297.0,1.0,15.0,16.0,0.0,88.0,88.0,0.0,27.0,27.0,0.0,61.0,61.0,0.0,3.0,3.0,0.0,19.0,19.0,8.0,396.0,404.0,3.0,189.0,192.0,3.0,183.0,186.0,0.0,3.0,3.0,0.0,3.0,3.0,5.0,207.0,212.0,520.0,5498.0,6018.0,520.0,5498.0,6018.0,0.0,0.0,0.0,15.0,502.0,517.0,12.0,0.0,0.0,283.0,1.0,1.0,12.0,285.0,297.0,-15.0,15.0,0.0,1.0,13.0,14.0,4.0,33.0,37.0,13.0,156.0,169.0,535.0,6000.0,6535.0,533.0,5972.0,6505.0,12057.0,4.0,23.0,2.0,22.0,24.0,8.0,1.0,0.0,6.0,6.0,28.0,511.0,539.0,0.0,0.0,0.0,507.0,5489.0,5996.0,28.0,239.0,267.0,28.0,0.0,0.0,236.0,1.0,0.0,28.0,237.0,265.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Lassen,112.0,10.0,99.0,77.0,0.0,5.0,5.0,0.0,21.0,21.0,0.0,10.0,10.0,0.0,11.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,94.0,99.0,1.0,45.0,46.0,1.0,36.0,37.0,0.0,5.0,5.0,0.0,4.0,4.0,4.0,49.0,53.0,210.0,1236.0,1446.0,210.0,1236.0,1446.0,0.0,0.0,0.0,14.0,145.0,159.0,6.0,0.0,0.0,71.0,0.0,0.0,6.0,71.0,77.0,-7.0,7.0,0.0,2.0,4.0,6.0,5.0,34.0,39.0,8.0,29.0,37.0,224.0,1381.0,1605.0,224.0,1378.0,1602.0,3162.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,148.0,166.0,0.0,0.0,0.0,206.0,1233.0,1439.0,16.0,68.0,84.0,16.0,0.0,0.0,66.0,0.0,0.0,16.0,66.0,82.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Los Angeles,33455.0,6584.0,34745.0,27120.0,61.0,199.0,260.0,23.0,6411.0,6434.0,16.0,2308.0,2324.0,7.0,4103.0,4110.0,0.0,83.0,83.0,0.0,1191.0,1191.0,2173.0,30040.0,32213.0,1547.0,15833.0,17380.0,1285.0,14655.0,15940.0,92.0,488.0,580.0,170.0,690.0,860.0,626.0,14207.0,14833.0,80508.0,416046.0,496554.0,82049.0,430119.0,512168.0,-1541.0,-14073.0,-15614.0,4202.0,41850.0,46052.0,2472.0,64.0,4.0,24146.0,234.0,200.0,2540.0,24580.0,27120.0,-1699.0,1699.0,0.0,43.0,243.0,286.0,367.0,2643.0,3010.0,2951.0,12685.0,15636.0,84710.0,457896.0,542606.0,82226.0,449302.0,531528.0,1071128.0,612.0,9026.0,2261.0,5241.0,7502.0,4030.0,537.0,223.0,3353.0,3576.0,3618.0,25734.0,29352.0,59.0,277.0,336.0,81092.0,432162.0,513254.0,5565.0,18620.0,24185.0,5323.0,207.0,2.0,17990.0,317.0,112.0,5532.0,18419.0,23951.0,33.0,0.0,0.0,197.0,3.0,1.0,33.0,201.0,234.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Madera,592.0,81.0,605.0,406.0,1.0,2.0,3.0,0.0,181.0,181.0,0.0,77.0,77.0,0.0,104.0,104.0,0.0,1.0,1.0,0.0,18.0,18.0,21.0,584.0,605.0,10.0,242.0,252.0,9.0,230.0,239.0,1.0,10.0,11.0,0.0,2.0,2.0,11.0,342.0,353.0,1713.0,9280.0,10993.0,1713.0,9280.0,10993.0,0.0,0.0,0.0,-1.0,754.0,753.0,25.0,1.0,0.0,378.0,2.0,0.0,26.0,380.0,406.0,-69.0,69.0,0.0,4.0,22.0,26.0,19.0,168.0,187.0,19.0,115.0,134.0,1712.0,10034.0,11746.0,1696.0,9964.0,11660.0,28308.0,2.0,81.0,15.0,63.0,78.0,8.0,5.0,1.0,7.0,8.0,66.0,714.0,780.0,0.0,0.0,0.0,1646.0,9320.0,10966.0,112.0,485.0,597.0,109.0,2.0,1.0,476.0,5.0,0.0,112.0,481.0,593.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Marin,481.0,123.0,508.0,325.0,0.0,6.0,6.0,0.0,158.0,158.0,0.0,69.0,69.0,0.0,89.0,89.0,0.0,2.0,2.0,0.0,25.0,25.0,8.0,500.0,508.0,6.0,217.0,223.0,5.0,200.0,205.0,0.0,4.0,4.0,1.0,13.0,14.0,2.0,283.0,285.0,543.0,5014.0,5557.0,543.0,5014.0,5557.0,0.0,0.0,0.0,24.0,490.0,514.0,8.0,0.0,0.0,302.0,9.0,6.0,8.0,317.0,325.0,2.0,-2.0,0.0,3.0,11.0,14.0,0.0,55.0,55.0,11.0,109.0,120.0,567.0,5504.0,6071.0,528.0,5196.0,5724.0,9571.0,8.0,321.0,37.0,237.0,274.0,72.0,15.0,2.0,71.0,73.0,26.0,467.0,493.0,0.0,0.0,0.0,541.0,5037.0,5578.0,37.0,214.0,251.0,36.0,1.0,0.0,194.0,11.0,6.0,37.0,211.0,248.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Mariposa,86.0,19.0,69.0,41.0,0.0,5.0,5.0,0.0,25.0,25.0,0.0,11.0,11.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,68.0,69.0,0.0,26.0,26.0,0.0,14.0,14.0,0.0,11.0,11.0,0.0,1.0,1.0,1.0,42.0,43.0,74.0,875.0,949.0,74.0,875.0,949.0,0.0,0.0,0.0,7.0,69.0,76.0,1.0,0.0,0.0,40.0,0.0,0.0,1.0,40.0,41.0,1.0,-1.0,0.0,0.0,3.0,3.0,0.0,6.0,6.0,5.0,21.0,26.0,81.0,944.0,1025.0,81.0,940.0,1021.0,1826.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,66.0,71.0,0.0,2.0,2.0,76.0,878.0,954.0,7.0,48.0,55.0,7.0,0.0,0.0,47.0,1.0,0.0,7.0,48.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Mendocino,526.0,68.0,517.0,408.0,0.0,25.0,25.0,0.0,105.0,105.0,0.0,49.0,49.0,0.0,56.0,56.0,0.0,6.0,6.0,0.0,4.0,4.0,18.0,499.0,517.0,11.0,261.0,272.0,11.0,242.0,253.0,0.0,7.0,7.0,0.0,12.0,12.0,7.0,238.0,245.0,495.0,5230.0,5725.0,495.0,5230.0,5725.0,0.0,0.0,0.0,29.0,619.0,648.0,20.0,0.0,0.0,387.0,1.0,0.0,20.0,388.0,408.0,-7.0,7.0,0.0,1.0,16.0,17.0,6.0,80.0,86.0,9.0,128.0,137.0,524.0,5849.0,6373.0,520.0,5797.0,6317.0,11883.0,2.0,47.0,4.0,40.0,44.0,13.0,1.0,0.0,12.0,12.0,36.0,482.0,518.0,0.0,1.0,1.0,488.0,5367.0,5855.0,28.0,197.0,225.0,28.0,0.0,0.0,194.0,1.0,1.0,28.0,196.0,224.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Merced,1491.0,250.0,1451.0,885.0,1.0,5.0,6.0,0.0,441.0,441.0,0.0,188.0,188.0,0.0,253.0,253.0,0.0,6.0,6.0,0.0,125.0,125.0,53.0,1398.0,1451.0,34.0,571.0,605.0,33.0,551.0,584.0,1.0,11.0,12.0,0.0,9.0,9.0,19.0,827.0,846.0,3473.0,18925.0,22398.0,3473.0,18926.0,22399.0,0.0,-1.0,-1.0,88.0,1566.0,1654.0,54.0,2.0,0.0,825.0,3.0,1.0,56.0,829.0,885.0,-60.0,60.0,0.0,21.0,49.0,70.0,17.0,193.0,210.0,54.0,435.0,489.0,3561.0,20491.0,24052.0,3543.0,20388.0,23931.0,55398.0,4.0,108.0,17.0,86.0,103.0,14.0,4.0,1.0,17.0,18.0,154.0,1589.0,1743.0,1.0,20.0,21.0,3407.0,18902.0,22309.0,235.0,949.0,1184.0,233.0,2.0,0.0,928.0,5.0,0.0,235.0,933.0,1168.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Modoc,35.0,2.0,36.0,26.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,35.0,36.0,0.0,19.0,19.0,0.0,17.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,16.0,17.0,72.0,429.0,501.0,72.0,429.0,501.0,0.0,0.0,0.0,13.0,42.0,55.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,25.0,26.0,3.0,-3.0,0.0,0.0,1.0,1.0,1.0,5.0,6.0,8.0,14.0,22.0,85.0,471.0,556.0,84.0,470.0,554.0,1169.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,47.0,54.0,0.0,0.0,0.0,78.0,424.0,502.0,7.0,24.0,31.0,7.0,0.0,0.0,24.0,0.0,0.0,7.0,24.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Mono,54.0,9.0,54.0,38.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,54.0,54.0,0.0,27.0,27.0,0.0,25.0,25.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,27.0,8.0,340.0,348.0,8.0,340.0,348.0,0.0,0.0,0.0,-1.0,57.0,56.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,38.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,12.0,12.0,7.0,397.0,404.0,7.0,394.0,401.0,677.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,7.0,342.0,349.0,0.0,14.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Monterey,1381.0,300.0,1360.0,867.0,0.0,3.0,3.0,0.0,438.0,438.0,0.0,277.0,277.0,0.0,161.0,161.0,0.0,0.0,0.0,0.0,55.0,55.0,26.0,1334.0,1360.0,12.0,492.0,504.0,12.0,478.0,490.0,0.0,9.0,9.0,0.0,5.0,5.0,14.0,842.0,856.0,3080.0,17794.0,20874.0,3080.0,17794.0,20874.0,0.0,0.0,0.0,-251.0,1837.0,1586.0,26.0,1.0,0.0,828.0,8.0,4.0,27.0,840.0,867.0,-380.0,380.0,0.0,2.0,31.0,33.0,29.0,208.0,237.0,71.0,378.0,449.0,2829.0,19631.0,22460.0,2803.0,19384.0,22187.0,49442.0,12.0,258.0,26.0,215.0,241.0,39.0,8.0,0.0,32.0,32.0,219.0,2553.0,2772.0,0.0,4.0,4.0,2610.0,17078.0,19688.0,193.0,469.0,662.0,190.0,2.0,0.0,455.0,6.0,2.0,192.0,463.0,655.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Napa,227.0,71.0,229.0,103.0,0.0,6.0,6.0,0.0,101.0,101.0,0.0,40.0,40.0,0.0,61.0,61.0,0.0,2.0,2.0,0.0,25.0,25.0,1.0,228.0,229.0,0.0,66.0,66.0,0.0,62.0,62.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,162.0,163.0,279.0,2795.0,3074.0,279.0,2795.0,3074.0,0.0,0.0,0.0,18.0,219.0,237.0,2.0,0.0,0.0,98.0,2.0,1.0,2.0,101.0,103.0,5.0,-5.0,0.0,3.0,7.0,10.0,3.0,14.0,17.0,5.0,102.0,107.0,297.0,3014.0,3311.0,293.0,2955.0,3248.0,6520.0,3.0,61.0,4.0,52.0,56.0,8.0,0.0,0.0,7.0,7.0,16.0,287.0,303.0,0.0,0.0,0.0,281.0,2727.0,3008.0,17.0,104.0,121.0,17.0,0.0,0.0,103.0,1.0,0.0,17.0,104.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Nevada,320.0,92.0,338.0,213.0,1.0,22.0,23.0,0.0,111.0,111.0,0.0,42.0,42.0,0.0,69.0,69.0,0.0,1.0,1.0,0.0,14.0,14.0,7.0,331.0,338.0,4.0,152.0,156.0,3.0,126.0,129.0,0.0,9.0,9.0,1.0,17.0,18.0,3.0,179.0,182.0,242.0,3597.0,3839.0,242.0,3597.0,3839.0,0.0,0.0,0.0,21.0,378.0,399.0,9.0,0.0,0.0,203.0,1.0,0.0,9.0,204.0,213.0,-4.0,4.0,0.0,0.0,7.0,7.0,3.0,60.0,63.0,13.0,103.0,116.0,263.0,3975.0,4238.0,262.0,3962.0,4224.0,7313.0,3.0,11.0,1.0,12.0,13.0,1.0,0.0,0.0,1.0,1.0,21.0,346.0,367.0,0.0,1.0,1.0,242.0,3629.0,3871.0,19.0,156.0,175.0,18.0,0.0,0.0,154.0,1.0,0.0,18.0,155.0,173.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Orange,7085.0,1669.0,6771.0,4723.0,1.0,20.0,21.0,106.0,1669.0,1775.0,50.0,852.0,902.0,56.0,817.0,873.0,20.0,93.0,113.0,46.0,227.0,273.0,114.0,5352.0,5466.0,53.0,2137.0,2190.0,51.0,2118.0,2169.0,1.0,10.0,11.0,1.0,9.0,10.0,61.0,3215.0,3276.0,9417.0,98374.0,107791.0,9381.0,98547.0,107928.0,36.0,-173.0,-137.0,382.0,8390.0,8772.0,252.0,2.0,0.0,4311.0,91.0,67.0,254.0,4469.0,4723.0,-188.0,188.0,0.0,12.0,90.0,102.0,48.0,901.0,949.0,256.0,2742.0,2998.0,9799.0,106764.0,116563.0,9605.0,103618.0,113223.0,236842.0,268.0,2943.0,191.0,2039.0,2230.0,1517.0,13.0,3.0,1107.0,1110.0,515.0,8609.0,9124.0,0.0,0.0,0.0,9284.0,98155.0,107439.0,729.0,6101.0,6830.0,703.0,19.0,0.0,4741.0,125.0,36.0,722.0,4902.0,5624.0,7.0,0.0,0.0,1166.0,20.0,13.0,7.0,1199.0,1206.0,1.0,0.0,1.0,2017,MAY,2.0,2017-05-01
Placer,610.0,254.0,584.0,280.0,0.0,0.0,0.0,0.0,273.0,273.0,0.0,67.0,67.0,0.0,206.0,206.0,0.0,5.0,5.0,0.0,31.0,31.0,0.0,382.0,382.0,0.0,195.0,195.0,0.0,178.0,178.0,0.0,8.0,8.0,0.0,9.0,9.0,0.0,187.0,187.0,631.0,7554.0,8185.0,622.0,7327.0,7949.0,9.0,227.0,236.0,19.0,570.0,589.0,13.0,1.0,0.0,261.0,2.0,3.0,14.0,266.0,280.0,-24.0,24.0,0.0,9.0,23.0,32.0,7.0,75.0,82.0,13.0,182.0,195.0,650.0,8124.0,8774.0,638.0,8050.0,8688.0,15964.0,1.0,64.0,10.0,37.0,47.0,54.0,7.0,2.0,37.0,39.0,65.0,768.0,833.0,0.0,0.0,0.0,585.0,7356.0,7941.0,38.0,304.0,342.0,37.0,0.0,1.0,297.0,0.0,1.0,38.0,298.0,336.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
