county,apps_rcvd_during_month,online_apps_rcvd_during_month,apps_disposed_during_month,apps_approved,pacf_apps_approved_over_30d,nacf_apps_approved_over_30d,total_apps_approved_over_30d,pacf_apps_denied,nacf_apps_denied,total_apps_denied,pacf_apps_denied_because_ineligible,nacf_apps_denied_because_ineligible,total_apps_denied_because_ineligible,pacf_apps_denied_procedural_reasons,nacf_apps_denied_procedural_reasons,total_apps_denied_procedural_reasons,pacf_apps_denied_over_30d,nacf_apps_denied_over_30d,total_apps_denied_over_30d,pacf_apps_withdrawn,nacf_apps_withdrawn,total_apps_withdrawn,pacf_apps_processed_under_ES_disposed_during_month,nacf_apps_processed_under_ES_disposed_during_month,total_apps_processed_under_ES_disposed_during_month,pacf_found_entitled_to_ES,nacf_found_entitled_to_ES,total_found_entitled_to_ES,pacf_benefits_issued_1_to_3d,nacf_benefits_issued_1_to_3d,total_benefits_issued_1_to_3d,pacf_benefits_issued_4_to_7d,nacf_benefits_issued_4_to_7d,total_benefits_issued_4_to_7d,pacf_benefits_issued_over_7d,nacf_benefits_issued_over_7d,total_benefits_issued_over_7d,pacf_found_not_entitled_to_ES,nacf_found_not_entitled_to_ES,total_found_not_entitled_to_ES,pacf_cases_brought_from_begin_month,nacf_cases_brought_from_begin_month,total_cases_brought_from_begin_month,pacf_item_8_from_last_month_report,nacf_item_8_from_last_month_report,total_item_8_from_last_month_report,pacf_adjustment,nacf_adjustment,total_adjustment,pacf_cases_added_during_month,nacf_cases_added_during_month,total_cases_added_during_month,pacf_federal_apps_approved,pacf_fed_st_apps_approved,pacf_state_apps_approved,nacf_federal_apps_approved,nacf_fed_st_apps_approved,nacf_state_apps_approved,pacf_apps_approved,nacf_apps_approved,total_apps_approved,pacf_change_assist_status_PACF_or_NACF,nacf_change_assist_status_PACF_or_NACF,total_change_assist_status_PACF_or_NACF,pacf_intercounty_transfers,nacf_intercounty_transfers,total_intercounty_transfers,pacf_cases_reinstated_benefits_prorated_during_month,nacf_cases_reinstated_benefits_prorated_during_month,total_cases_reinstated_benefits_prorated_during_month,pacf_other_approvals,nacf_other_approvals,total_other_approvals,pacf_total_cases_open_during_month,nacf_total_cases_open_during_month,total_total_cases_open_during_month,pacf_pure_federal_cases,nacf_pure_federal_cases,total_pure_federal_cases,federal_persons_in_6A_and_6B,state_persons_single_fed_st_combined_cases,state_persons_families_fed_st_combined_cases,pacf_fed_st_combined_cases,nacf_fed_st_combined_cases,total_fed_st_combined_cases,state_persons_single_pure_state_cases,state_persons_families_pure_state_cases,pacf_pure_state_cases,nacf_pure_state_cases,total_pure_state_cases,pacf_cases_discontinued_during_month,nacf_cases_discontinued_during_month,total_cases_discontinued_during_month,pacf_household_discontinued_failed_to_complete_app,nacf_household_discontinued_failed_to_complete_app,total_household_discontinued_failed_to_complete_app,pacf_cases_brought_forward_at_end_month,nacf_cases_brought_forward_at_end_month,total_cases_brought_forward_at_end_month,pacf_recertification_disposed_during_month,nacf_recertification_disposed_during_month,total_recertification_disposed_during_month,pacf_federal_determined_continuing_eligible,pacf_fed_st_determined_continuing_eligible,pacf_state_determined_continuing_eligible,nacf_federal_determined_continuing_eligible,nacf_fed_st_determined_continuing_eligible,nacf_state_determined_continuing_eligible,pacf_determined_continuing_eligible,nacf_determined_continuing_eligible,total_determined_continuing_eligible,pacf_federal_determined_ineligible,pacf_fed_st_determined_ineligible,pacf_state_determined_ineligible,nacf_federal_determined_ineligible,nacf_fed_st_determined_ineligible,nacf_state_determined_ineligible,pacf_determined_ineligible,nacf_determined_ineligible,total_determined_ineligible,pacf_overdue_recertifications_during_month,nacf_overdue_recertifications_during_month,total_overdue_recertifications_during_month,year,month,quarter,fulldate
San Joaquin,3619.0,1264.0,3593.0,2171.0,7.0,59.0,66.0,1.0,1244.0,1245.0,1.0,577.0,578.0,0.0,667.0,667.0,0.0,26.0,26.0,0.0,177.0,177.0,146.0,3445.0,3591.0,89.0,1264.0,1353.0,75.0,1088.0,1163.0,6.0,111.0,117.0,8.0,65.0,73.0,57.0,2181.0,2238.0,6957.0,41349.0,48306.0,6958.0,41350.0,48308.0,-1.0,-1.0,-2.0,351.0,3637.0,3988.0,187.0,2.0,0.0,1940.0,32.0,10.0,189.0,1982.0,2171.0,-116.0,116.0,0.0,33.0,91.0,124.0,50.0,437.0,487.0,195.0,1011.0,1206.0,7308.0,44986.0,52294.0,7242.0,44351.0,51593.0,116067.0,45.0,622.0,66.0,479.0,545.0,203.0,20.0,0.0,156.0,156.0,357.0,3733.0,4090.0,0.0,0.0,0.0,6951.0,41253.0,48204.0,526.0,2506.0,3032.0,521.0,4.0,0.0,2438.0,25.0,5.0,525.0,2468.0,2993.0,1.0,0.0,0.0,37.0,1.0,0.0,1.0,38.0,39.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
San Luis Obispo,769.0,188.0,720.0,352.0,2.0,8.0,10.0,0.0,243.0,243.0,0.0,65.0,65.0,0.0,178.0,178.0,0.0,14.0,14.0,0.0,125.0,125.0,17.0,342.0,359.0,9.0,197.0,206.0,9.0,194.0,203.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,145.0,153.0,846.0,8217.0,9063.0,846.0,8217.0,9063.0,0.0,0.0,0.0,27.0,808.0,835.0,26.0,0.0,0.0,325.0,1.0,0.0,26.0,326.0,352.0,-27.0,27.0,0.0,3.0,16.0,19.0,10.0,141.0,151.0,15.0,298.0,313.0,873.0,9025.0,9898.0,868.0,8979.0,9847.0,17867.0,0.0,54.0,5.0,40.0,45.0,4.0,4.0,0.0,6.0,6.0,52.0,807.0,859.0,0.0,2.0,2.0,821.0,8218.0,9039.0,61.0,525.0,586.0,59.0,0.0,0.0,466.0,1.0,0.0,59.0,467.0,526.0,2.0,0.0,0.0,58.0,0.0,0.0,2.0,58.0,60.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
San Mateo,1351.0,279.0,1248.0,657.0,0.0,25.0,25.0,2.0,494.0,496.0,2.0,494.0,496.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,95.0,95.0,16.0,990.0,1006.0,7.0,322.0,329.0,5.0,292.0,297.0,1.0,20.0,21.0,1.0,10.0,11.0,9.0,668.0,677.0,806.0,12688.0,13494.0,827.0,12732.0,13559.0,-21.0,-44.0,-65.0,56.0,1448.0,1504.0,20.0,0.0,0.0,613.0,18.0,6.0,20.0,637.0,657.0,-33.0,33.0,0.0,30.0,31.0,61.0,0.0,133.0,133.0,39.0,614.0,653.0,862.0,14136.0,14998.0,833.0,13540.0,14373.0,28367.0,40.0,585.0,28.0,419.0,447.0,229.0,9.0,1.0,177.0,178.0,60.0,1520.0,1580.0,0.0,0.0,0.0,802.0,12616.0,13418.0,72.0,723.0,795.0,67.0,4.0,0.0,662.0,26.0,7.0,71.0,695.0,766.0,1.0,0.0,0.0,25.0,2.0,1.0,1.0,28.0,29.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Santa Barbara,1589.0,422.0,1403.0,916.0,1.0,37.0,38.0,1.0,407.0,408.0,1.0,184.0,185.0,0.0,223.0,223.0,0.0,38.0,38.0,0.0,79.0,79.0,24.0,510.0,534.0,19.0,313.0,332.0,17.0,285.0,302.0,2.0,18.0,20.0,0.0,10.0,10.0,5.0,197.0,202.0,1840.0,14545.0,16385.0,1922.0,14447.0,16369.0,-82.0,98.0,16.0,162.0,1409.0,1571.0,70.0,0.0,0.0,830.0,10.0,6.0,70.0,846.0,916.0,22.0,-22.0,0.0,1.0,29.0,30.0,10.0,136.0,146.0,59.0,420.0,479.0,2002.0,15954.0,17956.0,1986.0,15768.0,17754.0,37215.0,17.0,126.0,16.0,120.0,136.0,0.0,83.0,0.0,66.0,66.0,118.0,1485.0,1603.0,0.0,0.0,0.0,1884.0,14469.0,16353.0,169.0,855.0,1024.0,165.0,2.0,0.0,784.0,8.0,1.0,167.0,793.0,960.0,2.0,0.0,0.0,62.0,0.0,0.0,2.0,62.0,64.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Santa Clara,3345.0,803.0,2878.0,1818.0,1.0,24.0,25.0,3.0,729.0,732.0,3.0,725.0,728.0,0.0,4.0,4.0,1.0,25.0,26.0,0.0,328.0,328.0,38.0,1511.0,1549.0,17.0,508.0,525.0,17.0,500.0,517.0,0.0,7.0,7.0,0.0,1.0,1.0,21.0,1003.0,1024.0,4264.0,44870.0,49134.0,4261.0,44699.0,48960.0,3.0,171.0,174.0,231.0,3495.0,3726.0,146.0,3.0,0.0,1581.0,35.0,53.0,149.0,1669.0,1818.0,-91.0,91.0,0.0,19.0,57.0,76.0,16.0,229.0,245.0,138.0,1449.0,1587.0,4495.0,48365.0,52860.0,4383.0,46826.0,51209.0,101215.0,101.0,1164.0,109.0,842.0,951.0,953.0,14.0,3.0,697.0,700.0,212.0,3851.0,4063.0,0.0,0.0,0.0,4283.0,44514.0,48797.0,338.0,3101.0,3439.0,320.0,5.0,0.0,2739.0,51.0,20.0,325.0,2810.0,3135.0,13.0,0.0,0.0,278.0,7.0,6.0,13.0,291.0,304.0,1.0,9.0,10.0,2016,AUG,3.0,2016-08-01
Santa Cruz,944.0,272.0,882.0,527.0,2.0,14.0,16.0,0.0,286.0,286.0,0.0,104.0,104.0,0.0,182.0,182.0,0.0,29.0,29.0,0.0,69.0,69.0,11.0,518.0,529.0,4.0,218.0,222.0,4.0,216.0,220.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,300.0,307.0,1004.0,12173.0,13177.0,1014.0,12114.0,13128.0,-10.0,59.0,49.0,55.0,1129.0,1184.0,21.0,0.0,0.0,506.0,0.0,0.0,21.0,506.0,527.0,-22.0,22.0,0.0,2.0,20.0,22.0,1.0,2.0,3.0,53.0,579.0,632.0,1059.0,13302.0,14361.0,1056.0,13244.0,14300.0,25810.0,3.0,55.0,3.0,47.0,50.0,0.0,14.0,0.0,11.0,11.0,64.0,1262.0,1326.0,0.0,4.0,4.0,995.0,12040.0,13035.0,82.0,676.0,758.0,80.0,0.0,0.0,644.0,3.0,1.0,80.0,648.0,728.0,2.0,0.0,0.0,28.0,0.0,0.0,2.0,28.0,30.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Shasta,1305.0,326.0,1225.0,731.0,1.0,44.0,45.0,0.0,463.0,463.0,0.0,171.0,171.0,0.0,292.0,292.0,0.0,25.0,25.0,0.0,31.0,31.0,21.0,1204.0,1225.0,14.0,503.0,517.0,14.0,481.0,495.0,0.0,15.0,15.0,0.0,7.0,7.0,7.0,701.0,708.0,1217.0,10794.0,12011.0,1217.0,10795.0,12012.0,0.0,-1.0,-1.0,71.0,1228.0,1299.0,28.0,0.0,0.0,698.0,3.0,2.0,28.0,703.0,731.0,-3.0,3.0,0.0,5.0,26.0,31.0,6.0,133.0,139.0,35.0,363.0,398.0,1288.0,12022.0,13310.0,1286.0,11976.0,13262.0,24715.0,5.0,28.0,2.0,28.0,30.0,19.0,0.0,0.0,18.0,18.0,58.0,1244.0,1302.0,0.0,0.0,0.0,1230.0,10778.0,12008.0,97.0,543.0,640.0,97.0,0.0,0.0,519.0,4.0,2.0,97.0,525.0,622.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Sierra,12.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,9.0,139.0,148.0,9.0,139.0,148.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,11.0,12.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,9.0,154.0,163.0,8.0,154.0,162.0,276.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,9.0,143.0,152.0,2.0,18.0,20.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,17.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Siskiyou,256.0,58.0,250.0,139.0,1.0,11.0,12.0,0.0,100.0,100.0,0.0,36.0,36.0,0.0,64.0,64.0,0.0,2.0,2.0,0.0,11.0,11.0,9.0,241.0,250.0,5.0,92.0,97.0,4.0,81.0,85.0,1.0,1.0,2.0,0.0,10.0,10.0,4.0,149.0,153.0,339.0,2546.0,2885.0,339.0,2546.0,2885.0,0.0,0.0,0.0,24.0,298.0,322.0,10.0,0.0,0.0,129.0,0.0,0.0,10.0,129.0,139.0,-13.0,13.0,0.0,2.0,3.0,5.0,0.0,21.0,21.0,25.0,132.0,157.0,363.0,2844.0,3207.0,361.0,2837.0,3198.0,6723.0,0.0,10.0,2.0,6.0,8.0,2.0,0.0,0.0,1.0,1.0,19.0,272.0,291.0,0.0,0.0,0.0,344.0,2572.0,2916.0,35.0,177.0,212.0,35.0,0.0,0.0,171.0,1.0,0.0,35.0,172.0,207.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Solano,1712.0,449.0,1452.0,880.0,2.0,34.0,36.0,0.0,433.0,433.0,0.0,131.0,131.0,0.0,302.0,302.0,0.0,61.0,61.0,0.0,139.0,139.0,28.0,802.0,830.0,18.0,430.0,448.0,17.0,421.0,438.0,1.0,7.0,8.0,0.0,2.0,2.0,10.0,372.0,382.0,2390.0,17973.0,20363.0,2406.0,17767.0,20173.0,-16.0,206.0,190.0,151.0,1883.0,2034.0,57.0,0.0,0.0,807.0,11.0,5.0,57.0,823.0,880.0,-44.0,44.0,0.0,14.0,57.0,71.0,3.0,116.0,119.0,121.0,843.0,964.0,2541.0,19856.0,22397.0,2519.0,19618.0,22137.0,41752.0,223.0,198.0,22.0,173.0,195.0,91.0,67.0,0.0,65.0,65.0,128.0,1995.0,2123.0,0.0,5.0,5.0,2413.0,17861.0,20274.0,203.0,1138.0,1341.0,198.0,3.0,0.0,1086.0,12.0,4.0,201.0,1102.0,1303.0,2.0,0.0,0.0,34.0,2.0,0.0,2.0,36.0,38.0,0.0,1.0,1.0,2016,AUG,3.0,2016-08-01
Sonoma,1583.0,424.0,1469.0,805.0,0.0,46.0,46.0,3.0,605.0,608.0,3.0,599.0,602.0,0.0,6.0,6.0,0.0,64.0,64.0,0.0,56.0,56.0,4.0,1282.0,1286.0,3.0,325.0,328.0,3.0,165.0,168.0,0.0,96.0,96.0,0.0,64.0,64.0,1.0,957.0,958.0,1423.0,15971.0,17394.0,1420.0,15908.0,17328.0,3.0,63.0,66.0,40.0,1433.0,1473.0,40.0,1.0,0.0,744.0,16.0,4.0,41.0,764.0,805.0,-39.0,39.0,0.0,6.0,14.0,20.0,12.0,191.0,203.0,20.0,425.0,445.0,1463.0,17404.0,18867.0,1421.0,17119.0,18540.0,33615.0,23.0,306.0,40.0,225.0,265.0,74.0,4.0,2.0,60.0,62.0,101.0,1701.0,1802.0,0.0,0.0,0.0,1362.0,15703.0,17065.0,94.0,882.0,976.0,87.0,3.0,0.0,741.0,11.0,2.0,90.0,754.0,844.0,4.0,0.0,0.0,126.0,2.0,0.0,4.0,128.0,132.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Stanislaus,3533.0,908.0,3409.0,2213.0,3.0,45.0,48.0,0.0,1024.0,1024.0,0.0,617.0,617.0,0.0,407.0,407.0,0.0,10.0,10.0,0.0,172.0,172.0,88.0,3320.0,3408.0,49.0,1373.0,1422.0,43.0,1258.0,1301.0,5.0,63.0,68.0,1.0,52.0,53.0,39.0,1947.0,1986.0,5302.0,33735.0,39037.0,5303.0,33737.0,39040.0,-1.0,-2.0,-3.0,279.0,3261.0,3540.0,112.0,2.0,0.0,2086.0,11.0,2.0,114.0,2099.0,2213.0,-47.0,47.0,0.0,26.0,55.0,81.0,40.0,293.0,333.0,146.0,767.0,913.0,5581.0,36996.0,42577.0,5552.0,36785.0,42337.0,88556.0,18.0,225.0,29.0,178.0,207.0,36.0,5.0,0.0,33.0,33.0,387.0,3556.0,3943.0,0.0,0.0,0.0,5194.0,33440.0,38634.0,371.0,1570.0,1941.0,367.0,3.0,0.0,1544.0,11.0,1.0,370.0,1556.0,1926.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,14.0,15.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Sutter,510.0,138.0,451.0,238.0,0.0,5.0,5.0,0.0,184.0,184.0,0.0,64.0,64.0,0.0,120.0,120.0,0.0,4.0,4.0,0.0,29.0,29.0,21.0,429.0,450.0,18.0,161.0,179.0,16.0,142.0,158.0,1.0,8.0,9.0,1.0,11.0,12.0,3.0,268.0,271.0,657.0,4622.0,5279.0,657.0,4622.0,5279.0,0.0,0.0,0.0,15.0,455.0,470.0,23.0,0.0,0.0,211.0,2.0,2.0,23.0,215.0,238.0,-32.0,32.0,0.0,8.0,29.0,37.0,1.0,46.0,47.0,15.0,133.0,148.0,672.0,5077.0,5749.0,656.0,5007.0,5663.0,13065.0,8.0,78.0,16.0,57.0,73.0,13.0,3.0,0.0,13.0,13.0,41.0,485.0,526.0,0.0,0.0,0.0,631.0,4592.0,5223.0,50.0,272.0,322.0,46.0,4.0,0.0,261.0,3.0,0.0,50.0,264.0,314.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Tehama,399.0,47.0,421.0,225.0,0.0,8.0,8.0,0.0,159.0,159.0,0.0,43.0,43.0,0.0,116.0,116.0,0.0,3.0,3.0,0.0,37.0,37.0,13.0,408.0,421.0,3.0,153.0,156.0,2.0,144.0,146.0,1.0,3.0,4.0,0.0,6.0,6.0,10.0,255.0,265.0,510.0,3746.0,4256.0,510.0,3746.0,4256.0,0.0,0.0,0.0,29.0,371.0,400.0,10.0,1.0,0.0,211.0,3.0,0.0,11.0,214.0,225.0,1.0,-1.0,0.0,2.0,22.0,24.0,6.0,42.0,48.0,9.0,94.0,103.0,539.0,4117.0,4656.0,538.0,4081.0,4619.0,10095.0,0.0,47.0,1.0,34.0,35.0,2.0,0.0,0.0,2.0,2.0,18.0,412.0,430.0,0.0,0.0,0.0,521.0,3705.0,4226.0,31.0,149.0,180.0,31.0,0.0,0.0,144.0,3.0,0.0,31.0,147.0,178.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Trinity,102.0,14.0,91.0,52.0,0.0,4.0,4.0,0.0,35.0,35.0,0.0,9.0,9.0,0.0,26.0,26.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,90.0,91.0,1.0,47.0,48.0,1.0,15.0,16.0,0.0,3.0,3.0,0.0,29.0,29.0,0.0,43.0,43.0,55.0,842.0,897.0,55.0,842.0,897.0,0.0,0.0,0.0,5.0,107.0,112.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,52.0,3.0,-3.0,0.0,1.0,6.0,7.0,0.0,21.0,21.0,1.0,31.0,32.0,60.0,949.0,1009.0,60.0,949.0,1009.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,97.0,104.0,0.0,0.0,0.0,53.0,852.0,905.0,3.0,50.0,53.0,3.0,0.0,0.0,50.0,0.0,0.0,3.0,50.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Tulare,3861.0,471.0,2721.0,2085.0,0.0,16.0,16.0,0.0,572.0,572.0,0.0,572.0,572.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,64.0,64.0,105.0,2295.0,2400.0,52.0,1042.0,1094.0,46.0,974.0,1020.0,6.0,68.0,74.0,0.0,0.0,0.0,53.0,1253.0,1306.0,7503.0,44346.0,51849.0,7317.0,44079.0,51396.0,186.0,267.0,453.0,216.0,3469.0,3685.0,174.0,1.0,0.0,1865.0,41.0,4.0,175.0,1910.0,2085.0,-76.0,76.0,0.0,4.0,55.0,59.0,54.0,444.0,498.0,59.0,984.0,1043.0,7719.0,47815.0,55534.0,7674.0,46814.0,54488.0,121891.0,248.0,950.0,43.0,792.0,835.0,257.0,13.0,2.0,209.0,211.0,320.0,3352.0,3672.0,1.0,1.0,2.0,7399.0,44463.0,51862.0,620.0,2746.0,3366.0,612.0,4.0,0.0,2590.0,53.0,8.0,616.0,2651.0,3267.0,4.0,0.0,0.0,92.0,3.0,0.0,4.0,95.0,99.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Tuolumne,284.0,46.0,261.0,160.0,2.0,5.0,7.0,0.0,82.0,82.0,0.0,34.0,34.0,0.0,48.0,48.0,0.0,1.0,1.0,0.0,19.0,19.0,6.0,255.0,261.0,3.0,87.0,90.0,3.0,84.0,87.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,168.0,171.0,267.0,2630.0,2897.0,267.0,2630.0,2897.0,0.0,0.0,0.0,24.0,244.0,268.0,6.0,1.0,0.0,153.0,0.0,0.0,7.0,153.0,160.0,7.0,-7.0,0.0,0.0,7.0,7.0,3.0,47.0,50.0,7.0,44.0,51.0,291.0,2874.0,3165.0,289.0,2867.0,3156.0,5456.0,1.0,6.0,2.0,4.0,6.0,5.0,0.0,0.0,3.0,3.0,21.0,261.0,282.0,13.0,116.0,129.0,270.0,2613.0,2883.0,19.0,156.0,175.0,19.0,0.0,0.0,156.0,0.0,0.0,19.0,156.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Ventura,3140.0,839.0,2992.0,2006.0,0.0,44.0,44.0,0.0,886.0,886.0,0.0,306.0,306.0,0.0,580.0,580.0,0.0,76.0,76.0,0.0,100.0,100.0,36.0,1657.0,1693.0,28.0,832.0,860.0,27.0,809.0,836.0,1.0,15.0,16.0,0.0,8.0,8.0,8.0,825.0,833.0,2673.0,30986.0,33659.0,2680.0,30951.0,33631.0,-7.0,35.0,28.0,200.0,3784.0,3984.0,81.0,0.0,0.0,1900.0,15.0,10.0,81.0,1925.0,2006.0,2.0,-2.0,0.0,1.0,25.0,26.0,30.0,492.0,522.0,86.0,1344.0,1430.0,2873.0,34770.0,37643.0,2853.0,34240.0,37093.0,75662.0,45.0,505.0,20.0,337.0,357.0,255.0,0.0,0.0,193.0,193.0,147.0,3451.0,3598.0,0.0,17.0,17.0,2726.0,31319.0,34045.0,205.0,1784.0,1989.0,199.0,2.0,0.0,1701.0,19.0,1.0,201.0,1721.0,1922.0,4.0,0.0,0.0,60.0,3.0,0.0,4.0,63.0,67.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Yolo,795.0,50.0,835.0,435.0,7.0,12.0,19.0,0.0,352.0,352.0,0.0,209.0,209.0,0.0,143.0,143.0,0.0,16.0,16.0,0.0,48.0,48.0,13.0,267.0,280.0,13.0,267.0,280.0,12.0,249.0,261.0,0.0,11.0,11.0,1.0,7.0,8.0,0.0,0.0,0.0,858.0,8843.0,9701.0,897.0,8803.0,9700.0,-39.0,40.0,1.0,63.0,837.0,900.0,23.0,1.0,0.0,405.0,4.0,2.0,24.0,411.0,435.0,-2.0,2.0,0.0,2.0,27.0,29.0,5.0,47.0,52.0,34.0,350.0,384.0,921.0,9680.0,10601.0,878.0,9464.0,10342.0,20163.0,15.0,282.0,42.0,159.0,201.0,77.0,0.0,1.0,57.0,58.0,62.0,956.0,1018.0,0.0,0.0,0.0,859.0,8724.0,9583.0,82.0,666.0,748.0,77.0,3.0,0.0,550.0,8.0,1.0,80.0,559.0,639.0,2.0,0.0,0.0,104.0,3.0,0.0,2.0,107.0,109.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
Yuba,560.0,136.0,558.0,327.0,0.0,3.0,3.0,0.0,217.0,217.0,0.0,107.0,107.0,0.0,110.0,110.0,0.0,10.0,10.0,0.0,14.0,14.0,9.0,549.0,558.0,5.0,274.0,279.0,5.0,259.0,264.0,0.0,12.0,12.0,0.0,3.0,3.0,4.0,275.0,279.0,743.0,4952.0,5695.0,743.0,4952.0,5695.0,0.0,0.0,0.0,40.0,590.0,630.0,10.0,0.0,0.0,315.0,1.0,1.0,10.0,317.0,327.0,-1.0,1.0,0.0,5.0,24.0,29.0,1.0,49.0,50.0,25.0,199.0,224.0,783.0,5542.0,6325.0,777.0,5508.0,6285.0,13490.0,1.0,44.0,6.0,28.0,34.0,6.0,0.0,0.0,6.0,6.0,29.0,584.0,613.0,0.0,0.0,0.0,754.0,4958.0,5712.0,52.0,291.0,343.0,51.0,0.0,0.0,278.0,0.0,0.0,51.0,278.0,329.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,13.0,14.0,0.0,0.0,0.0,2016,AUG,3.0,2016-08-01
California,143794.0,35565.0,145694.0,94893.0,291.0,2336.0,2627.0,49.0,45026.0,45075.0,26.0,24482.0,24508.0,23.0,20544.0,20567.0,9.0,2215.0,2224.0,0.0,5726.0,5726.0,5371.0,123377.0,128748.0,3419.0,49633.0,53052.0,2835.0,45902.0,48737.0,190.0,1721.0,1911.0,394.0,2010.0,2404.0,1952.0,73744.0,75696.0,249928.0,1708465.0,1958393.0,248748.0,1703485.0,1952233.0,1180.0,4980.0,6160.0,13673.0,151153.0,164826.0,6878.0,141.0,23.0,86024.0,1103.0,724.0,7042.0,87851.0,94893.0,-2563.0,2563.0,0.0,561.0,2191.0,2752.0,977.0,11051.0,12028.0,7656.0,47497.0,55153.0,263601.0,1859618.0,2123219.0,258559.0,1826671.0,2085230.0,4355967.0,2842.0,32172.0,4890.0,21814.0,26704.0,13847.0,1204.0,152.0,11133.0,11285.0,15653.0,170667.0,186320.0,51.0,440.0,491.0,247948.0,1688951.0,1936899.0,17325.0,82013.0,99338.0,16624.0,350.0,7.0,75734.0,1138.0,333.0,16981.0,77205.0,94186.0,332.0,10.0,2.0,4656.0,123.0,29.0,344.0,4808.0,5152.0,27.0,148.0,175.0,2016,SEP,3.0,2016-09-01
Alameda,4458.0,1277.0,4642.0,3339.0,2.0,31.0,33.0,2.0,1206.0,1208.0,0.0,504.0,504.0,2.0,702.0,704.0,0.0,24.0,24.0,0.0,95.0,95.0,187.0,4240.0,4427.0,85.0,1399.0,1484.0,81.0,1356.0,1437.0,2.0,35.0,37.0,2.0,8.0,10.0,102.0,2841.0,2943.0,6334.0,54288.0,60622.0,6345.0,54992.0,61337.0,-11.0,-704.0,-715.0,361.0,5612.0,5973.0,193.0,9.0,1.0,2983.0,97.0,56.0,203.0,3136.0,3339.0,-144.0,144.0,0.0,22.0,152.0,174.0,0.0,388.0,388.0,280.0,1792.0,2072.0,6695.0,59900.0,66595.0,6448.0,57559.0,64007.0,126695.0,168.0,2322.0,237.0,1579.0,1816.0,988.0,53.0,10.0,762.0,772.0,523.0,5526.0,6049.0,0.0,0.0,0.0,6172.0,54374.0,60546.0,339.0,2556.0,2895.0,314.0,13.0,0.0,2364.0,61.0,23.0,327.0,2448.0,2775.0,12.0,0.0,0.0,99.0,9.0,0.0,12.0,108.0,120.0,0.0,0.0,0.0,2016,SEP,3.0,2016-09-01
