November 2014,PART A.  PARTICIPATION DURING THE MONTH,,,,,,,,,PART A.  PARTICIPATION DURING THE MONTH (Continued),,,,,,,,,PART A.  PARTICIPATION (Continued),,,PART B.  ISSUANCES DURING THE MONTH,,,,,,PART C.  VALUE OF BENEFIT ISSUANCES DURING THE MONTH,,,CDSS Use Only:
,Number of Households,,,,,,,,,Number of persons in federal only households,,,Number of federal and state persons in federal/state households,,,,,,Number of persons in state only households,,,,,,,,,,,,1300994711.98
Mendocino,814.0,5.0,0.0,6419.0,24.0,15.0,7233.0,29.0,15.0,2067.0,11251.0,13318.0,16.0,5.0,76.0,27.0,92.0,32.0,0.0,17.0,17.0,0.0,0.0,0.0,8133.0,8133.0,0.0,1996764.0,6150.0,2002914.0,
Merced,4610.0,17.0,2.0,19493.0,58.0,6.0,24103.0,75.0,8.0,12588.0,44034.0,56622.0,44.0,17.0,159.0,61.0,203.0,78.0,2.0,7.0,9.0,0.0,0.0,0.0,26386.0,26386.0,0.0,7975577.0,6969.0,7982546.0,
Modoc,80.0,0.0,0.0,386.0,0.0,0.0,466.0,0.0,0.0,210.0,802.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,593.0,0.0,138385.0,0.0,138385.0,
Mono,11.0,0.0,0.0,470.0,0.0,0.0,481.0,0.0,0.0,29.0,783.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,0.0,116929.0,0.0,116929.0,
Monterey,2789.0,27.0,0.0,17664.0,160.0,28.0,20453.0,187.0,28.0,7070.0,38366.0,45436.0,73.0,30.0,419.0,183.0,492.0,213.0,0.0,37.0,37.0,0.0,0.0,0.0,24254.0,24254.0,0.0,6258579.0,23004.0,6281583.0,
Napa,374.0,6.0,1.0,3029.0,59.0,9.0,3403.0,65.0,10.0,917.0,6039.0,6956.0,23.0,7.0,139.0,68.0,162.0,75.0,1.0,13.0,14.0,0.0,0.0,0.0,3999.0,3999.0,0.0,972088.0,7163.0,979251.0,
Nevada,414.0,1.0,0.0,3725.0,5.0,4.0,4139.0,6.0,4.0,1087.0,6459.0,7546.0,1.0,1.0,10.0,5.0,11.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,4570.0,4570.0,0.0,1124557.0,1230.0,1125787.0,
Orange,13748.0,244.0,11.0,101929.0,2043.0,1085.0,115677.0,2287.0,1096.0,34772.0,208403.0,243175.0,521.0,302.0,4364.0,2584.0,4885.0,2886.0,14.0,1487.0,1501.0,0.0,0.0,0.0,124635.0,124635.0,0.0,35067015.0,526788.0,35593803.0,
Placer,1209.0,13.0,2.0,7969.0,35.0,16.0,9178.0,48.0,18.0,2481.0,15843.0,18324.0,22.0,17.0,83.0,49.0,105.0,66.0,3.0,17.0,20.0,0.0,0.0,0.0,9670.0,9670.0,0.0,2475246.0,9974.0,2485220.0,
Plumas,111.0,0.0,0.0,898.0,1.0,0.0,1009.0,1.0,0.0,304.0,1656.0,1960.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.0,1145.0,0.0,282244.0,141.0,282385.0,
Riverside,18976.0,147.0,2.0,107260.0,971.0,244.0,126236.0,1118.0,246.0,51506.0,239638.0,291144.0,372.0,169.0,2758.0,1090.0,3130.0,1259.0,2.0,308.0,310.0,0.0,0.0,0.0,145401.0,145401.0,0.0,40561682.0,167290.0,40728972.0,
Sacramento,18392.0,438.0,14.0,83379.0,916.0,540.0,101771.0,1354.0,554.0,46345.0,168597.0,214942.0,988.0,633.0,2168.0,1228.0,3156.0,1861.0,19.0,726.0,745.0,0.0,0.0,0.0,117545.0,117545.0,0.0,32252748.0,349523.0,32602271.0,
San Benito,324.0,4.0,0.0,2294.0,18.0,1.0,2618.0,22.0,1.0,864.0,4958.0,5822.0,8.0,4.0,39.0,20.0,47.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,3084.0,3084.0,0.0,810389.0,2024.0,812413.0,
San Bernardino,29153.0,182.0,7.0,146241.0,1057.0,352.0,175394.0,1239.0,359.0,78664.0,315880.0,394544.0,461.0,208.0,2874.0,1235.0,3335.0,1443.0,8.0,469.0,477.0,0.0,0.0,0.0,196759.0,196759.0,0.0,56153431.0,208006.0,56361437.0,
San Diego,21270.0,418.0,28.0,114477.0,1565.0,607.0,135747.0,1983.0,635.0,55207.0,224010.0,279217.0,898.0,499.0,3893.0,1823.0,4791.0,2322.0,33.0,770.0,803.0,0.0,0.0,0.0,161225.0,161225.0,0.0,40128005.0,357427.0,40485432.0,
San Francisco,2569.0,165.0,5.0,28922.0,671.0,928.0,31491.0,836.0,933.0,5655.0,42139.0,47794.0,287.0,183.0,1311.0,857.0,1598.0,1040.0,5.0,935.0,940.0,0.0,0.0,0.0,37347.0,37347.0,0.0,7545969.0,248708.0,7794677.0,
San Joaquin  ,9145.0,65.0,2.0,41578.0,460.0,134.0,50723.0,525.0,136.0,23423.0,93808.0,117231.0,157.0,68.0,1272.0,555.0,1429.0,623.0,2.0,200.0,202.0,0.0,0.0,0.0,57152.0,57152.0,0.0,16849165.0,96191.0,16945356.0,
San Luis Obispo,1100.0,2.0,0.0,8331.0,45.0,11.0,9431.0,47.0,11.0,2773.0,14848.0,17621.0,3.0,2.0,119.0,53.0,122.0,55.0,0.0,13.0,13.0,0.0,0.0,0.0,10026.0,10026.0,0.0,2500903.0,6600.0,2507503.0,
San Mateo,1601.0,66.0,4.0,13721.0,445.0,149.0,15322.0,511.0,153.0,3922.0,26038.0,29960.0,148.0,83.0,1066.0,540.0,1214.0,623.0,5.0,187.0,192.0,0.0,0.0,0.0,18213.0,18213.0,0.0,4246362.0,86041.0,4332403.0,
Santa Barbara,2962.0,25.0,5.0,12704.0,88.0,29.0,15666.0,113.0,34.0,7548.0,26632.0,34180.0,56.0,28.0,231.0,93.0,287.0,121.0,8.0,34.0,42.0,0.0,0.0,0.0,18872.0,18872.0,0.0,4647043.0,17250.0,4664293.0,
Santa Clara,7381.0,161.0,11.0,46024.0,801.0,790.0,53405.0,962.0,801.0,17753.0,90673.0,108426.0,338.0,198.0,1651.0,1077.0,1989.0,1275.0,20.0,1153.0,1173.0,0.0,0.0,0.0,57796.0,57796.0,0.0,15713490.0,312757.0,16026247.0,
Santa Cruz,1299.0,4.0,1.0,11217.0,36.0,7.0,12516.0,40.0,8.0,3170.0,20531.0,23701.0,11.0,4.0,80.0,37.0,91.0,41.0,1.0,7.0,8.0,0.0,0.0,0.0,15087.0,15087.0,0.0,3337635.99,6731.0,3344366.99,
Shasta,1558.0,5.0,0.0,11181.0,23.0,11.0,12739.0,28.0,11.0,3866.0,20710.0,24576.0,6.0,5.0,61.0,25.0,67.0,30.0,0.0,18.0,18.0,0.0,0.0,0.0,14440.0,14440.0,0.0,3412857.0,27187.0,3440044.0,
Sierra,8.0,0.0,0.0,161.0,0.0,0.0,169.0,0.0,0.0,25.0,290.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,186.0,0.0,42922.0,0.0,42922.0,
Siskiyou ,445.0,0.0,0.0,2743.0,2.0,1.0,3188.0,2.0,1.0,1218.0,5673.0,6891.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3447.0,3447.0,0.0,953667.0,469.0,954136.0,
Solano,3657.0,32.0,2.0,18390.0,130.0,45.0,22047.0,162.0,47.0,8698.0,34099.0,42797.0,85.0,34.0,304.0,146.0,389.0,180.0,2.0,58.0,60.0,0.0,0.0,0.0,23663.0,23663.0,0.0,6297841.0,30497.0,6328338.0,
Sonoma,2313.0,54.0,2.0,16981.0,183.0,49.0,19294.0,237.0,51.0,5448.0,29159.0,34607.0,133.0,58.0,466.0,212.0,599.0,270.0,2.0,62.0,64.0,0.0,0.0,0.0,22165.0,22165.0,0.0,4980237.0,34044.0,5014281.0,
Stanislaus,6500.0,26.0,2.0,35757.0,143.0,25.0,42257.0,169.0,27.0,17131.0,73534.0,90665.0,69.0,29.0,373.0,164.0,442.0,193.0,2.0,31.0,33.0,0.0,0.0,0.0,45878.0,45878.0,0.0,13064040.0,25145.0,13089185.0,
Sutter,761.0,11.0,0.0,4757.0,45.0,11.0,5518.0,56.0,11.0,2057.0,10642.0,12699.0,27.0,12.0,102.0,57.0,129.0,69.0,0.0,14.0,14.0,0.0,0.0,0.0,6211.0,6211.0,0.0,1795780.0,9352.0,1805132.0,
Tehama,676.0,6.0,1.0,4074.0,21.0,2.0,4750.0,27.0,3.0,1827.0,8545.0,10372.0,11.0,5.0,61.0,24.0,72.0,29.0,2.0,2.0,4.0,0.0,0.0,0.0,5338.0,5338.0,0.0,1447724.0,3885.0,1451609.0,
Trinity,77.0,0.0,0.0,935.0,0.0,0.0,1012.0,0.0,0.0,188.0,1673.0,1861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,1125.0,0.0,273371.0,0.0,273371.0,
Tulare,9744.0,77.0,5.0,40973.0,588.0,184.0,50717.0,665.0,189.0,26430.0,92911.0,119341.0,187.0,84.0,1589.0,630.0,1776.0,714.0,6.0,234.0,240.0,0.0,0.0,0.0,59833.0,59833.0,0.0,16822598.0,120788.0,16943386.0,
Tuolumne,364.0,2.0,0.0,2591.0,5.0,1.0,2955.0,7.0,1.0,919.0,4513.0,5432.0,7.0,2.0,8.0,5.0,15.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,3315.0,3315.0,0.0,788498.0,1050.0,789548.0,
Ventura,3728.0,31.0,1.0,31652.0,344.0,154.0,35380.0,375.0,155.0,9266.0,62430.0,71696.0,69.0,43.0,830.0,380.0,899.0,423.0,1.0,190.0,191.0,0.0,0.0,0.0,40815.0,40815.0,0.0,10368162.0,115260.0,10483422.0,
Yolo,1247.0,53.0,4.0,7906.0,131.0,60.0,9153.0,184.0,64.0,3157.0,15308.0,18465.0,126.0,84.0,329.0,189.0,455.0,273.0,6.0,79.0,85.0,0.0,0.0,0.0,11141.0,11141.0,0.0,2638364.0,42924.0,2681288.0,
Yuba,946.0,7.0,1.0,4976.0,35.0,8.0,5922.0,42.0,9.0,2585.0,10505.0,13090.0,13.0,8.0,104.0,42.0,117.0,50.0,1.0,11.0,12.0,0.0,0.0,0.0,6839.0,6839.0,0.0,1883145.0,6772.0,1889917.0,
