county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Fresno,20248.0,7605.0,4125.0,1439.0,1006.0,6073.0,7.3,22002.0,19158.0,2844.0,2419.0,1471.0,559.0,389.0,58.7,0.3245,0.2037,0.1195,0.0726,2011,DEC,0.040044537879941534,0.06382534332012463,4.0,2011-12-01
Glenn,499.0,308.0,10.0,27.0,25.0,129.0,17.0,158.0,91.0,67.0,63.0,63.0,0.0,0.0,36.3,0.1242,0.02,0.1263,0.1263,2011,DEC,0.0009868739827188276,0.0004583403438132756,4.0,2011-12-01
Humboldt,3014.0,1835.0,134.0,171.0,145.0,729.0,12.7,886.0,460.0,426.0,387.0,375.0,7.0,5.0,40.0,0.1493,0.044500000000000005,0.1284,0.1244,2011,DEC,0.005960797963756608,0.002570186991256723,4.0,2011-12-01
Imperial,3305.0,1847.0,128.0,141.0,147.0,1042.0,15.0,1769.0,1322.0,447.0,384.0,365.0,13.0,6.0,30.3,0.1259,0.0387,0.1162,0.1104,2011,DEC,0.006536309645061576,0.0051316713177574965,4.0,2011-12-01
Inyo,330.0,182.0,11.0,19.0,22.0,96.0,8.7,111.0,81.0,30.0,26.0,24.0,2.0,0.0,37.7,0.1576,0.0333,0.0788,0.0727,2011,DEC,0.0006526421128200666,0.00032199859597008604,4.0,2011-12-01
Kern,17479.0,7954.0,1028.0,1154.0,1233.0,6110.0,14.0,7658.0,5334.0,2324.0,1945.0,1781.0,117.0,47.0,28.7,0.1954,0.0588,0.1113,0.1019,2011,DEC,0.03456827724236953,0.022215002233683955,4.0,2011-12-01
Kings,2721.0,1273.0,146.0,171.0,150.0,981.0,14.7,1323.0,978.0,345.0,296.0,277.0,15.0,4.0,34.0,0.1716,0.0537,0.1088,0.1018,2011,DEC,0.005381330875707276,0.0038378751573731884,4.0,2011-12-01
Lake,1393.0,934.0,26.0,52.0,45.0,336.0,20.3,677.0,314.0,363.0,354.0,338.0,13.0,3.0,46.3,0.0883,0.0187,0.2541,0.2426,2011,DEC,0.002754940797449554,0.0019639013465923266,4.0,2011-12-01
Lassen,522.0,218.0,74.0,33.0,57.0,140.0,12.0,173.0,68.0,105.0,99.0,95.0,4.0,0.0,45.3,0.31420000000000003,0.1418,0.1897,0.182,2011,DEC,0.0010323611602790145,0.000501853667593017,4.0,2011-12-01
Los Angeles,134653.0,73373.0,15196.0,7297.0,4577.0,34210.0,13.7,112391.0,86473.0,25918.0,2623.0,908.0,998.0,717.0,36.0,0.201,0.1129,0.0195,0.67,2011,DEC,0.2663036921744255,0.32603373152859405,4.0,2011-12-01
Madera,3178.0,1427.0,250.0,219.0,227.0,1055.0,21.3,1723.0,1173.0,550.0,482.0,436.0,38.0,8.0,33.7,0.219,0.0787,0.1517,0.13720000000000002,2011,DEC,0.00628514131679446,0.004998230458166291,4.0,2011-12-01
Marin,1746.0,1009.0,120.0,62.0,61.0,494.0,15.0,546.0,434.0,112.0,95.0,88.0,6.0,1.0,36.0,0.1392,0.0687,0.0544,0.0504,2011,DEC,0.003453070087829807,0.0015838849855825856,4.0,2011-12-01
Mariposa,242.0,152.0,6.0,9.0,12.0,63.0,17.0,115.0,81.0,34.0,33.0,32.0,1.0,0.0,38.7,0.1116,0.0248,0.1364,0.1322,2011,DEC,0.0004786042160680488,0.00033360214897801705,4.0,2011-12-01
Mendocino,1991.0,1032.0,132.0,115.0,120.0,592.0,7.7,673.0,475.0,198.0,188.0,182.0,6.0,0.0,40.3,0.1843,0.0663,0.0944,0.0914,2011,DEC,0.003937607414014403,0.0019522977935843952,4.0,2011-12-01
Merced,5572.0,2217.0,365.0,326.0,367.0,2297.0,15.3,2958.0,1795.0,1163.0,1078.0,1027.0,39.0,12.0,40.7,0.1899,0.0655,0.1935,0.1843,2011,DEC,0.011019763189798215,0.008580827449364996,4.0,2011-12-01
Modoc,187.0,88.0,14.0,11.0,17.0,57.0,18.3,57.0,23.0,34.0,24.0,24.0,0.0,0.0,35.7,0.2246,0.07490000000000001,0.1283,0.1283,2011,DEC,0.0003698305305980377,0.00016535063036301716,4.0,2011-12-01
Mono,341.0,205.0,15.0,20.0,21.0,80.0,10.3,29.0,17.0,12.0,9.0,7.0,2.0,0.0,33.3,0.1642,0.044,0.0264,0.0205,2011,DEC,0.0006743968499140688,8.412575930749996e-05,4.0,2011-12-01
Monterey,8855.0,3509.0,174.0,345.0,559.0,4268.0,18.3,2601.0,1800.0,801.0,697.0,657.0,29.0,11.0,30.0,0.1217,0.0196,0.0787,0.0742,2011,DEC,0.017512563360671786,0.007545210343407152,4.0,2011-12-01
Napa,1279.0,786.0,35.0,53.0,49.0,356.0,24.0,518.0,223.0,295.0,273.0,256.0,11.0,6.0,49.3,0.1071,0.0274,0.2134,0.2002,2011,DEC,0.0025294826130208034,0.0015026601145270682,4.0,2011-12-01
Nevada,1026.0,730.0,29.0,44.0,27.0,196.0,15.3,413.0,272.0,141.0,125.0,122.0,3.0,0.0,38.3,0.0975,0.0283,0.1218,0.1189,2011,DEC,0.0020291236598587526,0.0011980668480688786,4.0,2011-12-01
Orange,23776.0,14395.0,2676.0,1038.0,683.0,4984.0,5.0,18519.0,16425.0,2094.0,1300.0,806.0,276.0,218.0,39.3,0.1849,0.1126,0.0547,0.0339,2011,DEC,0.047021875376999714,0.05372154953846868,4.0,2011-12-01
Placer,3047.0,1847.0,341.0,160.0,90.0,609.0,10.3,1730.0,1389.0,341.0,234.0,128.0,58.0,48.0,43.0,0.194,0.1119,0.0768,0.042,2011,DEC,0.006026062175038614,0.00501853667593017,4.0,2011-12-01
Plumas,283.0,194.0,11.0,7.0,14.0,57.0,19.0,90.0,63.0,27.0,24.0,24.0,0.0,0.0,42.3,0.1131,0.0389,0.0848,0.0848,2011,DEC,0.0005596900543275116,0.00026107994267844816,4.0,2011-12-01
Riverside,32587.0,18180.0,937.0,1502.0,1408.0,10560.0,12.7,12687.0,8305.0,4382.0,3813.0,3650.0,116.0,47.0,38.7,0.1181,0.0288,0.117,0.112,2011,DEC,0.06444741978929547,0.03680356925290524,4.0,2011-12-01
Sacramento,23243.0,12911.0,2876.0,988.0,668.0,5800.0,11.3,17351.0,14884.0,2467.0,1694.0,949.0,428.0,317.0,46.0,0.195,0.1237,0.0729,0.0408,2011,DEC,0.04596775947962669,0.05033331206015282,4.0,2011-12-01
San Benito,916.0,459.0,34.0,67.0,56.0,300.0,19.7,354.0,232.0,122.0,113.0,108.0,3.0,2.0,39.0,0.1714,0.0371,0.1234,0.1179,2011,DEC,0.0018115762889187304,0.001026914441201896,4.0,2011-12-01
San Bernardino,37385.0,18833.0,1496.0,1693.0,1660.0,13703.0,11.0,18301.0,12478.0,5823.0,5373.0,5287.0,48.0,38.0,35.0,0.1297,0.04,0.1437,0.1414,2011,DEC,0.07393644056902482,0.05308915589953644,4.0,2011-12-01
San Diego,40262.0,21982.0,6505.0,2103.0,1354.0,8318.0,8.3,27736.0,22365.0,5371.0,4966.0,3147.0,1080.0,739.0,42.3,0.2474,0.1616,0.1233,0.0782,2011,DEC,0.07962629317079249,0.08045903655699375,4.0,2011-12-01
San Francisco,8636.0,4822.0,844.0,521.0,292.0,2157.0,7.0,6364.0,4998.0,1366.0,878.0,588.0,176.0,114.0,35.3,0.1919,0.0977,0.1017,0.0681,2011,DEC,0.017079446322163926,0.018461252835618263,4.0,2011-12-01
San Joaquin,10991.0,6294.0,583.0,488.0,508.0,3118.0,20.7,6158.0,4314.0,1844.0,1637.0,1585.0,41.0,11.0,36.0,0.1437,0.053,0.1489,0.1442,2011,DEC,0.02173693776365258,0.017863669855709818,4.0,2011-12-01
San Luis Obispo,3061.0,1708.0,336.0,146.0,110.0,761.0,12.3,1679.0,1437.0,242.0,159.0,88.0,43.0,28.0,45.3,0.1934,0.1098,0.0519,0.0287,2011,DEC,0.0060537500222491636,0.004870591375079049,4.0,2011-12-01
San Mateo,4696.0,3040.0,341.0,169.0,122.0,1024.0,12.7,2289.0,1963.0,326.0,252.0,124.0,66.0,62.0,43.3,0.1346,0.0726,0.0537,0.0264,2011,DEC,0.009287295035766766,0.006640133208788531,4.0,2011-12-01
Santa Barbara,5880.0,2591.0,890.0,391.0,248.0,1760.0,25.7,3545.0,3078.0,467.0,415.0,233.0,117.0,65.0,42.7,0.26,0.1514,0.0706,0.0396,2011,DEC,0.011628895828430278,0.010283648853278874,4.0,2011-12-01
Santa Clara,11073.0,6501.0,1035.0,497.0,354.0,2686.0,31.0,9772.0,8358.0,1414.0,427.0,124.0,185.0,118.0,46.3,0.1703,0.0935,0.0386,0.011200000000000002,2011,DEC,0.02189910944017151,0.028347479998375506,4.0,2011-12-01
Santa Cruz,4047.0,1846.0,463.0,240.0,203.0,1295.0,22.0,2665.0,2172.0,493.0,345.0,158.0,113.0,74.0,45.3,0.2239,0.1144,0.0852,0.039,2011,DEC,0.008003765547220635,0.007730867191534049,4.0,2011-12-01
Shasta,3405.0,2099.0,90.0,156.0,163.0,897.0,13.7,1451.0,884.0,567.0,526.0,511.0,12.0,3.0,36.7,0.1201,0.0264,0.1545,0.1501,2011,DEC,0.006734079982279778,0.004209188853626982,4.0,2011-12-01
Sierra,50.0,37.0,0.0,3.0,1.0,9.0,16.3,13.0,11.0,2.0,2.0,2.0,0.0,0.0,37.7,0.08,0.0,0.04,0.04,2011,DEC,9.8885168609101e-05,3.7711547275775843e-05,4.0,2011-12-01
Siskiyou,893.0,575.0,22.0,35.0,36.0,225.0,17.0,327.0,203.0,124.0,117.0,113.0,3.0,1.0,42.7,0.1041,0.0246,0.131,0.1265,2011,DEC,0.0017660891113585435,0.0009485904583983617,4.0,2011-12-01
Solano,5860.0,3261.0,419.0,322.0,213.0,1645.0,14.7,4338.0,3401.0,937.0,308.0,68.0,134.0,106.0,48.3,0.1628,0.07150000000000001,0.0526,0.0116,2011,DEC,0.011589341760986636,0.0125840532371012,4.0,2011-12-01
Sonoma,4988.0,2719.0,525.0,214.0,184.0,1346.0,20.0,3400.0,2837.0,563.0,313.0,164.0,83.0,66.0,37.7,0.185,0.1053,0.06280000000000001,0.0329,2011,DEC,0.009864784420443915,0.009863020056741374,4.0,2011-12-01
Stanislaus,9639.0,4771.0,228.0,537.0,502.0,3601.0,14.0,5052.0,3608.0,1444.0,1320.0,1260.0,48.0,12.0,36.7,0.13140000000000002,0.0237,0.1369,0.1307,2011,DEC,0.019063082804462488,0.014655287449016887,4.0,2011-12-01
Sutter,1755.0,988.0,83.0,104.0,89.0,491.0,16.3,580.0,337.0,243.0,233.0,225.0,6.0,2.0,42.0,0.1573,0.0473,0.1328,0.1282,2011,DEC,0.0034708694181794448,0.0016825151861499992,4.0,2011-12-01
Tehama,1301.0,811.0,67.0,62.0,61.0,300.0,24.0,529.0,329.0,200.0,171.0,162.0,6.0,3.0,33.0,0.146,0.0515,0.13140000000000002,0.1245,2011,DEC,0.002572992087208808,0.0015345698852988784,4.0,2011-12-01
Trinity,217.0,121.0,8.0,16.0,11.0,61.0,12.7,75.0,48.0,27.0,25.0,24.0,1.0,0.0,39.3,0.1613,0.0369,0.1152,0.1106,2011,DEC,0.0004291616317634984,0.00021756661889870682,4.0,2011-12-01
Tulare,10962.0,3778.0,2787.0,832.0,563.0,3002.0,9.0,11169.0,9858.0,1311.0,1698.0,1181.0,342.0,175.0,43.7,0.3815,0.25420000000000004,0.1549,0.1077,2011,DEC,0.021679584365859303,0.03240002088639542,4.0,2011-12-01
Tuolumne,876.0,478.0,36.0,42.0,39.0,281.0,14.3,309.0,205.0,104.0,92.0,90.0,2.0,0.0,36.3,0.1336,0.041100000000000005,0.105,0.1027,2011,DEC,0.0017324681540314495,0.0008963744698626719,4.0,2011-12-01
Ventura,9121.0,4526.0,1124.0,654.0,338.0,2479.0,10.3,6426.0,5157.0,1269.0,1007.0,576.0,260.0,171.0,44.7,0.232,0.1232,0.1104,0.0632,2011,DEC,0.018038632457672205,0.0186411079072412,4.0,2011-12-01
Yolo,2479.0,1275.0,338.0,114.0,94.0,658.0,15.3,1652.0,1378.0,274.0,190.0,113.0,43.0,34.0,40.7,0.2203,0.1363,0.0766,0.0456,2011,DEC,0.004902726659639227,0.004792267392275514,4.0,2011-12-01
Yuba,1738.0,983.0,74.0,96.0,95.0,490.0,14.7,736.0,488.0,248.0,230.0,216.0,10.0,4.0,35.3,0.1525,0.0426,0.1323,0.1243,2011,DEC,0.0034372484608523506,0.0021350537534593093,4.0,2011-12-01
California,508707.0,268189.0,51116.0,27797.0,20152.0,141453.0,14.4,385758.0,316697.0,69061.0,48458.0,37476.0,6647.0,4335.0,37.6,0.195,0.1,0.095,0.07400000000000001,2012,MAR,1.0,1.0,1.0,2012-03-01
Alameda,16105.0,8998.0,1860.0,889.0,551.0,3807.0,13.7,14337.0,12087.0,2250.0,1096.0,493.0,366.0,237.0,45.7,0.205,0.115,0.068,0.031,2012,MAR,0.03165869547696415,0.03716578787737389,1.0,2012-03-01
Alpine,23.0,17.0,0.0,0.0,0.0,6.0,0.7,21.0,18.0,3.0,1.0,1.0,0.0,0.0,24.3,0.0,0.0,0.043,0.043,2012,MAR,4.521266662341977e-05,5.443827477330347e-05,1.0,2012-03-01
Amador,578.0,369.0,21.0,17.0,20.0,151.0,14.0,510.0,351.0,159.0,113.0,96.0,10.0,7.0,38.7,0.1,0.036000000000000004,0.196,0.166,2012,MAR,0.0011362139699276795,0.0013220723873516554,1.0,2012-03-01
Butte,4249.0,2640.0,120.0,180.0,169.0,1140.0,20.3,3936.0,2341.0,1595.0,1198.0,1106.0,64.0,28.0,47.0,0.11,0.028,0.282,0.26,2012,MAR,0.008352548716648287,0.010203288071796308,1.0,2012-03-01
Calaveras,706.0,445.0,6.0,22.0,24.0,209.0,13.3,664.0,469.0,195.0,135.0,115.0,13.0,7.0,39.0,0.07400000000000001,0.8,0.191,0.163,2012,MAR,0.0013878322885275804,0.001721286402355881,1.0,2012-03-01
Colusa,305.0,165.0,11.0,14.0,15.0,100.0,19.0,183.0,139.0,44.0,25.0,24.0,1.0,0.0,33.3,0.131,0.036000000000000004,0.08199999999999999,0.079,2012,MAR,0.0005995592747888274,0.0004743906801673588,1.0,2012-03-01
Contra Costa,10726.0,6305.0,1157.0,509.0,325.0,2430.0,14.0,7005.0,5658.0,1347.0,1138.0,780.0,207.0,151.0,50.3,0.18600000000000005,0.108,0.106,0.073,2012,MAR,0.0210848287914261,0.0181590530850948,1.0,2012-03-01
Del Norte,746.0,395.0,29.0,30.0,44.0,248.0,8.7,736.0,510.0,226.0,173.0,157.0,10.0,6.0,32.3,0.138,0.039,0.232,0.21,2012,MAR,0.00146646301309005,0.0019079319158643504,1.0,2012-03-01
El Dorado,2449.0,1536.0,60.0,111.0,123.0,619.0,13.7,1945.0,1334.0,611.0,422.0,382.0,26.0,14.0,41.0,0.12,0.024,0.172,0.156,2012,MAR,0.004814166111337175,0.005042021163527393,1.0,2012-03-01
Fresno,19535.0,7619.0,4023.0,1365.0,906.0,5622.0,7.3,21126.0,18525.0,2601.0,2353.0,1442.0,548.0,363.0,57.3,0.322,0.206,0.12,0.07400000000000001,2012,MAR,0.03840128010819588,0.05476490442194329,1.0,2012-03-01
Glenn,506.0,281.0,25.0,22.0,16.0,162.0,15.7,454.0,365.0,89.0,57.0,53.0,2.0,2.0,16.7,0.125,0.049,0.113,0.105,2012,MAR,0.0009946786657152348,0.0011769036546228466,1.0,2012-03-01
Humboldt,3377.0,2045.0,87.0,180.0,121.0,944.0,14.0,2727.0,1620.0,1107.0,716.0,622.0,55.0,39.0,45.0,0.115,0.026,0.212,0.184,2012,MAR,0.00663839892118646,0.007069198824133266,1.0,2012-03-01
Imperial,3276.0,1791.0,123.0,144.0,133.0,1085.0,15.3,3778.0,2847.0,931.0,637.0,553.0,53.0,31.0,29.3,0.122,0.038,0.194,0.16899999999999998,2012,MAR,0.006439856341666225,0.009793704861597169,1.0,2012-03-01
Inyo,344.0,186.0,4.0,15.0,25.0,114.0,10.0,284.0,227.0,57.0,41.0,39.0,0.0,2.0,32.3,0.128,0.012,0.119,0.113,2012,MAR,0.0006762242312372348,0.0007362128588389612,1.0,2012-03-01
Kern,17255.0,7971.0,1005.0,998.0,1008.0,6273.0,15.0,15747.0,11894.0,3853.0,2735.0,2398.0,226.0,111.0,29.7,0.175,0.058,0.159,0.139,2012,MAR,0.033919328808135134,0.04082092918358142,1.0,2012-03-01
Kings,2735.0,1330.0,116.0,132.0,124.0,1033.0,16.7,2800.0,2193.0,607.0,423.0,369.0,33.0,21.0,30.0,0.136,0.042,0.155,0.135,2012,MAR,0.005376375791958829,0.007258436636440463,1.0,2012-03-01
Lake,1542.0,984.0,29.0,55.0,62.0,412.0,23.3,1434.0,821.0,613.0,468.0,432.0,30.0,6.0,54.7,0.095,0.019,0.304,0.28,2012,MAR,0.0030312144318831863,0.003717356477377008,1.0,2012-03-01
Lassen,589.0,257.0,65.0,43.0,50.0,174.0,9.3,457.0,333.0,124.0,98.0,88.0,7.0,3.0,38.0,0.268,0.11,0.166,0.149,2012,MAR,0.0011578374191823586,0.0011846805510190327,1.0,2012-03-01
Los Angeles,129409.0,67082.0,15778.0,7895.0,4946.0,33708.0,13.7,74481.0,73622.0,859.0,400.0,18.0,245.0,137.0,32.3,0.221,0.122,0.3,0.0,2012,MAR,0.2543880858726143,0.19307700682811504,1.0,2012-03-01
Madera,2824.0,1432.0,120.0,172.0,153.0,947.0,21.0,2987.0,2268.0,719.0,526.0,450.0,51.0,25.0,32.3,0.158,0.042,0.18600000000000005,0.159,2012,MAR,0.0055513291541103215,0.0077431965118027355,1.0,2012-03-01
Marin,1994.0,1143.0,98.0,93.0,78.0,582.0,16.7,1632.0,1155.0,477.0,273.0,238.0,24.0,11.0,38.3,0.135,0.049,0.13699999999999998,0.119,2012,MAR,0.003919741619439089,0.0042306316395252985,1.0,2012-03-01
Mariposa,274.0,174.0,4.0,10.0,10.0,76.0,15.3,250.0,181.0,69.0,41.0,41.0,0.0,0.0,35.3,0.08800000000000001,0.015,0.15,0.15,2012,MAR,0.0005386204632529136,0.0006480746996821843,1.0,2012-03-01
Mendocino,2106.0,1035.0,87.0,120.0,122.0,742.0,10.0,2090.0,1409.0,681.0,416.0,370.0,27.0,19.0,42.3,0.156,0.041,0.198,0.17600000000000002,2012,MAR,0.0041399076482140015,0.005417904489343059,1.0,2012-03-01
Merced,5723.0,2333.0,285.0,323.0,317.0,2465.0,15.0,5784.0,4101.0,1683.0,1349.0,1243.0,72.0,34.0,39.7,0.162,0.05,0.236,0.217,2012,MAR,0.011250090916775276,0.014993856251847012,1.0,2012-03-01
Modoc,184.0,103.0,6.0,10.0,9.0,56.0,15.3,140.0,103.0,37.0,28.0,25.0,3.0,0.0,-6.3,0.136,0.033,0.152,0.136,2012,MAR,0.00036170133298735804,0.0003629218318220232,1.0,2012-03-01
Mono,310.0,205.0,9.0,10.0,19.0,67.0,13.3,128.0,116.0,12.0,5.0,3.0,1.0,1.0,-0.7,0.123,0.029,0.016,1.0,2012,MAR,0.0006093881153591361,0.00033181424623727833,1.0,2012-03-01
Monterey,6140.0,3388.0,141.0,228.0,270.0,2113.0,14.0,4453.0,3488.0,965.0,684.0,629.0,30.0,25.0,26.0,0.104,0.023,0.111,0.102,2012,MAR,0.012069816220339015,0.011543506550739064,1.0,2012-03-01
Napa,1336.0,868.0,33.0,48.0,44.0,343.0,31.0,979.0,622.0,357.0,261.0,227.0,24.0,10.0,59.7,0.094,0.025,0.195,0.17,2012,MAR,0.00262626620038647,0.0025378605239554327,1.0,2012-03-01
Nevada,1238.0,858.0,30.0,46.0,49.0,255.0,11.3,967.0,711.0,256.0,171.0,148.0,16.0,7.0,39.7,0.101,0.024,0.138,0.12,2012,MAR,0.0024336209252084203,0.002506752938370689,1.0,2012-03-01
Orange,24203.0,14606.0,2812.0,1093.0,710.0,4982.0,5.0,17693.0,15321.0,2372.0,1315.0,762.0,309.0,244.0,38.3,0.191,0.116,0.054000000000000006,0.031,2012,MAR,0.04757748566463603,0.04586554264590754,1.0,2012-03-01
Placer,3331.0,2013.0,351.0,168.0,125.0,674.0,9.7,1662.0,1343.0,319.0,235.0,124.0,62.0,49.0,42.7,0.193,0.105,0.071,0.037000000000000005,2012,MAR,0.006547973587939618,0.00430840060348716,1.0,2012-03-01
Plumas,324.0,214.0,17.0,7.0,11.0,75.0,15.0,186.0,142.0,44.0,34.0,33.0,1.0,0.0,33.7,0.108,0.052000000000000005,0.105,0.102,2012,MAR,0.0006369088689560003,0.00048216757656354493,1.0,2012-03-01
Riverside,32493.0,17797.0,948.0,1518.0,1382.0,10848.0,12.7,27356.0,19066.0,8290.0,5385.0,4765.0,382.0,238.0,41.3,0.118,0.029,0.166,0.147,2012,MAR,0.06387370333020778,0.07091492593802333,1.0,2012-03-01
Sacramento,24406.0,13411.0,3025.0,1182.0,780.0,6008.0,9.7,17093.0,14748.0,2345.0,1496.0,751.0,411.0,334.0,45.7,0.204,0.124,0.061,0.031,2012,MAR,0.04797653659179056,0.0443101633666703,1.0,2012-03-01
San Benito,945.0,484.0,30.0,54.0,52.0,325.0,16.3,773.0,564.0,209.0,135.0,119.0,13.0,3.0,39.0,0.14400000000000002,0.032,0.14300000000000002,0.126,2012,MAR,0.001857650867788334,0.0020038469714173134,1.0,2012-03-01
San Bernardino,40024.0,20237.0,1429.0,1834.0,1718.0,14806.0,11.0,37727.0,27089.0,10638.0,7834.0,7252.0,347.0,235.0,37.0,0.124,0.036000000000000004,0.196,0.181,2012,MAR,0.07867790299720663,0.09779965677963903,1.0,2012-03-01
San Diego,40013.0,21090.0,6907.0,2435.0,1499.0,8082.0,7.0,28621.0,22875.0,5746.0,5217.0,3181.0,1231.0,805.0,40.7,0.271,0.173,0.13,0.079,2012,MAR,0.07865627954795197,0.07419418391841517,1.0,2012-03-01
San Francisco,9605.0,5318.0,1037.0,597.0,340.0,2313.0,7.0,6471.0,5038.0,1433.0,902.0,600.0,183.0,119.0,37.7,0.206,0.108,0.094,0.062,2012,MAR,0.01888120273556291,0.016774765526573657,1.0,2012-03-01
San Joaquin,11311.0,6624.0,545.0,517.0,405.0,3220.0,21.7,11602.0,8732.0,2870.0,2011.0,1829.0,116.0,66.0,36.0,0.13,0.048,0.17800000000000002,0.162,2012,MAR,0.022234803138152216,0.030075850662850807,1.0,2012-03-01
San Luis Obispo,3016.0,1680.0,327.0,169.0,90.0,750.0,10.7,1711.0,1431.0,280.0,139.0,67.0,42.0,30.0,44.3,0.194,0.108,0.046,0.022,2012,MAR,0.005928756632010175,0.004435423244624868,1.0,2012-03-01
San Mateo,5319.0,3382.0,470.0,237.0,173.0,1057.0,12.7,2445.0,2116.0,329.0,234.0,113.0,70.0,51.0,43.0,0.165,0.08800000000000001,0.044,0.021,2012,MAR,0.010455920598694338,0.006338170562891762,1.0,2012-03-01
Santa Barbara,5094.0,2493.0,767.0,242.0,167.0,1425.0,21.0,3003.0,2533.0,470.0,307.0,183.0,78.0,46.0,42.0,0.231,0.151,0.06,0.036000000000000004,2012,MAR,0.010013622773030448,0.0077846732925823964,1.0,2012-03-01
Santa Clara,11963.0,7021.0,1152.0,527.0,350.0,2913.0,27.0,9830.0,8409.0,1421.0,412.0,86.0,190.0,136.0,45.0,0.17,0.096,0.034,0.7,2012,MAR,0.02351648394852046,0.02548229719150348,1.0,2012-03-01
Santa Cruz,3846.0,2023.0,418.0,184.0,144.0,1077.0,17.7,2347.0,1980.0,367.0,176.0,72.0,63.0,41.0,42.7,0.194,0.109,0.046,0.019,2012,MAR,0.007560344166681409,0.006084125280616345,1.0,2012-03-01
Shasta,3982.0,2365.0,98.0,218.0,178.0,1123.0,15.0,3528.0,2518.0,1010.0,715.0,643.0,40.0,32.0,39.3,0.124,0.025,0.18,0.161,2012,MAR,0.007827688630193804,0.009145630161914985,1.0,2012-03-01
Sierra,41.0,27.0,1.0,0.0,1.0,12.0,12.3,31.0,26.0,5.0,4.0,4.0,0.0,0.0,37.0,0.049,0.024,0.098,0.098,2012,MAR,8.059649267653089e-05,8.036126276059083e-05,1.0,2012-03-01
