county,req_exped_service_pend_prev_qtr,req_exped_service_reported_pending_end_prev_qtr,req_exped_service_adjustment,req_exped_service_rcv_this_qtr,req_exped_service_tot_this_qtr,req_exped_service_tot_pacf_disposed_this_qtr,req_exped_service_tot_disposed_pacf_entitled_to_exped_service,req_exped_service_disposed_entitled_pacf_1_to_3_days,req_exped_service_disposed_entitled_pacf_4_to_7_days,req_exped_service_disposed_entitled_pacf_over_7_days,req_exped_service_tot_nacf_disposed_this_qtr,req_exped_service_tot_disposed_nacf_entitled_to_exped_service,req_exped_service_disposed_entitled_nacf_1_to_3_days,req_exped_service_disposed_entitled_nacf_4_to_7_days,req_exped_service_disposed_entitled_nacf_over_7_days,req_exped_service_tot_disposed_this_qtr,req_exped_service_tot_disposed_entitled_to_exped_service,req_exped_service_disposed_entitled_tot_1_to_3_days,req_exped_service_disposed_entitled_tot_4_to_7_days,req_exped_service_disposed_entitled_tot_over_7_days,req_exped_service_disposed_pacf_not_entitled,req_exped_service_disposed_nacf_not_entitled,req_exped_service_disposed_tot_not_entitled,req_exped_service_disposed_pending_end_qtr,app_compliance_info_pacf_fail_complete_app_process,app_compliance_info_nacf_fail_complete_app_process,app_compliance_info_tot_hh_fail_complete_app_process,year,month,quarter,fulldate
Merced,243.0,298.0,-55.0,1429.0,1672.0,296.0,65.0,62.0,1.0,2.0,1058.0,148.0,141.0,2.0,5.0,1354.0,213.0,203.0,3.0,7.0,231.0,910.0,1141.0,318.0,0.0,0.0,0.0,2007,JAN,1.0,2007-01-01
Modoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,JAN,1.0,2007-01-01
Mono,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,27.0,27.0,0.0,0.0,49.0,27.0,27.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,2007,JAN,1.0,2007-01-01
Monterey,14.0,14.0,0.0,1603.0,1617.0,313.0,41.0,40.0,0.0,1.0,1280.0,358.0,351.0,1.0,6.0,1593.0,399.0,391.0,1.0,7.0,272.0,922.0,1194.0,24.0,0.0,5.0,5.0,2007,JAN,1.0,2007-01-01
Napa,2.0,2.0,0.0,462.0,464.0,62.0,2.0,1.0,0.0,1.0,393.0,111.0,85.0,20.0,6.0,455.0,113.0,86.0,20.0,7.0,60.0,282.0,342.0,9.0,1.0,9.0,10.0,2007,JAN,1.0,2007-01-01
Nevada,224.0,224.0,0.0,145.0,369.0,12.0,10.0,7.0,1.0,2.0,126.0,108.0,90.0,4.0,14.0,138.0,118.0,97.0,5.0,16.0,2.0,18.0,20.0,231.0,0.0,6.0,6.0,2007,JAN,1.0,2007-01-01
Orange,182.0,182.0,0.0,325.0,507.0,49.0,29.0,20.0,3.0,6.0,265.0,131.0,118.0,6.0,7.0,314.0,160.0,138.0,9.0,13.0,20.0,134.0,154.0,193.0,0.0,2.0,2.0,2007,JAN,1.0,2007-01-01
Placer,39.0,39.0,0.0,991.0,1030.0,68.0,45.0,22.0,10.0,13.0,898.0,326.0,213.0,62.0,51.0,966.0,371.0,235.0,72.0,64.0,23.0,572.0,595.0,64.0,0.0,1.0,1.0,2007,JAN,1.0,2007-01-01
Plumas,0.0,0.0,0.0,38.0,38.0,2.0,1.0,1.0,0.0,0.0,36.0,19.0,18.0,0.0,1.0,38.0,20.0,19.0,0.0,1.0,1.0,17.0,18.0,0.0,0.0,2.0,2.0,2007,JAN,1.0,2007-01-01
Riverside,97.0,97.0,0.0,6222.0,6319.0,1042.0,380.0,330.0,39.0,11.0,5192.0,1776.0,1627.0,129.0,20.0,6234.0,2156.0,1957.0,168.0,31.0,662.0,3416.0,4078.0,85.0,2.0,45.0,47.0,2007,JAN,1.0,2007-01-01
Sacramento,2439.0,3349.0,-910.0,10040.0,12479.0,978.0,547.0,219.0,157.0,171.0,7705.0,2589.0,1794.0,518.0,277.0,8683.0,3136.0,2013.0,675.0,448.0,431.0,5116.0,5547.0,3796.0,0.0,19.0,19.0,2007,JAN,1.0,2007-01-01
San Benito,0.0,0.0,0.0,132.0,132.0,16.0,15.0,14.0,1.0,0.0,116.0,106.0,104.0,1.0,1.0,132.0,121.0,118.0,2.0,1.0,1.0,10.0,11.0,0.0,0.0,0.0,0.0,2007,JAN,1.0,2007-01-01
San Bernardino,1335.0,1436.0,-101.0,8526.0,9861.0,750.0,44.0,41.0,0.0,3.0,7157.0,904.0,886.0,3.0,15.0,7907.0,948.0,927.0,3.0,18.0,706.0,6253.0,6959.0,1954.0,2.0,30.0,32.0,2007,JAN,1.0,2007-01-01
San Diego,2563.0,2563.0,0.0,7786.0,10349.0,513.0,358.0,288.0,23.0,47.0,7056.0,1575.0,1440.0,72.0,63.0,7569.0,1933.0,1728.0,95.0,110.0,155.0,5481.0,5636.0,2780.0,1.0,28.0,29.0,2007,JAN,1.0,2007-01-01
San Francisco,24.0,25.0,-1.0,74.0,98.0,29.0,22.0,19.0,2.0,1.0,47.0,26.0,21.0,1.0,4.0,76.0,48.0,40.0,3.0,5.0,7.0,21.0,28.0,22.0,0.0,2.0,2.0,2007,JAN,1.0,2007-01-01
San Joaquin,2.0,2.0,0.0,369.0,371.0,23.0,20.0,18.0,2.0,0.0,345.0,271.0,237.0,26.0,8.0,368.0,291.0,255.0,28.0,8.0,3.0,74.0,77.0,3.0,0.0,0.0,0.0,2007,JAN,1.0,2007-01-01
San Luis Obispo,2936.0,2936.0,0.0,441.0,3377.0,41.0,17.0,14.0,1.0,2.0,368.0,202.0,174.0,18.0,10.0,409.0,219.0,188.0,19.0,12.0,24.0,166.0,190.0,2968.0,1.0,5.0,6.0,2007,JAN,1.0,2007-01-01
San Mateo,187.0,187.0,0.0,734.0,921.0,36.0,20.0,13.0,1.0,6.0,634.0,383.0,277.0,54.0,52.0,670.0,403.0,290.0,55.0,58.0,16.0,251.0,267.0,251.0,0.0,10.0,10.0,2007,JAN,1.0,2007-01-01
Santa Barbara,172.0,172.0,0.0,817.0,989.0,25.0,14.0,7.0,2.0,5.0,699.0,412.0,331.0,51.0,30.0,724.0,426.0,338.0,53.0,35.0,11.0,287.0,298.0,265.0,0.0,3.0,3.0,2007,JAN,1.0,2007-01-01
Santa Clara,353.0,1170.0,-817.0,3308.0,3661.0,516.0,272.0,149.0,57.0,66.0,2391.0,593.0,239.0,155.0,199.0,2907.0,865.0,388.0,212.0,265.0,244.0,1798.0,2042.0,754.0,0.0,0.0,0.0,2007,JAN,1.0,2007-01-01
Santa Cruz,98.0,194.0,-96.0,711.0,809.0,35.0,19.0,4.0,3.0,12.0,683.0,326.0,99.0,92.0,135.0,718.0,345.0,103.0,95.0,147.0,16.0,357.0,373.0,91.0,0.0,0.0,0.0,2007,JAN,1.0,2007-01-01
Shasta,400.0,400.0,0.0,497.0,897.0,15.0,12.0,10.0,0.0,2.0,482.0,403.0,378.0,14.0,11.0,497.0,415.0,388.0,14.0,13.0,3.0,79.0,82.0,400.0,0.0,18.0,18.0,2007,JAN,1.0,2007-01-01
Sierra,0.0,0.0,0.0,9.0,9.0,6.0,6.0,6.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,JAN,1.0,2007-01-01
Siskiyou,6.0,11.0,-5.0,181.0,187.0,23.0,15.0,14.0,1.0,0.0,154.0,108.0,103.0,3.0,2.0,177.0,123.0,117.0,4.0,2.0,8.0,46.0,54.0,10.0,0.0,6.0,6.0,2007,JAN,1.0,2007-01-01
Solano,350.0,455.0,-105.0,1785.0,2135.0,151.0,71.0,44.0,6.0,21.0,1476.0,515.0,201.0,219.0,95.0,1627.0,586.0,245.0,225.0,116.0,80.0,961.0,1041.0,508.0,1.0,6.0,7.0,2007,JAN,1.0,2007-01-01
Sonoma,428.0,584.0,-156.0,2323.0,2751.0,120.0,67.0,16.0,19.0,32.0,2068.0,799.0,302.0,138.0,359.0,2188.0,866.0,318.0,157.0,391.0,53.0,1269.0,1322.0,563.0,0.0,14.0,14.0,2007,JAN,1.0,2007-01-01
Stanislaus,12.0,22.0,-10.0,282.0,294.0,14.0,4.0,4.0,0.0,0.0,247.0,136.0,136.0,0.0,0.0,261.0,140.0,140.0,0.0,0.0,10.0,111.0,121.0,33.0,0.0,0.0,0.0,2007,JAN,1.0,2007-01-01
Sutter,13.0,13.0,0.0,287.0,300.0,54.0,20.0,16.0,3.0,1.0,232.0,139.0,122.0,5.0,12.0,286.0,159.0,138.0,8.0,13.0,34.0,93.0,127.0,14.0,0.0,2.0,2.0,2007,JAN,1.0,2007-01-01
Tehama,2.0,2.0,0.0,314.0,316.0,89.0,17.0,14.0,2.0,1.0,221.0,107.0,104.0,1.0,2.0,310.0,124.0,118.0,3.0,3.0,72.0,114.0,186.0,6.0,0.0,3.0,3.0,2007,JAN,1.0,2007-01-01
Trinity,42.0,42.0,0.0,54.0,96.0,2.0,2.0,2.0,0.0,0.0,49.0,44.0,40.0,0.0,4.0,51.0,46.0,42.0,0.0,4.0,0.0,5.0,5.0,45.0,0.0,22.0,22.0,2007,JAN,1.0,2007-01-01
Tulare,786.0,786.0,0.0,4576.0,5362.0,351.0,183.0,60.0,18.0,105.0,4028.0,1686.0,1355.0,131.0,200.0,4379.0,1869.0,1415.0,149.0,305.0,168.0,2342.0,2510.0,983.0,0.0,7.0,7.0,2007,JAN,1.0,2007-01-01
Tuolumne,4.0,4.0,0.0,466.0,470.0,106.0,11.0,10.0,0.0,1.0,358.0,148.0,137.0,6.0,5.0,464.0,159.0,147.0,6.0,6.0,95.0,210.0,305.0,6.0,0.0,3.0,3.0,2007,JAN,1.0,2007-01-01
Ventura,3594.0,3594.0,0.0,3449.0,7043.0,296.0,217.0,148.0,21.0,48.0,2725.0,1506.0,1214.0,163.0,129.0,3021.0,1723.0,1362.0,184.0,177.0,79.0,1219.0,1298.0,4022.0,0.0,17.0,17.0,2007,JAN,1.0,2007-01-01
Yolo,28.0,28.0,0.0,401.0,429.0,32.0,26.0,16.0,3.0,7.0,362.0,237.0,211.0,16.0,10.0,394.0,263.0,227.0,19.0,17.0,6.0,125.0,131.0,35.0,0.0,2.0,2.0,2007,JAN,1.0,2007-01-01
Yuba,24.0,24.0,0.0,784.0,808.0,192.0,25.0,23.0,1.0,1.0,591.0,270.0,264.0,3.0,3.0,783.0,295.0,287.0,4.0,4.0,167.0,321.0,488.0,25.0,0.0,0.0,0.0,2007,JAN,1.0,2007-01-01
